,Longitude,Latitude,Soil Mapping Unit,Country
1330,91.43,26.45,7001,"NALBARI, IN"
1331,91.53,26.25,3650,"HAJO, IN"
1332,91.58,26.03,3648,"RANI RANIGODA, IN"
1333,91.58,26.03,3648,"RANI RANIGODA, IN"
1334,91.53,25.97,3814,"MENOKA, IN"
1335,91.53,25.97,3814,"MENOKA, IN"
1336,91.53,26.12,3648,"PALASBARI, IN"
1337,91.53,26.12,3648,"PALASBARI, IN"
1338,91.4,26.05,3648,"CHHAYGAON, IN"
1339,91.02,26.32,3683,"BARPETA, IN"
1340,91.02,26.32,3683,"BARPETA, IN"
1341,91.02,26.32,3683,"BARPETA, IN"
1342,91.02,26.32,3683,"BARPETA, IN"
1343,91.23,26.5,3683,"PATACHARKUCHI, IN"
1344,91.13,26.67,3849,"DOOMNI, IN"
1345,91.13,26.67,3849,"DOOMNI, IN"
1346,95.67,27.28,3637,"MARGHERITA, IN"
1347,94.92,27.47,3650,"DIBRUGARH OBSERVATORY, IN"
1348,94.92,27.47,7001,"DIBRUGARH OBSERVATORY, IN"
1349,94.92,27.47,3650,"DIBRUGARH OBSERVATORY, IN"
1350,94.92,27.47,3650,"DIBRUGARH OBSERVATORY, IN"
1351,95.38,27.27,3637,"JAIPUR, IN"
1352,95.38,27.27,3637,"JAIPUR, IN"
1353,95.38,27.27,3637,"JAIPUR, IN"
1354,95.38,27.27,3637,"JAIPUR, IN"
1355,95.5,27.5,3637,"WILTON, IN"
1356,94.3,27.43,3683,"PATHALIPAM, IN"
1357,94.45,27.22,3650,"DHAKUAKHANA, IN"
1358,94.45,27.22,3650,"DHAKUAKHANA, IN"
1359,94.42,27.3,3650,"HARMATI, IN"
1360,94.42,27.3,3650,"HARMATI, IN"
1361,95.33,27.2,3637,"NAMRUP, IN"
1362,94.9,27.15,3637,"MORAN INDIA, IN"
1363,95.13,27.47,3637,"A.F.CHABUA OBSERVATORY, IN"
1364,95.13,27.47,3637,"A.F.CHABUA OBSERVATORY, IN"
1365,93.02,25.17,4276,"HALFLONG OBSERVATORY, IN"
1366,93.02,25.17,4276,"HALFLONG OBSERVATORY, IN"
1367,93.02,25.17,4276,"HALFLONG OBSERVATORY, IN"
1368,93.02,25.17,4276,"HALFLONG OBSERVATORY, IN"
1369,93.0,25.13,4276,"JAITANGA VALLEY, IN"
1370,93.15,25.3,4276,"MAIBONG, IN"
1371,92.87,25.12,4276,"HARANGAJAO, IN"
1372,92.87,25.12,4276,"HARANGAJAO, IN"
1373,93.43,25.87,3637,"DIPHU, IN"
1374,93.43,25.87,3637,"DIPHU, IN"
1375,92.97,25.92,3637,"LANKA, IN"
1376,92.97,25.92,3637,"LANKA, IN"
1377,93.0,26.42,4412,"SEKONI, IN"
1378,93.0,26.42,4412,"SEKONI, IN"
1379,93.25,26.57,4412,"KUTURI, IN"
1380,93.25,26.57,4412,"KUTURI, IN"
1381,92.7,26.37,3637,"NOWGONG, IN"
1382,92.7,26.37,3637,"NOWGONG, IN"
1383,92.47,26.47,3650,"DHING, IN"
1384,92.47,26.47,3650,"DHING, IN"
1385,92.75,26.18,3637,"SAGUNBARI, IN"
1386,92.42,26.27,3637,"JALUGUDI, IN"
1387,92.42,26.27,3637,"JALUGUDI, IN"
1388,92.42,26.27,3637,"JALUGUDI, IN"
1389,92.42,26.27,3637,"JALUGUDI, IN"
1390,92.33,26.08,3814,"KULIKUCHI, IN"
1391,92.65,26.17,3637,"KAMPUR, IN"
1392,92.65,26.17,3637,"KAMPUR, IN"
1393,92.97,26.43,4412,"SELONAH, IN"
1394,94.2,26.9,3650,"PET JORHAT, IN"
1395,94.67,27.12,3650,"ATTABARI, IN"
1396,94.67,27.12,3650,"ATTABARI, IN"
1397,94.3,26.55,4276,"DAFLATING, IN"
1398,94.5,26.75,3637,"SELENG, IN"
1399,94.53,26.8,3637,"AMGURI, IN"
1400,93.63,26.6,4412,"NAMARJAN, IN"
1401,93.88,26.3,3637,"BARPATHAR, IN"
1402,93.88,26.3,3637,"BARPATHAR, IN"
1403,94.75,26.92,3637,"NAZIRA, IN"
1404,94.75,26.92,3637,"NAZIRA, IN"
1405,94.03,26.75,3637,"NIGRITING, IN"
1406,95.03,27.03,3637,"SONARI, IN"
1407,87.0,25.25,7001,"BHAGALPUR, IN"
1408,87.23,25.27,3743,"COLAGAON, IN"
1409,87.23,25.27,7001,"COLAGAON, IN"
1410,87.03,24.8,3806,"BAUNSI, IN"
1411,86.93,24.88,3806,"BANKA, IN"
1412,87.17,25.08,3808,"SONAULA, IN"
1413,86.72,24.75,3834,"KATORIA, IN"
1414,86.72,24.75,3834,"KATORIA, IN"
1415,86.75,25.25,3743,"SULTANGANJ, IN"
1416,86.9,25.03,3681,"AMARPUR, IN"
1417,87.12,25.38,3808,"NAUGACHIA, IN"
1418,87.12,25.38,3808,"NAUGACHIA, IN"
1419,87.05,25.23,3743,"SABOUR, IN"
1420,84.1,27.1,3695,"BAGAHA, IN"
1421,85.17,26.7,3761,"DHAKA, IN"
1422,83.92,27.42,3759,"BHAISALOTAN, IN"
1423,83.92,27.42,3759,"BHAISALOTAN, IN"
1424,83.92,27.42,3759,"BHAISALOTAN, IN"
1425,83.92,27.42,3759,"BHAISALOTAN, IN"
1426,84.32,27.17,3759,"RAMNAGAR SR, IN"
1427,84.32,27.17,3759,"RAMNAGAR SR, IN"
1428,84.32,27.17,3759,"RAMNAGAR SR, IN"
1429,84.32,27.17,3759,"RAMNAGAR SR, IN"
1430,85.13,26.47,3695,"MADHUBAN, IN"
1431,85.13,26.47,3695,"MADHUBAN, IN"
1432,84.47,27.12,3759,"NARKATIYAGANJ, IN"
1433,84.47,27.12,7001,"NARKATIYAGANJ, IN"
1434,84.63,27.23,3759,"BARHARWA, IN"
1435,84.52,27.35,3851,"GAUNAHA SR, IN"
1436,84.52,27.35,3851,"GAUNAHA SR, IN"
1437,84.83,27.0,3761,"RAXAUL, IN"
1438,84.33,27.08,3759,"NARAINPUR, IN"
1439,84.5,26.8,7001,"BETTIAH, IN"
1440,84.88,26.37,3695,"KESSARIAH, IN"
1441,84.88,26.37,3695,"KESSARIAH, IN"
1442,84.88,26.37,3695,"KESSARIAH, IN"
1443,84.88,26.37,3695,"KESSARIAH, IN"
1444,84.08,26.92,3743,"DHANAHA, IN"
1445,84.08,26.92,3743,"DHANAHA, IN"
1446,84.08,26.92,3743,"DHANAHA, IN"
1447,84.08,26.92,3743,"DHANAHA, IN"
1448,84.4,26.98,3695,"LOURIYA, IN"
1449,85.02,26.85,3761,"CHAURADANO, IN"
1450,85.02,26.85,3761,"CHAURADANO, IN"
1451,84.83,26.62,3695,"TURKAULIA, IN"
1452,84.83,26.62,3695,"TURKAULIA, IN"
1453,84.73,26.78,3695,"SUGAULI, IN"
1454,85.12,26.37,3695,"MAHEDI, IN"
1455,85.12,26.37,3695,"MAHEDI, IN"
1456,85.12,26.37,3695,"MAHEDI, IN"
1457,85.12,26.37,3695,"MAHEDI, IN"
1458,86.03,25.75,3695,"ROSERA, IN"
1459,86.08,26.35,3684,"MADHUBANI, IN"
1460,86.08,26.35,3684,"MADHUBANI, IN"
1461,86.13,26.08,3684,"BAHERA, IN"
1462,86.25,25.82,3695,"KUSHESHWAR AST, IN"
1463,86.25,25.82,3695,"KUSHESHWAR AST, IN"
1464,86.4,26.52,3761,"KHUTAUNA, IN"
1465,86.4,26.52,3761,"KHUTAUNA, IN"
1466,86.33,26.62,3761,"LADANIA, IN"
1467,86.33,26.62,3761,"LADANIA, IN"
1468,86.47,25.38,7001,"MONGHYR, IN"
1469,86.17,26.42,3684,"KHAJAULI, IN"
1470,86.17,26.42,3684,"KHAJAULI, IN"
1471,86.38,26.18,7001,"MADHEPUR, IN"
1472,86.38,26.18,3684,"MADHEPUR, IN"
1473,86.48,26.4,3684,"PHULPARAS, IN"
1474,86.48,26.4,3684,"PHULPARAS, IN"
1475,86.45,26.55,3761,"LAUKAHA, IN"
1476,86.15,26.6,3761,"JAINAGAR, IN"
1477,86.57,26.47,3761,"LOUKAHI, IN"
1478,86.57,26.47,3761,"LOUKAHI, IN"
1479,86.02,26.5,3684,"BASSOPATTI, IN"
1480,86.02,26.5,3684,"BASSOPATTI, IN"
1481,86.2,26.3,3684,"BIRAUL, IN"
1482,85.9,26.45,3684,"BENIPATTI, IN"
1483,86.05,25.95,3684,"BAHARI, IN"
1484,85.73,26.37,3684,"JALEY, IN"
1485,85.73,26.37,3684,"JALEY, IN"
1486,85.83,26.47,3684,"UMGAON, IN"
1487,85.83,26.47,3684,"UMGAON, IN"
1488,85.8,25.87,3695,"SAMASTIPUR, IN"
1489,85.8,25.87,3695,"SAMASTIPUR, IN"
1490,85.87,26.6,3761,"MADHWAPUR SR, IN"
1491,85.83,25.67,7001,"DALSINGHSARAI, IN"
1492,85.83,25.67,3695,"DALSINGHSARAI, IN"
1493,85.7,25.62,3808,"MOHIUDDIN NAGAR, IN"
1494,85.7,25.62,3808,"MOHIUDDIN NAGAR, IN"
1495,85.68,25.85,3695,"MORWA TAJPUR, IN"
1496,85.68,25.85,3695,"MORWA TAJPUR, IN"
1497,85.88,25.95,3695,"KALYANPUR, IN"
1498,85.88,25.95,3695,"KALYANPUR, IN"
1499,86.53,23.83,3788,"GOBINDPUR, IN"
1500,86.17,23.63,7001,"CHAS, IN"
1501,86.43,23.8,7001,"DHANBAD SR, IN"
1502,86.2,23.92,3729,"TOPCHANCHI, IN"
1503,86.2,23.92,3729,"TOPCHANCHI, IN"
1504,86.45,23.98,3729,"TUNDI, IN"
1505,86.43,23.78,7001,"DHANBAD OBSERVATORY, IN"
1506,86.3,23.8,7001,"KETRAS, IN"
1507,86.72,23.78,3788,"NIRSA, IN"
1508,86.72,23.78,3788,"NIRSA, IN"
1509,86.62,23.92,3729,"POKHURIA, IN"
1510,86.62,23.92,3729,"POKHURIA, IN"
1511,86.62,23.92,3729,"POKHURIA, IN"
1512,86.62,23.92,3729,"POKHURIA, IN"
1513,84.38,24.75,7001,"AURANGABAD, IN"
1514,84.38,24.75,3808,"AURANGABAD, IN"
1515,85.55,24.88,3808,"NAWADAH, IN"
1516,84.8,24.55,3785,"SHERGHATI, IN"
1517,85.5,24.65,3808,"RAJAULI, IN"
1518,84.42,24.65,3807,"DEO, IN"
1519,84.42,24.65,3807,"DEO, IN"
1520,84.68,25.23,3743,"ARWAL, IN"
1521,84.68,25.23,3808,"ARWAL, IN"
1522,85.73,24.95,3808,"PAKRIBARWAN, IN"
1523,84.13,24.62,3808,"NABINAGAR, IN"
1524,84.13,24.62,3808,"NABINAGAR, IN"
1525,84.4,25.05,3743,"DAUDNAGAR HASPUR, IN"
1526,85.03,24.5,3807,"BARACHATTI, IN"
1527,84.63,24.8,3808,"RAFIGANJ, IN"
1528,84.8,25.13,3808,"KURTHA, IN"
1529,85.0,25.22,3681,"JAHANABAD, IN"
1530,85.0,25.22,3681,"JAHANABAD, IN"
1531,84.95,24.75,3808,"GAYA, IN"
1532,84.97,25.07,3681,"MAKHDUMPUR, IN"
1533,84.97,25.07,3681,"MAKHDUMPUR, IN"
1534,85.9,24.83,3807,"KOWAKOL, IN"
1535,85.0,24.7,3808,"BODH GAYA, IN"
1536,84.08,24.1,3681,"SIRDALA, IN"
1537,84.08,24.1,3681,"SIRDALA, IN"
1538,85.03,24.82,3681,"MANPUR, IN"
1539,85.03,24.82,3681,"MANPUR, IN"
1540,84.37,24.88,3808,"OBRA, IN"
1541,85.1,24.97,3681,"KHIZIRSARAI, IN"
1542,85.1,24.97,3681,"KHIZIRSARAI, IN"
1543,85.08,25.17,3681,"GHOSI, IN"
1544,85.08,25.17,3681,"GHOSI, IN"
1545,85.08,25.17,3681,"GHOSI, IN"
1546,85.08,25.17,3681,"GHOSI, IN"
1547,85.63,25.02,3808,"WARSALIGANJ, IN"
1548,85.63,25.02,7001,"WARSALIGANJ, IN"
1549,85.7,24.78,3807,"GOBINDPUR, IN"
1550,85.23,24.82,3808,"WAZI325GANJ, IN"
1551,85.23,24.82,3808,"WAZI325GANJ, IN"
1552,85.03,23.87,3791,"TANDWA, IN"
1553,85.03,23.87,3791,"TANDWA, IN"
1554,85.72,23.55,3788,"GOLA, IN"
1555,85.72,23.55,3788,"GOLA, IN"
1556,86.02,23.98,3660,"DUMRI, IN"
1557,86.02,23.98,3660,"DUMRI, IN"
1558,84.87,24.2,3785,"CHATRA, IN"
1559,85.83,24.08,3834,"BAGODAR I, IN"
1560,84.8,24.45,3785,"HUNTERGANJ, IN"
1561,85.78,24.75,3659,"SATGAWAN, IN"
1562,85.78,24.75,3659,"SATGAWAN, IN"
1563,86.3,24.2,3660,"PACHAMBA, IN"
1564,84.92,24.07,3785,"SIMARIA, IN"
1565,84.92,24.07,3785,"SIMARIA, IN"
1566,84.92,24.07,3785,"SIMARIA, IN"
1567,84.92,24.07,3785,"SIMARIA, IN"
1568,86.45,24.15,3660,"GANDEY, IN"
1569,86.37,24.3,3834,"BENGABAD HYDRO, IN"
1570,85.25,24.38,3659,"CHAUPARAN, IN"
1571,85.17,24.3,3785,"ITKHORI, IN"
1572,86.05,24.17,3660,"JAMUA HYDROSR, IN"
1573,86.05,24.17,3660,"JAMUA HYDROSR, IN"
1574,85.83,23.78,3788,"GOMIA, IN"
1575,85.47,23.8,3834,"MANDU, IN"
1576,85.75,24.42,3659,"ICHAK, IN"
1577,85.75,24.42,3659,"ICHAK, IN"
1578,86.0,23.58,3788,"JARIDIH, IN"
1579,86.22,24.93,7001,"JAMUI, IN"
1580,86.22,24.93,7001,"JAMUI, IN"
1581,86.4,24.53,3834,"CHAKAIBANDA, IN"
1582,86.15,25.43,3808,"BEGUSARAI, IN"
1583,86.32,24.87,3807,"GIDHOUR, IN"
1584,86.32,24.87,3807,"GIDHOUR, IN"
1585,86.32,24.87,3807,"GIDHOUR, IN"
1586,86.32,24.87,3807,"GIDHOUR, IN"
1587,86.58,24.9,3681,"SAGRAMPUR, IN"
1588,86.58,24.9,3681,"SAGRAMPUR, IN"
1589,86.63,25.48,3808,"GOGRI, IN"
1590,86.67,25.38,3743,"JAMALPUR, IN"
1591,86.58,25.72,3682,"BAKHTIARPUR, IN"
1592,86.58,25.72,3682,"BAKHTIARPUR, IN"
1593,86.58,25.72,3682,"BAKHTIARPUR, IN"
1594,86.58,25.72,3682,"BAKHTIARPUR, IN"
1595,86.55,25.12,3808,"KHARAGPUR, IN"
1596,86.55,25.12,3808,"KHARAGPUR, IN"
1597,86.3,24.93,3807,"JAMUI OBSERVATORY SR, IN"
1598,86.13,25.07,3808,"CHARIA BARIAPUR, IN"
1599,86.13,25.07,3808,"CHARIA BARIAPUR, IN"
1600,86.0,25.42,3743,"BARBIGHA, IN"
1601,86.0,25.42,3743,"BARBIGHA, IN"
1602,86.27,25.57,3695,"BAKHRI, IN"
1603,86.27,25.57,3695,"BAKHRI, IN"
1604,86.67,25.25,3743,"PARBATTA, IN"
1605,86.25,24.67,3807,"SONO, IN"
1606,86.25,24.67,3807,"SONO, IN"
1607,86.0,25.5,3808,"BHAGWANPUR, IN"
1608,85.85,25.15,3808,"SHEIKHPURA, IN"
1609,86.08,25.58,3695,"CHERIA BARIAPUR, IN"
1610,86.08,25.58,3695,"CHERIA BARIAPUR, IN"
1611,85.48,26.58,3684,"SITAMARHI SR, IN"
1612,85.48,26.58,3684,"SITAMARHI SR, IN"
1613,85.28,26.53,3684,"SHEOHAR, IN"
1614,85.28,26.53,3684,"SHEOHAR, IN"
1615,85.72,26.47,3684,"PUPRI, IN"
1616,85.72,26.47,3684,"PUPRI, IN"
1617,85.72,26.47,3684,"PUPRI, IN"
1618,85.72,26.47,3684,"PUPRI, IN"
1619,85.33,26.25,3695,"MINAPUR, IN"
1620,85.65,26.22,3684,"KATRA, IN"
1621,85.65,26.22,3684,"KATRA, IN"
1622,85.72,26.65,7001,"SURSAND, IN"
1623,85.72,26.65,3761,"SURSAND, IN"
1624,85.6,26.83,3761,"SUNBARAS SR, IN"
1625,85.28,26.75,3761,"BAIRGANIA, IN"
1626,85.28,26.75,3761,"BAIRGANIA, IN"
1627,85.4,26.43,3684,"BELSAND, IN"
1628,85.2,25.68,7001,"HAJIPUR, IN"
1629,85.4,25.8,3695,"MAHUA, IN"
1630,84.93,26.3,3695,"SAHEBGANJ, IN"
1631,85.42,25.55,3743,"RAGHOPUR, IN"
1632,85.42,25.55,3743,"RAGHOPUR, IN"
1633,85.2,25.87,3695,"LALGANJ, IN"
1634,85.2,25.87,3695,"LALGANJ, IN"
1635,85.53,25.8,3695,"BOWRAH, IN"
1636,85.47,26.17,3695,"BUCHAHA, IN"
1637,85.47,26.17,3695,"BUCHAHA, IN"
1638,85.58,25.87,3695,"PATEPUR, IN"
1639,85.58,25.87,3695,"PATEPUR, IN"
1640,85.58,25.87,3695,"PATEPUR, IN"
1641,85.58,25.87,3695,"PATEPUR, IN"
1642,85.6,25.0,3808,"MORAUL, IN"
1643,85.5,25.92,3695,"MUSHARI, IN"
1644,85.5,25.92,3695,"MUSHARI, IN"
1645,85.75,25.83,3695,"SAKRA, IN"
1646,83.83,23.72,3727,"BHANDARIA, IN"
1647,83.83,23.72,3727,"BHANDARIA, IN"
1648,83.8,24.17,3681,"GARHWA, IN"
1649,83.8,24.17,7001,"GARHWA, IN"
1650,84.78,23.83,3791,"BALUMATH, IN"
1651,84.78,23.83,7001,"BALUMATH, IN"
1652,83.5,24.28,3659,"NAGERUTARI, IN"
1653,84.13,23.4,3791,"MAHUADAUR, IN"
1654,83.83,24.0,3727,"RANKA, IN"
1655,84.5,23.75,3791,"LATEHAR, IN"
1656,83.58,24.38,3659,"BHAVNATHPUR, IN"
1657,83.58,24.38,3659,"BHAVNATHPUR, IN"
1658,84.12,23.85,3727,"BARWADIH, IN"
1659,84.12,23.85,3727,"BARWADIH, IN"
1660,83.93,24.25,3808,"BISHRAMPUR, IN"
1661,84.23,23.67,3727,"GARU, IN"
1662,84.23,23.67,3727,"GARU, IN"
1663,84.02,24.53,3808,"HUSSAINABAD, IN"
1664,84.02,24.53,3807,"HUSSAINABAD, IN"
1665,84.47,24.05,3681,"PANKI, IN"
1666,84.27,23.48,3727,"NETARHAT, IN"
1667,84.2,24.37,3785,"CHATTARPUR, IN"
1668,84.2,24.37,3785,"CHATTARPUR, IN"
1669,84.18,24.22,3659,"PATAN, IN"
1670,84.18,24.22,3659,"PATAN, IN"
1671,84.18,24.22,3659,"PATAN, IN"
1672,84.18,24.22,3659,"PATAN, IN"
1673,85.08,23.67,3819,"KHALARI HYDROSR, IN"
1674,85.08,23.67,3819,"KHALARI HYDROSR, IN"
1675,85.08,23.67,3819,"KHALARI HYDROSR, IN"
1676,85.08,23.67,3819,"KHALARI HYDROSR, IN"
1677,84.4,24.23,3659,"MANATU, IN"
1678,84.22,24.05,3681,"LESLIGANJ, IN"
1679,84.22,24.05,3681,"LESLIGANJ, IN"
1680,84.28,24.55,7001,"HARIHARGANJ, IN"
1681,84.28,24.55,3807,"HARIHARGANJ, IN"
1682,85.17,25.62,3743,"PATNA OBSERVATORY, IN"
1683,85.17,25.62,7001,"PATNA OBSERVATORY, IN"
1684,84.87,25.45,3808,"BIKRAM, IN"
1685,84.97,25.5,3808,"NAUBATPUR, IN"
1686,85.05,25.63,7001,"DINAPUR SR, IN"
1687,84.83,25.33,3808,"PALIGANJ, IN"
1688,85.55,25.18,3808,"BIHAR, IN"
1689,85.72,25.48,3743,"BARH, IN"
1690,85.72,25.48,3743,"BARH, IN"
1691,85.28,25.32,7001,"HILSA, IN"
1692,85.28,25.32,3681,"HILSA, IN"
1693,85.28,25.32,7001,"HILSA, IN"
1694,85.28,25.32,3681,"HILSA, IN"
1695,85.22,25.15,3681,"ISLAMPUR, IN"
1696,85.22,25.15,3681,"ISLAMPUR, IN"
1697,85.62,25.22,3808,"ASTHAWAN, IN"
1698,85.62,25.22,3808,"ASTHAWAN, IN"
1699,85.62,25.22,3808,"ASTHAWAN, IN"
1700,85.62,25.22,3808,"ASTHAWAN, IN"
1701,85.23,25.22,3681,"EKANGERSARAI, IN"
1702,85.23,25.22,3681,"EKANGERSARAI, IN"
1703,85.53,25.45,3743,"BAKHTIARPUR, IN"
1704,85.8,25.25,3808,"SARMERA, IN"
1705,85.42,25.08,3808,"SILAB, IN"
1706,85.42,25.08,7001,"SILAB, IN"
1707,85.0,25.5,3808,"PHULWARI, IN"
1708,86.08,25.33,3743,"KHAGAUL, IN"
1709,86.08,25.33,3743,"KHAGAUL, IN"
1710,85.1,25.6,3808,"PATNA, IN"
1711,85.33,25.25,3808,"CHANDI, IN"
1712,85.42,25.03,7001,"RAJGIR, IN"
1713,85.42,25.03,3808,"RAJGIR, IN"
1714,85.47,25.28,3808,"NOORSARAI, IN"
1715,85.92,25.4,7001,"MOKAMEH, IN"
1716,85.92,25.4,3743,"MOKAMEH, IN"
1717,84.87,25.55,3808,"BIHTA, IN"
1718,85.3,25.5,3743,"EATWAH, IN"
1719,85.03,25.35,3681,"MASAURHI, IN"
1720,87.93,26.12,3682,"KISHANGANJ, IN"
1721,87.93,26.12,3682,"KISHANGANJ, IN"
1722,87.38,26.13,3682,"ARARIA, IN"
1723,87.38,26.13,3682,"ARARIA, IN"
1724,87.58,25.55,7001,"KATIHAR NORTH, IN"
1725,87.58,25.55,3682,"KATIHAR NORTH, IN"
1726,87.27,26.3,7001,"FORBESGANJ, IN"
1727,87.82,26.28,3761,"BAHADURGANJ, IN"
1728,87.82,26.28,3761,"BAHADURGANJ, IN"
1729,87.42,25.62,3682,"GONDWARA KOHRA, IN"
1730,87.42,25.62,3682,"GONDWARA KOHRA, IN"
1731,87.42,25.62,3682,"GONDWARA KOHRA, IN"
1732,87.42,25.62,3682,"GONDWARA KOHRA, IN"
1733,87.93,25.62,3682,"BARSOE, IN"
1734,87.93,25.62,3682,"BARSOE, IN"
1735,87.23,26.08,3682,"RANIGANJ EAST, IN"
1736,87.2,25.73,3682,"DHAMDAHA WEST, IN"
1737,87.1,26.33,3682,"NARPATGANJ, IN"
1738,87.62,25.33,3743,"MANIHARI, IN"
1739,87.62,25.33,3743,"MANIHARI, IN"
1740,87.67,25.58,3682,"KODWA, IN"
1741,87.62,25.75,3682,"KHOSKIBAGH, IN"
1742,87.62,25.75,3682,"KHOSKIBAGH, IN"
1743,87.53,25.3,3743,"KRITYANAND NAGAR, IN"
1744,87.18,25.73,3682,"DHAMDHA EAST, IN"
1745,87.18,25.73,3682,"DHAMDHA EAST, IN"
1746,84.68,23.43,7001,"LOHAR DAGA, IN"
1747,84.68,23.43,3819,"LOHAR DAGA, IN"
1748,84.65,22.88,3819,"PALKOT, IN"
1749,84.55,23.03,3819,"GUMLA, IN"
1750,84.93,22.67,3819,"BANO, IN"
1751,84.93,22.67,3819,"BANO, IN"
1752,84.23,23.13,3791,"CHAINPUR, IN"
1753,84.13,22.57,3791,"KURDEGE, IN"
1754,84.13,22.57,3791,"KURDEGE, IN"
1755,84.88,23.23,3819,"BHARNO, IN"
1756,84.88,23.23,3819,"BHARNO, IN"
1757,85.83,23.37,3729,"SILLI, IN"
1758,85.83,23.37,3729,"SILLI, IN"
1759,84.57,22.62,3791,"SIMDEGA, IN"
1760,84.57,22.62,3791,"SIMDEGA, IN"
1761,85.63,23.07,3729,"TAMAR, IN"
1762,85.63,23.07,3729,"TAMAR, IN"
1763,85.28,23.08,3819,"KHUNTI, IN"
1764,85.28,23.08,3819,"KHUNTI, IN"
1765,85.2,23.33,3819,"PISKA, IN"
1766,85.5,23.3,3819,"PALANDU, IN"
1767,85.72,23.2,3819,"SONAHATU, IN"
1768,85.72,23.2,3819,"SONAHATU, IN"
1769,85.08,23.33,3819,"ITKI, IN"
1770,85.08,23.33,3819,"ITKI, IN"
1771,85.3,23.5,3729,"KANKEY, IN"
1772,84.38,23.38,3727,"BISHNUPUR, IN"
1773,84.38,23.38,3727,"BISHNUPUR, IN"
1774,84.82,23.55,3727,"KURU, IN"
1775,84.82,23.55,3791,"KURU, IN"
1776,84.43,22.95,3791,"RAIDIH, IN"
1777,84.52,23.05,3819,"THAITANAGAR, IN"
1778,84.52,23.05,3819,"THAITANAGAR, IN"
1779,84.5,23.42,3727,"GHAGHRA, IN"
1780,84.5,23.42,3727,"GHAGHRA, IN"
1781,85.13,23.43,3819,"MANDAR HYDROSR, IN"
1782,85.13,23.57,3819,"BARMU HYDRO, IN"
1783,85.13,23.57,3819,"BARMU HYDRO, IN"
1784,85.47,23.5,3729,"ORMANGI ORMANG, IN"
1785,85.22,23.43,3819,"RANCHI RATU, IN"
1786,85.22,23.43,3819,"RANCHI RATU, IN"
1787,85.12,23.13,3819,"KURRA, IN"
1788,85.12,23.13,3819,"KURRA, IN"
1789,85.1,23.47,3819,"MANDAR, IN"
1790,85.1,23.47,3819,"MANDAR, IN"
1791,87.02,26.52,3761,"BIHPUR BASANTPUR, IN"
1792,87.02,26.52,3761,"BIHPUR BASANTPUR, IN"
1793,87.02,26.52,3761,"BIHPUR BASANTPUR, IN"
1794,87.02,26.52,3761,"BIHPUR BASANTPUR, IN"
1795,87.02,26.22,3682,"CHATTAPUR, IN"
1796,87.02,26.22,3682,"CHATTAPUR, IN"
1797,87.02,26.22,3682,"CHATTAPUR, IN"
1798,87.02,26.22,3682,"CHATTAPUR, IN"
1799,86.97,26.3,3682,"PARTAPGANJ, IN"
1800,86.62,26.12,3682,"SUPAUL, IN"
1801,86.62,26.12,3682,"SUPAUL, IN"
1802,86.62,26.12,3682,"SUPAUL, IN"
1803,86.62,26.12,3682,"SUPAUL, IN"
1804,86.92,26.42,3682,"BHIMNAGAR, IN"
1805,86.92,26.42,3682,"BHIMNAGAR, IN"
1806,86.92,26.42,3682,"BHIMNAGAR, IN"
1807,86.92,26.42,3682,"BHIMNAGAR, IN"
1808,86.78,25.92,3682,"MADHIPURA, IN"
1809,86.78,25.92,3682,"MADHIPURA, IN"
1810,86.78,25.92,3682,"MADHIPURA, IN"
1811,86.78,25.92,7001,"MADHIPURA, IN"
1812,86.73,26.32,3682,"BHAPTIAHI, IN"
1813,86.73,26.32,3682,"BHAPTIAHI, IN"
1814,86.9,26.12,3682,"TRIBENIGANJ, IN"
1815,86.9,26.12,3682,"TRIBENIGANJ, IN"
1816,87.0,25.9,3682,"MURLIGANJ, IN"
1817,86.97,26.7,3761,"KISHANGANJ, IN"
1818,87.0,25.5,3682,"CHAUSA, IN"
1819,86.68,25.83,3682,"SOURBAZARLLL, IN"
1820,86.68,25.83,3682,"SOURBAZARLLL, IN"
1821,86.83,25.5,3682,"ALAMNAGAR, IN"
1822,86.6,25.8,3682,"SONBARSA, IN"
1823,86.6,25.87,3682,"SAHARSA, IN"
1824,86.6,25.87,3682,"SAHARSA, IN"
1825,84.45,26.47,3695,"GOPALGANJ SR, IN"
1826,84.45,26.47,3695,"GOPALGANJ SR, IN"
1827,84.37,26.22,7001,"SIWAN, IN"
1828,84.37,26.22,7001,"SIWAN, IN"
1829,84.32,26.37,3695,"HATHWA, IN"
1830,84.32,26.37,3695,"HATHWA, IN"
1831,84.32,26.37,3695,"HATHWA, IN"
1832,84.32,26.37,3695,"HATHWA, IN"
1833,84.13,26.08,3743,"DARAULI, IN"
1834,84.12,26.45,3694,"BHORE BORCH, IN"
1835,84.12,26.45,3694,"BHORE BORCH, IN"
1836,84.08,26.57,3694,"KATIYA, IN"
1837,84.08,26.57,3694,"KATIYA, IN"
1838,84.08,26.57,3694,"KATIYA, IN"
1839,84.08,26.57,3694,"KATIYA, IN"
1840,84.27,26.1,3694,"PARSA, IN"
1841,84.67,26.18,3695,"BASANTPUR, IN"
1842,84.8,26.12,3695,"MARSRAKH, IN"
1843,84.8,26.12,3695,"MARSRAKH, IN"
1844,84.63,26.32,3695,"SEPAYA, IN"
