"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR001740001","1942-11","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","15",",I","11",",I","3",",I","19421115",",,I","36.8",",,I,15,","182.4",",,,I"
"BR001740001","1942-12","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","12",",I","11",",I","1",",I","19421202",",,I","89.0",",,I,02,","175.9",",,,I"
"BR001740001","1943-01","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","6",",I","1",",I","0",",I","19430129",",,I","3.5",",,I,29,","7.5",",,,I"
"BR001740001","1943-02","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","6",",I","6",",I","0",",I","19430204",",,I","14.5",",,I,04,","45.9",",,,I"
"BR001740001","1943-03","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","21",",I","16",",I","0",",I","19430322",",,I","23.2",",,I,22,","243.0",",,,I"
"BR001740001","1943-04","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","10",",I","6",",I","0",",I","19430418",",,I","13.4",",,I,18,","44.2",",,,I"
"BR001740001","1943-05","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","4",",I","0",",I","0",",I","19430511",",,I","2.0",",,I,11,","4.1",",,,I"
"BR001740001","1943-06","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","11",",I","9",",I","0",",I","19430619",",,I","9.5",",,I,19,","48.4",",,,I"
"BR001740001","1943-07","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","9",",I","2",",I","0",",I","19430722",",,I","4.5",",,I,22,","19.9",",,,I"
"BR001740001","1943-08","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","2",",I","1",",I","0",",I","19430825",",,I","2.5",",,I,25,","4.0",",,,I"
"BR001740001","1943-09","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","13",",I","3",",I","0",",I","19430904",",,I","6.0",",,I,04,","23.6",",,,I"
"BR001740001","1943-10","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","18",",I","13",",I","1",",I","19431016",",,I","50.0",",,I,16,","176.2",",,,I"
"BR001740001","1943-11","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","14",",I","9",",I","1",",I","19431121",",,I","27.0",",,I,21,","76.0",",,,I"
"BR001740001","1943-12","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","16",",I","14",",I","3",",I","19431203",",,I","76.0",",,I,03,","297.9",",,,I"
"BR001740001","1944-01","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","4",",I","4",",I","0",",I","19440124",",,I","9.5",",,I,24,","23.1",",,,I"
"BR001740001","1944-02","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","10",",I","6",",I","2",",I","19440229",",,I","92.0",",,I,29,","165.8",",,,I"
"BR001740001","1944-03","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","15",",I","13",",I","1",",I","19440311",",,I","27.0",",,I,11,","121.1",",,,I"
"BR001740001","1944-04","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","12",",I","7",",I","1",",I","19440403",",,I","58.0",",,I,03,","104.5",",,,I"
"BR001740001","1944-05","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","10",",I","4",",I","0",",I","19440524",",,I","15.8",",,I,24,","45.4",",,,I"
"BR001740001","1944-06","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","12",",I","6",",I","0",",I","19440630",",,I","9.5",",,I,30,","33.3",",,,I"
"BR001740001","1944-07","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","13",",I","6",",I","0",",I","19440729",",,I","10.5",",,I,29,","47.9",",,,I"
"BR001740001","1944-08","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","18",",I","11",",I","0",",I","19440810",",,I","9.4",",,I,10,","66.7",",,,I"
"BR001740001","1944-09","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","8",",I","4",",I","0",",I","19440915",",,I","8.1",",,I,15,","30.9",",,,I"
"BR001740001","1944-10","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","9",",I","6",",I","4",",I","19441024",",,I","85.0",",,I,24,","239.1",",,,I"
"BR001740001","1944-11","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","13",",I","10",",I","2",",I","19441128",",,I","38.0",",,I,28,","119.3",",,,I"
"BR001740001","1944-12","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","18",",I","13",",I","1",",I","19441226",",,I","26.0",",,I,26,","148.3",",,,I"
"BR001740001","1945-01","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","16",",I","14",",I","2",",I","19450111",",,I","82.0",",,I,11,","269.2",",,,I"
"BR001740001","1945-02","-17.84","-40.38","92.0","NANUQUE MONTANTE, BR","5",",I","5",",I","0",",I","19450210",",,I","15.8",",,I,10,","43.0",",,,I"
