"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00056006","1885-09","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","0",",a","","","","","","","","","","","","","18850922",",,a","","","","","21.1",",,a,22,","","","71.8",",,,a","","","","","",""
"ASN00056006","1885-10","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","0",",a","","","","","","","","","","","","","18851023",",,a","","","","","3.8",",,a,23,","","","10.7",",,,a","","","","","",""
"ASN00056006","1885-11","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","7",",a","5",",a","0",",a","","","","","","","","","","","","","18851111",",,a","","","","","15.7",",,a,11,","","","49.3",",,,a","","","","","",""
"ASN00056006","1885-12","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","10",",a","9",",a","0",",a","","","","","","","","","","","","","18851212",",,a","","","","","21.6",",,a,12,","","","109.4",",,,a","","","","","",""
"ASN00056006","1886-01","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","7",",a","1",",a","","","","","","","","","","","","","18860128",",,a","","","","","55.6",",,a,28,","","","117.6",",,,a","","","","","",""
"ASN00056006","1886-02","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","2",",a","2",",a","0",",a","","","","","","","","","","","","","18860225","+,,a","","","","","2.5",",,a,25,+","","","5.0",",,,a","","","","","",""
"ASN00056006","1886-03","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","5",",a","4",",a","1",",a","","","","","","","","","","","","","18860312",",,a","","","","","66.5",",,a,12,","","","81.4",",,,a","","","","","",""
"ASN00056006","1886-04","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","3",",a","0",",a","","","","","","","","","","","","","18860413",",,a","","","","","24.1",",,a,13,","","","57.1",",,,a","","","","","",""
"ASN00056006","1886-05","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","6",",a","2",",a","","","","","","","","","","","","","18860528",",,a","","","","","41.1",",,a,28,","","","112.7",",,,a","","","","","",""
"ASN00056006","1886-06","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","7",",a","2",",a","","","","","","","","","","","","","18860619",",,a","","","","","42.2",",,a,19,","","","117.7",",,,a","","","","","",""
"ASN00056006","1886-07","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","5",",a","0",",a","","","","","","","","","","","","","18860707",",,a","","","","","19.1",",,a,07,","","","51.6",",,,a","","","","","",""
"ASN00056006","1886-08","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","12",",a","11",",a","2",",a","","","","","","","","","","","","","18860803",",,a","","","","","31.0",",,a,03,","","","147.2",",,,a","","","","","",""
"ASN00056006","1886-09","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","2",",a","0",",a","","","","","","","","","","","","","18860927",",,a","","","","","14.7",",,a,27,","","","18.5",",,,a","","","","","",""
"ASN00056006","1886-11","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","8",",a","2",",a","","","","","","","","","","","","","18861103",",,a","","","","","38.1",",,a,03,","","","146.7",",,,a","","","","","",""
"ASN00056006","1886-12","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","0",",a","","","","","","","","","","","","","18861209",",,a","","","","","15.2",",,a,09,","","","61.5",",,,a","","","","","",""
"ASN00056006","1887-01","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","6",",a","2",",a","","","","","","","","","","","","","18870124",",,a","","","","","37.8",",,a,24,","","","134.0",",,,a","","","","","",""
"ASN00056006","1887-02","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","9",",a","0",",a","","","","","","","","","","","","","18870204",",,a","","","","","25.1",",,a,04,","","","75.8",",,,a","","","","","",""
"ASN00056006","1887-03","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","4",",a","1",",a","","","","","","","","","","","","","18870301",",,a","","","","","29.2",",,a,01,","","","55.2",",,,a","","","","","",""
"ASN00056006","1887-04","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","1",",a","","","","","","","","","","","","","18870402",",,a","","","","","28.4",",,a,02,","","","71.3",",,,a","","","","","",""
"ASN00056006","1887-05","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","3",",a","0",",a","","","","","","","","","","","","","18870528",",,a","","","","","8.9",",,a,28,","","","19.8",",,,a","","","","","",""
"ASN00056006","1887-06","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","5",",a","0",",a","","","","","","","","","","","","","18870613",",,a","","","","","13.0",",,a,13,","","","34.7",",,,a","","","","","",""
"ASN00056006","1887-07","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","5",",a","0",",a","","","","","","","","","","","","","18870702",",,a","","","","","20.3",",,a,02,","","","52.4",",,,a","","","","","",""
"ASN00056006","1887-08","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","7",",a","6",",a","1",",a","","","","","","","","","","","","","18870831",",,a","","","","","31.2",",,a,31,","","","92.8",",,,a","","","","","",""
"ASN00056006","1887-09","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","4",",a","1",",a","","","","","","","","","","","","","18870901",",,a","","","","","35.1",",,a,01,","","","43.6",",,,a","","","","","",""
"ASN00056006","1887-10","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","6",",a","0",",a","","","","","","","","","","","","","18871026",",,a","","","","","10.2",",,a,26,","","","31.2",",,,a","","","","","",""
"ASN00056006","1887-11","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","11",",a","10",",a","0",",a","","","","","","","","","","","","","18871109",",,a","","","","","22.9",",,a,09,","","","79.2",",,,a","","","","","",""
"ASN00056006","1887-12","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","10",",a","10",",a","2",",a","","","","","","","","","","","","","18871217",",,a","","","","","55.9",",,a,17,","","","168.9",",,,a","","","","","",""
"ASN00056006","1888-01","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","7",",a","5",",a","2",",a","","","","","","","","","","","","","18880131",",,a","","","","","62.0",",,a,31,","","","114.3",",,,a","","","","","",""
"ASN00056006","1888-02","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","7",",a","1",",a","","","","","","","","","","","","","18880227",",,a","","","","","25.9",",,a,27,","","","105.6",",,,a","","","","","",""
"ASN00056006","1888-03","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","1",",a","0",",a","","","","","","","","","","","","","18880302",",,a","","","","","23.9",",,a,02,","","","25.9",",,,a","","","","","",""
"ASN00056006","1888-04","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","0",",a","0",",a","0",",a","","","","","","","","","","","","","18880430","+,,a","","","","","0.0",",,a,30,+","","","0.0",",,,a","","","","","",""
"ASN00056006","1888-05","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","0",",a","0",",a","0",",a","","","","","","","","","","","","","18880531","+,,a","","","","","0.0",",,a,31,+","","","0.0",",,,a","","","","","",""
"ASN00056006","1888-06","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","2",",a","2",",a","0",",a","","","","","","","","","","","","","18880619","+,,a","","","","","7.6",",,a,19,+","","","15.2",",,,a","","","","","",""
"ASN00056006","1888-07","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","0",",a","0",",a","0",",a","","","","","","","","","","","","","18880731","+,,a","","","","","0.0",",,a,31,+","","","0.0",",,,a","","","","","",""
"ASN00056006","1888-08","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","0",",a","0",",a","0",",a","","","","","","","","","","","","","18880831","+,,a","","","","","0.0",",,a,31,+","","","0.0",",,,a","","","","","",""
"ASN00056006","1888-09","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","3",",a","1",",a","","","","","","","","","","","","","18880924",",,a","","","","","25.7",",,a,24,","","","57.7",",,,a","","","","","",""
"ASN00056006","1888-10","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","0",",a","","","","","","","","","","","","","18881009",",,a","","","","","15.5",",,a,09,","","","48.1",",,,a","","","","","",""
"ASN00056006","1888-11","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","2",",a","0",",a","","","","","","","","","","","","","18881130",",,a","","","","","4.1",",,a,30,","","","8.6",",,,a","","","","","",""
"ASN00056006","1888-12","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","7",",a","0",",a","","","","","","","","","","","","","18881210",",,a","","","","","19.3",",,a,10,","","","83.1",",,,a","","","","","",""
"ASN00056006","1889-01","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","6",",a","1",",a","","","","","","","","","","","","","18890121",",,a","","","","","29.5",",,a,21,","","","67.6",",,,a","","","","","",""
"ASN00056006","1889-02","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","0",",a","","","","","","","","","","","","","18890221",",,a","","","","","23.1",",,a,21,","","","48.8",",,,a","","","","","",""
"ASN00056006","1889-03","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","7",",a","5",",a","0",",a","","","","","","","","","","","","","18890325",",,a","","","","","21.6",",,a,25,","","","50.3",",,,a","","","","","",""
"ASN00056006","1889-04","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","7",",a","7",",a","2",",a","","","","","","","","","","","","","18890417",",,a","","","","","38.6",",,a,17,","","","132.2",",,,a","","","","","",""
"ASN00056006","1889-05","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","13",",a","11",",a","1",",a","","","","","","","","","","","","","18890527",",,a","","","","","58.9",",,a,27,","","","129.4",",,,a","","","","","",""
"ASN00056006","1889-06","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","0",",a","","","","","","","","","","","","","18890621",",,a","","","","","19.1",",,a,21,","","","82.1",",,,a","","","","","",""
"ASN00056006","1889-07","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","5",",a","0",",a","","","","","","","","","","","","","18890701",",,a","","","","","10.2",",,a,01,","","","38.4",",,,a","","","","","",""
"ASN00056006","1889-08","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","5",",a","2",",a","0",",a","","","","","","","","","","","","","18890831",",,a","","","","","19.8",",,a,31,","","","28.8",",,,a","","","","","",""
"ASN00056006","1889-09","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","3",",a","0",",a","","","","","","","","","","","","","18890924",",,a","","","","","21.6",",,a,24,","","","36.6",",,,a","","","","","",""
"ASN00056006","1889-10","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","1",",a","","","","","","","","","","","","","18891007",",,a","","","","","34.0",",,a,07,","","","45.0",",,,a","","","","","",""
"ASN00056006","1889-11","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","8",",a","1",",a","","","","","","","","","","","","","18891113",",,a","","","","","29.0",",,a,13,","","","98.5",",,,a","","","","","",""
"ASN00056006","1889-12","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","7",",a","0",",a","","","","","","","","","","","","","18891209",",,a","","","","","19.6",",,a,09,","","","96.4",",,,a","","","","","",""
"ASN00056006","1890-01","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","5",",a","1",",a","","","","","","","","","","","","","18900113",",,a","","","","","100.1",",,a,13,","","","159.4",",,,a","","","","","",""
"ASN00056006","1890-02","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","7",",a","2",",a","","","","","","","","","","","","","18900217",",,a","","","","","53.3",",,a,17,","","","128.4",",,,a","","","","","",""
"ASN00056006","1890-03","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","11",",a","9",",a","2",",a","","","","","","","","","","","","","18900327",",,a","","","","","76.2",",,a,27,","","","156.6",",,,a","","","","","",""
"ASN00056006","1890-04","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","0",",a","","","","","","","","","","","","","18900401",",,a","","","","","13.2",",,a,01,","","","47.2",",,,a","","","","","",""
"ASN00056006","1890-05","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","3",",a","1",",a","","","","","","","","","","","","","18900511",",,a","","","","","52.3",",,a,11,","","","64.4",",,,a","","","","","",""
"ASN00056006","1890-06","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","2",",a","","","","","","","","","","","","","18900623",",,a","","","","","40.1",",,a,23,","","","83.2",",,,a","","","","","",""
"ASN00056006","1890-07","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","7",",a","6",",a","0",",a","","","","","","","","","","","","","18900720",",,a","","","","","8.1",",,a,20,","","","35.8",",,,a","","","","","",""
"ASN00056006","1890-08","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","3",",a","0",",a","","","","","","","","","","","","","18900805",",,a","","","","","12.7",",,a,05,","","","32.3",",,,a","","","","","",""
"ASN00056006","1890-09","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","1",",a","","","","","","","","","","","","","18900922",",,a","","","","","25.4",",,a,22,","","","48.8",",,,a","","","","","",""
"ASN00056006","1890-10","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","2",",a","","","","","","","","","","","","","18901021",",,a","","","","","47.5",",,a,21,","","","84.4",",,,a","","","","","",""
"ASN00056006","1890-11","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","2",",a","2",",a","1",",a","","","","","","","","","","","","","18901114",",,a","","","","","87.9",",,a,14,","","","103.4",",,,a","","","","","",""
"ASN00056006","1890-12","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","0",",a","","","","","","","","","","","","","18901223",",,a","","","","","23.4",",,a,23,","","","50.8",",,,a","","","","","",""
"ASN00056006","1891-01","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","9",",a","9",",a","2",",a","","","","","","","","","","","","","18910112",",,a","","","","","81.0",",,a,12,","","","229.5",",,,a","","","","","",""
"ASN00056006","1891-02","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","1",",a","","","","","","","","","","","","","18910224",",,a","","","","","26.4",",,a,24,","","","55.8",",,,a","","","","","",""
"ASN00056006","1891-03","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","2",",a","2",",a","0",",a","","","","","","","","","","","","","18910302",",,a","","","","","22.9",",,a,02,","","","34.3",",,,a","","","","","",""
"ASN00056006","1891-04","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","5",",a","4",",a","0",",a","","","","","","","","","","","","","18910421",",,a","","","","","17.5",",,a,21,","","","37.3",",,,a","","","","","",""
"ASN00056006","1891-05","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","5",",a","4",",a","0",",a","","","","","","","","","","","","","18910531",",,a","","","","","11.4",",,a,31,","","","23.2",",,,a","","","","","",""
"ASN00056006","1891-06","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","12",",a","9",",a","1",",a","","","","","","","","","","","","","18910601",",,a","","","","","27.9",",,a,01,","","","75.7",",,,a","","","","","",""
"ASN00056006","1891-07","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","4",",a","1",",a","","","","","","","","","","","","","18910711",",,a","","","","","40.9",",,a,11,","","","58.7",",,,a","","","","","",""
"ASN00056006","1891-08","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","4",",a","1",",a","","","","","","","","","","","","","18910803",",,a","","","","","38.9",",,a,03,","","","56.5",",,,a","","","","","",""
"ASN00056006","1891-09","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","7",",a","1",",a","","","","","","","","","","","","","18910914",",,a","","","","","25.4",",,a,14,","","","107.7",",,,a","","","","","",""
"ASN00056006","1891-10","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","4",",a","0",",a","","","","","","","","","","","","","18911005",",,a","","","","","10.7",",,a,05,","","","33.3",",,,a","","","","","",""
"ASN00056006","1891-11","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","0",",a","","","","","","","","","","","","","18911121",",,a","","","","","19.8",",,a,21,","","","57.8",",,,a","","","","","",""
"ASN00056006","1891-12","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","2",",a","","","","","","","","","","","","","18911203",",,a","","","","","30.5",",,a,03,","","","94.3",",,,a","","","","","",""
"ASN00056006","1892-01","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","5",",a","4",",a","1",",a","","","","","","","","","","","","","18920112",",,a","","","","","30.5",",,a,12,","","","43.7",",,,a","","","","","",""
"ASN00056006","1892-02","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","3",",a","3",",a","0",",a","","","","","","","","","","","","","18920201",",,a","","","","","17.8",",,a,01,","","","29.0",",,,a","","","","","",""
"ASN00056006","1892-03","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","3",",a","2",",a","","","","","","","","","","","","","18920314",",,a","","","","","47.5",",,a,14,","","","98.3",",,,a","","","","","",""
"ASN00056006","1892-04","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","4",",a","1",",a","","","","","","","","","","","","","18920421",",,a","","","","","50.8",",,a,21,","","","71.4",",,,a","","","","","",""
"ASN00056006","1892-05","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","5",",a","3",",a","1",",a","","","","","","","","","","","","","18920518",",,a","","","","","27.9",",,a,18,","","","65.3",",,,a","","","","","",""
"ASN00056006","1892-06","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","8",",a","7",",a","0",",a","","","","","","","","","","","","","18920615",",,a","","","","","23.4",",,a,15,","","","81.2",",,,a","","","","","",""
"ASN00056006","1892-07","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","4",",a","4",",a","0",",a","","","","","","","","","","","","","18920728",",,a","","","","","24.1",",,a,28,","","","57.1",",,,a","","","","","",""
"ASN00056006","1892-08","-30.1711","151.0757","654.0","BUNDARRA POST OFFICE, AS","6",",a","5",",a","0",",a","","","","","","","","","","","","","18920801",",,a","","","","","19.1",",,a,01,","","","43.2",",,,a","","","","","",""
