"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"BF1SS000007","2019-12","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","12",",N","12",",N","1",",N","","","","","20191224",",,N","","","35.1",",,N,24,","115.4",",,,N","",""
"BF1SS000007","2020-01","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","9",",N","8",",N","0",",N","","","","","20200122",",,N","","","12.4",",,N,22,","46.8",",,,N","",""
"BF1SS000007","2020-02","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","4",",N","3",",N","0",",N","0","4,N","20200229","+,4,N","20200224",",,N","0","4,,N,29,+","9.4",",,N,24,","17.5",",,,N","0","4,,,N"
"BF1SS000007","2020-03","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","4",",N","3",",N","0",",N","0","4,N","20200331","+,4,N","20200309",",,N","0","4,,N,31,+","5.3",",,N,09,","13.7",",,,N","0","4,,,N"
"BF1SS000007","2020-04","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","3",",N","1",",N","0",",N","0","3,N","20200430","+,3,N","20200430",",,N","0","3,,N,30,+","2.8",",,N,30,","6.1",",,,N","0","3,,,N"
"BF1SS000007","2020-05","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","14",",N","13",",N","5",",N","","","","","20200515",",,N","","","36.3",",,N,15,","262.3",",,,N","",""
"BF1SS000007","2020-06","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","10",",N","8",",N","1",",N","","","","","20200610",",,N","","","25.7",",,N,10,","97.1",",,,N","",""
"BF1SS000007","2020-07","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","14",",N","11",",N","2",",N","","","","","20200731",",,N","","","28.7",",,N,31,","123.9",",,,N","",""
"BF1SS000007","2020-08","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","5","1,N","3","1,N","1","1,N","","","","","20200801",",1,N","","","46.0","1,,N,01,","66.5","1,,,N","",""
"BF1SS000007","2020-09","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","15","1,N","13","1,N","3","1,N","","","","","20200911",",1,N","","","26.7","1,,N,11,","178.8","1,,,N","",""
"BF1SS000007","2020-10","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","18",",N","15",",N","0",",N","","","","","20201019",",,N","","","15.5",",,N,19,","82.7",",,,N","",""
"BF1SS000007","2020-11","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","17",",N","15",",N","2",",N","","","","","20201109",",,N","","","40.4",",,N,09,","218.8",",,,N","",""
"BF1SS000007","2020-12","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","8",",N","8",",N","0",",N","","","","","20201225",",,N","","","22.1",",,N,25,","89.9",",,,N","",""
"BF1SS000007","2021-01","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","14",",N","9",",N","0",",N","","","","","20210105",",,N","","","16.0",",,N,05,","83.0",",,,N","",""
"BF1SS000007","2021-02","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","2",",N","2",",N","0",",N","0","2,N","20210228","+,2,N","20210202",",,N","0","2,,N,28,+","10.7",",,N,02,","16.5",",,,N","0","2,,,N"
"BF1SS000007","2021-03","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","8","1,N","8","1,N","0","1,N","","","","","20210312",",1,N","","","21.6","1,,N,12,","92.9","1,,,N","",""
"BF1SS000007","2021-04","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","2",",N","2",",N","0",",N","0","2,N","20210430","+,2,N","20210402",",,N","0","2,,N,30,+","13.0",",,N,02,","17.3",",,,N","0","2,,,N"
"BF1SS000007","2021-05","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","12",",N","8",",N","0",",N","","","","","20210513",",,N","","","20.1",",,N,13,","91.2",",,,N","",""
"BF1SS000007","2021-06","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","6",",N","4",",N","0",",N","","","","","20210630",",,N","","","8.6",",,N,30,","28.0",",,,N","",""
"BF1SS000007","2021-07","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","2",",N","1",",N","0",",N","0","2,N","20210731","+,2,N","20210711",",,N","0","2,,N,31,+","8.6",",,N,11,","10.9",",,,N","0","2,,,N"
"BF1SS000007","2021-08","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","6","2,N","3","2,N","0","2,N","","","","","20210807",",2,N","","","10.9","2,,N,07,","27.4","2,,,N","",""
"BF1SS000007","2021-09","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","11",",N","9",",N","2",",N","","","","","20210907",",,N","","","55.4",",,N,07,","166.2",",,,N","",""
"BF1SS000007","2021-10","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","12",",N","12",",N","5",",N","","","","","20211003",",,N","","","36.8",",,N,03,","259.9",",,,N","",""
"BF1SS000007","2021-11","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","6",",N","6",",N","2",",N","","","","","20211121",",,N","","","39.1",",,N,21,","116.3",",,,N","",""
"BF1SS000007","2021-12","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","3",",N","3",",N","0",",N","0","3,N","20211231","+,3,N","20211215",",,N","0","3,,N,31,+","22.1",",,N,15,","45.5",",,,N","0","3,,,N"
"BF1SS000007","2022-01","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","9",",N","7",",N","3",",N","","","","","20220112",",,N","","","128.8",",,N,12,","274.3",",,,N","",""
"BF1SS000007","2022-02","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","9",",N","9",",N","3",",N","","","","","20220210",",,N","","","135.9",",,N,10,","279.7",",,,N","",""
"BF1SS000007","2022-03","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","4",",N","3",",N","0",",N","0","4,N","20220331","+,4,N","20220305",",,N","0","4,,N,31,+","23.4",",,N,05,","50.9",",,,N","0","4,,,N"
"BF1SS000007","2022-04","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","9",",N","9",",N","1",",N","","","","","20220417",",,N","","","52.1",",,N,17,","130.0",",,,N","",""
"BF1SS000007","2022-05","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","11",",N","11",",N","5",",N","","","","","20220520",",,N","","","59.2",",,N,20,","293.1",",,,N","",""
"BF1SS000007","2022-06","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","11",",N","10",",N","1",",N","","","","","20220627",",,N","","","132.3",",,N,27,","259.6",",,,N","",""
"BF1SS000007","2022-07","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","11",",N","9",",N","0",",N","","","","","20220716",",,N","","","19.8",",,N,16,","85.7",",,,N","",""
"BF1SS000007","2022-08","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","10",",N","9",",N","0",",N","","","","","20220827",",,N","","","15.5",",,N,27,","61.0",",,,N","",""
"BF1SS000007","2022-09","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","8","1,N","7","1,N","1","1,N","","","","","20220926",",1,N","","","29.0","1,,N,26,","88.2","1,,,N","",""
"BF1SS000007","2022-10","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","16",",N","14",",N","4",",N","","","","","20221010",",,N","","","33.3",",,N,10,","249.5",",,,N","",""
"BF1SS000007","2022-11","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","7",",N","7",",N","1",",N","","","","","20221118",",,N","","","29.0",",,N,18,","111.7",",,,N","",""
"BF1SS000007","2022-12","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","8",",N","7",",N","0",",N","","","","","20221220",",,N","","","23.1",",,N,20,","68.9",",,,N","",""
"BF1SS000007","2023-01","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","7",",N","7",",N","0",",N","","","","","20230114",",,N","","","13.5",",,N,14,","55.9",",,,N","",""
"BF1SS000007","2023-02","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","5",",N","5",",N","0",",N","0","5,N","20230228","+,5,N","20230209",",,N","0","5,,N,28,+","20.8",",,N,09,","48.5",",,,N","0","5,,,N"
"BF1SS000007","2023-03","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","5",",N","5",",N","0",",N","0","5,N","20230331","+,5,N","20230327",",,N","0","5,,N,31,+","21.6",",,N,27,","79.3",",,,N","0","5,,,N"
"BF1SS000007","2023-04","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","7",",N","7",",N","1",",N","","","","","20230411",",,N","","","30.7",",,N,11,","117.1",",,,N","",""
"BF1SS000007","2023-05","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","24",",N","22",",N","6",",N","","","","","20230515",",,N","","","72.6",",,N,15,","451.2",",,,N","",""
"BF1SS000007","2023-06","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","17",",N","17",",N","7",",N","","","","","20230603",",,N","","","98.3",",,N,03,","502.1",",,,N","",""
"BF1SS000007","2023-07","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","9",",N","8",",N","1",",N","","","","","20230703",",,N","","","35.8",",,N,03,","115.4",",,,N","",""
"BF1SS000007","2023-08","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","14",",N","12",",N","0",",N","","","","","20230812",",,N","","","17.0",",,N,12,","99.9",",,,N","",""
"BF1SS000007","2023-09","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","14",",N","9",",N","2",",N","","","","","20230923",",,N","","","66.8",",,N,23,","168.1",",,,N","",""
"BF1SS000007","2023-10","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","15",",N","14",",N","4",",N","","","","","20231022",",,N","","","39.9",",,N,22,","251.0",",,,N","",""
"BF1SS000007","2023-11","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","17",",N","16",",N","8",",N","","","","","20231103",",,N","","","83.3",",,N,03,","450.2",",,,N","",""
"BF1SS000007","2023-12","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","17",",N","15",",N","1",",N","","","","","20231217",",,N","","","33.5",",,N,17,","185.3",",,,N","",""
"BF1SS000007","2024-01","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","9",",N","7",",N","0",",N","","","","","20240110",",,N","","","13.0",",,N,10,","58.6",",,,N","",""
"BF1SS000007","2024-02","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","9",",N","7",",N","0",",N","","","","","20240207",",,N","","","19.8",",,N,07,","71.9",",,,N","",""
"BF1SS000007","2024-03","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","10",",N","9",",N","3",",N","","","","","20240323",",,N","","","58.9",",,N,23,","164.7",",,,N","",""
"BF1SS000007","2024-04","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","2",",N","1",",N","0",",N","0","2,N","20240430","+,2,N","20240413",",,N","0","2,,N,30,+","8.4",",,N,13,","10.4",",,,N","0","2,,,N"
"BF1SS000007","2024-05","24.105032","-74.452374","10.4","COCKBURN TOWN 9.7 NE, SS BF","7",",N","5",",N","2",",N","","","","","20240530",",,N","","","54.9",",,N,30,","106.3",",,,N","",""
