"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00026863","1945-01","53.95","30.067","192.0","MOGILEV, BO","","","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19450130",",,I","","","","","","","5.8",",,I,30,","","","","","","","20.6",",,,I","","","","","",""
"BOM00026863","1945-02","53.95","30.067","192.0","MOGILEV, BO","","","17",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19450216",",,I","","","","","","","2.3",",,I,16,","","","","","","","18.7",",,,I","","","","","",""
"BOM00026863","1945-03","53.95","30.067","192.0","MOGILEV, BO","","","14",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19450329",",,I","","","","","","","6.9",",,I,29,","","","","","","","21.9",",,,I","","","","","",""
"BOM00026863","1945-04","53.95","30.067","192.0","MOGILEV, BO","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19450405",",,I","","","","","","","10.0",",,I,05,","","","","","","","44.3",",,,I","","","","","",""
"BOM00026863","1945-05","53.95","30.067","192.0","MOGILEV, BO","","","15",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19450504",",,I","","","","","","","15.7",",,I,04,","","","","","","","78.5",",,,I","","","","","",""
"BOM00026863","1945-06","53.95","30.067","192.0","MOGILEV, BO","","","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19450630",",,I","","","","","","","12.6",",,I,30,","","","","","","","36.7",",,,I","","","","","",""
"BOM00026863","1945-07","53.95","30.067","192.0","MOGILEV, BO","","","19",",I","15",",I","0",",I","","","","","","","","","","","","","","","","","19450729",",,I","","","","","","","18.4",",,I,29,","","","","","","","136.6",",,,I","","","","","",""
"BOM00026863","1945-08","53.95","30.067","192.0","MOGILEV, BO","","","16",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","19450817",",,I","","","","","","","12.5",",,I,17,","","","","","","","61.6",",,,I","","","","","",""
"BOM00026863","1945-09","53.95","30.067","192.0","MOGILEV, BO","","","14",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19450930",",,I","","","","","","","20.2",",,I,30,","","","","","","","56.5",",,,I","","","","","",""
"BOM00026863","1945-10","53.95","30.067","192.0","MOGILEV, BO","","","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19451015",",,I","","","","","","","5.6",",,I,15,","","","","","","","32.9",",,,I","","","","","",""
"BOM00026863","1945-11","53.95","30.067","192.0","MOGILEV, BO","","","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19451130",",,I","","","","","","","5.0",",,I,30,","","","","","","","15.9",",,,I","","","","","",""
"BOM00026863","1945-12","53.95","30.067","192.0","MOGILEV, BO","","","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19451224",",,I","","","","","","","7.3",",,I,24,","","","","","","","21.3",",,,I","","","","","",""
"BOM00026863","1946-01","53.95","30.067","192.0","MOGILEV, BO","","","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19460101",",,I","","","","","","","6.1",",,I,01,","","","","","","","15.1",",,,I","","","","","",""
"BOM00026863","1946-02","53.95","30.067","192.0","MOGILEV, BO","","","18",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19460212",",,I","","","","","","","5.2",",,I,12,","","","","","","","25.9",",,,I","","","","","",""
"BOM00026863","1946-03","53.95","30.067","192.0","MOGILEV, BO","","","14",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19460305",",,I","","","","","","","6.4",",,I,05,","","","","","","","25.0",",,,I","","","","","",""
"BOM00026863","1946-04","53.95","30.067","192.0","MOGILEV, BO","","","9",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19460419",",,I","","","","","","","6.0",",,I,19,","","","","","","","14.9",",,,I","","","","","",""
"BOM00026863","1946-05","53.95","30.067","192.0","MOGILEV, BO","","","5",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19460514",",,I","","","","","","","10.0",",,I,14,","","","","","","","22.3",",,,I","","","","","",""
"BOM00026863","1946-06","53.95","30.067","192.0","MOGILEV, BO","","","15",",I","9",",I","1",",I","","","","","","","","","","","","","","","","","19460622",",,I","","","","","","","25.8",",,I,22,","","","","","","","120.0",",,,I","","","","","",""
"BOM00026863","1946-07","53.95","30.067","192.0","MOGILEV, BO","","","11",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19460724",",,I","","","","","","","15.9",",,I,24,","","","","","","","51.4",",,,I","","","","","",""
"BOM00026863","1946-08","53.95","30.067","192.0","MOGILEV, BO","","","13",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19460828",",,I","","","","","","","16.4",",,I,28,","","","","","","","69.4",",,,I","","","","","",""
"BOM00026863","1946-09","53.95","30.067","192.0","MOGILEV, BO","","","16",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","19460930",",,I","","","","","","","20.4",",,I,30,","","","","","","","94.0",",,,I","","","","","",""
"BOM00026863","1946-10","53.95","30.067","192.0","MOGILEV, BO","","","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19461007",",,I","","","","","","","13.4",",,I,07,","","","","","","","32.7",",,,I","","","","","",""
"BOM00026863","1946-11","53.95","30.067","192.0","MOGILEV, BO","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19461111",",,I","","","","","","","9.9",",,I,11,","","","","","","","25.0",",,,I","","","","","",""
"BOM00026863","1946-12","53.95","30.067","192.0","MOGILEV, BO","","","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19461205",",,I","","","","","","","2.1",",,I,05,","","","","","","","5.2",",,,I","","","","","",""
"BOM00026863","1947-01","53.95","30.067","192.0","MOGILEV, BO","","","11",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19470112",",,I","","","","","","","1.5",",,I,12,","","","","","","","7.4",",,,I","","","","","",""
"BOM00026863","1947-02","53.95","30.067","192.0","MOGILEV, BO","","","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19470226",",,I","","","","","","","10.0",",,I,26,","","","","","","","39.7",",,,I","","","","","",""
"BOM00026863","1947-03","53.95","30.067","192.0","MOGILEV, BO","","","13",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19470326","+,,I","","","","","","","5.5",",,I,26,+","","","","","","","36.2",",,,I","","","","","",""
"BOM00026863","1947-04","53.95","30.067","192.0","MOGILEV, BO","","","16",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19470408",",,I","","","","","","","7.6",",,I,08,","","","","","","","59.2",",,,I","","","","","",""
"BOM00026863","1947-05","53.95","30.067","192.0","MOGILEV, BO","","","6",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19470501",",,I","","","","","","","10.6",",,I,01,","","","","","","","28.7",",,,I","","","","","",""
"BOM00026863","1947-06","53.95","30.067","192.0","MOGILEV, BO","","","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19470610",",,I","","","","","","","20.3",",,I,10,","","","","","","","53.5",",,,I","","","","","",""
"BOM00026863","1947-07","53.95","30.067","192.0","MOGILEV, BO","","","11",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","19470709",",,I","","","","","","","25.4",",,I,09,","","","","","","","88.0",",,,I","","","","","",""
"BOM00026863","1947-08","53.95","30.067","192.0","MOGILEV, BO","","","12",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19470830",",,I","","","","","","","12.1",",,I,30,","","","","","","","63.0",",,,I","","","","","",""
"BOM00026863","1947-09","53.95","30.067","192.0","MOGILEV, BO","","","8",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19470902",",,I","","","","","","","23.1",",,I,02,","","","","","","","74.8",",,,I","","","","","",""
