"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BC007137570","1911-11","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","4",",Q","4",",Q","1",",Q","","","","","","","","","","","","","19111121",",,Q","","","","","48.3",",,Q,21,","","","","","","","70.6",",,,Q","","","","","",""
"BC007137570","1911-12","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","7",",Q","3",",Q","0",",Q","","","","","","","","","","","","","19111216",",,Q","","","","","7.1",",,Q,16,","","","","","","","24.3",",,,Q","","","","","",""
"BC007137570","1912-01","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","11",",Q","5",",Q","1",",Q","","","","","","","","","","","","","19120104",",,Q","","","","","41.7",",,Q,04,","","","","","","","77.8",",,,Q","","","","","",""
"BC007137570","1912-02","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","7",",Q","5",",Q","0",",Q","","","","","","","","","","","","","19120222","+,,Q","","","","","20.3",",,Q,22,+","","","","","","","66.0",",,,Q","","","","","",""
"BC007137570","1912-03","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","5",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19120318",",,Q","","","","","6.6",",,Q,18,","","","","","","","9.7",",,,Q","","","","","",""
"BC007137570","1912-04","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","6",",Q","5",",Q","0",",Q","","","","","","","","","","","","","19120401",",,Q","","","","","7.9",",,Q,01,","","","","","","","24.6",",,,Q","","","","","",""
"BC007137570","1912-05","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","2",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19120529",",,Q","","","","","12.7",",,Q,29,","","","","","","","14.2",",,,Q","","","","","",""
"BC007137570","1912-06","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19120630","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1912-07","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19120731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1912-08","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19120831","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1912-09","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19120926",",,Q","","","","","4.1",",,Q,26,","","","","","","","4.1",",,,Q","","","","","",""
"BC007137570","1912-10","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","2",",Q","1",",Q","1",",Q","","","","","","","","","","","","","19121024",",,Q","","","","","31.0",",,Q,24,","","","","","","","31.3",",,,Q","","","","","",""
"BC007137570","1912-11","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","2",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19121113",",,Q","","","","","1.8",",,Q,13,","","","","","","","2.1",",,,Q","","","","","",""
"BC007137570","1912-12","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","7",",Q","5",",Q","0",",Q","","","","","","","","","","","","","19121201",",,Q","","","","","10.7",",,Q,01,","","","","","","","35.2",",,,Q","","","","","",""
"BC007137570","1913-01","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","5",",Q","4",",Q","1",",Q","","","","","","","","","","","","","19130116",",,Q","","","","","34.0",",,Q,16,","","","","","","","66.9",",,,Q","","","","","",""
"BC007137570","1913-02","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","11",",Q","8",",Q","0",",Q","","","","","","","","","","","","","19130218",",,Q","","","","","23.1",",,Q,18,","","","","","","","65.2",",,,Q","","","","","",""
"BC007137570","1913-03","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","3",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19130301",",,Q","","","","","12.7",",,Q,01,","","","","","","","19.8",",,,Q","","","","","",""
"BC007137570","1913-04","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","5",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19130407",",,Q","","","","","4.6",",,Q,07,","","","","","","","12.0",",,,Q","","","","","",""
"BC007137570","1913-05","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","2",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19130523",",,Q","","","","","10.9",",,Q,23,","","","","","","","12.2",",,,Q","","","","","",""
"BC007137570","1913-06","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19130630","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1913-07","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19130731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1913-08","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19130831","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1913-09","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","1",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19130920",",,Q","","","","","0.5",",,Q,20,","","","","","","","0.5",",,,Q","","","","","",""
"BC007137570","1913-10","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","3",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19131007",",,Q","","","","","8.1",",,Q,07,","","","","","","","11.7",",,,Q","","","","","",""
"BC007137570","1913-11","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19131130",",,Q","","","","","14.7",",,Q,30,","","","","","","","14.7",",,,Q","","","","","",""
"BC007137570","1913-12","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","4",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19131228",",,Q","","","","","6.4",",,Q,28,","","","","","","","11.0",",,,Q","","","","","",""
"BC007137570","1914-01","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","7",",Q","3",",Q","0",",Q","","","","","","","","","","","","","19140130",",,Q","","","","","9.1",",,Q,30,","","","","","","","25.3",",,,Q","","","","","",""
"BC007137570","1914-02","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","9",",Q","5",",Q","1",",Q","","","","","","","","","","","","","19140226",",,Q","","","","","29.7",",,Q,26,","","","","","","","65.5",",,,Q","","","","","",""
"BC007137570","1914-03","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","4",",Q","3",",Q","1",",Q","","","","","","","","","","","","","19140305",",,Q","","","","","45.0",",,Q,05,","","","","","","","59.8",",,,Q","","","","","",""
"BC007137570","1914-04","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","2",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19140415",",,Q","","","","","8.4",",,Q,15,","","","","","","","13.7",",,,Q","","","","","",""
"BC007137570","1914-05","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19140531","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1914-06","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19140630","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1914-07","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19140731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1914-08","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","2",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19140818","+,,Q","","","","","2.5",",,Q,18,+","","","","","","","5.0",",,,Q","","","","","",""
"BC007137570","1914-09","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19140930","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1914-10","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19141006",",,Q","","","","","7.6",",,Q,06,","","","","","","","7.6",",,,Q","","","","","",""
"BC007137570","1914-11","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","6",",Q","6",",Q","2",",Q","","","","","","","","","","","","","19141124",",,Q","","","","","64.8",",,Q,24,","","","","","","","141.0",",,,Q","","","","","",""
"BC007137570","1914-12","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","8",",Q","7",",Q","2",",Q","","","","","","","","","","","","","19141216",",,Q","","","","","38.9",",,Q,16,","","","","","","","111.3",",,,Q","","","","","",""
"BC007137570","1915-01","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","21",",Q","13",",Q","4",",Q","","","","","","","","","","","","","19150122",",,Q","","","","","81.8",",,Q,22,","","","","","","","263.7",",,,Q","","","","","",""
"BC007137570","1915-02","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","5",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19150218",",,Q","","","","","8.4",",,Q,18,","","","","","","","15.8",",,,Q","","","","","",""
"BC007137570","1915-03","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19150304",",,Q","","","","","21.1",",,Q,04,","","","","","","","21.1",",,,Q","","","","","",""
"BC007137570","1915-04","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","3",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19150406",",,Q","","","","","3.3",",,Q,06,","","","","","","","7.6",",,,Q","","","","","",""
"BC007137570","1915-05","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","3",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19150503",",,Q","","","","","8.4",",,Q,03,","","","","","","","16.1",",,,Q","","","","","",""
"BC007137570","1915-06","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19150616",",,Q","","","","","3.1",",,Q,16,","","","","","","","3.1",",,,Q","","","","","",""
"BC007137570","1915-07","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","8",",Q","5",",Q","0",",Q","","","","","","","","","","","","","19150709",",,Q","","","","","19.1",",,Q,09,","","","","","","","63.6",",,,Q","","","","","",""
"BC007137570","1915-08","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19150831","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1915-09","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","1",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19150913",",,Q","","","","","1.3",",,Q,13,","","","","","","","1.3",",,,Q","","","","","",""
"BC007137570","1915-10","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","3",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19151028",",,Q","","","","","8.4",",,Q,28,","","","","","","","12.5",",,,Q","","","","","",""
"BC007137570","1915-11","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","5",",Q","4",",Q","1",",Q","","","","","","","","","","","","","19151115",",,Q","","","","","29.7",",,Q,15,","","","","","","","78.0",",,,Q","","","","","",""
"BC007137570","1915-12","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","6",",Q","4",",Q","0",",Q","","","","","","","","","","","","","19151215",",,Q","","","","","15.2",",,Q,15,","","","","","","","41.7",",,,Q","","","","","",""
"BC007137570","1916-04","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","4",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19160405",",,Q","","","","","16.0",",,Q,05,","","","","","","","22.4",",,,Q","","","","","",""
"BC007137570","1916-05","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","2",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19160504",",,Q","","","","","10.9",",,Q,04,","","","","","","","11.4",",,,Q","","","","","",""
"BC007137570","1916-06","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19160630","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC007137570","1916-07","-23.12","25.43","1005.0","MAHALAPYE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19160731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
