"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00026645","1959-07","55.05","26.317","212.0","LYNTUPY, BO","","","6","1,I","6","1,I","0","1,I","","","","","","","","","","","","","","","","","19590730",",1,I","","","","","","","9.9","1,,I,30,","","","","","","","42.9","1,,,I","","","","","",""
"BOM00026645","1959-08","55.05","26.317","212.0","LYNTUPY, BO","","","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19590803",",,I","","","","","","","9.3",",,I,03,","","","","","","","34.7",",,,I","","","","","",""
"BOM00026645","1959-09","55.05","26.317","212.0","LYNTUPY, BO","","","19","1,I","9","1,I","0","1,I","","","","","","","","","","","","","","","","","19590916",",1,I","","","","","","","10.5","1,,I,16,","","","","","","","48.6","1,,,I","","","","","",""
"BOM00026645","1959-10","55.05","26.317","212.0","LYNTUPY, BO","","","13","1,I","6","1,I","0","1,I","","","","","","","","","","","","","","","","","19591023",",1,I","","","","","","","15.5","1,,I,23,","","","","","","","53.7","1,,,I","","","","","",""
"BOM00026645","1959-11","55.05","26.317","212.0","LYNTUPY, BO","","","15","2,I","8","2,I","0","2,I","","","","","","","","","","","","","","","","","19591125",",2,I","","","","","","","9.9","2,,I,25,","","","","","","","48.8","2,,,I","","","","","",""
"BOM00026645","1959-12","55.05","26.317","212.0","LYNTUPY, BO","","","9","5,I","3","5,I","0","5,I","","","","","","","","","","","","","","","","","19591203",",5,I","","","","","","","13.6","5,,I,03,","","","","","","","35.2","5,,,I","","","","","",""
"BOM00026645","1960-01","55.05","26.317","212.0","LYNTUPY, BO","","","17","3,I","8","3,I","0","3,I","","","","","","","","","","","","","","","","","19600114",",3,I","","","","","","","10.2","3,,I,14,","","","","","","","55.2","3,,,I","","","","","",""
"BOM00026645","1960-02","55.05","26.317","212.0","LYNTUPY, BO","","","14","1,I","5","1,I","0","1,I","","","","","","","","","","","","","","","","","19600213",",1,I","","","","","","","10.1","1,,I,13,","","","","","","","40.3","1,,,I","","","","","",""
"BOM00026645","1960-03","55.05","26.317","212.0","LYNTUPY, BO","","","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19600317",",,I","","","","","","","12.2",",,I,17,","","","","","","","21.4",",,,I","","","","","",""
"BOM00026645","1960-04","55.05","26.317","212.0","LYNTUPY, BO","","","6","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19600428",",1,I","","","","","","","15.7","1,,I,28,","","","","","","","28.6","1,,,I","","","","","",""
"BOM00026645","1960-05","55.05","26.317","212.0","LYNTUPY, BO","","","16","1,I","9","1,I","0","1,I","","","","","","","","","","","","","","","","","19600528",",1,I","","","","","","","23.5","1,,I,28,","","","","","","","88.1","1,,,I","","","","","",""
"BOM00026645","1960-06","55.05","26.317","212.0","LYNTUPY, BO","","","17",",I","10",",I","1",",I","","","","","","","","","","","","","","","","","19600611",",,I","","","","","","","27.4",",,I,11,","","","","","","","106.4",",,,I","","","","","",""
"BOM00026645","1960-07","55.05","26.317","212.0","LYNTUPY, BO","","","16","5,I","11","5,I","0","5,I","","","","","","","","","","","","","","","","","19600726",",5,I","","","","","","","18.8","5,,I,26,","","","","","","","102.7","5,,,I","","","","","",""
"BOM00026645","1960-08","55.05","26.317","212.0","LYNTUPY, BO","","","11",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","19600802",",,I","","","","","","","31.3",",,I,02,","","","","","","","103.8",",,,I","","","","","",""
"BOM00026645","1960-09","55.05","26.317","212.0","LYNTUPY, BO","","","14",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19600902",",,I","","","","","","","11.5",",,I,02,","","","","","","","51.6",",,,I","","","","","",""
"BOM00026645","1960-10","55.05","26.317","212.0","LYNTUPY, BO","","","17",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","19601018",",,I","","","","","","","18.4",",,I,18,","","","","","","","78.3",",,,I","","","","","",""
"BOM00026645","1960-11","55.05","26.317","212.0","LYNTUPY, BO","","","16",",I","11",",I","1",",I","","","","","","","","","","","","","","","","","19601109",",,I","","","","","","","31.7",",,I,09,","","","","","","","98.1",",,,I","","","","","",""
"BOM00026645","1960-12","55.05","26.317","212.0","LYNTUPY, BO","","","16","1,I","7","1,I","0","1,I","","","","","","","","","","","","","","","","","19601204",",1,I","","","","","","","10.2","1,,I,04,","","","","","","","41.2","1,,,I","","","","","",""
"BOM00026645","1961-01","55.05","26.317","212.0","LYNTUPY, BO","","","15",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19610131",",,I","","","","","","","6.3",",,I,31,","","","","","","","28.3",",,,I","","","","","",""
"BOM00026645","1961-03","55.05","26.317","212.0","LYNTUPY, BO","","","19",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19610330",",,I","","","","","","","9.0",",,I,30,","","","","","","","61.6",",,,I","","","","","",""
"BOM00026645","1961-04","55.05","26.317","212.0","LYNTUPY, BO","","","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19610409",",,I","","","","","","","6.6",",,I,09,","","","","","","","24.4",",,,I","","","","","",""
"BOM00026645","1961-05","55.05","26.317","212.0","LYNTUPY, BO","","","15","1,I","10","1,I","0","1,I","","","","","","","","","","","","","","","","","19610511",",1,I","","","","","","","13.5","1,,I,11,","","","","","","","69.4","1,,,I","","","","","",""
"BOM00026645","1961-06","55.05","26.317","212.0","LYNTUPY, BO","","","12",",I","7",",I","1",",I","","","","","","","","","","","","","","","","","19610601",",,I","","","","","","","26.5",",,I,01,","","","","","","","94.1",",,,I","","","","","",""
"BOM00026645","1961-08","55.05","26.317","212.0","LYNTUPY, BO","","","15",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19610811",",,I","","","","","","","8.9",",,I,11,","","","","","","","55.3",",,,I","","","","","",""
"BOM00026645","1961-09","55.05","26.317","212.0","LYNTUPY, BO","","","11","1,I","6","1,I","0","1,I","","","","","","","","","","","","","","","","","19610915",",1,I","","","","","","","17.8","1,,I,15,","","","","","","","57.5","1,,,I","","","","","",""
"BOM00026645","1961-10","55.05","26.317","212.0","LYNTUPY, BO","","","5","3,I","1","3,I","0","3,I","","","","","","","","","","","","","","","","","19611026",",3,I","","","","","","","3.7","3,,I,26,","","","","","","","6.6","3,,,I","","","","","",""
"BOM00026645","1961-11","55.05","26.317","212.0","LYNTUPY, BO","","","13","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","19611102",",1,I","","","","","","","7.4","1,,I,02,","","","","","","","28.2","1,,,I","","","","","",""
"BOM00026645","1961-12","55.05","26.317","212.0","LYNTUPY, BO","","","14","3,I","3","3,I","0","3,I","","","","","","","","","","","","","","","","","19611205",",3,I","","","","","","","5.5","3,,I,05,","","","","","","","22.8","3,,,I","","","","","",""
"BOM00026645","1962-01","55.05","26.317","212.0","LYNTUPY, BO","","","13",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19620120",",,I","","","","","","","4.4",",,I,20,","","","","","","","29.9",",,,I","","","","","",""
"BOM00026645","1962-02","55.05","26.317","212.0","LYNTUPY, BO","","","13","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","19620211",",1,I","","","","","","","4.8","1,,I,11,","","","","","","","25.5","1,,,I","","","","","",""
"BOM00026645","1962-03","55.05","26.317","212.0","LYNTUPY, BO","","","11",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19620306",",,I","","","","","","","8.8",",,I,06,","","","","","","","40.5",",,,I","","","","","",""
"BOM00026645","1962-04","55.05","26.317","212.0","LYNTUPY, BO","","","9","2,I","6","2,I","0","2,I","","","","","","","","","","","","","","","","","19620407",",2,I","","","","","","","14.8","2,,I,07,","","","","","","","53.8","2,,,I","","","","","",""
"BOM00026645","1962-05","55.05","26.317","212.0","LYNTUPY, BO","","","19",",I","12",",I","0",",I","","","","","","","","","","","","","","","","","19620515",",,I","","","","","","","16.9",",,I,15,","","","","","","","120.1",",,,I","","","","","",""
"BOM00026645","1962-06","55.05","26.317","212.0","LYNTUPY, BO","","","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19620620",",,I","","","","","","","19.2",",,I,20,","","","","","","","54.8",",,,I","","","","","",""
"BOM00026645","1962-07","55.05","26.317","212.0","LYNTUPY, BO","","","21",",I","15",",I","1",",I","","","","","","","","","","","","","","","","","19620715",",,I","","","","","","","33.1",",,I,15,","","","","","","","141.3",",,,I","","","","","",""
"BOM00026645","1962-08","55.05","26.317","212.0","LYNTUPY, BO","","","16","1,I","11","1,I","1","1,I","","","","","","","","","","","","","","","","","19620819",",1,I","","","","","","","41.2","1,,I,19,","","","","","","","125.3","1,,,I","","","","","",""
"BOM00026645","1962-09","55.05","26.317","212.0","LYNTUPY, BO","","","14",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","19620918",",,I","","","","","","","17.6",",,I,18,","","","","","","","84.9",",,,I","","","","","",""
"BOM00026645","1962-10","55.05","26.317","212.0","LYNTUPY, BO","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19621019",",,I","","","","","","","7.7",",,I,19,","","","","","","","25.2",",,,I","","","","","",""
