"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00010554","1952-12","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","5",",a","1",",a","0",",a","","","","","","","","","","","","","19521218",",,a","","","","","10.7",",,a,18,","","","","","","","13.6",",,,a","","","","","",""
"ASN00010554","1953-01","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","2",",a","0",",a","0",",a","","","","","","","","","","","","","19530124",",,a","","","","","0.8",",,a,24,","","","","","","","1.1",",,,a","","","","","",""
"ASN00010554","1953-02","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","4",",a","2",",a","0",",a","","","","","","","","","","","","","19530202",",,a","","","","","12.4",",,a,02,","","","","","","","18.3",",,,a","","","","","",""
"ASN00010554","1953-03","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","3",",a","0",",a","0",",a","","","","","","","","","","","","","19530326",",,a","","","","","1.3",",,a,26,","","","","","","","2.6",",,,a","","","","","",""
"ASN00010554","1953-04","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","7",",a","3",",a","0",",a","","","","","","","","","","","","","19530420",",,a","","","","","5.3",",,a,20,","","","","","","","21.5",",,,a","","","","","",""
"ASN00010554","1953-05","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","17",",a","7",",a","0",",a","","","","","","","","","","","","","19530517",",,a","","","","","19.1",",,a,17,","","","","","","","65.2",",,,a","","","","","",""
"ASN00010554","1953-06","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","23",",a","9",",a","0",",a","","","","","","","","","","","","","19530622",",,a","","","","","22.4",",,a,22,","","","","","","","110.1",",,,a","","","","","",""
"ASN00010554","1953-07","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","16",",a","8",",a","0",",a","","","","","","","","","","","","","19530713",",,a","","","","","21.3",",,a,13,","","","","","","","68.1",",,,a","","","","","",""
"ASN00010554","1953-08","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","15",",a","6",",a","0",",a","","","","","","","","","","","","","19530802",",,a","","","","","10.2",",,a,02,","","","","","","","37.4",",,,a","","","","","",""
"ASN00010554","1953-09","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","12",",a","4",",a","1",",a","","","","","","","","","","","","","19530924",",,a","","","","","27.7",",,a,24,","","","","","","","65.3",",,,a","","","","","",""
"ASN00010554","1953-10","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","20",",a","9",",a","1",",a","","","","","","","","","","","","","19531011",",,a","","","","","36.8",",,a,11,","","","","","","","97.3",",,,a","","","","","",""
"ASN00010554","1953-11","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","6",",a","4",",a","0",",a","","","","","","","","","","","","","19531104",",,a","","","","","8.1",",,a,04,","","","","","","","25.8",",,,a","","","","","",""
"ASN00010554","1953-12","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","2",",a","0",",a","0",",a","","","","","","","","","","","","","19531220",",,a","","","","","1.3",",,a,20,","","","","","","","1.6",",,,a","","","","","",""
"ASN00010554","1954-01","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","4",",a","2",",a","0",",a","","","","","","","","","","","","","19540121",",,a","","","","","24.4",",,a,21,","","","","","","","31.5",",,,a","","","","","",""
"ASN00010554","1954-02","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","1",",a","0",",a","0",",a","","","","","","","","","","","","","19540208",",,a","","","","","0.8",",,a,08,","","","","","","","0.8",",,,a","","","","","",""
"ASN00010554","1954-03","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","3",",a","0",",a","0",",a","","","","","","","","","","","","","19540316",",,a","","","","","2.3",",,a,16,","","","","","","","3.4",",,,a","","","","","",""
"ASN00010554","1954-04","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","8",",a","3",",a","0",",a","","","","","","","","","","","","","19540423",",,a","","","","","11.9",",,a,23,","","","","","","","20.3",",,,a","","","","","",""
"ASN00010554","1954-05","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","11",",a","5",",a","1",",a","","","","","","","","","","","","","19540528",",,a","","","","","29.0",",,a,28,","","","","","","","89.8",",,,a","","","","","",""
"ASN00010554","1954-06","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","15",",a","7",",a","0",",a","","","","","","","","","","","","","19540619",",,a","","","","","13.5",",,a,19,","","","","","","","55.1",",,,a","","","","","",""
"ASN00010554","1954-07","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","18",",a","8",",a","0",",a","","","","","","","","","","","","","19540719",",,a","","","","","22.4",",,a,19,","","","","","","","79.8",",,,a","","","","","",""
"ASN00010554","1954-08","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","17",",a","6",",a","0",",a","","","","","","","","","","","","","19540819",",,a","","","","","6.6",",,a,19,","","","","","","","39.3",",,,a","","","","","",""
"ASN00010554","1954-09","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","7",",a","4",",a","0",",a","","","","","","","","","","","","","19540901",",,a","","","","","11.2",",,a,01,","","","","","","","29.3",",,,a","","","","","",""
"ASN00010554","1954-10","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","8",",a","2",",a","0",",a","","","","","","","","","","","","","19541029",",,a","","","","","7.6",",,a,29,","","","","","","","19.1",",,,a","","","","","",""
"ASN00010554","1954-11","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","8",",a","4",",a","0",",a","","","","","","","","","","","","","19541111",",,a","","","","","11.4",",,a,11,","","","","","","","31.2",",,,a","","","","","",""
"ASN00010554","1954-12","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","2",",a","0",",a","0",",a","","","","","","","","","","","","","19541225",",,a","","","","","1.3",",,a,25,","","","","","","","1.6",",,,a","","","","","",""
"ASN00010554","1955-01","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","19550123",",,a","","","","","6.4",",,a,23,","","","","","","","7.7",",,,a","","","","","",""
"ASN00010554","1955-02","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","11",",a","6",",a","1",",a","","","","","","","","","","","","","19550216",",,a","","","","","99.8",",,a,16,","","","","","","","161.9",",,,a","","","","","",""
"ASN00010554","1955-03","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","2",",a","1",",a","0",",a","","","","","","","","","","","","","19550325",",,a","","","","","7.6",",,a,25,","","","","","","","7.9",",,,a","","","","","",""
"ASN00010554","1955-04","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","13",",a","7",",a","0",",a","","","","","","","","","","","","","19550409",",,a","","","","","23.9",",,a,09,","","","","","","","59.4",",,,a","","","","","",""
"ASN00010554","1955-05","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","15",",a","6",",a","0",",a","","","","","","","","","","","","","19550526",",,a","","","","","17.8",",,a,26,","","","","","","","63.9",",,,a","","","","","",""
"ASN00010554","1955-06","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","15",",a","5",",a","0",",a","","","","","","","","","","","","","19550608",",,a","","","","","8.6",",,a,08,","","","","","","","39.7",",,,a","","","","","",""
"ASN00010554","1955-07","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","19",",a","11",",a","0",",a","","","","","","","","","","","","","19550701",",,a","","","","","12.7",",,a,01,","","","","","","","70.8",",,,a","","","","","",""
"ASN00010554","1955-08","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","26",",a","14",",a","0",",a","","","","","","","","","","","","","19550821",",,a","","","","","20.3",",,a,21,","","","","","","","176.5",",,,a","","","","","",""
"ASN00010554","1955-09","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","14",",a","8",",a","0",",a","","","","","","","","","","","","","19550920",",,a","","","","","17.3",",,a,20,","","","","","","","73.3",",,,a","","","","","",""
"ASN00010554","1955-10","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","18",",a","9",",a","0",",a","","","","","","","","","","","","","19551017",",,a","","","","","17.0",",,a,17,","","","","","","","69.9",",,,a","","","","","",""
"ASN00010554","1955-11","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","2",",a","0",",a","0",",a","","","","","","","","","","","","","19551123",",,a","","","","","1.5",",,a,23,","","","","","","","2.3",",,,a","","","","","",""
"ASN00010554","1955-12","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","4",",a","2",",a","0",",a","","","","","","","","","","","","","19551210",",,a","","","","","6.9",",,a,10,","","","","","","","14.2",",,,a","","","","","",""
"ASN00010554","1956-01","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","19560131","+,,a","","","","","0.0",",,a,31,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00010554","1956-02","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","1",",a","1",",a","0",",a","","","","","","","","","","","","","19560229",",,a","","","","","6.6",",,a,29,","","","","","","","6.6",",,,a","","","","","",""
"ASN00010554","1956-03","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","2",",a","2",",a","1",",a","","","","","","","","","","","","","19560304",",,a","","","","","66.8",",,a,04,","","","","","","","73.4",",,,a","","","","","",""
"ASN00010554","1956-04","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","6",",a","2",",a","0",",a","","","","","","","","","","","","","19560411",",,a","","","","","17.8",",,a,11,","","","","","","","23.8",",,,a","","","","","",""
"ASN00010554","1956-05","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","18",",a","10",",a","0",",a","","","","","","","","","","","","","19560513",",,a","","","","","23.9",",,a,13,","","","","","","","123.0",",,,a","","","","","",""
"ASN00010554","1956-06","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","17",",a","10",",a","0",",a","","","","","","","","","","","","","19560609",",,a","","","","","13.2",",,a,09,","","","","","","","79.1",",,,a","","","","","",""
"ASN00010554","1956-07","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","20",",a","9",",a","0",",a","","","","","","","","","","","","","19560728",",,a","","","","","17.8",",,a,28,","","","","","","","88.1",",,,a","","","","","",""
"ASN00010554","1956-08","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","15",",a","2",",a","0",",a","","","","","","","","","","","","","19560801",",,a","","","","","8.9",",,a,01,","","","","","","","25.3",",,,a","","","","","",""
"ASN00010554","1956-09","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","11",",a","4",",a","0",",a","","","","","","","","","","","","","19560916",",,a","","","","","14.7",",,a,16,","","","","","","","38.7",",,,a","","","","","",""
"ASN00010554","1956-10","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","8",",a","3",",a","0",",a","","","","","","","","","","","","","19561013",",,a","","","","","4.6",",,a,13,","","","","","","","17.0",",,,a","","","","","",""
"ASN00010554","1956-11","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","6",",a","3",",a","0",",a","","","","","","","","","","","","","19561114",",,a","","","","","8.4",",,a,14,","","","","","","","17.8",",,,a","","","","","",""
"ASN00010554","1956-12","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","19561205",",,a","","","","","6.9",",,a,05,","","","","","","","10.7",",,,a","","","","","",""
"ASN00010554","1957-01","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","2",",a","0",",a","0",",a","","","","","","","","","","","","","19570120",",,a","","","","","1.8",",,a,20,","","","","","","","2.8",",,,a","","","","","",""
"ASN00010554","1957-02","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","4",",a","0",",a","0",",a","","","","","","","","","","","","","19570203",",,a","","","","","1.8",",,a,03,","","","","","","","3.9",",,,a","","","","","",""
"ASN00010554","1957-03","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","5",",a","1",",a","0",",a","","","","","","","","","","","","","19570319",",,a","","","","","2.5",",,a,19,","","","","","","","4.9",",,,a","","","","","",""
"ASN00010554","1957-04","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","12",",a","3",",a","0",",a","","","","","","","","","","","","","19570420",",,a","","","","","24.4",",,a,20,","","","","","","","50.2",",,,a","","","","","",""
"ASN00010554","1957-05","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","14",",a","7",",a","1",",a","","","","","","","","","","","","","19570526",",,a","","","","","30.5",",,a,26,","","","","","","","80.6",",,,a","","","","","",""
"ASN00010554","1957-06","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","25",",a","16",",a","0",",a","","","","","","","","","","","","","19570621",",,a","","","","","21.6",",,a,21,","","","","","","","157.5",",,,a","","","","","",""
"ASN00010554","1957-07","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","16",",a","6",",a","0",",a","","","","","","","","","","","","","19570701",",,a","","","","","7.4",",,a,01,","","","","","","","33.3",",,,a","","","","","",""
"ASN00010554","1957-08","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","20",",a","8",",a","0",",a","","","","","","","","","","","","","19570829",",,a","","","","","18.0",",,a,29,","","","","","","","60.9",",,,a","","","","","",""
"ASN00010554","1957-09","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","16",",a","3",",a","0",",a","","","","","","","","","","","","","19570904",",,a","","","","","4.6",",,a,04,","","","","","","","26.9",",,,a","","","","","",""
"ASN00010554","1957-10","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","10",",a","5",",a","0",",a","","","","","","","","","","","","","19571020",",,a","","","","","6.6",",,a,20,","","","","","","","24.8",",,,a","","","","","",""
"ASN00010554","1957-11","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","1",",a","0",",a","0",",a","","","","","","","","","","","","","19571103",",,a","","","","","0.8",",,a,03,","","","","","","","0.8",",,,a","","","","","",""
"ASN00010554","1957-12","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","19571228",",,a","","","","","4.6",",,a,28,","","","","","","","9.2",",,,a","","","","","",""
"ASN00010554","1958-01","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","5",",a","1",",a","0",",a","","","","","","","","","","","","","19580126",",,a","","","","","6.9",",,a,26,","","","","","","","10.3",",,,a","","","","","",""
"ASN00010554","1958-02","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","19580213",",,a","","","","","5.6",",,a,13,","","","","","","","8.4",",,,a","","","","","",""
"ASN00010554","1958-03","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","19580331","+,,a","","","","","0.0",",,a,31,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00010554","1958-04","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","9",",a","3",",a","0",",a","","","","","","","","","","","","","19580426",",,a","","","","","6.4",",,a,26,","","","","","","","18.7",",,,a","","","","","",""
"ASN00010554","1958-05","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","17",",a","9",",a","1",",a","","","","","","","","","","","","","19580521",",,a","","","","","25.4",",,a,21,","","","","","","","84.8",",,,a","","","","","",""
"ASN00010554","1958-06","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","13",",a","6",",a","0",",a","","","","","","","","","","","","","19580603",",,a","","","","","10.2",",,a,03,","","","","","","","41.1",",,,a","","","","","",""
"ASN00010554","1958-07","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","28",",a","15",",a","2",",a","","","","","","","","","","","","","19580701",",,a","","","","","35.6",",,a,01,","","","","","","","186.7",",,,a","","","","","",""
"ASN00010554","1958-08","-33.8167","117.1667","330.0","GLEN LOSSIE, AS","","","12",",a","5",",a","0",",a","","","","","","","","","","","","","19580804",",,a","","","","","24.6",",,a,04,","","","","","","","62.7",",,,a","","","","","",""
