"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR000968001","1972-11","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","6",",I","6",",I","0",",I","19721109",",,I","17.6",",,I,09,","68.1",",,,I"
"BR000968001","1972-12","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","11",",I","11",",I","4",",I","19721219",",,I","53.6",",,I,19,","215.0",",,,I"
"BR000968001","1973-02","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","19",",I","15",",I","6",",I","19730223",",,I","44.0",",,I,23,","297.8",",,,I"
"BR000968001","1973-03","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","21",",I","17",",I","3",",I","19730303",",,I","38.5",",,I,03,","257.0",",,,I"
"BR000968001","1973-04","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","16",",I","15",",I","3",",I","19730419",",,I","60.0",",,I,19,","299.1",",,,I"
"BR000968001","1973-05","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","6",",I","5",",I","1",",I","19730510",",,I","35.0",",,I,10,","82.3",",,,I"
"BR000968001","1973-06","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","6",",I","6",",I","1",",I","19730609",",,I","49.9",",,I,09,","126.5",",,,I"
"BR000968001","1973-07","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","5",",I","3",",I","3",",I","19730717",",,I","57.8",",,I,17,","129.6",",,,I"
"BR000968001","1973-08","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","7","3,I","7","3,I","1","3,I","19730802",",3,I","48.0","3,,I,02,","104.3",",a,,I"
"BR000968001","1973-09","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","2",",I","2",",I","0",",I","19730918",",,I","18.3",",,I,18,","25.6",",,,I"
"BR000968001","1973-10","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","8",",I","8",",I","1",",I","19731031",",,I","32.6",",,I,31,","123.2",",,,I"
"BR000968001","1973-11","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","20",",I","14",",I","3",",I","19731125",",,I","71.1",",,I,25,","308.4",",,,I"
"BR000968001","1973-12","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","15",",I","14",",I","4",",I","19731206",",,I","71.4",",,I,06,","294.2",",,,I"
"BR000968001","1974-01","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","20",",I","15",",I","5",",I","19740124",",,I","65.5",",,I,24,","349.5",",,,I"
"BR000968001","1974-02","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","22",",I","21",",I","6",",I","19740221",",,I","51.0",",,I,21,","392.9",",,,I"
"BR000968001","1974-03","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","15",",I","14",",I","3",",I","19740328",",,I","52.5",",,I,28,","210.5",",,,I"
"BR000968001","1974-04","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","11",",I","10",",I","1",",I","19740402",",,I","75.4",",,I,02,","174.5",",,,I"
"BR000968001","1974-05","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","7",",I","7",",I","1",",I","19740513",",,I","34.2",",,I,13,","79.1",",,,I"
"BR000968001","1974-06","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","6",",I","5",",I","1",",I","19740609",",,I","75.0",",,I,09,","103.5",",,,I"
"BR000968001","1974-07","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","3",",I","3",",I","0",",I","19740702",",,I","12.3",",,I,02,","28.3",",,,I"
"BR000968001","1974-08","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","6",",I","5",",I","3",",I","19740816",",,I","63.6",",,I,16,","178.5",",,,I"
"BR000968001","1974-09","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","7",",I","6",",I","0",",I","19740925",",,I","24.2",",,I,25,","79.0",",,,I"
"BR000968001","1974-10","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","9",",I","8",",I","2",",I","19741023",",,I","35.0",",,I,23,","130.9",",,,I"
"BR000968001","1974-11","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","17",",I","14",",I","2",",I","19741107",",,I","48.0",",,I,07,","236.5",",,,I"
"BR000968001","1974-12","-9.03","-68.57","0.0","SERINGAL DA CARIDADE, BR","16",",I","13",",I","5",",I","19741224",",,I","57.6",",,I,24,","342.7",",,,I"
