"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BC005847300","1925-04","-24.667","25.917","1000.0","GABORONE, BC","","","","","12",",Q","6",",Q","3",",Q","","","","","","","","","","","","","19250427",",,Q","","","","","74.2",",,Q,27,","","","","","","","175.6",",,,Q","","","","","",""
"BC005847300","1925-05","-24.667","25.917","1000.0","GABORONE, BC","","","","","9",",Q","8",",Q","0",",Q","","","","","","","","","","","","","19250504",",,Q","","","","","20.3",",,Q,04,","","","","","","","70.6",",,,Q","","","","","",""
"BC005847300","1925-06","-24.667","25.917","1000.0","GABORONE, BC","","","","","1",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19250603",",,Q","","","","","2.3",",,Q,03,","","","","","","","2.3",",,,Q","","","","","",""
"BC005847300","1925-07","-24.667","25.917","1000.0","GABORONE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19250731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC005847300","1925-08","-24.667","25.917","1000.0","GABORONE, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19250831","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC005847300","1925-09","-24.667","25.917","1000.0","GABORONE, BC","","","","","7",",Q","5",",Q","0",",Q","","","","","","","","","","","","","19250913",",,Q","","","","","16.5",",,Q,13,","","","","","","","45.0",",,,Q","","","","","",""
"BC005847300","1925-10","-24.667","25.917","1000.0","GABORONE, BC","","","","","2",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19251021",",,Q","","","","","11.7",",,Q,21,","","","","","","","13.5",",,,Q","","","","","",""
"BC005847300","1925-11","-24.667","25.917","1000.0","GABORONE, BC","","","","","9",",Q","5",",Q","1",",Q","","","","","","","","","","","","","19251126",",,Q","","","","","28.2",",,Q,26,","","","","","","","72.7",",,,Q","","","","","",""
"BC005847300","1925-12","-24.667","25.917","1000.0","GABORONE, BC","","","","","7",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19251223",",,Q","","","","","5.8",",,Q,23,","","","","","","","14.6",",,,Q","","","","","",""
"BC005847300","1926-01","-24.667","25.917","1000.0","GABORONE, BC","","","","","13",",Q","7",",Q","2",",Q","","","","","","","","","","","","","19260118",",,Q","","","","","56.9",",,Q,18,","","","","","","","134.0",",,,Q","","","","","",""
