"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR001344002","1945-11","-13.28","-44.56","520.0","MOCAMBO, BR","15",",I","14",",I","5",",I","19451125",",,I","67.0",",,I,25,","366.7",",,,I"
"BR001344002","1945-12","-13.28","-44.56","520.0","MOCAMBO, BR","17",",I","15",",I","3",",I","19451228",",,I","38.6",",,I,28,","226.6",",,,I"
"BR001344002","1946-01","-13.28","-44.56","520.0","MOCAMBO, BR","4",",I","3",",I","0",",I","19460127",",,I","10.9",",,I,27,","27.8",",,,I"
"BR001344002","1946-02","-13.28","-44.56","520.0","MOCAMBO, BR","10",",I","4",",I","0",",I","19460223",",,I","12.3",",,I,23,","42.2",",,,I"
"BR001344002","1946-03","-13.28","-44.56","520.0","MOCAMBO, BR","12",",I","9",",I","2",",I","19460303",",,I","44.9",",,I,03,","128.0",",,,I"
"BR001344002","1946-04","-13.28","-44.56","520.0","MOCAMBO, BR","4",",I","3",",I","3",",I","19460410",",,I","35.0",",,I,10,","97.7",",,,I"
"BR001344002","1946-05","-13.28","-44.56","520.0","MOCAMBO, BR","2",",I","2",",I","2",",I","19460514",",,I","50.2",",,I,14,","80.6",",,,I"
"BR001344002","1946-06","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19460630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001344002","1946-07","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19460731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001344002","1946-08","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19460831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001344002","1946-09","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19460930","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001344002","1946-10","-13.28","-44.56","520.0","MOCAMBO, BR","2",",I","1",",I","0",",I","19461020",",,I","2.8",",,I,20,","4.5",",,,I"
"BR001344002","1946-11","-13.28","-44.56","520.0","MOCAMBO, BR","12",",I","10",",I","3",",I","19461120",",,I","63.6",",,I,20,","184.4",",,,I"
"BR001344002","1946-12","-13.28","-44.56","520.0","MOCAMBO, BR","3",",I","3",",I","1",",I","19461202",",,I","28.2",",,I,02,","52.9",",,,I"
"BR001344002","1947-01","-13.28","-44.56","520.0","MOCAMBO, BR","10",",I","10",",I","7",",I","19470122",",,I","77.1",",,I,22,","358.7",",,,I"
"BR001344002","1947-02","-13.28","-44.56","520.0","MOCAMBO, BR","4",",I","4",",I","3",",I","19470221",",,I","67.6",",,I,21,","145.6",",,,I"
"BR001344002","1947-03","-13.28","-44.56","520.0","MOCAMBO, BR","15",",I","14",",I","5",",I","19470327",",,I","77.5",",,I,27,","395.6",",,,I"
"BR001344002","1947-04","-13.28","-44.56","520.0","MOCAMBO, BR","1",",I","1",",I","0",",I","19470402",",,I","21.0",",,I,02,","21.0",",,,I"
"BR001344002","1947-05","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19470531","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001344002","1947-06","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19470630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001344002","1947-07","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19470731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001344002","1947-08","-13.28","-44.56","520.0","MOCAMBO, BR","1",",I","1",",I","0",",I","19470829",",,I","14.2",",,I,29,","14.2",",,,I"
"BR001344002","1947-09","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19470930","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001344002","1947-10","-13.28","-44.56","520.0","MOCAMBO, BR","9",",I","6",",I","0",",I","19471024",",,I","14.5",",,I,24,","70.8",",,,I"
"BR001344002","1947-11","-13.28","-44.56","520.0","MOCAMBO, BR","13",",I","8",",I","0",",I","19471106",",,I","14.3",",,I,06,","64.1",",,,I"
"BR001344002","1947-12","-13.28","-44.56","520.0","MOCAMBO, BR","11",",I","10",",I","5",",I","19471205",",,I","91.6",",,I,05,","315.3",",,,I"
"BR001344002","1948-01","-13.28","-44.56","520.0","MOCAMBO, BR","0",",I","0",",I","0",",I","19480131","+,,I","0.0",",,I,31,+","0.0",",,,I"
