"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00066196","2013-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","268.8","a","106.4","2,a","0",",a","0",",a","0","2,a","28","2,a","0","2,a","20130114",",,a","20130112",",2,a","17.4",",a,14,","28.9","2,a,12,","0.0","a","0.0","2,a","22.03","2,a","23.66","2,,,a","20.41",",,,a"
"ASN00066196","2013-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","367.8","a","99.0",",a","0",",a","0",",a","0",",a","27",",a","0",",a","20130202",",,a","20130228",",,a","15.0",",a,02,","28.5",",a,28,","0.9","a","0.9",",a","21.83",",a","23.71",",,,a","19.96",",,,a"
"ASN00066196","2013-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","475.7","a","107.9",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20130318",",,a","20130322",",,a","15.1",",a,18,","30.6",",a,22,","1.0","a","0.1",",a","21.81",",a","24.11",",,,a","19.51",",,,a"
"ASN00066196","2013-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","511.1","a","35.4",",a","0",",a","0",",a","0",",a","23",",a","0",",a","20130421",",,a","20130428",",,a","12.5",",a,21,","27.7",",a,28,","9.2","a","8.2",",a","19.24",",a","22.46",",,,a","16.02",",,,a"
"ASN00066196","2013-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","513.6","a","2.5",",a","0",",a","0",",a","0",",a","7",",a","0",",a","20130522",",,a","20130501",",,a","10.8",",a,22,","23.2",",a,01,","69.5","a","60.3",",a","16.47",",a","19.79",",,,a","13.15",",,,a"
"ASN00066196","2013-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","515.0","a","1.4",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20130623","+,,a","20130607",",,a","8.5",",a,23,+","21.7",",a,07,","181.3","a","111.8",",a","14.65",",a","17.46",",,,a","11.85",",,,a"
"ASN00066196","2013-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.1","a","0.1",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20130725",",,a","20130717",",,a","8.7",",a,25,","22.3",",a,17,","292.1","a","110.8",",a","14.76",",a","18.33",",,,a","11.19",",,,a"
"ASN00066196","2013-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.5","a","1.4",",a","0",",a","0",",a","0",",a","9",",a","0",",a","20130822",",,a","20130812",",,a","8.4",",a,22,","25.0",",a,12,","382.3","a","90.2",",a","15.47",",a","19.38",",,,a","11.56",",,,a"
"ASN00066196","2013-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","31.6","a","30.1",",a","0",",a","0",",a","0",",a","16",",a","0",",a","20130913",",,a","20130926",",,a","10.8",",a,13,","31.5",",a,26,","408.7","a","26.4",",a","18.45",",a","22.34",",,,a","14.57",",,,a"
"ASN00066196","2013-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","85.4","a","53.8",",a","0",",a","0",",a","0",",a","15",",a","3",",a","20131004",",,a","20131010",",,a","11.3",",a,04,","35.8",",a,10,","433.6","a","24.9",",a","19.26",",a","23.14",",,,a","15.39",",,,a"
"ASN00066196","2013-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","125.7","a","40.3",",a","0",",a","0",",a","0",",a","14",",a","1",",a","20131106",",,a","20131103",",,a","13.1",",a,06,","32.8",",a,03,","447.6","a","14.0",",a","19.21",",a","21.69",",,,a","16.73",",,,a"
"ASN00066196","2013-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","215.4","a","89.7",",a","0",",a","0",",a","0",",a","27",",a","1",",a","20131206",",,a","20131223",",,a","14.1",",a,06,","33.1",",a,23,","449.4","a","1.8",",a","21.17",",a","23.37",",,,a","18.96",",,,a"
"ASN00066196","2014-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","317.3","a","101.9","1,a","0",",a","0",",a","0","1,a","29","1,a","0","1,a","20140108",",,a","20140101",",1,a","16.9",",a,08,","27.5","1,a,01,","0.0","a","0.0","1,a","21.75","1,a","23.57","1,,,a","19.93",",,,a"
"ASN00066196","2014-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","412.7","a","95.4",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20140207",",,a","20140226",",,a","17.1",",a,07,","27.2",",a,26,","0.0","a","0.0",",a","21.74",",a","23.41",",,,a","20.07",",,,a"
"ASN00066196","2014-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","520.5","a","107.8",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20140317",",,a","20140316",",,a","17.3",",a,17,","26.9",",a,16,","0.0","a","0.0",",a","21.81",",a","24.12",",,,a","19.50",",,,a"
"ASN00066196","2014-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","566.1","a","45.6",",a","0",",a","0",",a","0",",a","23",",a","0",",a","20140422",",,a","20140424",",,a","14.4",",a,22,","27.7",",a,24,","2.2","a","2.2",",a","19.78",",a","22.63",",,,a","16.93",",,,a"
"ASN00066196","2014-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","584.7","a","18.6",",a","0",",a","0",",a","0",",a","16",",a","0",",a","20140504",",,a","20140522",",,a","11.2",",a,04,","25.4",",a,22,","29.5","a","27.3",",a","18.05",",a","21.49",",,,a","14.61",",,,a"
"ASN00066196","2014-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","584.7","a","0.0",",a","0",",a","0",",a","0",",a","1",",a","0",",a","20140609",",,a","20140602",",,a","10.4",",a,09,","21.2",",a,02,","116.7","a","87.2",",a","15.43",",a","18.50",",,,a","12.36",",,,a"
"ASN00066196","2014-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.5","a","1.5",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20140712",",,a","20140731",",,a","7.7",",a,12,","24.1",",a,31,","247.0","a","130.3",",a","14.18",",a","17.84",",,,a","10.52",",,,a"
"ASN00066196","2014-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.5","a","0.0",",a","0",",a","0",",a","0",",a","1",",a","0",",a","20140803",",,a","20140810",",,a","7.4",",a,03,","21.1",",a,10,","390.4","a","143.4",",a","13.71",",a","16.66",",,,a","10.75",",,,a"
"ASN00066196","2014-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","14.8","a","13.3",",a","0",",a","0",",a","0",",a","7",",a","1",",a","20140903",",,a","20140930",",,a","9.7",",a,03,","33.2",",a,30,","465.2","a","74.8",",a","16.28",",a","19.40",",,,a","13.17",",,,a"
"ASN00066196","2014-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","52.6","a","37.8",",a","0",",a","0",",a","0",",a","14",",a","0",",a","20141015",",,a","20141027",",,a","10.2",",a,15,","31.9",",a,27,","496.0","a","30.8",",a","18.56",",a","21.46",",,,a","15.65",",,,a"
"ASN00066196","2014-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","119.6","a","67.0",",a","0",",a","0",",a","0",",a","17",",a","1",",a","20141102",",,a","20141101",",,a","14.2",",a,02,","34.5",",a,01,","499.7","a","3.7",",a","20.44",",a","22.71",",,,a","18.18",",,,a"
"ASN00066196","2014-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","213.0","a","93.4",",a","0",",a","0",",a","0",",a","26",",a","0",",a","20141214",",,a","20141208",",,a","16.8",",a,14,","30.1",",a,08,","499.7","a","0.0",",a","21.35",",a","23.32",",,,a","19.37",",,,a"
"ASN00066196","2015-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","348.5","a","135.5",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20150129",",,a","20150114",",,a","16.0",",a,29,","31.8",",a,14,","0.0","a","0.0",",a","22.70",",a","24.81",",,,a","20.60",",,,a"
"ASN00066196","2015-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","467.3","a","118.8",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20150203",",,a","20150208",",,a","18.1",",a,03,","27.3",",a,08,","0.0","a","0.0",",a","22.58",",a","24.37",",,,a","20.78",",,,a"
"ASN00066196","2015-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","571.4","a","104.1",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20150327",",,a","20150301",",,a","16.1",",a,27,","29.8",",a,01,","0.0","a","0.0",",a","21.69",",a","24.42",",,,a","18.96",",,,a"
"ASN00066196","2015-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","599.8","a","28.4",",a","0",",a","0",",a","0",",a","16",",a","0",",a","20150428",",,a","20150418",",,a","11.9",",a,28,","25.8",",a,18,","21.1","a","21.1",",a","18.58",",a","21.21",",,,a","15.95",",,,a"
"ASN00066196","2015-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","606.4","a","6.6",",a","0",",a","0",",a","0",",a","5",",a","0",",a","20150514",",,a","20150505",",,a","9.7",",a,14,","25.9",",a,05,","84.8","a","63.7",",a","16.49",",a","19.49",",,,a","13.48",",,,a"
"ASN00066196","2015-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","606.5","a","0.1",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20150603",",,a","20150608",",,a","7.7",",a,03,","22.2",",a,08,","197.8","a","113.0",",a","14.57",",a","17.83",",,,a","11.31",",,,a"
"ASN00066196","2015-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","a","0.0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","20150717",",,a","20150731",",,a","6.7",",a,17,","20.8",",a,31,","368.5","a","170.7",",a","12.83",",a","16.35",",,,a","9.30",",,,a"
"ASN00066196","2015-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.6","a","1.6",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20150805",",,a","20150802",",,a","6.2",",a,05,","24.8",",a,02,","492.3","a","123.8",",a","14.39",",a","17.81",",,,a","10.97",",,,a"
"ASN00066196","2015-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","6.5","a","4.9",",a","0",",a","0",",a","0",",a","4",",a","0",",a","20150924",",,a","20150915",",,a","9.4",",a,24,","28.9",",a,15,","570.6","a","78.3",",a","15.89",",a","18.82",",,,a","12.95",",,,a"
"ASN00066196","2015-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","58.5","a","52.0",",a","0",",a","0",",a","0",",a","18",",a","1",",a","20151028",",,a","20151004",",,a","14.0",",a,28,","32.8",",a,04,","576.4","a","5.8",",a","19.82",",a","22.29",",,,a","17.35",",,,a"
"ASN00066196","2015-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","105.2","a","46.7","3,a","0",",a","0",",a","0","3,a","18","3,a","0","3,a","20151109",",,a","20151125",",3,a","15.0",",a,09,","31.6","3,a,25,","577.9","a","1.5","3,a","20.13","3,a","22.27","3,,,a","18.00",",,,a"
"ASN00066196","2015-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","183.3","a","78.1",",a","0",",a","0",",a","0",",a","25",",a","1",",a","20151217",",,a","20151211",",,a","15.5",",a,17,","33.9",",a,11,","578.4","a","0.5",",a","20.84",",a","23.12",",,,a","18.56",",,,a"
"ASN00066196","2016-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","304.3","a","121.0","1,a","0","1,a","0","1,a","0",",a","28",",a","1",",a","20160116",",1,a","20160114",",,a","14.8","1,a,16,","32.9",",a,14,","0.9","a","0.9",",a","22.32","1,a","24.75",",,,a","19.88","1,,,a"
"ASN00066196","2016-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","445.9","a","141.6",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20160202",",,a","20160225",",,a","18.2",",a,02,","27.1",",a,25,","0.9","a","0.0",",a","23.22",",a","25.17",",,,a","21.26",",,,a"
"ASN00066196","2016-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","559.1","a","113.2",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20160322",",,a","20160318",",,a","15.7",",a,22,","27.1",",a,18,","1.4","a","0.5",",a","21.97",",a","24.07",",,,a","19.86",",,,a"
"ASN00066196","2016-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","625.5","a","66.4",",a","0",",a","0",",a","0",",a","26",",a","0",",a","20160425",",,a","20160406",",,a","14.6",",a,25,","30.3",",a,06,","1.5","a","0.1",",a","20.54",",a","23.15",",,,a","17.94",",,,a"
"ASN00066196","2016-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","648.7","a","23.2","1,a","0","1,a","0","1,a","0",",a","21",",a","0",",a","20160530",",1,a","20160517",",,a","8.9","1,a,30,","27.0",",a,17,","28.7","a","27.2",",a","18.27","1,a","21.89",",,,a","14.65","1,,,a"
"ASN00066196","2016-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","648.8","a","0.1",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20160626",",,a","20160604",",,a","7.3",",a,26,","21.8",",a,04,","121.1","a","92.4",",a","15.26",",a","18.31",",,,a","12.20",",,,a"
"ASN00066196","2016-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.2","a","1.2",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20160704",",,a","20160722",",,a","8.1",",a,04,","25.2",",a,22,","240.5","a","119.4",",a","14.52",",a","17.91",",,,a","11.13",",,,a"
"ASN00066196","2016-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","1.2","a","0.0",",a","0",",a","0",",a","0",",a","4",",a","0",",a","20160826","+,,a","20160810",",,a","8.6",",a,26,+","24.5",",a,10,","356.9","a","116.4",",a","14.58",",a","18.01",",,,a","11.15",",,,a"
"ASN00066196","2016-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","2.4","a","1.2",",a","0",",a","0",",a","0",",a","5",",a","0",",a","20160920","+,,a","20160914",",,a","11.3",",a,20,+","22.8",",a,14,","407.4","a","50.5",",a","16.69",",a","19.42",",,,a","13.96",",,,a"
"ASN00066196","2016-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","29.5","a","27.1",",a","0",",a","0",",a","0",",a","14",",a","1",",a","20161014",",,a","20161010",",,a","10.2",",a,14,","32.6",",a,10,","441.2","a","33.8",",a","18.12",",a","21.51",",,,a","14.72",",,,a"
"ASN00066196","2016-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","89.1","a","59.6",",a","0",",a","0",",a","0",",a","21",",a","1",",a","20161101",",,a","20161112",",,a","13.1",",a,01,","33.3",",a,12,","446.7","a","5.5",",a","20.13",",a","22.64",",,,a","17.63",",,,a"
"ASN00066196","2016-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","214.9","a","125.8",",a","0",",a","0",",a","0",",a","27",",a","3",",a","20161216",",,a","20161214",",,a","17.0",",a,16,","35.4",",a,14,","447.0","a","0.3",",a","22.38",",a","24.96",",,,a","19.80",",,,a"
"ASN00066196","2017-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","340.2","a","125.3","4,a","0",",a","0",",a","0","4,a","27","4,a","0","4,a","20170103",",,a","20170113",",4,a","18.6",",a,03,","29.8","4,a,13,","0.0","a","0.0","4,a","23.04","4,a","24.93","4,,,a","21.15",",,,a"
"ASN00066196","2017-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","479.3","a","139.1",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20170215",",,a","20170204",",,a","18.0",",a,15,","31.1",",a,04,","0.0","a","0.0",",a","23.30",",a","25.69",",,,a","20.91",",,,a"
"ASN00066196","2017-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","596.1","a","116.8",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20170331",",,a","20170322",",,a","16.6",",a,31,","28.6",",a,22,","0.0","a","0.0",",a","22.10",",a","23.95",",,,a","20.25",",,,a"
"ASN00066196","2017-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","628.3","a","32.2",",a","0",",a","0",",a","0",",a","24",",a","0",",a","20170428",",,a","20170409",",,a","11.7",",a,28,","26.2",",a,09,","12.1","a","12.1",",a","19.00",",a","22.17",",,,a","15.83",",,,a"
"ASN00066196","2017-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","633.1","a","4.8",",a","0",",a","0",",a","0",",a","10",",a","0",",a","20170530",",,a","20170501",",,a","9.4",",a,30,","23.7",",a,01,","58.9","a","46.8",",a","16.98",",a","20.07",",,,a","13.88",",,,a"
"ASN00066196","2017-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","633.1","a","0.0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","20170625",",,a","20170605",",,a","9.2",",a,25,","19.4",",a,05,","175.3","a","116.4",",a","14.45",",a","17.44",",,,a","11.47",",,,a"
"ASN00066196","2017-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","a","0.0",",a","0",",a","0",",a","0",",a","4",",a","0",",a","20170703",",,a","20170730",",,a","7.2",",a,03,","24.8",",a,30,","301.7","a","126.4",",a","14.25",",a","18.16",",,,a","10.35",",,,a"
"ASN00066196","2017-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.3","a","0.3",",a","0",",a","0",",a","0",",a","6",",a","0",",a","20170820",",,a","20170811",",,a","7.9",",a,20,","24.6",",a,11,","425.4","a","123.7",",a","14.35",",a","17.94",",,,a","10.76",",,,a"
"ASN00066196","2017-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","28.2","a","27.9",",a","0",",a","0",",a","0",",a","14",",a","1",",a","20170902",",,a","20170913",",,a","9.4",",a,02,","33.3",",a,13,","484.6","a","59.2",",a","17.29",",a","21.42",",,,a","13.16",",,,a"
"ASN00066196","2017-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","62.6","a","34.4",",a","0",",a","0",",a","0",",a","10",",a","1",",a","20171001",",,a","20171030",",,a","12.5",",a,01,","34.6",",a,30,","503.4","a","18.8",",a","18.84",",a","21.27",",,,a","16.41",",,,a"
"ASN00066196","2017-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","98.2","a","35.6",",a","0",",a","0",",a","0",",a","19",",a","0",",a","20171109",",,a","20171129",",,a","13.6",",a,09,","23.9",",a,29,","512.4","a","9.0",",a","19.22",",a","21.24",",,,a","17.20",",,,a"
"ASN00066196","2017-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","213.6","a","115.4",",a","0",",a","0",",a","0",",a","30",",a","1",",a","20171205",",,a","20171230",",,a","15.6",",a,05,","33.2",",a,30,","513.6","a","1.2",",a","22.02",",a","24.33",",,,a","19.70",",,,a"
"ASN00066196","2018-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","340.6","a","127.0",",a","0",",a","0",",a","0",",a","29",",a","1",",a","20180114",",,a","20180113",",,a","15.5",",a,14,","33.0",",a,13,","0.0","a","0.0",",a","22.43",",a","24.45",",,,a","20.40",",,,a"
"ASN00066196","2018-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","455.3","a","114.7",",a","0",",a","0",",a","0",",a","27",",a","0",",a","20180201",",,a","20180214",",,a","16.1",",a,01,","28.9",",a,14,","0.0","a","0.0",",a","22.43",",a","24.51",",,,a","20.35",",,,a"
"ASN00066196","2018-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","567.1","a","111.8","1,a","0",",a","0",",a","0","1,a","30","1,a","0","1,a","20180327",",,a","20180325",",1,a","15.6",",a,27,","31.7","1,a,25,","0.0","a","0.0","1,a","22.08","1,a","24.35","1,,,a","19.82",",,,a"
"ASN00066196","2018-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","664.6","a","97.5",",a","0",",a","0",",a","0",",a","26",",a","0",",a","20180430",",,a","20180409",",,a","11.9",",a,30,","32.1",",a,09,","4.7","a","4.7",",a","21.43",",a","23.96",",,,a","18.89",",,,a"
"ASN00066196","2018-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","673.0","a","8.4","1,a","0",",a","0",",a","0","1,a","12","1,a","0","1,a","20180511",",,a","20180504",",1,a","10.4",",a,11,","26.6","1,a,04,","60.6","a","55.9","1,a","16.73","1,a","20.06","1,,,a","13.40",",,,a"
"ASN00066196","2018-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","673.0","a","0.0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","20180629",",,a","20180615",",,a","7.6",",a,29,","19.6",",a,15,","188.3","a","127.7",",a","14.08",",a","17.12",",,,a","11.03",",,,a"
"ASN00066196","2018-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.4","a","0.4",",a","0",",a","0",",a","0",",a","7",",a","0",",a","20180716",",,a","20180706",",,a","6.1",",a,16,","24.8",",a,06,","311.1","a","122.8",",a","14.39",",a","18.71",",,,a","10.06",",,,a"
"ASN00066196","2018-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.8","a","0.4",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20180829",",,a","20180815",",,a","6.7",",a,29,","24.9",",a,15,","442.5","a","131.4",",a","14.11",",a","17.39",",,,a","10.82",",,,a"
"ASN00066196","2018-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","8.2","a","7.4",",a","0",",a","0",",a","0",",a","4",",a","0",",a","20180917",",,a","20180915",",,a","9.5",",a,17,","31.3",",a,15,","534.7","a","92.2",",a","15.51",",a","18.62",",,,a","12.39",",,,a"
"ASN00066196","2018-10","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","15.2","a","7.0",",a","0",",a","0",",a","0",",a","3",",a","0",",a","20181001",",,a","20181031",",,a","12.3",",a,01,","23.3",",a,31,","572.1","a","37.4",",a","17.35",",a","19.25",",,,a","15.46",",,,a"
"ASN00066196","2018-11","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","72.2","a","57.0",",a","0",",a","0",",a","0",",a","17",",a","1",",a","20181108",",,a","20181102",",,a","12.4",",a,08,","35.6",",a,02,","578.6","a","6.5",",a","20.02",",a","22.68",",,,a","17.35",",,,a"
"ASN00066196","2018-12","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","169.4","a","97.2",",a","0",",a","0",",a","0",",a","29",",a","1",",a","20181223",",,a","20181202",",,a","15.7",",a,23,","33.5",",a,02,","578.6","a","0.0",",a","21.47",",a","23.53",",,,a","19.41",",,,a"
"ASN00066196","2019-01","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","","","","","","","0","5,a","25","5,a","0","5,a","","","20190126",",5,a","","","29.4","5,a,26,","","","","","","","25.27","5,,,a","",""
"ASN00066196","2019-02","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","107.0","1,a","0",",a","0",",a","0","1,a","27","1,a","0","1,a","20190226","+,,a","20190209",",1,a","18.1",",a,26,+","31.1","1,a,09,","","","0.0","1,a","22.30","1,a","24.56","1,,,a","20.04",",,,a"
"ASN00066196","2019-03","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","107.4","2,a","0",",a","0",",a","0","2,a","28","2,a","0","2,a","20190331",",,a","20190312",",2,a","13.2",",a,31,","30.3","2,a,12,","","","1.4","2,a","22.03","2,a","24.48","2,,,a","19.58",",,,a"
"ASN00066196","2019-04","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","59.1",",a","0",",a","0",",a","0",",a","25",",a","1",",a","20190428",",,a","20190408",",,a","12.2",",a,28,","32.4",",a,08,","","","7.7",",a","20.05",",a","23.13",",,,a","16.96",",,,a"
"ASN00066196","2019-05","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","17.6",",a","0",",a","0",",a","0",",a","16",",a","0",",a","20190531",",,a","20190525","+,,a","9.5",",a,31,","25.0",",a,25,+","","","39.0",",a","17.64",",a","21.08",",,,a","14.20",",,,a"
"ASN00066196","2019-06","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","","","0.0",",a","0",",a","0",",a","0",",a","5",",a","0",",a","20190604",",,a","20190613",",,a","8.0",",a,04,","22.2",",a,13,","","","111.1",",a","14.63",",a","17.81",",,,a","11.45",",,,a"
"ASN00066196","2019-07","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","a","0.0",",a","0",",a","0",",a","0",",a","4",",a","0",",a","20190719",",,a","20190723",",,a","7.7",",a,19,","23.9",",a,23,","","","113.4",",a","14.68",",a","18.39",",,,a","10.96",",,,a"
"ASN00066196","2019-08","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","0.0","a","0.0",",a","0",",a","0",",a","0",",a","2",",a","0",",a","20190824",",,a","20190824",",,a","8.2",",a,24,","22.8",",a,24,","","","124.0",",a","14.33",",a","17.85",",,,a","10.81",",,,a"
"ASN00066196","2019-09","-33.8414","151.2633","6.0","SYDNEY HARBOUR WEDDING CAKE W, AS","10.9","a","10.9",",a","0",",a","0",",a","0",",a","6",",a","0",",a","20190917",",,a","20190906",",,a","9.3",",a,17,","29.9",",a,06,","","","66.9",",a","16.47",",a","19.85",",,,a","13.08",",,,a"
