"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BC008948490","1922-01","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19220131","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1922-02","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","1",",Q","1",",Q","1",",Q","","","","","","","","","","","","","19220219",",,Q","","","","","76.7",",,Q,19,","","","","","","","76.7",",,,Q","","","","","",""
"BC008948490","1922-03","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","6",",Q","3",",Q","0",",Q","","","","","","","","","","","","","19220306",",,Q","","","","","5.1",",,Q,06,","","","","","","","15.0",",,,Q","","","","","",""
"BC008948490","1922-04","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19220430","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1922-05","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","5",",Q","3",",Q","0",",Q","","","","","","","","","","","","","19220510",",,Q","","","","","9.1",",,Q,10,","","","","","","","25.1",",,,Q","","","","","",""
"BC008948490","1922-06","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","2",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19220605",",,Q","","","","","3.8",",,Q,05,","","","","","","","4.6",",,,Q","","","","","",""
"BC008948490","1922-07","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19220731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1922-08","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19220825",",,Q","","","","","2.5",",,Q,25,","","","","","","","2.5",",,,Q","","","","","",""
"BC008948490","1922-09","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19220930","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1922-10","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","5",",Q","4",",Q","0",",Q","","","","","","","","","","","","","19221013",",,Q","","","","","21.3",",,Q,13,","","","","","","","47.2",",,,Q","","","","","",""
"BC008948490","1922-11","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","8",",Q","6",",Q","0",",Q","","","","","","","","","","","","","19221129",",,Q","","","","","20.1",",,Q,29,","","","","","","","51.8",",,,Q","","","","","",""
"BC008948490","1922-12","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","3",",Q","3",",Q","0",",Q","","","","","","","","","","","","","19221230",",,Q","","","","","25.2",",,Q,30,","","","","","","","51.4",",,,Q","","","","","",""
"BC008948490","1923-01","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","15",",Q","11",",Q","2",",Q","","","","","","","","","","","","","19230127",",,Q","","","","","115.8",",,Q,27,","","","","","","","293.8",",,,Q","","","","","",""
"BC008948490","1923-02","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","7",",Q","5",",Q","0",",Q","","","","","","","","","","","","","19230225",",,Q","","","","","13.0",",,Q,25,","","","","","","","37.6",",,,Q","","","","","",""
"BC008948490","1923-03","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","7",",Q","5",",Q","1",",Q","","","","","","","","","","","","","19230303",",,Q","","","","","47.8",",,Q,03,","","","","","","","96.3",",,,Q","","","","","",""
"BC008948490","1923-04","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19230430","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1923-05","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","1",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19230505",",,Q","","","","","1.3",",,Q,05,","","","","","","","1.3",",,,Q","","","","","",""
"BC008948490","1923-06","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19230630","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1923-07","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19230731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1923-08","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19230831","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1923-09","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19230918",",,Q","","","","","2.8",",,Q,18,","","","","","","","2.8",",,,Q","","","","","",""
"BC008948490","1923-10","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","1",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19231029",",,Q","","","","","1.0",",,Q,29,","","","","","","","1.0",",,,Q","","","","","",""
"BC008948490","1923-11","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","8",",Q","5",",Q","0",",Q","","","","","","","","","","","","","19231112",",,Q","","","","","6.6",",,Q,12,","","","","","","","29.4",",,,Q","","","","","",""
"BC008948490","1923-12","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","5",",Q","3",",Q","0",",Q","","","","","","","","","","","","","19231222",",,Q","","","","","15.8",",,Q,22,","","","","","","","35.3",",,,Q","","","","","",""
"BC008948490","1924-01","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","3",",Q","3",",Q","1",",Q","","","","","","","","","","","","","19240126",",,Q","","","","","36.6",",,Q,26,","","","","","","","61.5",",,,Q","","","","","",""
"BC008948490","1924-02","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","4",",Q","3",",Q","0",",Q","","","","","","","","","","","","","19240209",",,Q","","","","","22.4",",,Q,09,","","","","","","","53.9",",,,Q","","","","","",""
"BC008948490","1924-03","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","10",",Q","7",",Q","1",",Q","","","","","","","","","","","","","19240309",",,Q","","","","","43.2",",,Q,09,","","","","","","","103.5",",,,Q","","","","","",""
"BC008948490","1924-04","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19240430","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1924-05","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","1",",Q","1",",Q","0",",Q","","","","","","","","","","","","","19240504",",,Q","","","","","5.1",",,Q,04,","","","","","","","5.1",",,,Q","","","","","",""
"BC008948490","1924-06","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19240630","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1924-07","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19240731","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1924-08","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19240831","+,,Q","","","","","0.0",",,Q,31,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1924-09","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","0",",Q","0",",Q","0",",Q","","","","","","","","","","","","","19240930","+,,Q","","","","","0.0",",,Q,30,+","","","","","","","0.0",",,,Q","","","","","",""
"BC008948490","1924-10","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","5",",Q","2",",Q","0",",Q","","","","","","","","","","","","","19241020",",,Q","","","","","21.8",",,Q,20,","","","","","","","35.3",",,,Q","","","","","",""
"BC008948490","1924-11","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","7",",Q","6",",Q","2",",Q","","","","","","","","","","","","","19241105",",,Q","","","","","32.5",",,Q,05,","","","","","","","108.2",",,,Q","","","","","",""
"BC008948490","1924-12","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","17",",Q","13",",Q","3",",Q","","","","","","","","","","","","","19241211",",,Q","","","","","67.1",",,Q,11,","","","","","","","248.3",",,,Q","","","","","",""
"BC008948490","1925-01","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","7",",Q","7",",Q","5",",Q","","","","","","","","","","","","","19250114",",,Q","","","","","32.0",",,Q,14,","","","","","","","148.0",",,,Q","","","","","",""
"BC008948490","1925-02","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","7",",Q","6",",Q","0",",Q","","","","","","","","","","","","","19250210",",,Q","","","","","7.6",",,Q,10,","","","","","","","26.3",",,,Q","","","","","",""
"BC008948490","1925-03","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","21",",Q","15",",Q","3",",Q","","","","","","","","","","","","","19250321",",,Q","","","","","69.9",",,Q,21,","","","","","","","235.7",",,,Q","","","","","",""
"BC008948490","1925-04","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","10",",Q","3",",Q","1",",Q","","","","","","","","","","","","","19250402",",,Q","","","","","29.0",",,Q,02,","","","","","","","59.0",",,,Q","","","","","",""
"BC008948490","1925-05","-21.217","27.5","1001.0","FRANCISTOWN, BC","","","","","5",",Q","4",",Q","0",",Q","","","","","","","","","","","","","19250502",",,Q","","","","","17.0",",,Q,02,","","","","","","","37.1",",,,Q","","","","","",""
