"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00070025","1750-03","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.2","2,a,,a","","","","","",""
"ASN00070025","1750-04","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4","2,a,,a","","","","","",""
"ASN00070025","1750-05","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6","3,a,,a","","","","","",""
"ASN00070025","1883-09","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","12",",a","8",",a","0",",a","","","","","","","","","","","","","18830901",",,a","","","","","13.7",",,a,01,","","","","","54.9",",,,a","","","","","",""
"ASN00070025","1883-10","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","10",",a","8",",a","0",",a","","","","","","","","","","","","","18831015",",,a","","","","","16.5",",,a,15,","","","","","68.8",",,,a","","","","","",""
"ASN00070025","1883-11","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","7",",a","6",",a","0",",a","","","","","","","","","","","","","18831129",",,a","","","","","22.9",",,a,29,","","","","","73.0",",,,a","","","","","",""
"ASN00070025","1883-12","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","1",",a","0",",a","0",",a","","","","","","","","","","","","","18831207",",,a","","","","","2.0",",,a,07,","","","","","2.0",",,,a","","","","","",""
"ASN00070025","1884-01","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","18840121",",,a","","","","","9.7",",,a,21,","","","","","14.6",",,,a","","","","","",""
"ASN00070025","1884-02","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","3",",a","3",",a","0",",a","","","","","","","","","","","","","18840202",",,a","","","","","16.0",",,a,02,","","","","","34.0",",,,a","","","","","",""
"ASN00070025","1884-03","-34.4578","149.4693","887.0","CROOKWELL POST OFFICE, AS","","","2",",a","2",",a","0",",a","","","","","","","","","","","","","18840310",",,a","","","","","13.5",",,a,10,","","","","","17.3",",,,a","","","","","",""
