"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00039025","1894-07","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","18940731","+,,a","","","","","0.0",",,a,31,+","","","","","0.0",",,,a","","","","","",""
"ASN00039025","1894-08","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","3",",a","3",",a","0",",a","","","","","","","","","","","","","18940822",",,a","","","","","8.6",",,a,22,","","","","","20.3",",,,a","","","","","",""
"ASN00039025","1894-09","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","4",",a","2",",a","1",",a","","","","","","","","","","","","","18940902",",,a","","","","","53.8",",,a,02,","","","","","60.9",",,,a","","","","","",""
"ASN00039025","1894-10","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","10",",a","4",",a","1",",a","","","","","","","","","","","","","18941002",",,a","","","","","43.2",",,a,02,","","","","","76.3",",,,a","","","","","",""
"ASN00039025","1894-11","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","5",",a","3",",a","1",",a","","","","","","","","","","","","","18941108",",,a","","","","","27.7",",,a,08,","","","","","53.6",",,,a","","","","","",""
"ASN00039025","1894-12","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","14",",a","7",",a","1",",a","","","","","","","","","","","","","18941213",",,a","","","","","30.5",",,a,13,","","","","","88.4",",,,a","","","","","",""
"ASN00039025","1895-01","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","19",",a","17",",a","6",",a","","","","","","","","","","","","","18950125",",,a","","","","","110.7",",,a,25,","","","","","519.9",",,,a","","","","","",""
"ASN00039025","1895-02","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","11",",a","6",",a","1",",a","","","","","","","","","","","","","18950210",",,a","","","","","41.9",",,a,10,","","","","","77.0",",,,a","","","","","",""
"ASN00039025","1895-03","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","8",",a","3",",a","0",",a","","","","","","","","","","","","","18950325",",,a","","","","","4.6",",,a,25,","","","","","17.8",",,,a","","","","","",""
"ASN00039025","1895-04","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","4",",a","3",",a","2",",a","","","","","","","","","","","","","18950408",",,a","","","","","47.8",",,a,08,","","","","","91.5",",,,a","","","","","",""
"ASN00039025","1895-05","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","7",",a","2",",a","0",",a","","","","","","","","","","","","","18950524",",,a","","","","","15.7",",,a,24,","","","","","25.8",",,,a","","","","","",""
"ASN00039025","1895-06","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","3",",a","0",",a","0",",a","","","","","","","","","","","","","18950614",",,a","","","","","1.8",",,a,14,","","","","","3.1",",,,a","","","","","",""
"ASN00039025","1895-07","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","8",",a","6",",a","0",",a","","","","","","","","","","","","","18950730",",,a","","","","","11.9",",,a,30,","","","","","46.9",",,,a","","","","","",""
"ASN00039025","1895-08","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","3",",a","0",",a","0",",a","","","","","","","","","","","","","18950811",",,a","","","","","1.0",",,a,11,","","","","","1.8",",,,a","","","","","",""
"ASN00039025","1895-09","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","2",",a","2",",a","1",",a","","","","","","","","","","","","","18950926",",,a","","","","","59.9",",,a,26,","","","","","84.0",",,,a","","","","","",""
"ASN00039025","1895-10","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","6",",a","3",",a","0",",a","","","","","","","","","","","","","18951007",",,a","","","","","13.0",",,a,07,","","","","","31.8",",,,a","","","","","",""
"ASN00039025","1895-11","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","8",",a","5",",a","1",",a","","","","","","","","","","","","","18951114",",,a","","","","","48.5",",,a,14,","","","","","107.2",",,,a","","","","","",""
"ASN00039025","1895-12","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","18",",a","15",",a","3",",a","","","","","","","","","","","","","18951201",",,a","","","","","32.8",",,a,01,","","","","","242.1",",,,a","","","","","",""
"ASN00039025","1896-01","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","11",",a","8",",a","1",",a","","","","","","","","","","","","","18960129",",,a","","","","","72.4",",,a,29,","","","","","150.8",",,,a","","","","","",""
"ASN00039025","1896-02","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","20",",a","16",",a","5",",a","","","","","","","","","","","","","18960211",",,a","","","","","133.4",",,a,11,","","","","","462.8",",,,a","","","","","",""
"ASN00039025","1896-03","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","10",",a","5",",a","0",",a","","","","","","","","","","","","","18960320",",,a","","","","","9.1",",,a,20,","","","","","26.3",",,,a","","","","","",""
"ASN00039025","1896-04","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","7",",a","2",",a","0",",a","","","","","","","","","","","","","18960423",",,a","","","","","8.6",",,a,23,","","","","","17.6",",,,a","","","","","",""
"ASN00039025","1896-05","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","7",",a","4",",a","0",",a","","","","","","","","","","","","","18960520",",,a","","","","","23.9",",,a,20,","","","","","37.4",",,,a","","","","","",""
"ASN00039025","1896-06","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","2",",a","2",",a","0",",a","","","","","","","","","","","","","18960618",",,a","","","","","9.7",",,a,18,","","","","","18.1",",,,a","","","","","",""
"ASN00039025","1896-07","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","5",",a","3",",a","0",",a","","","","","","","","","","","","","18960707",",,a","","","","","8.6",",,a,07,","","","","","19.8",",,,a","","","","","",""
"ASN00039025","1896-08","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","7",",a","4",",a","0",",a","","","","","","","","","","","","","18960814",",,a","","","","","14.2",",,a,14,","","","","","28.6",",,,a","","","","","",""
"ASN00039025","1896-09","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","2",",a","1",",a","0",",a","","","","","","","","","","","","","18960907",",,a","","","","","16.5",",,a,07,","","","","","16.8",",,,a","","","","","",""
"ASN00039025","1896-10","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","2",",a","1",",a","0",",a","","","","","","","","","","","","","18961025",",,a","","","","","11.2",",,a,25,","","","","","13.0",",,,a","","","","","",""
"ASN00039025","1896-11","-25.2361","152.2781","109.0","CHILDERS POST OFFICE, AS","","","9",",a","8",",a","1",",a","","","","","","","","","","","","","18961101",",,a","","","","","29.5",",,a,01,","","","","","98.6",",,,a","","","","","",""
