"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BOM00033015","1970-01","52.3","26.7","134.0","POLESKAYA, BO","20",",I","10",",I","0",",I","19700117",",,I","15.1",",,I,17,","87.4",",,,I"
"BOM00033015","1970-02","52.3","26.7","134.0","POLESKAYA, BO","16",",I","6",",I","0",",I","19700204",",,I","5.7",",,I,04,","36.6",",,,I"
"BOM00033015","1970-03","52.3","26.7","134.0","POLESKAYA, BO","18","1,I","4","1,I","0","1,I","19700328",",1,I","6.3","1,,I,28,","30.3","1,,,I"
"BOM00033015","1970-04","52.3","26.7","134.0","POLESKAYA, BO","15",",I","7",",I","0",",I","19700427",",,I","12.1",",,I,27,","53.3",",,,I"
"BOM00033015","1970-05","52.3","26.7","134.0","POLESKAYA, BO","13",",I","6",",I","1",",I","19700518",",,I","28.5",",,I,18,","69.8",",,,I"
"BOM00033015","1970-06","52.3","26.7","134.0","POLESKAYA, BO","14",",I","10",",I","0",",I","19700606",",,I","20.5",",,I,06,","74.9",",,,I"
"BOM00033015","1970-08","52.3","26.7","134.0","POLESKAYA, BO","11",",I","10",",I","0",",I","19700818",",,I","16.4",",,I,18,","84.7",",,,I"
"BOM00033015","1970-09","52.3","26.7","134.0","POLESKAYA, BO","21",",I","6",",I","0",",I","19700903",",,I","11.9",",,I,03,","53.9",",,,I"
"BOM00033015","1970-10","52.3","26.7","134.0","POLESKAYA, BO","18","2,I","10","2,I","0","2,I","19701024",",2,I","16.2","2,,I,24,","90.3","2,,,I"
"BOM00033015","1970-11","52.3","26.7","134.0","POLESKAYA, BO","0","1,I","0","1,I","0","1,I","19701130","+,1,I","0.0","1,,I,30,+","0.0","1,,,I"
"BOM00033015","1970-12","52.3","26.7","134.0","POLESKAYA, BO","20",",I","10",",I","0",",I","19701202",",,I","8.6",",,I,02,","64.1",",,,I"
