"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"ASN00035026","1750-03","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","5","5,a","4","5,a","1","5,a","17500316",",5,a","31.0","5,,a,16,","55.8","2,a,,a"
"ASN00035026","1750-05","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","","","","","","","","","","","21.8","1,a,,a"
"ASN00035026","1887-01","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","8",",a","8",",a","1",",a","18870116",",,a","38.9",",,a,16,","105.0",",,,a"
"ASN00035026","1887-03","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","15",",a","9",",a","3",",a","18870315",",,a","63.5",",,a,15,","181.4",",,,a"
"ASN00035026","1887-05","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","5",",a","2",",a","0",",a","18870517",",,a","9.4",",,a,17,","14.7",",,,a"
"ASN00035026","1887-06","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","4",",a","2",",a","0",",a","18870615",",,a","22.9",",,a,15,","29.6",",,,a"
"ASN00035026","1887-07","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","4",",a","3",",a","0",",a","18870712",",,a","12.7",",,a,12,","24.7",",,,a"
"ASN00035026","1887-08","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","4",",a","3",",a","1",",a","18870811",",,a","50.8",",,a,11,","64.3",",,,a"
"ASN00035026","1887-09","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","7",",a","4",",a","0",",a","18870929",",,a","17.5",",,a,29,","42.2",",,,a"
"ASN00035026","1887-10","-23.7139","149.6725","86.0","DUARINGA POST OFFICE, AS","4",",a","2",",a","0",",a","18871031",",,a","9.4",",,a,31,","18.6",",,,a"
