"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"ASN00040171","1887-01","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","16",",a","12",",a","3",",a","18870122",",,a","294.6",",,a,22,","491.3",",,,a"
"ASN00040171","1887-03","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","23",",a","20",",a","7",",a","18870302",",,a","80.0",",,a,02,","501.7",",,,a"
"ASN00040171","1887-05","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","9",",a","6",",a","0",",a","18870531",",,a","16.3",",,a,31,","65.6",",,,a"
"ASN00040171","1887-06","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","1",",a","1",",a","0",",a","18870611",",,a","2.5",",,a,11,","2.5",",,,a"
"ASN00040171","1887-07","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","7",",a","7",",a","4",",a","18870713",",,a","97.8",",,a,13,","199.7",",,,a"
"ASN00040171","1887-08","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","15",",a","11",",a","1",",a","18870812",",,a","171.5",",,a,12,","265.5",",,,a"
"ASN00040171","1887-09","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","9",",a","6",",a","1",",a","18870912",",,a","27.9",",,a,12,","77.0",",,,a"
"ASN00040171","1887-10","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","9",",a","7",",a","0",",a","18871027",",,a","14.0",",,a,27,","41.7",",,,a"
"ASN00040171","1887-11","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","12",",a","8",",a","0",",a","18871110",",,a","17.8",",,a,10,","70.3",",,,a"
"ASN00040171","1887-12","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","13",",a","9",",a","1",",a","18871226",",,a","29.2",",,a,26,","128.2",",,,a"
"ASN00040171","1888-01","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","6",",a","5",",a","1",",a","18880126",",,a","36.8",",,a,26,","79.4",",,,a"
"ASN00040171","1888-02","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","20",",a","14",",a","6",",a","18880226",",,a","87.6",",,a,26,","471.7",",,,a"
"ASN00040171","1888-03","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","8",",a","6",",a","0",",a","18880302",",,a","19.8",",,a,02,","50.4",",,,a"
"ASN00040171","1888-04","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","12",",a","7",",a","1",",a","18880406",",,a","39.4",",,a,06,","85.2",",,,a"
"ASN00040171","1888-05","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","9",",a","4",",a","0",",a","18880503",",,a","11.4",",,a,03,","30.1",",,,a"
"ASN00040171","1888-06","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","5",",a","3",",a","0",",a","18880606",",,a","5.1",",,a,06,","13.7",",,,a"
"ASN00040171","1888-07","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","0",",a","0",",a","0",",a","18880731","+,,a","0.0",",,a,31,+","0.0",",,,a"
"ASN00040171","1888-08","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","6",",a","3",",a","0",",a","18880814",",,a","5.1",",,a,14,","15.0",",,,a"
"ASN00040171","1888-09","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","10",",a","6",",a","0",",a","18880915",",,a","21.6",",,a,15,","59.7",",,,a"
"ASN00040171","1888-10","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","8",",a","2",",a","0",",a","18881008","+,,a","5.1",",,a,08,+","18.4",",,,a"
"ASN00040171","1888-11","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","7",",a","6",",a","1",",a","18881130",",,a","28.2",",,a,30,","80.3",",,,a"
"ASN00040171","1888-12","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","10",",a","8",",a","3",",a","18881202",",,a","34.5",",,a,02,","155.3",",,,a"
"ASN00040171","1889-01","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","4",",a","2",",a","0",",a","18890118",",,a","6.4",",,a,18,","12.5",",,,a"
"ASN00040171","1889-02","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","7",",a","5",",a","0",",a","18890223",",,a","18.3",",,a,23,","33.5",",,,a"
"ASN00040171","1889-05","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","11",",a","7",",a","0",",a","18890507",",,a","17.3",",,a,07,","62.1",",,,a"
"ASN00040171","1889-06","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","2",",a","1",",a","0",",a","18890601",",,a","4.1",",,a,01,","5.1",",,,a"
"ASN00040171","1889-07","-27.2692","152.9839","15.0","AMCOR PETRIE MILL, AS","6",",a","5",",a","2",",a","18890716",",,a","120.7",",,a,16,","281.3",",,,a"
