"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00026941","1955-01","53.117","26.0","193.0","BARANOVICHI, BO","","","14",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19550113","+,,I","","","","","","","6.5",",,I,13,+","","","","","","","30.5",",,,I","","","","","",""
"BOM00026941","1955-02","53.117","26.0","193.0","BARANOVICHI, BO","","","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19550221",",,I","","","","","","","9.1",",,I,21,","","","","","","","34.2",",,,I","","","","","",""
"BOM00026941","1955-03","53.117","26.0","193.0","BARANOVICHI, BO","","","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19550322",",,I","","","","","","","4.3",",,I,22,","","","","","","","21.2",",,,I","","","","","",""
"BOM00026941","1955-04","53.117","26.0","193.0","BARANOVICHI, BO","","","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550420",",,I","","","","","","","8.8",",,I,20,","","","","","","","28.0",",,,I","","","","","",""
"BOM00026941","1955-05","53.117","26.0","193.0","BARANOVICHI, BO","","","20",",I","6",",I","1",",I","","","","","","","","","","","","","","","","","19550520",",,I","","","","","","","37.1",",,I,20,","","","","","","","99.7",",,,I","","","","","",""
"BOM00026941","1955-06","53.117","26.0","193.0","BARANOVICHI, BO","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550611",",,I","","","","","","","22.5",",,I,11,","","","","","","","45.4",",,,I","","","","","",""
"BOM00026941","1955-07","53.117","26.0","193.0","BARANOVICHI, BO","","","13","1,I","7","1,I","0","1,I","","","","","","","","","","","","","","","","","19550702",",1,I","","","","","","","19.4","1,,I,02,","","","","","","","65.3","1,,,I","","","","","",""
"BOM00026941","1955-08","53.117","26.0","193.0","BARANOVICHI, BO","","","3",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19550823",",,I","","","","","","","5.4",",,I,23,","","","","","","","7.3",",,,I","","","","","",""
"BOM00026941","1955-09","53.117","26.0","193.0","BARANOVICHI, BO","","","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19550916",",,I","","","","","","","14.7",",,I,16,","","","","","","","39.6",",,,I","","","","","",""
"BOM00026941","1955-10","53.117","26.0","193.0","BARANOVICHI, BO","","","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19551025",",,I","","","","","","","12.6",",,I,25,","","","","","","","27.7",",,,I","","","","","",""
"BOM00026941","1955-11","53.117","26.0","193.0","BARANOVICHI, BO","","","16",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19551124",",,I","","","","","","","7.4",",,I,24,","","","","","","","32.9",",,,I","","","","","",""
"BOM00026941","1955-12","53.117","26.0","193.0","BARANOVICHI, BO","","","18",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19551206",",,I","","","","","","","11.1",",,I,06,","","","","","","","61.8",",,,I","","","","","",""
"BOM00026941","1956-01","53.117","26.0","193.0","BARANOVICHI, BO","","","13",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19560116",",,I","","","","","","","6.4",",,I,16,","","","","","","","26.5",",,,I","","","","","",""
"BOM00026941","1956-02","53.117","26.0","193.0","BARANOVICHI, BO","","","13",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19560213",",,I","","","","","","","8.9",",,I,13,","","","","","","","29.7",",,,I","","","","","",""
"BOM00026941","1956-03","53.117","26.0","193.0","BARANOVICHI, BO","","","8",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19560301",",,I","","","","","","","10.9",",,I,01,","","","","","","","23.1",",,,I","","","","","",""
"BOM00026941","1956-04","53.117","26.0","193.0","BARANOVICHI, BO","","","15",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19560430",",,I","","","","","","","5.8",",,I,30,","","","","","","","29.1",",,,I","","","","","",""
"BOM00026941","1956-05","53.117","26.0","193.0","BARANOVICHI, BO","","","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19560518",",,I","","","","","","","11.9",",,I,18,","","","","","","","22.1",",,,I","","","","","",""
"BOM00026941","1956-06","53.117","26.0","193.0","BARANOVICHI, BO","","","14",",I","10",",I","2",",I","","","","","","","","","","","","","","","","","19560604",",,I","","","","","","","51.7",",,I,04,","","","","","","","168.5",",,,I","","","","","",""
"BOM00026941","1956-07","53.117","26.0","193.0","BARANOVICHI, BO","","","19",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","19560706",",,I","","","","","","","9.8",",,I,06,","","","","","","","69.3",",,,I","","","","","",""
"BOM00026941","1956-08","53.117","26.0","193.0","BARANOVICHI, BO","","","17",",I","11",",I","1",",I","","","","","","","","","","","","","","","","","19560830",",,I","","","","","","","30.6",",,I,30,","","","","","","","106.9",",,,I","","","","","",""
