"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BOM00026929","1957-08","52.567","24.467","167.0","PRUZANY, BO","13",",I","9",",I","0",",I","","","","","19570822",",,I","","","18.8",",,I,22,","68.7",",,,I"
"BOM00026929","1957-09","52.567","24.467","167.0","PRUZANY, BO","19",",I","14",",I","0",",I","","","","","19570919",",,I","","","21.2",",,I,19,","114.4",",,,I"
"BOM00026929","1957-10","52.567","24.467","167.0","PRUZANY, BO","7",",I","1",",I","0",",I","","","","","19571023",",,I","","","5.0",",,I,23,","13.6",",,,I"
"BOM00026929","1957-11","52.567","24.467","167.0","PRUZANY, BO","6",",I","3",",I","0",",I","","","","","19571129",",,I","","","5.8",",,I,29,","20.2",",,,I"
"BOM00026929","1957-12","52.567","24.467","167.0","PRUZANY, BO","8",",I","3",",I","0",",I","","","","","19571209",",,I","","","6.5",",,I,09,","18.4",",,,I"
"BOM00026929","1958-01","52.567","24.467","167.0","PRUZANY, BO","15",",I","6",",I","0",",I","","","","","19580122",",,I","","","5.4",",,I,22,","32.9",",,,I"
"BOM00026929","1958-02","52.567","24.467","167.0","PRUZANY, BO","16",",I","6",",I","0",",I","","","","","19580216",",,I","","","7.7",",,I,16,","41.6",",,,I"
"BOM00026929","1958-03","52.567","24.467","167.0","PRUZANY, BO","19",",I","8",",I","0",",I","","","","","19580310",",,I","","","9.5",",,I,10,","61.9",",,,I"
"BOM00026929","1958-04","52.567","24.467","167.0","PRUZANY, BO","9",",I","4",",I","0",",I","","","","","19580401",",,I","","","19.3",",,I,01,","41.5",",,,I"
"BOM00026929","1958-05","52.567","24.467","167.0","PRUZANY, BO","11",",I","9",",I","0",",I","","","","","19580512",",,I","","","10.2",",,I,12,","56.8",",,,I"
"BOM00026929","1958-06","52.567","24.467","167.0","PRUZANY, BO","17",",I","14",",I","2",",I","","","","","19580601",",,I","","","79.4",",,I,01,","233.6",",,,I"
"BOM00026929","1958-07","52.567","24.467","167.0","PRUZANY, BO","15",",I","8",",I","1",",I","","","","","19580724",",,I","","","31.0",",,I,24,","83.7",",,,I"
"BOM00026929","1958-08","52.567","24.467","167.0","PRUZANY, BO","11",",I","5",",I","1",",I","","","","","19580803",",,I","","","25.4",",,I,03,","58.8",",,,I"
"BOM00026929","1958-09","52.567","24.467","167.0","PRUZANY, BO","12",",I","2",",I","0",",I","","","","","19580922",",,I","","","12.1",",,I,22,","28.2",",,,I"
"BOM00026929","1958-10","52.567","24.467","167.0","PRUZANY, BO","12",",I","6",",I","0",",I","","","","","19581014",",,I","","","12.0",",,I,14,","40.4",",,,I"
"BOM00026929","1958-11","52.567","24.467","167.0","PRUZANY, BO","18",",I","2",",I","0",",I","","","","","19581111",",,I","","","6.0",",,I,11,","23.4",",,,I"
"BOM00026929","1958-12","52.567","24.467","167.0","PRUZANY, BO","19",",I","4",",I","0",",I","","","","","19581228",",,I","","","3.6",",,I,28,","29.0",",,,I"
"BOM00026929","1959-01","52.567","24.467","167.0","PRUZANY, BO","14",",I","3",",I","0",",I","","","","","19590110",",,I","","","8.0",",,I,10,","27.6",",,,I"
"BOM00026929","1959-02","52.567","24.467","167.0","PRUZANY, BO","8",",I","0",",I","0",",I","","","","","19590221",",,I","","","2.1",",,I,21,","8.7",",,,I"
"BOM00026929","1959-03","52.567","24.467","167.0","PRUZANY, BO","8",",I","4",",I","1",",I","","","","","19590329",",,I","","","27.8",",,I,29,","44.7",",,,I"
"BOM00026929","1959-04","52.567","24.467","167.0","PRUZANY, BO","9",",I","5",",I","0",",I","","","","","19590406",",,I","","","11.9",",,I,06,","47.4",",,,I"
"BOM00026929","1959-05","52.567","24.467","167.0","PRUZANY, BO","9",",I","3",",I","0",",I","","","","","19590521",",,I","","","5.7",",,I,21,","19.0",",,,I"
"BOM00026929","1959-06","52.567","24.467","167.0","PRUZANY, BO","16",",I","7",",I","0",",I","","","","","19590614",",,I","","","21.0",",,I,14,","55.1",",,,I"
"BOM00026929","1959-07","52.567","24.467","167.0","PRUZANY, BO","10",",I","6",",I","0",",I","","","","","19590714",",,I","","","9.9",",,I,14,","38.8",",,,I"
"BOM00026929","1959-08","52.567","24.467","167.0","PRUZANY, BO","11",",I","4",",I","1",",I","","","","","19590804",",,I","","","46.0",",,I,04,","98.0",",,,I"
"BOM00026929","1959-09","52.567","24.467","167.0","PRUZANY, BO","15",",I","4",",I","0",",I","","","","","19590928",",,I","","","14.0",",,I,28,","42.5",",,,I"
"BOM00026929","1959-10","52.567","24.467","167.0","PRUZANY, BO","7",",I","3",",I","0",",I","","","","","19591023",",,I","","","5.8",",,I,23,","17.5",",,,I"
"BOM00026929","1959-11","52.567","24.467","167.0","PRUZANY, BO","12",",I","4",",I","0",",I","","","","","19591111",",,I","","","9.5",",,I,11,","38.1",",,,I"
"BOM00026929","1959-12","52.567","24.467","167.0","PRUZANY, BO","19",",I","3",",I","0",",I","","","","","19591229",",,I","","","9.7",",,I,29,","36.4",",,,I"
"BOM00026929","1960-01","52.567","24.467","167.0","PRUZANY, BO","11",",I","2",",I","0",",I","","","","","19600113",",,I","","","5.2",",,I,13,","20.2",",,,I"
"BOM00026929","1960-02","52.567","24.467","167.0","PRUZANY, BO","12",",I","0",",I","0",",I","","","","","19600229",",,I","","","2.0",",,I,29,","9.5",",,,I"
"BOM00026929","1960-03","52.567","24.467","167.0","PRUZANY, BO","4",",I","0",",I","0",",I","","","","","19600319",",,I","","","2.3",",,I,19,","5.6",",,,I"
"BOM00026929","1960-04","52.567","24.467","167.0","PRUZANY, BO","9",",I","3",",I","0",",I","","","","","19600430",",,I","","","8.7",",,I,30,","25.2",",,,I"
"BOM00026929","1960-05","52.567","24.467","167.0","PRUZANY, BO","9",",I","6",",I","0",",I","","","","","19600502",",,I","","","24.2",",,I,02,","87.3",",,,I"
"BOM00026929","1960-06","52.567","24.467","167.0","PRUZANY, BO","13",",I","9",",I","0",",I","","","","","19600630",",,I","","","22.2",",,I,30,","103.7",",,,I"
"BOM00026929","1960-07","52.567","24.467","167.0","PRUZANY, BO","17",",I","8",",I","2",",I","","","","","19600724",",,I","","","41.8",",,I,24,","127.1",",,,I"
"BOM00026929","1960-08","52.567","24.467","167.0","PRUZANY, BO","15",",I","8",",I","1",",I","","","","","19600807",",,I","","","41.8",",,I,07,","106.7",",,,I"
"BOM00026929","1960-09","52.567","24.467","167.0","PRUZANY, BO","11",",I","5",",I","0",",I","","","","","19600906",",,I","","","18.2",",,I,06,","37.2",",,,I"
"BOM00026929","1960-10","52.567","24.467","167.0","PRUZANY, BO","13",",I","5",",I","0",",I","","","","","19601017",",,I","","","18.6",",,I,17,","41.0",",,,I"
"BOM00026929","1960-11","52.567","24.467","167.0","PRUZANY, BO","15",",I","10",",I","0",",I","","","","","19601118",",,I","","","13.2",",,I,18,","84.3",",,,I"
"BOM00026929","1960-12","52.567","24.467","167.0","PRUZANY, BO","16",",I","4",",I","0",",I","","","","","19601212",",,I","","","6.8",",,I,12,","37.3",",,,I"
"BOM00026929","1961-01","52.567","24.467","167.0","PRUZANY, BO","14",",I","2",",I","0",",I","","","","","19610131",",,I","","","7.0",",,I,31,","24.1",",,,I"
"BOM00026929","1961-02","52.567","24.467","167.0","PRUZANY, BO","5",",I","1",",I","0",",I","","","","","19610201",",,I","","","3.2",",,I,01,","8.8",",,,I"
"BOM00026929","1961-03","52.567","24.467","167.0","PRUZANY, BO","18",",I","4",",I","0",",I","","","","","19610331",",,I","","","6.5",",,I,31,","30.3",",,,I"
"BOM00026929","1961-04","52.567","24.467","167.0","PRUZANY, BO","8",",I","4",",I","0",",I","","","","","19610416",",,I","","","6.4",",,I,16,","25.5",",,,I"
"BOM00026929","1961-05","52.567","24.467","167.0","PRUZANY, BO","14",",I","4",",I","0",",I","","","","","19610510",",,I","","","8.1",",,I,10,","41.5",",,,I"
"BOM00026929","1961-06","52.567","24.467","167.0","PRUZANY, BO","12",",I","6",",I","0",",I","","","","","19610605",",,I","","","12.9",",,I,05,","44.8",",,,I"
"BOM00026929","1961-07","52.567","24.467","167.0","PRUZANY, BO","7",",I","6",",I","1",",I","","","","","19610730",",,I","","","26.8",",,I,30,","65.2",",,,I"
"BOM00026929","1961-08","52.567","24.467","167.0","PRUZANY, BO","9",",I","3",",I","0",",I","","","","","19610812",",,I","","","14.6",",,I,12,","35.6",",,,I"
"BOM00026929","1961-09","52.567","24.467","167.0","PRUZANY, BO","8",",I","3",",I","0",",I","","","","","19610915",",,I","","","7.3",",,I,15,","23.7",",,,I"
"BOM00026929","1961-10","52.567","24.467","167.0","PRUZANY, BO","1",",I","0",",I","0",",I","","","","","19611030",",,I","","","0.4",",,I,30,","0.7",",,,I"
"BOM00026929","1961-11","52.567","24.467","167.0","PRUZANY, BO","14",",I","7",",I","0",",I","","","","","19611114",",,I","","","12.5",",,I,14,","51.2",",,,I"
"BOM00026929","1961-12","52.567","24.467","167.0","PRUZANY, BO","13",",I","3",",I","0",",I","","","","","19611220",",,I","","","3.3",",,I,20,","22.5",",,,I"
"BOM00026929","1962-01","52.567","24.467","167.0","PRUZANY, BO","12",",I","2",",I","0",",I","","","","","19620126",",,I","","","7.2",",,I,26,","20.0",",,,I"
"BOM00026929","1962-02","52.567","24.467","167.0","PRUZANY, BO","14",",I","7",",I","0",",I","","","","","19620213",",,I","","","7.6",",,I,13,","37.7",",,,I"
"BOM00026929","1962-03","52.567","24.467","167.0","PRUZANY, BO","13",",I","6",",I","0",",I","","","","","19620313",",,I","","","8.8",",,I,13,","36.6",",,,I"
"BOM00026929","1962-04","52.567","24.467","167.0","PRUZANY, BO","10",",I","5",",I","0",",I","","","","","19620407",",,I","","","15.2",",,I,07,","49.2",",,,I"
"BOM00026929","1962-05","52.567","24.467","167.0","PRUZANY, BO","15",",I","10",",I","0",",I","","","","","19620514",",,I","","","12.7",",,I,14,","83.2",",,,I"
"BOM00026929","1962-06","52.567","24.467","167.0","PRUZANY, BO","11",",I","9",",I","0",",I","","","","","19620620",",,I","","","15.7",",,I,20,","86.7",",,,I"
"BOM00026929","1962-07","52.567","24.467","167.0","PRUZANY, BO","14",",I","7",",I","0",",I","","","","","19620708",",,I","","","9.7",",,I,08,","48.5",",,,I"
"BOM00026929","1962-08","52.567","24.467","167.0","PRUZANY, BO","13",",I","7",",I","0",",I","","","","","19620816",",,I","","","23.7",",,I,16,","75.0",",,,I"
"BOM00026929","1962-09","52.567","24.467","167.0","PRUZANY, BO","16",",I","6",",I","1",",I","","","","","19620907",",,I","","","31.7",",,I,07,","77.1",",,,I"
"BOM00026929","1962-10","52.567","24.467","167.0","PRUZANY, BO","8",",I","0",",I","0",",I","","","","","19621028",",,I","","","1.3",",,I,28,","5.1",",,,I"
"BOM00026929","1962-11","52.567","24.467","167.0","PRUZANY, BO","11",",I","4",",I","0",",I","","","","","19621116",",,I","","","13.9",",,I,16,","46.0",",,,I"
"BOM00026929","1962-12","52.567","24.467","167.0","PRUZANY, BO","10",",I","2",",I","0",",I","","","","","19621217",",,I","","","5.5",",,I,17,","16.0",",,,I"
"BOM00026929","1963-01","52.567","24.467","167.0","PRUZANY, BO","13",",I","0",",I","0",",I","","","","","19630105",",,I","","","2.2",",,I,05,","10.5",",,,I"
"BOM00026929","1963-02","52.567","24.467","167.0","PRUZANY, BO","15",",I","6",",I","0",",I","","","","","19630206",",,I","","","5.0",",,I,06,","32.8",",,,I"
"BOM00026929","1963-03","52.567","24.467","167.0","PRUZANY, BO","10",",I","2",",I","0",",I","","","","","19630312",",,I","","","4.7",",,I,12,","16.6",",,,I"
"BOM00026929","1963-04","52.567","24.467","167.0","PRUZANY, BO","5",",I","2",",I","0",",I","","","","","19630425",",,I","","","4.0",",,I,25,","12.7",",,,I"
"BOM00026929","1963-05","52.567","24.467","167.0","PRUZANY, BO","12",",I","6",",I","0",",I","","","","","19630507",",,I","","","11.6",",,I,07,","43.5",",,,I"
"BOM00026929","1963-06","52.567","24.467","167.0","PRUZANY, BO","13",",I","4",",I","0",",I","","","","","19630612",",,I","","","24.7",",,I,12,","58.8",",,,I"
"BOM00026929","1963-07","52.567","24.467","167.0","PRUZANY, BO","6",",I","2",",I","0",",I","","","","","19630731",",,I","","","12.0",",,I,31,","26.9",",,,I"
"BOM00026929","1963-08","52.567","24.467","167.0","PRUZANY, BO","8",",I","6",",I","0",",I","","","","","19630816",",,I","","","15.0",",,I,16,","40.6",",,,I"
"BOM00026929","1963-09","52.567","24.467","167.0","PRUZANY, BO","8",",I","3",",I","1",",I","","","","","19630904",",,I","","","31.1",",,I,04,","46.9",",,,I"
"BOM00026929","1963-10","52.567","24.467","167.0","PRUZANY, BO","11",",I","4",",I","0",",I","","","","","19631005",",,I","","","23.3",",,I,05,","50.8",",,,I"
"BOM00026929","1963-11","52.567","24.467","167.0","PRUZANY, BO","16",",I","5",",I","0",",I","","","","","19631111",",,I","","","6.4",",,I,11,","32.8",",,,I"
"BOM00026929","1964-01","52.567","24.467","167.0","PRUZANY, BO","11",",I","1",",I","0",",I","","","","","19640127",",,I","","","8.3",",,I,27,","16.6",",,,I"
"BOM00026929","1964-02","52.567","24.467","167.0","PRUZANY, BO","15",",I","9",",I","0",",I","","","","","19640218",",,I","","","7.5",",,I,18,","47.5",",,,I"
"BOM00026929","1964-03","52.567","24.467","167.0","PRUZANY, BO","12",",I","6",",I","0",",I","","","","","19640330",",,I","","","13.1",",,I,30,","43.3",",,,I"
"BOM00026929","1964-04","52.567","24.467","167.0","PRUZANY, BO","10",",I","2",",I","0",",I","","","","","19640406",",,I","","","5.9",",,I,06,","19.9",",,,I"
"BOM00026929","1964-05","52.567","24.467","167.0","PRUZANY, BO","13",",I","6",",I","0",",I","","","","","19640515",",,I","","","13.2",",,I,15,","40.2",",,,I"
"BOM00026929","1964-06","52.567","24.467","167.0","PRUZANY, BO","5",",I","3",",I","0",",I","","","","","19640630",",,I","","","10.5",",,I,30,","22.5",",,,I"
"BOM00026929","1964-07","52.567","24.467","167.0","PRUZANY, BO","6",",I","3",",I","0",",I","","","","","19640716",",,I","","","11.2",",,I,16,","27.0",",,,I"
"BOM00026929","1964-08","52.567","24.467","167.0","PRUZANY, BO","15",",I","7",",I","0",",I","","","","","19640805",",,I","","","23.7",",,I,05,","93.9",",,,I"
"BOM00026929","1964-09","52.567","24.467","167.0","PRUZANY, BO","11",",I","3",",I","0",",I","","","","","19640922",",,I","","","20.8",",,I,22,","41.1",",,,I"
"BOM00026929","1964-10","52.567","24.467","167.0","PRUZANY, BO","11",",I","5",",I","0",",I","","","","","19641012",",,I","","","15.3",",,I,12,","42.5",",,,I"
"BOM00026929","1964-11","52.567","24.467","167.0","PRUZANY, BO","19",",I","8",",I","0",",I","","","","","19641125",",,I","","","6.4",",,I,25,","47.6",",,,I"
"BOM00026929","1964-12","52.567","24.467","167.0","PRUZANY, BO","12",",I","6",",I","0",",I","","","","","19641205",",,I","","","15.4",",,I,05,","48.2",",,,I"
"BOM00026929","1965-01","52.567","24.467","167.0","PRUZANY, BO","16",",I","3",",I","0",",I","","","","","19650118",",,I","","","15.4",",,I,18,","39.7",",,,I"
"BOM00026929","1965-02","52.567","24.467","167.0","PRUZANY, BO","14",",I","5",",I","0",",I","","","","","19650208",",,I","","","6.0",",,I,08,","31.8",",,,I"
"BOM00026929","1965-03","52.567","24.467","167.0","PRUZANY, BO","10",",I","5",",I","0",",I","","","","","19650318",",,I","","","7.2",",,I,18,","27.0",",,,I"
"BOM00026929","1965-04","52.567","24.467","167.0","PRUZANY, BO","6",",I","2",",I","0",",I","","","","","19650423",",,I","","","6.3",",,I,23,","16.9",",,,I"
"BOM00026929","1965-05","52.567","24.467","167.0","PRUZANY, BO","12",",I","6",",I","1",",I","","","","","19650529",",,I","","","40.4",",,I,29,","94.2",",,,I"
"BOM00026929","1965-06","52.567","24.467","167.0","PRUZANY, BO","12",",I","8",",I","0",",I","","","","","19650613",",,I","","","20.2",",,I,13,","93.2",",,,I"
"BOM00026929","1965-07","52.567","24.467","167.0","PRUZANY, BO","13",",I","8",",I","0",",I","","","","","19650724",",,I","","","20.4",",,I,24,","62.5",",,,I"
"BOM00026929","1965-08","52.567","24.467","167.0","PRUZANY, BO","9",",I","4",",I","1",",I","","","","","19650802",",,I","","","32.2",",,I,02,","51.2",",,,I"
"BOM00026929","1965-09","52.567","24.467","167.0","PRUZANY, BO","8",",I","4",",I","0",",I","","","","","19650912",",,I","","","9.0",",,I,12,","24.6",",,,I"
"BOM00026929","1965-10","52.567","24.467","167.0","PRUZANY, BO","6","1,I","2","1,I","0","1,I","","","","","19651011",",1,I","","","2.9","1,,I,11,","9.9","1,,,I"
"BOM00026929","1965-11","52.567","24.467","167.0","PRUZANY, BO","15","1,I","3","1,I","0","1,I","","","","","19651121",",1,I","","","7.9","1,,I,21,","33.9","1,,,I"
"BOM00026929","1965-12","52.567","24.467","167.0","PRUZANY, BO","13",",I","6",",I","0",",I","","","","","19651206",",,I","","","7.0",",,I,06,","35.1",",,,I"
"BOM00026929","1966-01","52.567","24.467","167.0","PRUZANY, BO","22",",I","11",",I","0",",I","","","","","19660114",",,I","","","8.8",",,I,14,","56.6",",,,I"
"BOM00026929","1966-02","52.567","24.467","167.0","PRUZANY, BO","17","1,I","8","1,I","0","1,I","","","","","19660213",",1,I","","","6.5","1,,I,13,","47.6","1,,,I"
"BOM00026929","1966-03","52.567","24.467","167.0","PRUZANY, BO","19",",I","5",",I","0",",I","","","","","19660313",",,I","","","12.3",",,I,13,","47.0",",,,I"
"BOM00026929","1966-04","52.567","24.467","167.0","PRUZANY, BO","13",",I","7",",I","0",",I","","","","","19660404",",,I","","","10.5",",,I,04,","47.9",",,,I"
"BOM00026929","1966-05","52.567","24.467","167.0","PRUZANY, BO","16",",I","5",",I","0",",I","","","","","19660531",",,I","","","13.1",",,I,31,","42.1",",,,I"
"BOM00026929","1966-06","52.567","24.467","167.0","PRUZANY, BO","10",",I","7",",I","1",",I","","","","","19660628",",,I","","","41.4",",,I,28,","79.2",",,,I"
"BOM00026929","1966-07","52.567","24.467","167.0","PRUZANY, BO","17",",I","8",",I","0",",I","","","","","19660706",",,I","","","20.1",",,I,06,","75.7",",,,I"
"BOM00026929","1966-08","52.567","24.467","167.0","PRUZANY, BO","8",",I","6",",I","0",",I","","","","","19660806",",,I","","","20.7",",,I,06,","53.1",",,,I"
"BOM00026929","1966-09","52.567","24.467","167.0","PRUZANY, BO","13",",I","6",",I","0",",I","","","","","19660903",",,I","","","5.7",",,I,03,","33.3",",,,I"
"BOM00026929","1966-10","52.567","24.467","167.0","PRUZANY, BO","14",",I","4",",I","0",",I","","","","","19661026",",,I","","","15.9",",,I,26,","43.4",",,,I"
"BOM00026929","1966-11","52.567","24.467","167.0","PRUZANY, BO","17",",I","8",",I","0",",I","","","","","19661119",",,I","","","13.5",",,I,19,","73.0",",,,I"
"BOM00026929","1966-12","52.567","24.467","167.0","PRUZANY, BO","19","1,I","5","1,I","0","1,I","","","","","19661219",",1,I","","","10.9","1,,I,19,","48.2","1,,,I"
"BOM00026929","1967-01","52.567","24.467","167.0","PRUZANY, BO","17",",I","7",",I","0",",I","","","","","19670114",",,I","","","9.4",",,I,14,","43.8",",,,I"
"BOM00026929","1967-02","52.567","24.467","167.0","PRUZANY, BO","18",",I","8",",I","0",",I","","","","","19670224",",,I","","","7.5",",,I,24,","50.5",",,,I"
"BOM00026929","1967-03","52.567","24.467","167.0","PRUZANY, BO","18","1,I","6","1,I","0","1,I","","","","","19670304",",1,I","","","8.4","1,,I,04,","45.0","1,,,I"
"BOM00026929","1967-04","52.567","24.467","167.0","PRUZANY, BO","14",",I","8",",I","0",",I","","","","","19670427",",,I","","","13.5",",,I,27,","60.5",",,,I"
"BOM00026929","1967-05","52.567","24.467","167.0","PRUZANY, BO","13",",I","9",",I","0",",I","","","","","19670505",",,I","","","21.0",",,I,05,","75.2",",,,I"
"BOM00026929","1967-06","52.567","24.467","167.0","PRUZANY, BO","16",",I","3",",I","1",",I","","","","","19670625",",,I","","","34.8",",,I,25,","68.4",",,,I"
"BOM00026929","1967-07","52.567","24.467","167.0","PRUZANY, BO","8",",I","3",",I","0",",I","","","","","19670724",",,I","","","14.7",",,I,24,","32.1",",,,I"
"BOM00026929","1967-08","52.567","24.467","167.0","PRUZANY, BO","14",",I","9",",I","1",",I","","","","","19670814",",,I","","","40.8",",,I,14,","107.7",",,,I"
"BOM00026929","1967-09","52.567","24.467","167.0","PRUZANY, BO","6","1,I","3","1,I","0","1,I","","","","","19670921","+,1,I","","","5.4","1,,I,21,+","18.6","1,,,I"
"BOM00026929","1967-10","52.567","24.467","167.0","PRUZANY, BO","14",",I","6",",I","0",",I","","","","","19671009",",,I","","","9.9",",,I,09,","45.7",",,,I"
"BOM00026929","1967-11","52.567","24.467","167.0","PRUZANY, BO","15",",I","8",",I","0",",I","","","","","19671129",",,I","","","8.7",",,I,29,","48.4",",,,I"
"BOM00026929","1967-12","52.567","24.467","167.0","PRUZANY, BO","27",",I","11",",I","0",",I","","","","","19671218",",,I","","","10.7",",,I,18,","76.7",",,,I"
"BOM00026929","1968-01","52.567","24.467","167.0","PRUZANY, BO","17",",I","7",",I","0",",I","","","","","19680116",",,I","","","10.4",",,I,16,","47.4",",,,I"
"BOM00026929","1968-02","52.567","24.467","167.0","PRUZANY, BO","15",",I","5",",I","0",",I","","","","","19680225",",,I","","","8.5",",,I,25,","30.9",",,,I"
"BOM00026929","1968-03","52.567","24.467","167.0","PRUZANY, BO","9",",I","2",",I","0",",I","","","","","19680323",",,I","","","12.1",",,I,23,","23.5",",,,I"
"BOM00026929","1968-04","52.567","24.467","167.0","PRUZANY, BO","15",",I","7",",I","0",",I","","","","","19680428",",,I","","","19.3",",,I,28,","56.1",",,,I"
