"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"ASN00064010","1750-03","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4","2,a","4","2,a","0","2,a","17500306",",2,a","24.0","2,,a,06,","43.8","2,,,a"
"ASN00064010","1750-05","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","8","1,a","5","1,a","0","1,a","17500506",",1,a","22.0","1,,a,06,","59.4","1,,,a"
"ASN00064010","1926-01","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","6",",a","6",",a","1",",a","19260105",",,a","106.7",",,a,05,","150.8",",,,a"
"ASN00064010","1926-03","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5","1,a","4","1,a","3","1,a","19260325",",1,a","69.9","1,,a,25,","180.2","1,,,a"
"ASN00064010","1928-01","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4",",a","4",",a","3",",a","19280120","+,,a","34.3",",,a,20,+","116.8",",,,a"
"ASN00064010","1931-11","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","7",",a","6",",a","0",",a","19311116",",,a","21.6",",,a,16,","49.5",",,,a"
"ASN00064010","1936-12","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","10",",a","8",",a","0",",a","19361215",",,a","21.6",",,a,15,","81.3",",,,a"
"ASN00064010","1937-01","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","8",",a","4",",a","0",",a","19370109",",,a","23.6",",,a,09,","47.4",",,,a"
"ASN00064010","1937-02","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5",",a","4",",a","0",",a","19370204",",,a","19.8",",,a,04,","51.6",",,,a"
"ASN00064010","1937-03","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","3",",a","2",",a","1",",a","19370316",",,a","51.1",",,a,16,","57.4",",,,a"
"ASN00064010","1937-04","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","3",",a","2",",a","0",",a","19370429",",,a","5.8",",,a,29,","9.4",",,,a"
"ASN00064010","1937-05","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5",",a","3",",a","0",",a","19370516",",,a","10.7",",,a,16,","19.9",",,,a"
"ASN00064010","1937-06","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","10",",a","6",",a","0",",a","19370622",",,a","22.9",",,a,22,","53.7",",,,a"
"ASN00064010","1937-07","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4",",a","1",",a","0",",a","19370718",",,a","3.0",",,a,18,","4.6",",,,a"
"ASN00064010","1937-08","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","7",",a","6",",a","0",",a","19370827",",,a","15.0",",,a,27,","47.5",",,,a"
"ASN00064010","1937-09","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5",",a","3",",a","0",",a","19370902",",,a","9.4",",,a,02,","20.5",",,,a"
"ASN00064010","1937-10","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","6",",a","4",",a","0",",a","19371017",",,a","12.7",",,a,17,","34.5",",,,a"
"ASN00064010","1937-11","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","10",",a","9",",a","1",",a","19371121",",,a","27.4",",,a,21,","112.4",",,,a"
"ASN00064010","1937-12","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5",",a","3",",a","0",",a","19371205",",,a","11.2",",,a,05,","23.6",",,,a"
"ASN00064010","1938-01","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5",",a","3",",a","0",",a","19380128",",,a","15.0",",,a,28,","31.0",",,,a"
"ASN00064010","1938-02","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","2",",a","2",",a","1",",a","19380206",",,a","29.7",",,a,06,","32.7",",,,a"
"ASN00064010","1938-03","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","1",",a","1",",a","0",",a","19380313",",,a","11.2",",,a,13,","11.2",",,,a"
"ASN00064010","1938-04","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4",",a","2",",a","1",",a","19380426",",,a","31.2",",,a,26,","39.6",",,,a"
"ASN00064010","1938-05","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5",",a","2",",a","0",",a","19380526",",,a","14.0",",,a,26,","23.7",",,,a"
"ASN00064010","1938-06","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","8",",a","4",",a","0",",a","19380624",",,a","12.4",",,a,24,","34.4",",,,a"
"ASN00064010","1938-07","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","8",",a","6",",a","0",",a","19380725",",,a","17.8",",,a,25,","57.9",",,,a"
"ASN00064010","1938-08","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","9",",a","6",",a","0",",a","19380825",",,a","16.8",",,a,25,","42.8",",,,a"
"ASN00064010","1938-09","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4",",a","2",",a","0",",a","19380910",",,a","5.8",",,a,10,","11.7",",,,a"
"ASN00064010","1938-10","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","11",",a","6",",a","0",",a","19381025",",,a","15.7",",,a,25,","51.4",",,,a"
"ASN00064010","1938-11","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","6",",a","4",",a","0",",a","19381101",",,a","18.8",",,a,01,","39.4",",,,a"
"ASN00064010","1938-12","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","2",",a","2",",a","0",",a","19381231",",,a","14.0",",,a,31,","16.5",",,,a"
"ASN00064010","1939-01","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4",",a","3",",a","1",",a","19390126",",,a","85.6",",,a,26,","105.7",",,,a"
"ASN00064010","1939-02","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","3",",a","1",",a","0",",a","19390227",",,a","2.8",",,a,27,","4.6",",,,a"
"ASN00064010","1939-03","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","6",",a","3",",a","1",",a","19390302",",,a","40.9",",,a,02,","67.5",",,,a"
"ASN00064010","1939-04","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","13",",a","8",",a","1",",a","19390403",",,a","30.7",",,a,03,","120.3",",,,a"
"ASN00064010","1939-05","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","3",",a","2",",a","0",",a","19390517",",,a","17.8",",,a,17,","36.1",",,,a"
"ASN00064010","1939-06","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","9",",a","5",",a","0",",a","19390617",",,a","16.3",",,a,17,","43.2",",,,a"
"ASN00064010","1939-07","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","6",",a","4",",a","0",",a","19390712",",,a","17.0",",,a,12,","33.2",",,,a"
"ASN00064010","1939-08","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","18",",a","10",",a","1",",a","19390802",",,a","34.8",",,a,02,","102.3",",,,a"
"ASN00064010","1939-09","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4",",a","1",",a","0",",a","19390920",",,a","6.4",",,a,20,","12.0",",,,a"
"ASN00064010","1939-10","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","6",",a","4",",a","0",",a","19391007",",,a","16.0",",,a,07,","44.8",",,,a"
"ASN00064010","1939-11","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","9",",a","4",",a","0",",a","19391114",",,a","20.8",",,a,14,","55.4",",,,a"
"ASN00064010","1939-12","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","2",",a","2",",a","0",",a","19391213",",,a","8.9",",,a,13,","12.5",",,,a"
"ASN00064010","1940-01","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","5",",a","3",",a","0",",a","19400111",",,a","8.1",",,a,11,","16.6",",,,a"
"ASN00064010","1940-02","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","1",",a","0",",a","0",",a","19400219",",,a","0.8",",,a,19,","0.8",",,,a"
"ASN00064010","1940-03","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","2",",a","2",",a","0",",a","19400319",",,a","9.4",",,a,19,","14.0",",,,a"
"ASN00064010","1940-04","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","8",",a","7",",a","1",",a","19400412",",,a","37.6",",,a,12,","92.9",",,,a"
"ASN00064010","1940-05","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","4",",a","3",",a","0",",a","19400501",",,a","5.1",",,a,01,","13.2",",,,a"
"ASN00064010","1940-06","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","3",",a","1",",a","0",",a","19400621",",,a","2.8",",,a,21,","5.6",",,,a"
"ASN00064010","1940-07","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","3",",a","0",",a","0",",a","19400714",",,a","2.0",",,a,14,","4.1",",,,a"
"ASN00064010","1940-08","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","3",",a","2",",a","0",",a","19400803",",,a","19.1",",,a,03,","27.8",",,,a"
"ASN00064010","1940-09","-32.1141","149.0365","335.0","ELONG ELONG BENDEELA ST, AS","8",",a","5",",a","0",",a","19400914",",,a","21.8",",,a,14,","77.2",",,,a"
