"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00014035","1937-02","-12.8381","131.1306","41.0","MANTON DAM, AS","","","14",",a","8",",a","2",",a","","","","","","","","","","","","","19370223",",,a","","","","","36.6",",,a,23,","","","","","126.6",",,,a","","","","","",""
"ASN00014035","1937-03","-12.8381","131.1306","41.0","MANTON DAM, AS","","","18",",a","15",",a","4",",a","","","","","","","","","","","","","19370311",",,a","","","","","113.3",",,a,11,","","","","","399.8",",,,a","","","","","",""
"ASN00014035","1937-12","-12.8381","131.1306","41.0","MANTON DAM, AS","","","10",",a","8",",a","3",",a","","","","","","","","","","","","","19371204",",,a","","","","","86.6",",,a,04,","","","","","217.5",",,,a","","","","","",""
"ASN00014035","1938-01","-12.8381","131.1306","41.0","MANTON DAM, AS","","","19",",a","15",",a","6",",a","","","","","","","","","","","","","19380102",",,a","","","","","66.0",",,a,02,","","","","","365.9",",,,a","","","","","",""
"ASN00014035","1938-02","-12.8381","131.1306","41.0","MANTON DAM, AS","","","19",",a","19",",a","6",",a","","","","","","","","","","","","","19380216",",,a","","","","","136.9",",,a,16,","","","","","444.8",",,,a","","","","","",""
"ASN00014035","1938-03","-12.8381","131.1306","41.0","MANTON DAM, AS","","","9",",a","7",",a","0",",a","","","","","","","","","","","","","19380328",",,a","","","","","20.1",",,a,28,","","","","","80.0",",,,a","","","","","",""
"ASN00014035","1938-04","-12.8381","131.1306","41.0","MANTON DAM, AS","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","19380415",",,a","","","","","17.3",",,a,15,","","","","","50.9",",,,a","","","","","",""
"ASN00014035","1938-05","-12.8381","131.1306","41.0","MANTON DAM, AS","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","19380531","+,,a","","","","","0.0",",,a,31,+","","","","","0.0",",,,a","","","","","",""
"ASN00014035","1940-01","-12.8381","131.1306","41.0","MANTON DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313.8",",a,,a","","","","","",""
"ASN00014035","1940-02","-12.8381","131.1306","41.0","MANTON DAM, AS","","","19",",a","16",",a","4",",a","","","","","","","","","","","","","19400225",",,a","","","","","77.7",",,a,25,","","","","","300.3",",,,a","","","","","",""
"ASN00014035","1940-03","-12.8381","131.1306","41.0","MANTON DAM, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.7",",a,,a","","","","","",""
"ASN00014035","1940-04","-12.8381","131.1306","41.0","MANTON DAM, AS","","","8",",a","3",",a","1",",a","","","","","","","","","","","","","19400414",",,a","","","","","48.8",",,a,14,","","","","","85.8",",,,a","","","","","",""
"ASN00014035","1947-04","-12.8381","131.1306","41.0","MANTON DAM, AS","","","4",",a","4",",a","1",",a","","","","","","","","","","","","","19470408",",,a","","","","","28.7",",,a,08,","","","","","75.4",",,,a","","","","","",""
