"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00012038","1750-03","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","","","265.8","3,a","","","","","","","0","2,a","0","2,a","0","3,a","28","3,a","17","3,a","17500305",",2,a","","","17500321",",3,a","13.3","2,a,05,","","","46.5","3,a,21,","","","0.0","3,a","","","27.91","3,a","35.76","3,,,a","20.06","2,,,a"
"ASN00012038","1750-05","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","","","18.3","1,a","4","1,a","2","1,a","0","1,a","0","1,a","0","1,a","0","1,a","23","1,a","0","1,a","17500525",",1,a","17500514",",1,a","17500507",",1,a","8.5","1,a,25,","6.8","1,,a,14,","30.3","1,a,07,","","","31.8","1,a","11.8","1,,,a","17.88","1,a","23.70","1,,,a","12.07","1,,,a"
"ASN00012038","1939-03","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","19390331","+,,a","","","","","0.0",",,a,31,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00012038","1939-04","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","","","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","19390410",",,a","","","","","10.4",",,a,10,","","","","","","","21.2",",,,a","","","","","",""
"ASN00012038","1939-05","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","","","","","5",",a","0",",a","0",",a","","","","","","","","","","","","","19390516",",,a","","","","","2.3",",,a,16,","","","","","","","8.1",",,,a","","","","","",""
"ASN00012038","1939-06","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","","","","","3",",a","3",",a","0",",a","","","","","","","","","","","","","19390625",",,a","","","","","10.9",",,a,25,","","","","","","","20.5",",,,a","","","","","",""
"ASN00012038","1939-07","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","0.0","a","0.0","4,a","9",",a","5",",a","0",",a","0","4,a","2","4,a","0","4,a","2","4,a","0","4,a","19390703",",4,a","19390716",",,a","19390727",",4,a","-0.6","4,a,03,","9.9",",,a,16,","21.7","4,a,27,","","","219.6","4,a","26.0",",,,a","10.20","4,a","15.24","4,,,a","5.16","4,,,a"
"ASN00012038","1939-08","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","0.0","a","0.0","3,a","5",",a","3",",a","0",",a","0","3,a","2","3,a","0","3,a","3","3,a","0","3,a","19390809",",3,a","19390824",",,a","19390817",",3,a","-0.6","3,a,09,","6.1",",,a,24,","24.8","3,a,17,","","","196.3","3,a","15.7",",,,a","11.32","3,a","16.45","3,,,a","6.20","3,,,a"
"ASN00012038","1939-09","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","12.9","a","12.9","4,a","3",",a","0",",a","0",",a","0","4,a","0","4,a","0","4,a","16","4,a","1","4,a","19390903",",4,a","19390914",",,a","19390930",",4,a","2.2","4,a,03,","1.3",",,a,14,","34.1","4,a,30,","","","89.6","4,a","2.9",",,,a","15.38","4,a","22.08","4,,,a","8.69","4,,,a"
"ASN00012038","1939-10","-30.7847","121.4533","365.3","KALGOORLIE BOULDER AIRPORT, AS","52.4","a","39.5","5,a","8",",a","3",",a","0",",a","0","5,a","0","5,a","0","5,a","15","5,a","2","5,a","19391006",",5,a","19391031",",,a","19391019",",5,a","1.7","5,a,06,","7.4",",,a,31,","32.3","5,a,19,","","","58.9","5,a","14.8",",,,a","17.59","5,a","23.03","5,,,a","12.14","5,,,a"
