"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR001846002","1966-12","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","22",",I","20",",I","7",",I","19661222","+,,I","50.0",",,I,22,+","462.0",",,,I"
"BR001846002","1967-01","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","23",",I","23",",I","4",",I","19670115",",,I","50.0",",,I,15,","365.0",",,,I"
"BR001846002","1967-02","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","17",",I","17",",I","5",",I","19670216","+,,I","50.0",",,I,16,+","344.0",",,,I"
"BR001846002","1967-03","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","15",",I","15",",I","3",",I","19670309",",,I","40.1",",,I,09,","289.0",",,,I"
"BR001846002","1967-04","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","10",",I","10",",I","0",",I","19670405",",,I","17.1",",,I,05,","103.0",",,,I"
"BR001846002","1967-05","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","0",",I","0",",I","0",",I","19670531","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001846002","1967-06","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","2",",I","2",",I","0",",I","19670612",",,I","11.1",",,I,12,","20.2",",,,I"
"BR001846002","1967-07","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","0",",I","0",",I","0",",I","19670731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001846002","1967-08","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","0",",I","0",",I","0",",I","19670831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001846002","1967-09","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","3",",I","3",",I","0",",I","19670924",",,I","23.1",",,I,24,","51.3",",,,I"
"BR001846002","1967-10","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","10",",I","10",",I","0",",I","19671014",",,I","25.2",",,I,14,","123.3",",,,I"
"BR001846002","1967-11","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","21",",I","21",",I","0",",I","19671122",",,I","24.2",",,I,22,","315.7",",,,I"
"BR001846002","1968-01","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","9",",I","9",",I","3",",I","19680112",",,I","50.2",",,I,12,","233.1",",,,I"
"BR001846002","1968-02","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","24",",I","24",",I","9",",I","19680229",",,I","96.0",",,I,29,","637.3",",,,I"
"BR001846002","1968-03","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","15",",I","15",",I","4",",I","19680312",",,I","77.4",",,I,12,","351.7",",,,I"
"BR001846002","1968-04","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","8",",I","8",",I","0",",I","19680401",",,I","18.1",",,I,01,","92.9",",,,I"
"BR001846002","1968-05","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","4",",I","4",",I","1",",I","19680515",",,I","32.2",",,I,15,","74.6",",,,I"
"BR001846002","1968-06","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","0",",I","0",",I","0",",I","19680630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001846002","1968-07","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19680711",",,I","8.1",",,I,11,","8.1",",,,I"
"BR001846002","1968-08","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","4",",I","4",",I","0",",I","19680831",",,I","11.2",",,I,31,","36.5",",,,I"
"BR001846002","1968-09","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19680903",",,I","12.2",",,I,03,","12.2",",,,I"
"BR001846002","1968-10","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","9",",I","9",",I","3",",I","19681017",",,I","38.3",",,I,17,","156.5",",,,I"
"BR001846002","1968-11","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","10",",I","10",",I","4",",I","19681117",",,I","54.4",",,I,17,","269.7",",,,I"
"BR001846002","1968-12","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","11",",I","10",",I","6",",I","19681217",",,I","83.2",",,I,17,","341.6",",,,I"
"BR001846002","1969-01","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","10",",I","10",",I","4",",I","19690128",",,I","48.4",",,I,28,","209.8",",,,I"
"BR001846002","1969-02","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","8",",I","8",",I","2",",I","19690221",",,I","55.4",",,I,21,","169.2",",,,I"
"BR001846002","1969-03","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","12",",I","12",",I","4",",I","19690310",",,I","39.2",",,I,10,","214.8",",,,I"
"BR001846002","1969-04","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","8",",I","8",",I","1",",I","19690413",",,I","30.3",",,I,13,","138.3",",,,I"
"BR001846002","1969-05","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19690503",",,I","15.1",",,I,03,","15.1",",,,I"
"BR001846002","1969-06","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","0",",I","0",",I","0",",I","19690630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001846002","1969-07","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19690713",",,I","3.1",",,I,13,","3.1",",,,I"
"BR001846002","1969-08","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19690803",",,I","5.1",",,I,03,","5.1",",,,I"
"BR001846002","1969-09","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","2",",I","2",",I","0",",I","19690921",",,I","13.2",",,I,21,","22.3",",,,I"
"BR001846002","1969-10","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","13",",I","12",",I","0",",I","19691031",",,I","15.2",",,I,31,","119.6",",,,I"
"BR001846002","1969-11","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","15",",I","15",",I","5",",I","19691119",",,I","70.4",",,I,19,","373.2",",,,I"
"BR001846002","1969-12","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","15",",I","15",",I","5",",I","19691225",",,I","79.4",",,I,25,","400.9",",,,I"
"BR001846002","1970-01","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","19",",I","19",",I","3",",I","19700101",",,I","62.3",",,I,01,","338.7",",,,I"
"BR001846002","1970-02","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","18",",I","17",",I","4",",I","19700222",",,I","94.2",",,I,22,","336.7",",,,I"
"BR001846002","1970-03","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","11",",I","11",",I","0",",I","19700313",",,I","18.1",",,I,13,","100.3",",,,I"
"BR001846002","1970-04","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","7",",I","7",",I","0",",I","19700411",",,I","15.2",",,I,11,","58.8",",,,I"
"BR001846002","1970-05","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","0",",I","0",",I","19700502",",,I","1.1",",,I,02,","1.1",",,,I"
"BR001846002","1970-06","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","4",",I","2",",I","0",",I","19700627",",,I","13.1",",,I,27,","25.4",",,,I"
"BR001846002","1970-07","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19700713",",,I","7.1",",,I,13,","7.1",",,,I"
"BR001846002","1970-08","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","2",",I","2",",I","0",",I","19700828",",,I","8.1",",,I,28,","11.2",",,,I"
"BR001846002","1970-09","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","8",",I","7",",I","2",",I","19700903",",,I","59.2",",,I,03,","135.0",",,,I"
"BR001846002","1970-10","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","9",",I","9",",I","1",",I","19701002",",,I","28.2",",,I,02,","115.5",",,,I"
"BR001846002","1970-11","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","14",",I","14",",I","4",",I","19701103",",,I","38.4",",,I,03,","274.2",",,,I"
"BR001846002","1970-12","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","10",",I","10",",I","2",",I","19701219",",,I","56.2",",,I,19,","176.3",",,,I"
"BR001846002","1971-01","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","11",",I","11",",I","1",",I","19710115",",,I","45.3",",,I,15,","135.5",",,,I"
"BR001846002","1971-02","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","15",",I","15",",I","8",",I","19710225",",,I","73.2",",,I,25,","482.2",",,,I"
"BR001846002","1971-03","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","14",",I","14",",I","2",",I","19710308",",,I","104.3",",,I,08,","328.2",",,,I"
"BR001846002","1971-04","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","8",",I","7",",I","1",",I","19710423",",,I","28.2",",,I,23,","75.0",",,,I"
"BR001846002","1971-05","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19710527",",,I","17.1",",,I,27,","17.1",",,,I"
"BR001846002","1971-06","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","4",",I","4",",I","0",",I","19710618",",,I","18.2",",,I,18,","30.5",",,,I"
"BR001846002","1971-07","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","1",",I","1",",I","0",",I","19710730",",,I","17.2",",,I,30,","17.2",",,,I"
"BR001846002","1971-08","-18.93","-46.97","960.0","CHARQUEADA DO PATROCINIO, BR","0",",I","0",",I","0",",I","19710831","+,,I","0.0",",,I,31,+","0.0",",,,I"
