"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR000452000","1976-08","-4.67","-52.72","0.0","MONTE ALEGRE, BR","3",",I","3",",I","0",",I","19760806","+,,I","20.5",",,I,06,+","46.2",",,,I"
"BR000452000","1976-09","-4.67","-52.72","0.0","MONTE ALEGRE, BR","4",",I","4",",I","0",",I","19760930",",,I","20.5",",,I,30,","39.1",",,,I"
"BR000452000","1976-10","-4.67","-52.72","0.0","MONTE ALEGRE, BR","5",",I","4",",I","0",",I","19761001",",,I","20.0",",,I,01,","55.6",",,,I"
"BR000452000","1976-11","-4.67","-52.72","0.0","MONTE ALEGRE, BR","5",",I","3",",I","0",",I","19761127","+,,I","8.3",",,I,27,+","22.7",",,,I"
"BR000452000","1976-12","-4.67","-52.72","0.0","MONTE ALEGRE, BR","11",",I","10",",I","0",",I","19761205",",,I","20.5",",,I,05,","107.7",",,,I"
"BR000452000","1977-01","-4.67","-52.72","0.0","MONTE ALEGRE, BR","17",",I","14",",I","4",",I","19770125","+,,I","50.0",",,I,25,+","315.1",",,,I"
"BR000452000","1977-02","-4.67","-52.72","0.0","MONTE ALEGRE, BR","20",",I","18",",I","3",",I","19770201",",,I","50.0",",,I,01,","333.2",",,,I"
"BR000452000","1977-03","-4.67","-52.72","0.0","MONTE ALEGRE, BR","22",",I","18",",I","4",",I","19770311",",,I","50.0",",,I,11,","314.4",",,,I"
"BR000452000","1977-04","-4.67","-52.72","0.0","MONTE ALEGRE, BR","21",",I","17",",I","5",",I","19770425",",,I","111.0",",,I,25,","355.2",",,,I"
"BR000452000","1977-05","-4.67","-52.72","0.0","MONTE ALEGRE, BR","19",",I","15",",I","1",",I","19770517",",,I","33.0",",,I,17,","210.8",",,,I"
"BR000452000","1977-06","-4.67","-52.72","0.0","MONTE ALEGRE, BR","8",",I","6",",I","1",",I","19770613",",,I","40.2",",,I,13,","106.8",",,,I"
"BR000452000","1977-07","-4.67","-52.72","0.0","MONTE ALEGRE, BR","1",",I","1",",I","0",",I","19770713",",,I","9.0",",,I,13,","9.0",",,,I"
