"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00012009","1750-03","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","215.6","2,a","2","3,a","1","3,a","0","3,a","0","2,a","0","2,a","0","2,a","28","2,a","18","2,a","17500306",",2,a","17500326",",3,a","17500320",",2,a","8.5","2,a,06,","18.0","3,,a,26,","45.4","2,a,20,","","","1.2","2,a","19.2","3,,,a","25.72","2,a","34.87","2,,,a","16.58","2,,,a"
"ASN00012009","1750-05","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","13.7","1,a","2","1,a","0","1,a","0","1,a","0","1,a","0","1,a","0","1,a","22","1,a","0","1,a","17500503",",1,a","17500514",",1,a","17500507",",1,a","5.1","1,a,03,","1.6","1,,a,14,","30.9","1,a,07,","","","49.2","1,a","2.4","1,,,a","17.15","1,a","23.82","1,,,a","10.48","1,,,a"
"ASN00012009","2000-01","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","","","8","4,a","4","4,a","2","4,a","0","4,a","0","4,a","0","4,a","25","4,a","7","4,a","20000120",",4,a","20000123",",4,a","20000131","+,4,a","12.0","4,a,20,","37.0","4,,a,23,","37.0","4,a,31,+","","","","","93.6","4,,,a","22.76","8,a","29.93","4,,,a","15.59","4,,,a"
"ASN00012009","2000-02","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","102.5","4,a","5","2,a","3","2,a","0","2,a","0","2,a","0","2,a","0","2,a","26","2,a","7","2,a","20000223",",2,a","20000229",",2,a","20000208",",2,a","9.0","2,a,23,","25.0","2,,a,29,","38.0","2,a,08,","","","1.8","2,a","57.0","2,,,a","22.56","4,a","29.48","2,,,a","15.63","2,,,a"
"ASN00012009","2000-03","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","45.3",",a","11",",a","5",",a","2",",a","0",",a","0",",a","0",",a","25",",a","1",",a","20000329","+,,a","20000311",",,a","20000309",",,a","8.0",",a,29,+","76.0",",,a,11,","34.0",",a,09,","","","24.7",",a","149.8",",,,a","19.00",",a","24.52",",,,a","13.48",",,,a"
"ASN00012009","2000-04","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","13.5",",a","7",",a","4",",a","1",",a","0",",a","0",",a","0",",a","21",",a","0",",a","20000430","+,,a","20000403",",,a","20000411",",,a","4.0",",a,30,+","27.0",",,a,03,","29.0",",a,11,","","","60.2",",a","47.4",",,,a","16.78",",a","23.12",",,,a","10.43",",,,a"
"ASN00012009","2000-05","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","0.0",",a","1",",a","0",",a","0",",a","0",",a","2",",a","0",",a","5",",a","0",",a","20000529","+,,a","20000512",",,a","20000510",",,a","0.0",",a,29,+","0.6",",,a,12,","27.0",",a,10,","","","185.3",",a","1.2",",,,a","12.35",",a","19.39",",,,a","5.32",",,,a"
"ASN00012009","2000-06","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","","","0.0",",a","4","1,a","0","1,a","0","1,a","0",",a","8",",a","0",",a","4",",a","0",",a","20000617",",,a","20000626","+,1,a","20000614",",,a","-2.0",",a,17,","2.0","1,,a,26,+","24.0",",a,14,","","","205.5",",a","6.6","1,,,a","11.48",",a","18.30",",,,a","4.67",",,,a"
"ASN00012009","2000-07","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","0.0","a","0.0",",a","9",",a","3",",a","0",",a","0",",a","2",",a","0",",a","1",",a","0",",a","20000726",",,a","20000729","+,,a","20000716",",,a","-3.0",",a,26,","3.0",",,a,29,+","22.0",",a,16,","","","214.8",",a","14.0",",,,a","11.40",",a","17.06",",,,a","5.74",",,,a"
"ASN00012009","2000-08","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","0.0","a","0.0","2,a","13","1,a","2","1,a","0","1,a","0","1,a","6","1,a","0","1,a","2","1,a","0","1,a","20000825","+,1,a","20000817",",1,a","20000805",",1,a","-2.0","1,a,25,+","4.0","1,,a,17,","24.0","1,a,05,","","","227.7","1,a","19.2","1,,,a","10.62","2,a","17.47","1,,,a","3.77","1,,,a"
"ASN00012009","2000-09","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","7.3","a","7.3",",a","3",",a","2",",a","0",",a","0",",a","0",",a","0",",a","25",",a","1",",a","20000917","+,,a","20000901",",,a","20000922",",,a","1.0",",a,17,+","6.0",",,a,01,","35.0",",a,22,","","","90.3",",a","10.0",",,,a","15.57",",a","24.17",",,,a","6.97",",,,a"
"ASN00012009","2000-10","-32.2147","121.7547","262.5","NORSEMAN AERO, AS","34.5","a","27.2",",a","7",",a","1",",a","0",",a","0",",a","0",",a","0",",a","23",",a","2",",a","20001018",",,a","20001006",",,a","20001003",",,a","1.0",",a,18,","5.0",",,a,06,","36.0",",a,03,","","","67.5",",a","11.2",",,,a","17.03",",a","25.32",",,,a","8.74",",,,a"
