"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00094201","1996-11","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","","","18",",a","8",",a","0",",a","","","","","","","","","","","","","19961122",",,a","","","","","9.2",",,a,22,","","","","","","","57.2",",,,a","","","","","",""
"ASN00094201","1996-12","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","","","7",",a","2",",a","0",",a","","","","","","","","","","","","","19961207",",,a","","","","","6.8",",,a,07,","","","","","","","13.4",",,,a","","","","","",""
"ASN00094201","1997-01","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","17.2","4,a","6",",a","5",",a","1",",a","0","4,a","0","4,a","0",",a","21",",a","3",",a","19970101",",4,a","19970122",",,a","19970120",",,a","2.0","4,a,01,","35.6",",,a,22,","39.2",",a,20,","67.0","a","67.0",",a","69.2",",,,a","16.92","4,a","24.30",",,,a","9.53","4,,,a"
"ASN00094201","1997-02","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","24.6","1,a","7",",a","4",",a","0",",a","0",",a","0",",a","0","1,a","18","1,a","2","1,a","19970221",",,a","19970210",",,a","19970207",",1,a","4.5",",a,21,","14.0",",,a,10,","35.0","1,a,07,","124.0","a","57.0","1,a","39.0",",,,a","17.03","1,a","23.71","1,,,a","10.35",",,,a"
"ASN00094201","1997-03","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","0.0","2,a","8",",a","6",",a","1",",a","0","2,a","0","2,a","0","1,a","7","1,a","0","1,a","19970305",",2,a","19970328",",,a","19970327","+,1,a","1.0","2,a,05,","27.2",",,a,28,","25.5","1,a,27,+","284.1","a","160.1","1,a","81.6",",,,a","12.84","2,a","19.12","1,,,a","6.55","2,,,a"
"ASN00094201","1997-04","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","0.0","2,a","5",",a","1",",a","0",",a","0","1,a","4","1,a","0","1,a","4","1,a","0","1,a","19970425",",1,a","19970424",",,a","19970427",",1,a","-4.0","1,a,25,","3.8",",,a,24,","23.5","1,a,27,","487.5","a","203.4","1,a","8.6",",,,a","10.99","2,a","17.02","1,,,a","4.96","1,,,a"
"ASN00094201","1997-05","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","0.0",",a","10",",a","1",",a","0",",a","0",",a","8",",a","0",",a","1",",a","0",",a","19970521",",,a","19970507",",,a","19970501",",,a","-3.8",",a,21,","8.2",",,a,07,","25.0",",a,01,","796.4","a","308.9",",a","17.4",",,,a","8.37",",a","13.66",",,,a","3.08",",,,a"
"ASN00094201","1997-06","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","","","0.0",",a","9",",a","2",",a","0",",a","0",",a","10",",a","0",",a","0",",a","0",",a","19970621",",,a","19970610",",,a","19970605",",,a","-7.0",",a,21,","4.0",",,a,10,","16.8",",a,05,","1151.8","a","355.4",",a","15.1",",,,a","6.49",",a","11.96",",,,a","1.01",",,,a"
"ASN00094201","1997-07","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","0.0","a","0.0",",a","7",",a","2",",a","0",",a","0",",a","7",",a","0",",a","0",",a","0",",a","19970701",",,a","19970717",",,a","19970708",",,a","-3.0",",a,01,","9.0",",,a,17,","15.4",",a,08,","1514.4","a","362.6",",a","19.8",",,,a","6.64",",a","11.07",",,,a","2.21",",,,a"
"ASN00094201","1997-08","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","0.0","a","0.0",",a","13",",a","6",",a","0",",a","0",",a","7",",a","0",",a","0",",a","0",",a","19970803",",,a","19970813",",,a","19970830",",,a","-2.8",",a,03,","10.4",",,a,13,","17.2",",a,30,","1846.7","a","332.3",",a","49.0",",,,a","7.61",",a","12.20",",,,a","3.03",",,,a"
"ASN00094201","1997-09","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","0.0","a","0.0",",a","13",",a","3",",a","0",",a","0",",a","4",",a","0",",a","0",",a","0",",a","19970929",",,a","19970920",",,a","19970913",",,a","-2.0",",a,29,","14.8",",,a,20,","16.7",",a,13,","2134.9","a","288.2",",a","36.6",",,,a","8.73",",a","13.67",",,,a","3.79",",,,a"
"ASN00094201","1997-10","-42.4928","147.1981","238.0","MELTON MOWBRAY NORTH STOCKMAN, AS","0.0","a","0.0",",a","11",",a","5",",a","0",",a","0",",a","2",",a","0",",a","13",",a","0",",a","19971007",",,a","19971012",",,a","19971026",",,a","-2.4",",a,07,","8.6",",,a,12,","29.2",",a,26,","2338.3","a","203.4",",a","29.6",",,,a","11.77",",a","18.29",",,,a","5.26",",,,a"
