"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR001152001","1984-11","-11.39","-52.23","0.0","ESPIGAO, BR","7",",I","6",",I","2",",I","19841128",",,I","49.0",",,I,28,","155.7",",,,I"
"BR001152001","1984-12","-11.39","-52.23","0.0","ESPIGAO, BR","13",",I","12",",I","2",",I","19841215",",,I","42.0",",,I,15,","148.4",",,,I"
"BR001152001","1985-01","-11.39","-52.23","0.0","ESPIGAO, BR","22",",I","19",",I","4",",I","19850115",",,I","63.9",",,I,15,","365.4",",,,I"
"BR001152001","1985-02","-11.39","-52.23","0.0","ESPIGAO, BR","16",",I","15",",I","3",",I","19850210",",,I","42.8",",,I,10,","260.2",",,,I"
"BR001152001","1985-03","-11.39","-52.23","0.0","ESPIGAO, BR","7",",I","7",",I","4",",I","19850315",",,I","84.2",",,I,15,","224.7",",,,I"
"BR001152001","1985-04","-11.39","-52.23","0.0","ESPIGAO, BR","8",",I","7",",I","2",",I","19850421",",,I","56.6",",,I,21,","117.1",",,,I"
"BR001152001","1985-05","-11.39","-52.23","0.0","ESPIGAO, BR","5",",I","5",",I","0",",I","19850503",",,I","14.3",",,I,03,","42.1",",,,I"
"BR001152001","1985-06","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19850630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001152001","1985-07","-11.39","-52.23","0.0","ESPIGAO, BR","2",",I","2",",I","0",",I","19850720",",,I","7.8",",,I,20,","15.2",",,,I"
"BR001152001","1985-08","-11.39","-52.23","0.0","ESPIGAO, BR","1",",I","1",",I","0",",I","19850824",",,I","4.3",",,I,24,","4.3",",,,I"
"BR001152001","1985-09","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19850930","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001152001","1985-10","-11.39","-52.23","0.0","ESPIGAO, BR","2",",I","2",",I","1",",I","19851021",",,I","166.2",",,I,21,","171.4",",,,I"
"BR001152001","1985-11","-11.39","-52.23","0.0","ESPIGAO, BR","10",",I","8",",I","4",",I","19851126",",,I","50.3",",,I,26,","190.0",",,,I"
"BR001152001","1985-12","-11.39","-52.23","0.0","ESPIGAO, BR","17",",I","15",",I","2",",I","19851223",",,I","50.8",",,I,23,","277.7",",,,I"
"BR001152001","1986-01","-11.39","-52.23","0.0","ESPIGAO, BR","15",",I","15",",I","2",",I","19860111","+,,I","25.4",",,I,11,+","256.4",",,,I"
"BR001152001","1986-02","-11.39","-52.23","0.0","ESPIGAO, BR","11",",I","10",",I","1",",I","19860207",",,I","75.6",",,I,07,","183.0",",,,I"
"BR001152001","1986-03","-11.39","-52.23","0.0","ESPIGAO, BR","14",",I","11",",I","0",",I","19860331",",,I","25.3",",,I,31,","119.0",",,,I"
"BR001152001","1986-04","-11.39","-52.23","0.0","ESPIGAO, BR","8",",I","6",",I","0",",I","19860419",",,I","24.2",",,I,19,","85.2",",,,I"
"BR001152001","1986-05","-11.39","-52.23","0.0","ESPIGAO, BR","2",",I","2",",I","0",",I","19860514",",,I","25.2",",,I,14,","32.0",",,,I"
"BR001152001","1986-06","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19860630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001152001","1986-07","-11.39","-52.23","0.0","ESPIGAO, BR","1",",I","1",",I","0",",I","19860724",",,I","11.6",",,I,24,","11.7",",,,I"
"BR001152001","1986-08","-11.39","-52.23","0.0","ESPIGAO, BR","2",",I","1",",I","0",",I","19860821",",,I","25.2",",,I,21,","26.4",",,,I"
"BR001152001","1986-09","-11.39","-52.23","0.0","ESPIGAO, BR","5",",I","4",",I","0",",I","19860930",",,I","25.2",",,I,30,","60.4",",,,I"
"BR001152001","1986-10","-11.39","-52.23","0.0","ESPIGAO, BR","14",",I","13",",I","2",",I","19861014",",,I","25.8",",,I,14,","206.0",",,,I"
"BR001152001","1986-11","-11.39","-52.23","0.0","ESPIGAO, BR","8",",I","8",",I","5",",I","19861111",",,I","66.0",",,I,11,","246.2",",,,I"
"BR001152001","1986-12","-11.39","-52.23","0.0","ESPIGAO, BR","17",",I","15",",I","1",",I","19861215",",,I","36.0",",,I,15,","274.8",",,,I"
"BR001152001","1987-01","-11.39","-52.23","0.0","ESPIGAO, BR","16",",I","15",",I","2",",I","19870130",",,I","96.4",",,I,30,","284.4",",,,I"
"BR001152001","1987-02","-11.39","-52.23","0.0","ESPIGAO, BR","18",",I","12",",I","5",",I","19870213",",,I","44.6",",,I,13,","246.8",",,,I"
"BR001152001","1987-03","-11.39","-52.23","0.0","ESPIGAO, BR","11","1,I","9","1,I","0","1,I","19870318",",1,I","20.0","1,,I,18,","85.4","1,,,I"
"BR001152001","1987-04","-11.39","-52.23","0.0","ESPIGAO, BR","3",",I","3",",I","1",",I","19870406",",,I","70.2",",,I,06,","81.0",",,,I"
"BR001152001","1987-05","-11.39","-52.23","0.0","ESPIGAO, BR","1",",I","1",",I","1",",I","19870528",",,I","28.0",",,I,28,","28.0",",,,I"
"BR001152001","1987-06","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19870630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001152001","1987-07","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19870731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001152001","1987-08","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19870831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001152001","1987-09","-11.39","-52.23","0.0","ESPIGAO, BR","4",",I","2",",I","1",",I","19870922",",,I","68.6",",,I,22,","73.6",",,,I"
"BR001152001","1987-10","-11.39","-52.23","0.0","ESPIGAO, BR","9",",I","8",",I","2",",I","19871025",",,I","38.8",",,I,25,","150.9",",,,I"
"BR001152001","1987-11","-11.39","-52.23","0.0","ESPIGAO, BR","12",",I","11",",I","2",",I","19871115",",,I","44.6",",,I,15,","183.2",",,,I"
"BR001152001","1987-12","-11.39","-52.23","0.0","ESPIGAO, BR","16",",I","13",",I","7",",I","19871231",",,I","95.6",",,I,31,","403.8",",,,I"
"BR001152001","1988-01","-11.39","-52.23","0.0","ESPIGAO, BR","15",",I","14",",I","2",",I","19880105",",,I","36.8",",,I,05,","200.0",",,,I"
"BR001152001","1988-02","-11.39","-52.23","0.0","ESPIGAO, BR","19",",I","15",",I","3",",I","19880204",",,I","34.2",",,I,04,","214.6",",,,I"
"BR001152001","1988-03","-11.39","-52.23","0.0","ESPIGAO, BR","19",",I","16",",I","3",",I","19880311",",,I","114.2",",,I,11,","335.8",",,,I"
"BR001152001","1988-04","-11.39","-52.23","0.0","ESPIGAO, BR","9",",I","8",",I","2",",I","19880422",",,I","108.2",",,I,22,","219.5",",,,I"
"BR001152001","1988-05","-11.39","-52.23","0.0","ESPIGAO, BR","1",",I","1",",I","0",",I","19880518",",,I","4.6",",,I,18,","4.6",",,,I"
"BR001152001","1988-06","-11.39","-52.23","0.0","ESPIGAO, BR","1",",I","1",",I","0",",I","19880605",",,I","14.6",",,I,05,","14.6",",,,I"
"BR001152001","1988-07","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19880731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001152001","1988-08","-11.39","-52.23","0.0","ESPIGAO, BR","0",",I","0",",I","0",",I","19880831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001152001","1988-09","-11.39","-52.23","0.0","ESPIGAO, BR","5",",I","5",",I","1",",I","19880929",",,I","48.4",",,I,29,","83.4",",,,I"
"BR001152001","1988-10","-11.39","-52.23","0.0","ESPIGAO, BR","10",",I","10",",I","3",",I","19881024",",,I","55.8",",,I,24,","195.0",",,,I"
"BR001152001","1988-11","-11.39","-52.23","0.0","ESPIGAO, BR","8",",I","6",",I","2",",I","19881123",",,I","104.0",",,I,23,","212.0",",,,I"
"BR001152001","1988-12","-11.39","-52.23","0.0","ESPIGAO, BR","18",",I","16",",I","3",",I","19881208",",,I","56.6",",,I,08,","309.4",",,,I"
"BR001152001","1989-01","-11.39","-52.23","0.0","ESPIGAO, BR","14",",I","12",",I","1",",I","19890125",",,I","56.6",",,I,25,","195.1",",,,I"
"BR001152001","1989-02","-11.39","-52.23","0.0","ESPIGAO, BR","14",",I","13",",I","1",",I","19890216",",,I","61.2",",,I,16,","199.0",",,,I"
"BR001152001","1989-03","-11.39","-52.23","0.0","ESPIGAO, BR","18",",I","13",",I","3",",I","19890310",",,I","37.8",",,I,10,","212.8",",,,I"
"BR001152001","1989-04","-11.39","-52.23","0.0","ESPIGAO, BR","11",",I","10",",I","2",",I","19890424",",,I","63.6",",,I,24,","207.6",",,,I"
"BR001152001","1991-01","-11.39","-52.23","0.0","ESPIGAO, BR","21",",I","21",",I","3",",I","19910130",",,I","60.2",",,I,30,","381.9",",,,I"
