"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00030161","1750-03","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","307.2","2,a","13","2,a","11","2,a","3","2,a","0","2,a","0","2,a","0","2,a","29","2,a","25","2,a","17500310",",2,a","17500319",",2,a","17500326","+,2,a","20.5","2,a,10,","35.8","2,,a,19,","37.1","2,a,26,+","","","0.0","2,a","186.4","2,,,a","28.93","2,a","34.41","2,,,a","23.44","2,,,a"
"ASN00030161","1750-05","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","192.4","1,a","2","1,a","0","1,a","0","1,a","0","1,a","0","1,a","0","1,a","30","1,a","21","1,a","17500522",",1,a","17500517",",1,a","17500503",",1,a","10.9","1,a,22,","1.6","1,,a,17,","34.9","1,a,03,","","","0.0","1,a","2.2","1,,,a","24.75","1,a","32.75","1,,,a","16.74","1,,,a"
"ASN00030161","1998-03","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","","","6",",a","5",",a","0",",a","","","","","","","","","","","","","19980302",",,a","","","","","22.4",",,a,02,","","","","","","","49.0",",,,a","","","","","",""
"ASN00030161","1998-04","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","256.0",",a","3",",a","3",",a","2",",a","0",",a","0",",a","0",",a","30",",a","25",",a","19980427","+,,a","19980403",",,a","19980401",",,a","13.0",",a,27,+","57.0",",,a,03,","39.0",",a,01,","","","0.0",",a","91.4",",,,a","26.87",",a","34.27",",,,a","19.47",",,,a"
"ASN00030161","1998-08","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","93.7",",a","4",",a","1",",a","0",",a","0",",a","0",",a","0",",a","30",",a","10",",a","19980802",",,a","19980829",",,a","19980822","+,,a","4.0",",a,02,","3.0",",,a,29,","34.0",",a,22,+","","","22.0",",a","6.4",",,,a","20.65",",a","29.45",",,,a","11.84",",,,a"
"ASN00030161","1998-09","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","","","5","4,a","0","4,a","0","4,a","0","4,a","0","4,a","0","4,a","26","4,a","17","4,a","19980916",",4,a","19980925",",4,a","19980914",",4,a","11.0","4,a,16,","2.0","4,,a,25,","38.0","4,a,14,","","","","","5.8","4,,,a","25.21","7,a","32.88","4,,,a","17.54","4,,,a"
"ASN00030161","1998-11","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","280.8","4,a","8","2,a","5","2,a","0","2,a","0","2,a","0","2,a","0","2,a","28","2,a","26","2,a","19981114","+,2,a","19981111",",2,a","19981127","+,2,a","18.0","2,a,14,+","13.0","2,,a,11,","41.0","2,a,27,+","","","0.0","2,a","48.2","2,,,a","29.27","4,a","36.64","2,,,a","21.89","2,,,a"
"ASN00030161","1998-12","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","348.3","2,a","8",",a","6",",a","2",",a","0","1,a","0","1,a","0","1,a","30","1,a","27","1,a","19981201",",1,a","19981213",",,a","19981218","+,1,a","16.0","1,a,01,","68.0",",,a,13,","41.0","1,a,18,+","","","0.0","1,a","125.2",",,,a","30.42","2,a","37.57","1,,,a","23.27","1,,,a"
"ASN00030161","1999-01","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","343.7",",a","9","1,a","7","1,a","1","1,a","0",",a","0",",a","0",",a","31",",a","31",",a","19990109",",,a","19990106",",1,a","19990130","+,,a","19.0",",a,09,","49.0","1,,a,06,","39.0",",a,30,+","0.0","a","0.0",",a","96.6","1,,,a","29.42",",a","36.10",",,,a","22.74",",,,a"
"ASN00030161","1999-02","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","330.7",",a","5",",a","3",",a","0",",a","0",",a","0",",a","0",",a","28",",a","26",",a","19990220",",,a","19990205",",,a","19990220","+,,a","17.0",",a,20,","16.0",",,a,05,","40.0",",a,20,+","0.0","a","0.0",",a","40.6",",,,a","30.14",",a","37.29",",,,a","23.00",",,,a"
"ASN00030161","1999-03","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","313.7",",a","7","1,a","3","1,a","0","1,a","0",",a","0",",a","0",",a","31",",a","27",",a","19990316",",,a","19990302",",1,a","19990323",",,a","17.0",",a,16,","20.0","1,,a,02,","39.0",",a,23,","0.0","a","0.0",",a","43.6","1,,,a","28.45",",a","35.03",",,,a","21.87",",,,a"
"ASN00030161","1999-04","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","203.3",",a","7",",a","4",",a","0",",a","0",",a","0",",a","0",",a","29",",a","17",",a","19990429",",,a","19990404",",,a","19990403","+,,a","6.0",",a,29,","21.0",",,a,04,","37.0",",a,03,+","4.3","a","4.3",",a","48.0",",,,a","24.97",",a","31.90",",,,a","18.03",",,,a"
"ASN00030161","1999-05","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","101.5","2,a","0","1,a","0","1,a","0","1,a","0","1,a","0","1,a","0","1,a","30","1,a","5","1,a","19990503",",1,a","19990531","+,1,a","19990531","+,1,a","7.0","1,a,03,","0.0","1,,a,31,+","34.0","1,a,31,+","5.5","a","1.2","1,a","0.0","1,,,a","21.83","2,a","30.73","1,,,a","12.93","1,,,a"
"ASN00030161","1999-06","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","39.8",",a","0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","19990615",",,a","19990630","+,,a","19990612","+,,a","3.0",",a,15,","0.0",",,a,30,+","32.0",",a,12,+","31.8","a","26.3",",a","0.0",",,,a","18.78",",a","27.73",",,,a","9.83",",,,a"
"ASN00030161","1999-07","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","26.5","a","26.5",",a","1",",a","0",",a","0",",a","0",",a","0",",a","0",",a","29",",a","0",",a","19990722",",,a","19990715",",,a","19990710",",,a","2.0",",a,22,","0.6",",,a,15,","31.0",",a,10,","76.1","a","44.3",",a","0.6",",,,a","17.76",",a","26.39",",,,a","9.13",",,,a"
"ASN00030161","1999-10","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","332.7",",a","0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","31",",a","30",",a","19991025",",,a","19991004",",,a","19991029",",,a","13.0",",a,25,","0.2",",,a,04,","42.0",",a,29,","","","0.0",",a","0.2",",,,a","29.06",",a","37.23",",,,a","20.90",",,,a"
"ASN00030161","1999-11","-20.7017","143.1167","206.3","RICHMOND AIRPORT, AS","","","252.2","2,a","11","1,a","7","1,a","1","1,a","0","1,a","0","1,a","0","1,a","29","1,a","17","1,a","19991112",",1,a","19991123",",1,a","19991102",",1,a","14.0","1,a,12,","41.0","1,,a,23,","40.0","1,a,02,","","","0.0","1,a","111.4","1,,,a","27.31","2,a","33.97","1,,,a","20.66","1,,,a"
