"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00065006","1886-05","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","9","1,a","5","1,a","1","1,a","","","","","","","","","","","","","18860519",",1,a","","","","","25.4","1,,a,19,","","","","","61.1","1,,,a","","","","","",""
"ASN00065006","1886-06","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","8",",a","3",",a","0",",a","","","","","","","","","","","","","18860611",",,a","","","","","9.4",",,a,11,","","","","","25.3",",,,a","","","","","",""
"ASN00065006","1886-07","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","12",",a","4",",a","0",",a","","","","","","","","","","","","","18860707",",,a","","","","","18.3",",,a,07,","","","","","50.2",",,,a","","","","","",""
"ASN00065006","1886-08","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","19",",a","13",",a","0",",a","","","","","","","","","","","","","18860820",",,a","","","","","19.6",",,a,20,","","","","","129.2",",,,a","","","","","",""
"ASN00065006","1886-09","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","7",",a","3",",a","0",",a","","","","","","","","","","","","","18860922",",,a","","","","","10.2",",,a,22,","","","","","26.4",",,,a","","","","","",""
"ASN00065006","1886-10","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","14",",a","6",",a","1",",a","","","","","","","","","","","","","18861003",",,a","","","","","40.1",",,a,03,","","","","","86.8",",,,a","","","","","",""
"ASN00065006","1886-11","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","9",",a","8",",a","2",",a","","","","","","","","","","","","","18861107",",,a","","","","","42.4",",,a,07,","","","","","145.5",",,,a","","","","","",""
"ASN00065006","1886-12","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","9",",a","5",",a","2",",a","","","","","","","","","","","","","18861208",",,a","","","","","40.6",",,a,08,","","","","","108.4",",,,a","","","","","",""
"ASN00065006","1887-01","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","12",",a","6",",a","2",",a","","","","","","","","","","","","","18870122",",,a","","","","","74.9",",,a,22,","","","","","136.9",",,,a","","","","","",""
"ASN00065006","1887-02","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","8",",a","7",",a","1",",a","","","","","","","","","","","","","18870217",",,a","","","","","42.4",",,a,17,","","","","","110.7",",,,a","","","","","",""
"ASN00065006","1887-03","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","10",",a","9",",a","1",",a","","","","","","","","","","","","","18870331",",,a","","","","","28.7",",,a,31,","","","","","101.4",",,,a","","","","","",""
"ASN00065006","1887-04","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","8",",a","4",",a","1",",a","","","","","","","","","","","","","18870411",",,a","","","","","58.4",",,a,11,","","","","","76.7",",,,a","","","","","",""
"ASN00065006","1887-05","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","9",",a","4",",a","0",",a","","","","","","","","","","","","","18870531",",,a","","","","","6.1",",,a,31,","","","","","24.2",",,,a","","","","","",""
"ASN00065006","1887-06","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","15",",a","10",",a","0",",a","","","","","","","","","","","","","18870622",",,a","","","","","14.7",",,a,22,","","","","","80.2",",,,a","","","","","",""
"ASN00065006","1887-07","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","11",",a","7",",a","0",",a","","","","","","","","","","","","","18870702",",,a","","","","","13.5",",,a,02,","","","","","58.3",",,,a","","","","","",""
"ASN00065006","1887-08","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","10",",a","8",",a","0",",a","","","","","","","","","","","","","18870831",",,a","","","","","15.5",",,a,31,","","","","","69.9",",,,a","","","","","",""
"ASN00065006","1887-09","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","7",",a","3",",a","0",",a","","","","","","","","","","","","","18870906",",,a","","","","","15.2",",,a,06,","","","","","29.9",",,,a","","","","","",""
"ASN00065006","1887-10","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","8",",a","5",",a","0",",a","","","","","","","","","","","","","18871029",",,a","","","","","18.3",",,a,29,","","","","","55.0",",,,a","","","","","",""
"ASN00065006","1887-11","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","9",",a","5",",a","0",",a","","","","","","","","","","","","","18871106",",,a","","","","","19.8",",,a,06,","","","","","46.6",",,,a","","","","","",""
"ASN00065006","1887-12","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","14",",a","11",",a","1",",a","","","","","","","","","","","","","18871226",",,a","","","","","41.4",",,a,26,","","","","","181.0",",,,a","","","","","",""
"ASN00065006","1888-01","-33.572","148.6619","300.0","CANOWINDRA CANOWINDRA STREET, AS","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","18880102",",,a","","","","","5.6",",,a,02,","","","","","8.4",",,,a","","","","","",""
