"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR000343003","1970-04","-3.46","-43.9","90.0","NINA RODRIGUES, BR","25",",I","23",",I","4",",I","19700420",",,I","92.2",",,I,20,","401.7",",,,I"
"BR000343003","1970-05","-3.46","-43.9","90.0","NINA RODRIGUES, BR","12",",I","11",",I","0",",I","19700517",",,I","19.6",",,I,17,","128.4",",,,I"
"BR000343003","1970-06","-3.46","-43.9","90.0","NINA RODRIGUES, BR","6",",I","2",",I","0",",I","19700625",",,I","7.6",",,I,25,","15.9",",,,I"
"BR000343003","1970-07","-3.46","-43.9","90.0","NINA RODRIGUES, BR","8",",I","6",",I","1",",I","19700722",",,I","28.2",",,I,22,","84.9",",,,I"
"BR000343003","1970-11","-3.46","-43.9","90.0","NINA RODRIGUES, BR","12",",I","9",",I","2",",I","19701103",",,I","41.5",",,I,03,","144.6",",,,I"
"BR000343003","1970-12","-3.46","-43.9","90.0","NINA RODRIGUES, BR","14",",I","9",",I","1",",I","19701225",",,I","34.2",",,I,25,","92.1",",,,I"
"BR000343003","1971-04","-3.46","-43.9","90.0","NINA RODRIGUES, BR","16",",I","14",",I","3",",I","19710406",",,I","50.2",",,I,06,","261.2",",,,I"
"BR000343003","1971-05","-3.46","-43.9","90.0","NINA RODRIGUES, BR","17",",I","12",",I","2",",I","19710512",",,I","50.2",",,I,12,","214.0",",,,I"
"BR000343003","1971-06","-3.46","-43.9","90.0","NINA RODRIGUES, BR","2",",I","2",",I","0",",I","19710601",",,I","16.2",",,I,01,","24.0",",,,I"
"BR000343003","1971-07","-3.46","-43.9","90.0","NINA RODRIGUES, BR","2",",I","1",",I","0",",I","19710717",",,I","16.0",",,I,17,","18.2",",,,I"
"BR000343003","1971-08","-3.46","-43.9","90.0","NINA RODRIGUES, BR","2",",I","2",",I","0",",I","19710818",",,I","12.2",",,I,18,","18.2",",,,I"
"BR000343003","1971-09","-3.46","-43.9","90.0","NINA RODRIGUES, BR","0",",I","0",",I","0",",I","19710930","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR000343003","1971-10","-3.46","-43.9","90.0","NINA RODRIGUES, BR","2",",I","2",",I","1",",I","19711023",",,I","27.2",",,I,23,","35.0",",,,I"
"BR000343003","1971-11","-3.46","-43.9","90.0","NINA RODRIGUES, BR","0",",I","0",",I","0",",I","19711130","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR000343003","1971-12","-3.46","-43.9","90.0","NINA RODRIGUES, BR","0",",I","0",",I","0",",I","19711231","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR000343003","1972-02","-3.46","-43.9","90.0","NINA RODRIGUES, BR","15",",I","11",",I","1",",I","19720212",",,I","35.2",",,I,12,","106.8",",,,I"
"BR000343003","1972-03","-3.46","-43.9","90.0","NINA RODRIGUES, BR","18",",I","16",",I","3",",I","19720322",",,I","50.6",",,I,22,","284.6",",,,I"
"BR000343003","1972-04","-3.46","-43.9","90.0","NINA RODRIGUES, BR","21",",I","16",",I","4",",I","19720424",",,I","64.6",",,I,24,","329.8",",,,I"
"BR000343003","1972-05","-3.46","-43.9","90.0","NINA RODRIGUES, BR","13",",I","8",",I","1",",I","19720517",",,I","31.2",",,I,17,","118.6",",,,I"
"BR000343003","1972-06","-3.46","-43.9","90.0","NINA RODRIGUES, BR","7",",I","5",",I","2",",I","19720615",",,I","39.6",",,I,15,","96.4",",,,I"
"BR000343003","1972-07","-3.46","-43.9","90.0","NINA RODRIGUES, BR","6",",I","3",",I","0",",I","19720711",",,I","11.2",",,I,11,","30.9",",,,I"
"BR000343003","1972-08","-3.46","-43.9","90.0","NINA RODRIGUES, BR","5",",I","4",",I","0",",I","19720817",",,I","18.6",",,I,17,","39.4",",,,I"
"BR000343003","1972-09","-3.46","-43.9","90.0","NINA RODRIGUES, BR","0",",I","0",",I","0",",I","19720930","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR000343003","1972-10","-3.46","-43.9","90.0","NINA RODRIGUES, BR","1",",I","1",",I","0",",I","19721018",",,I","3.4",",,I,18,","3.5",",,,I"
"BR000343003","1972-11","-3.46","-43.9","90.0","NINA RODRIGUES, BR","2",",I","1",",I","0",",I","19721107",",,I","4.6",",,I,07,","5.8",",,,I"
"BR000343003","1972-12","-3.46","-43.9","90.0","NINA RODRIGUES, BR","14",",I","12",",I","3",",I","19721220",",,I","145.0",",,I,20,","282.6",",,,I"
"BR000343003","1973-01","-3.46","-43.9","90.0","NINA RODRIGUES, BR","24",",I","19",",I","3",",I","19730112",",,I","61.2",",,I,12,","331.3",",,,I"
"BR000343003","1973-02","-3.46","-43.9","90.0","NINA RODRIGUES, BR","22",",I","16",",I","3",",I","19730217",",,I","47.8",",,I,17,","250.0",",,,I"
"BR000343003","1973-03","-3.46","-43.9","90.0","NINA RODRIGUES, BR","22",",I","21",",I","6",",I","19730306",",,I","56.8",",,I,06,","404.8",",,,I"
"BR000343003","1973-04","-3.46","-43.9","90.0","NINA RODRIGUES, BR","22",",I","19",",I","7",",I","19730430",",,I","86.2",",,I,30,","489.2",",,,I"
"BR000343003","1973-05","-3.46","-43.9","90.0","NINA RODRIGUES, BR","22",",I","17",",I","6",",I","19730502",",,I","81.2",",,I,02,","369.9",",,,I"
"BR000343003","1973-06","-3.46","-43.9","90.0","NINA RODRIGUES, BR","14",",I","12",",I","1",",I","19730629",",,I","28.6",",,I,29,","128.4",",,,I"
"BR000343003","1973-07","-3.46","-43.9","90.0","NINA RODRIGUES, BR","12",",I","6",",I","2",",I","19730728",",,I","42.4",",,I,28,","115.2",",,,I"
"BR000343003","1973-08","-3.46","-43.9","90.0","NINA RODRIGUES, BR","5",",I","4",",I","1",",I","19730815",",,I","35.4",",,I,15,","46.9",",,,I"
"BR000343003","1973-09","-3.46","-43.9","90.0","NINA RODRIGUES, BR","5",",I","3",",I","0",",I","19730917",",,I","12.0",",,I,17,","33.6",",,,I"
"BR000343003","1973-10","-3.46","-43.9","90.0","NINA RODRIGUES, BR","5",",I","3",",I","0",",I","19731027",",,I","20.6",",,I,27,","38.6",",,,I"
"BR000343003","1973-11","-3.46","-43.9","90.0","NINA RODRIGUES, BR","3",",I","3",",I","1",",I","19731128",",,I","28.8",",,I,28,","52.4",",,,I"
"BR000343003","1973-12","-3.46","-43.9","90.0","NINA RODRIGUES, BR","11",",I","10",",I","1",",I","19731201",",,I","25.4",",,I,01,","136.0",",,,I"
"BR000343003","1974-01","-3.46","-43.9","90.0","NINA RODRIGUES, BR","17",",I","16",",I","7",",I","19740118",",,I","76.8",",,I,18,","518.0",",,,I"
"BR000343003","1974-02","-3.46","-43.9","90.0","NINA RODRIGUES, BR","22",",I","21",",I","2",",I","19740202",",,I","29.6",",,I,02,","271.1",",,,I"
"BR000343003","1974-03","-3.46","-43.9","90.0","NINA RODRIGUES, BR","24",",I","21",",I","6",",I","19740326",",,I","56.8",",,I,26,","365.4",",,,I"
"BR000343003","1974-05","-3.46","-43.9","90.0","NINA RODRIGUES, BR","26",",I","22",",I","3",",I","19740508",",,I","48.8",",,I,08,","335.9",",,,I"
"BR000343003","1974-06","-3.46","-43.9","90.0","NINA RODRIGUES, BR","8",",I","7",",I","2",",I","19740602",",,I","47.2",",,I,02,","134.5",",,,I"
"BR000343003","1974-07","-3.46","-43.9","90.0","NINA RODRIGUES, BR","5",",I","5",",I","1",",I","19740711",",,I","32.5",",,I,11,","66.4",",,,I"
"BR000343003","1974-08","-3.46","-43.9","90.0","NINA RODRIGUES, BR","0",",I","0",",I","0",",I","19740831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR000343003","1974-09","-3.46","-43.9","90.0","NINA RODRIGUES, BR","6",",I","6",",I","0",",I","19740903",",,I","22.8",",,I,03,","71.6",",,,I"
