"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR000466001","1975-06","-4.84","-66.85","0.0","GAVIAO, BR","27",",I","22",",I","1",",I","19750629",",,I","26.4",",,I,29,","229.4",",,,I"
"BR000466001","1975-07","-4.84","-66.85","0.0","GAVIAO, BR","16",",I","11",",I","3",",I","19750714",",,I","38.2",",,I,14,","191.5",",,,I"
"BR000466001","1975-09","-4.84","-66.85","0.0","GAVIAO, BR","19",",I","15",",I","3",",I","19750904","+,,I","29.6",",,I,04,+","268.8",",,,I"
"BR000466001","1975-10","-4.84","-66.85","0.0","GAVIAO, BR","15",",I","13",",I","5",",I","19751014",",,I","61.5",",,I,14,","317.6",",,,I"
"BR000466001","1975-11","-4.84","-66.85","0.0","GAVIAO, BR","16",",I","9",",I","1",",I","19751112",",,I","59.4",",,I,12,","167.2",",,,I"
"BR000466001","1975-12","-4.84","-66.85","0.0","GAVIAO, BR","20",",I","13",",I","4",",I","19751224",",,I","65.4",",,I,24,","314.7",",,,I"
"BR000466001","1976-01","-4.84","-66.85","0.0","GAVIAO, BR","26",",I","22",",I","7",",I","19760109",",,I","51.0",",,I,09,","454.5",",,,I"
"BR000466001","1976-02","-4.84","-66.85","0.0","GAVIAO, BR","17",",I","16",",I","2",",I","19760219",",,I","56.0",",,I,19,","246.3",",,,I"
"BR000466001","1976-03","-4.84","-66.85","0.0","GAVIAO, BR","28",",I","23",",I","5",",I","19760316",",,I","92.8",",,I,16,","474.6",",,,I"
"BR000466001","1976-04","-4.84","-66.85","0.0","GAVIAO, BR","23",",I","16",",I","5",",I","19760417",",,I","78.4",",,I,17,","360.7",",,,I"
"BR000466001","1976-05","-4.84","-66.85","0.0","GAVIAO, BR","21",",I","14",",I","0",",I","19760524",",,I","16.0",",,I,24,","131.8",",,,I"
"BR000466001","1976-06","-4.84","-66.85","0.0","GAVIAO, BR","13",",I","12",",I","1",",I","19760603",",,I","39.8",",,I,03,","157.4",",,,I"
"BR000466001","1976-07","-4.84","-66.85","0.0","GAVIAO, BR","7",",I","4",",I","0",",I","19760715",",,I","18.0",",,I,15,","64.2",",,,I"
"BR000466001","1976-08","-4.84","-66.85","0.0","GAVIAO, BR","12",",I","9",",I","1",",I","19760821",",,I","35.0",",,I,21,","111.8",",,,I"
