"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AU000005901","1855-02","48.2331","16.35","199.0","WIEN, AU","","","0.0",",E","","","","","","","","","0",",E","26",",E","14",",E","0",",E","0",",E","18550203",",,E","","","","","18550227",",,E","-17.5",",E,03,","","","","","9.5",",E,27,","","","611.4",",E","","","-3.50",",E","-0.14",",,,E","-6.86",",,,E"
"AU000005901","1855-03","48.2331","16.35","199.0","WIEN, AU","","","0.0",",E","","","","","","","","","0",",E","13",",E","1",",E","0",",E","0",",E","18550312",",,E","","","","","18550323",",,E","-6.3",",E,12,","","","","","20.0",",E,23,","","","418.4",",E","","","4.84",",E","8.52",",,,E","1.15",",,,E"
"AU000005901","1855-04","48.2331","16.35","199.0","WIEN, AU","","","0.0",",E","","","","","","","","","0",",E","2",",E","0",",E","2",",E","0",",E","18550425",",,E","","","","","18550420",",,E","-2.3",",E,25,","","","","","23.8",",E,20,","","","284.8",",E","","","8.84",",E","13.51",",,,E","4.17",",,,E"
"AU000005901","1855-05","48.2331","16.35","199.0","WIEN, AU","","","7.3",",E","","","","","","","","","0",",E","0",",E","0",",E","16",",E","0",",E","18550502",",,E","","","","","18550531",",,E","3.1",",E,02,","","","","","30.0",",E,31,","","","122.4",",E","","","14.62",",E","20.69",",,,E","8.56",",,,E"
"AU000005901","1855-06","48.2331","16.35","199.0","WIEN, AU","","","74.9",",E","","","","","","","","","0",",E","0",",E","0",",E","22",",E","1",",E","18550625",",,E","","","","","18550614",",,E","9.4",",E,25,","","","","","33.6",",E,14,","","","31.5",",E","","","19.78",",E","25.29",",,,E","14.27",",,,E"
"AU000005901","1855-07","48.2331","16.35","199.0","WIEN, AU","","","73.7",",E","","","","","","","","","0",",E","0",",E","0",",E","31",",E","0",",E","18550701",",,E","","","","","18550725","+,,E","11.9",",E,01,","","","","","31.4",",E,25,+","2.8","E","2.8",",E","","","20.62",",E","26.57",",,,E","14.67",",,,E"
"AU000005901","1855-08","48.2331","16.35","199.0","WIEN, AU","","","87.4",",E","","","","","","","","","0",",E","0",",E","0",",E","23",",E","6",",E","18550819",",,E","","","","","18550803",",,E","9.3",",E,19,","","","","","34.8",",E,03,","18.7","E","15.9",",E","","","20.64",",E","26.35",",,,E","14.93",",,,E"
"AU000005901","1855-09","48.2331","16.35","199.0","WIEN, AU","","","5.6",",E","","","","","","","","","0",",E","0",",E","0",",E","13",",E","0",",E","18550927",",,E","","","","","18550901",",,E","1.8",",E,27,","","","","","24.5",",E,01,","117.4","E","98.7",",E","","","15.23",",E","19.88",",,,E","10.58",",,,E"
"AU000005901","1855-10","48.2331","16.35","199.0","WIEN, AU","","","0.0",",E","","","","","","","","","0",",E","0",",E","0",",E","4",",E","0",",E","18551026",",,E","","","","","18551007",",,E","5.5",",E,26,","","","","","23.8",",E,07,","267.7","E","150.3",",E","","","13.49",",E","17.56",",,,E","9.41",",,,E"
"AU000005901","1855-11","48.2331","16.35","199.0","WIEN, AU","","","0.0",",E","","","","","","","","","0",",E","9",",E","2",",E","0",",E","0",",E","18551127",",,E","","","","","18551101",",,E","-7.6",",E,27,","","","","","16.4",",E,01,","688.1","E","420.4",",E","","","4.32",",E","6.45",",,,E","2.19",",,,E"
"AU000005901","1855-12","48.2331","16.35","199.0","WIEN, AU","","","0.0",",E","","","","","","","","","3",",E","30",",E","23",",E","0",",E","0",",E","18551220",",,E","","","","","18551217","+,,E","-19.0",",E,20,","","","","","4.3",",E,17,+","1435.1","E","747.0",",E","","","-5.76",",E","-2.84",",,,E","-8.69",",,,E"
"AU000005901","1856-01","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","24",",E","8",",E","0",",E","0",",E","18560114",",,E","","","","","18560123",",,E","-10.8",",E,14,","","","","","11.6",",E,23,","1996.9","E","561.8",",E","","","0.21",",E","2.59",",,,E","-2.17",",,,E"
"AU000005901","1856-02","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","14",",E","3",",E","0",",E","0",",E","18560204",",,E","","","","","18560211",",,E","-13.4",",E,04,","","","","","16.3",",E,11,","2445.8","E","448.9",",E","","","2.85",",E","6.21",",,,E","-0.51",",,,E"
"AU000005901","1856-03","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","22",",E","1",",E","0",",E","0",",E","18560308",",,E","","","","","18560325",",,E","-8.5",",E,08,","","","","","14.0",",E,25,","2935.6","E","489.8",",E","","","2.53",",E","6.62",",,,E","-1.55",",,,E"
"AU000005901","1856-04","48.2331","16.35","199.0","WIEN, AU","0.6","E","0.6",",E","","","","","","","","","0",",E","2",",E","0",",E","10",",E","0",",E","18560401",",,E","","","","","18560428",",,E","-4.6",",E,01,","","","","","27.3",",E,28,","3116.1","E","180.5",",E","","","12.34",",E","19.37",",,,E","5.30",",,,E"
"AU000005901","1856-05","48.2331","16.35","199.0","WIEN, AU","21.6","E","21.0",",E","","","","","","","","","0",",E","0",",E","0",",E","18",",E","3",",E","18560507",",,E","","","","","18560530",",,E","0.4",",E,07,","","","","","34.0",",E,30,","3223.9","E","107.8",",E","","","15.53",",E","21.55",",,,E","9.51",",,,E"
"AU000005901","1856-06","48.2331","16.35","199.0","WIEN, AU","115.2","E","93.6",",E","","","","","","","","","0",",E","0",",E","0",",E","25",",E","6",",E","18560625",",,E","","","","","18560605",",,E","9.8",",E,25,","","","","","34.8",",E,05,","3244.9","E","21.0",",E","","","20.75",",E","27.18",",,,E","14.32",",,,E"
"AU000005901","1856-07","48.2331","16.35","199.0","WIEN, AU","142.9","E","27.7",",E","","","","","","","","","0",",E","0",",E","0",",E","21",",E","0",",E","18560703",",,E","","","","","18560725",",,E","9.0",",E,03,","","","","","31.5",",E,25,","30.2","E","30.2",",E","","","18.25",",E","23.38",",,,E","13.12",",,,E"
"AU000005901","1856-08","48.2331","16.35","199.0","WIEN, AU","237.1","E","94.2","1,E","","","","","","","","","0",",E","0",",E","0","1,E","27","1,E","5","1,E","18560831",",,E","","","","","18560814",",1,E","7.5",",E,31,","","","","","34.8","1,E,14,","40.7","E","10.5","1,E","","","21.13","1,E","26.95","1,,,E","15.32",",,,E"
"AU000005901","1856-09","48.2331","16.35","199.0","WIEN, AU","242.5","E","5.4",",E","","","","","","","","","0",",E","0",",E","0",",E","7",",E","0",",E","18560923",",,E","","","","","18560902","+,,E","3.5",",E,23,","","","","","29.1",",E,02,+","164.0","E","123.3",",E","","","14.40",",E","19.16",",,,E","9.64",",,,E"
"AU000005901","1856-10","48.2331","16.35","199.0","WIEN, AU","245.8","E","3.3",",E","","","","","","","","","0",",E","5",",E","0",",E","4",",E","0",",E","18561030",",,E","","","","","18561002",",,E","-2.3",",E,30,","","","","","27.8",",E,02,","392.9","E","228.9",",E","","","11.06",",E","15.89",",,,E","6.22",",,,E"
"AU000005901","1856-11","48.2331","16.35","199.0","WIEN, AU","245.8","E","0.0",",E","","","","","","","","","0",",E","17",",E","6",",E","0",",E","0",",E","18561128",",,E","","","","","18561111",",,E","-14.1",",E,28,","","","","","11.0",",E,11,","920.3","E","527.4",",E","","","0.75",",E","3.61",",,,E","-2.10",",,,E"
"AU000005901","1856-12","48.2331","16.35","199.0","WIEN, AU","245.8","E","0.0",",E","","","","","","","","","0",",E","24",",E","14",",E","0",",E","0",",E","18561204",",,E","","","","","18561226",",,E","-12.9",",E,04,","","","","","9.3",",E,26,","1521.5","E","601.2",",E","","","-1.06",",E","1.24",",,,E","-3.36",",,,E"
"AU000005901","1857-01","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","31",",E","11",",E","0",",E","0",",E","18570110",",,E","","","","","18570102",",,E","-15.3",",E,10,","","","","","5.8",",E,02,","2144.9","E","623.4",",E","","","-1.78",",E","0.39",",,,E","-3.94",",,,E"
"AU000005901","1857-02","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","27",",E","11",",E","0",",E","0",",E","18570207",",,E","","","","","18570212",",,E","-13.4",",E,07,","","","","","5.8",",E,12,","2730.8","E","585.9",",E","","","-2.59",",E","0.14",",,,E","-5.32",",,,E"
"AU000005901","1857-03","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","12",",E","2",",E","0",",E","0",",E","18570312",",,E","","","","","18570331",",,E","-5.0",",E,12,","","","","","13.3",",E,31,","3187.1","E","456.3",",E","","","3.61",",E","6.67",",,,E","0.55",",,,E"
"AU000005901","1857-04","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","2",",E","0",",E","4",",E","0",",E","18570425",",,E","","","","","18570421",",,E","-0.3",",E,25,","","","","","23.3",",E,21,","3407.7","E","220.6",",E","","","10.98",",E","16.23",",,,E","5.72",",,,E"
"AU000005901","1857-05","48.2331","16.35","199.0","WIEN, AU","12.0","E","12.0",",E","","","","","","","","","0",",E","0",",E","0",",E","17",",E","0",",E","18570507",",,E","","","","","18570521",",,E","2.5",",E,07,","","","","","28.5",",E,21,","3517.9","E","110.2",",E","","","15.16",",E","21.21",",,,E","9.11",",,,E"
"AU000005901","1857-06","48.2331","16.35","199.0","WIEN, AU","77.5","E","65.5",",E","","","","","","","","","0",",E","0",",E","0",",E","22",",E","1",",E","18570603",",,E","","","","","18570629",",,E","7.1",",E,03,","","","","","36.5",",E,29,","3562.1","E","44.2",",E","","","19.04",",E","25.39",",,,E","12.69",",,,E"
"AU000005901","1857-07","48.2331","16.35","199.0","WIEN, AU","202.4","E","124.9",",E","","","","","","","","","0",",E","0",",E","0",",E","30",",E","8",",E","18570730","+,,E","","","","","18570727",",,E","13.0",",E,30,+","","","","","37.0",",E,27,","0.6","E","0.6",",E","","","22.34",",E","28.28",",,,E","16.40",",,,E"
"AU000005901","1857-08","48.2331","16.35","199.0","WIEN, AU","315.9","E","113.5",",E","","","","","","","","","0",",E","0",",E","0",",E","30",",E","4",",E","18570831",",,E","","","","","18570806",",,E","10.3",",E,31,","","","","","35.9",",E,06,","3.0","E","2.4",",E","","","21.92",",E","27.65",",,,E","16.19",",,,E"
"AU000005901","1857-09","48.2331","16.35","199.0","WIEN, AU","346.8","E","30.9",",E","","","","","","","","","0",",E","0",",E","0",",E","16",",E","0",",E","18570924",",,E","","","","","18570911",",,E","1.0",",E,24,","","","","","29.0",",E,11,","80.1","E","77.1",",E","","","16.80",",E","21.67",",,,E","11.92",",,,E"
"AU000005901","1857-10","48.2331","16.35","199.0","WIEN, AU","346.9","E","0.1",",E","","","","","","","","","0",",E","0",",E","0",",E","5",",E","0",",E","18571028",",,E","","","","","18571004",",,E","6.0",",E,28,","","","","","25.3",",E,04,","215.7","E","135.6",",E","","","13.96",",E","17.68",",,,E","10.24",",,,E"
"AU000005901","1857-11","48.2331","16.35","199.0","WIEN, AU","346.9","E","0.0",",E","","","","","","","","","0",",E","13",",E","4",",E","0",",E","0",",E","18571119",",,E","","","","","18571101",",,E","-5.3",",E,19,","","","","","11.6",",E,01,","688.9","E","473.2",",E","","","2.56",",E","4.73",",,,E","0.39",",,,E"
"AU000005901","1857-12","48.2331","16.35","199.0","WIEN, AU","346.9","E","0.0",",E","","","","","","","","","0",",E","16",",E","5",",E","0",",E","0",",E","18571216",",,E","","","","","18571225",",,E","-6.9",",E,16,","","","","","9.6",",E,25,","1208.9","E","520.0",",E","","","1.56",",E","3.63",",,,E","-0.51",",,,E"
"AU000005901","1858-01","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","27",",E","18",",E","0",",E","0",",E","18580131",",,E","","","","","18580120",",,E","-14.1",",E,31,","","","","","7.5",",E,20,","1876.8","E","667.9",",E","","","-3.21",",E","-0.21",",,,E","-6.22",",,,E"
"AU000005901","1858-02","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","28",",E","22",",E","0",",E","0",",E","18580219",",,E","","","","","18580216","+,,E","-16.9",",E,19,","","","","","3.3",",E,16,+","2573.0","E","696.2",",E","","","-6.53",",E","-2.60",",,,E","-10.46",",,,E"
"AU000005901","1858-03","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","17",",E","3",",E","0",",E","0",",E","18580305",",,E","","","","","18580331",",,E","-10.3",",E,05,","","","","","17.8",",E,31,","3050.4","E","477.4",",E","","","2.93",",E","6.88",",,,E","-1.01",",,,E"
"AU000005901","1858-04","48.2331","16.35","199.0","WIEN, AU","0.0","E","0.0",",E","","","","","","","","","0",",E","1",",E","0",",E","7",",E","0",",E","18580416",",,E","","","","","18580430",",,E","-0.4",",E,16,","","","","","24.8",",E,30,","3307.8","E","257.4",",E","","","9.75",",E","15.18",",,,E","4.33",",,,E"
"AU000005901","1858-05","48.2331","16.35","199.0","WIEN, AU","0.1","E","0.1",",E","","","","","","","","","0",",E","0",",E","0",",E","13",",E","0",",E","18580509",",,E","","","","","18580523",",,E","4.1",",E,09,","","","","","26.6",",E,23,","3441.9","E","134.1",",E","","","14.01",",E","19.62",",,,E","8.41",",,,E"
"AU000005901","1858-06","48.2331","16.35","199.0","WIEN, AU","91.4","E","91.3",",E","","","","","","","","","0",",E","0",",E","0",",E","28",",E","5",",E","18580604",",,E","","","","","18580617",",,E","11.3",",E,04,","","","","","34.3",",E,17,","3445.3","E","3.4",",E","","","21.26",",E","27.71",",,,E","14.81",",,,E"
"AU000005901","1858-07","48.2331","16.35","199.0","WIEN, AU","171.6","E","80.2",",E","","","","","","","","","0",",E","0",",E","0",",E","25",",E","0",",E","18580730",",,E","","","","","18580707",",,E","11.1",",E,30,","","","","","31.3",",E,07,","19.8","E","19.8",",E","","","20.28",",E","25.10",",,,E","15.45",",,,E"
"AU000005901","1858-08","48.2331","16.35","199.0","WIEN, AU","222.7","E","51.1",",E","","","","","","","","","0",",E","0",",E","0",",E","20",",E","0",",E","18580831",",,E","","","","","18580819",",,E","9.5",",E,31,","","","","","30.0",",E,19,","56.7","E","36.9",",E","","","18.79",",E","23.46",",,,E","14.12",",,,E"
"AU000005901","1858-09","48.2331","16.35","199.0","WIEN, AU","238.2","E","15.5",",E","","","","","","","","","0",",E","0",",E","0",",E","21",",E","0",",E","18580903",",,E","","","","","18580905",",,E","9.8",",E,03,","","","","","27.9",",E,05,","82.6","E","25.9",",E","","","17.99",",E","23.02",",,,E","12.95",",,,E"
