"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BC007916970","1958-03","-22.12","20.9","1182.0","KALKFONTEIN, BC","1",",I","0",",I","0",",I","19580328",",,I","1.2",",,I,28,","1.2",",,,I"
"BC007916970","1958-04","-22.12","20.9","1182.0","KALKFONTEIN, BC","3",",I","2",",I","0",",I","19580412",",,I","10.0",",,I,12,","13.5",",,,I"
"BC007916970","1958-05","-22.12","20.9","1182.0","KALKFONTEIN, BC","0",",I","0",",I","0",",I","19580531","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BC007916970","1958-06","-22.12","20.9","1182.0","KALKFONTEIN, BC","0",",I","0",",I","0",",I","19580630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BC007916970","1958-07","-22.12","20.9","1182.0","KALKFONTEIN, BC","0",",I","0",",I","0",",I","19580731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BC007916970","1958-08","-22.12","20.9","1182.0","KALKFONTEIN, BC","0",",I","0",",I","0",",I","19580831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BC007916970","1958-09","-22.12","20.9","1182.0","KALKFONTEIN, BC","1",",I","0",",I","0",",I","19580912",",,I","1.1",",,I,12,","1.1",",,,I"
"BC007916970","1958-10","-22.12","20.9","1182.0","KALKFONTEIN, BC","2",",I","1",",I","0",",I","19581031",",,I","8.0",",,I,31,","8.8",",,,I"
"BC007916970","1958-11","-22.12","20.9","1182.0","KALKFONTEIN, BC","5",",I","1",",I","0",",I","19581128",",,I","2.5",",,I,28,","6.0",",,,I"
"BC007916970","1958-12","-22.12","20.9","1182.0","KALKFONTEIN, BC","12",",I","7",",I","0",",I","19581228",",,I","15.0",",,I,28,","66.9",",,,I"
"BC007916970","1959-01","-22.12","20.9","1182.0","KALKFONTEIN, BC","7",",I","4",",I","0",",I","19590102",",,I","6.0",",,I,02,","23.8",",,,I"
"BC007916970","1959-02","-22.12","20.9","1182.0","KALKFONTEIN, BC","4",",I","3",",I","0",",I","19590209",",,I","24.5",",,I,09,","51.0",",,,I"
"BC007916970","1959-03","-22.12","20.9","1182.0","KALKFONTEIN, BC","3",",I","2",",I","0",",I","19590312",",,I","6.0",",,I,12,","10.4",",,,I"
"BC007916970","1959-04","-22.12","20.9","1182.0","KALKFONTEIN, BC","2",",I","1",",I","0",",I","19590427",",,I","7.0",",,I,27,","7.8",",,,I"
"BC007916970","1959-05","-22.12","20.9","1182.0","KALKFONTEIN, BC","1",",I","1",",I","0",",I","19590502",",,I","7.0",",,I,02,","7.0",",,,I"
"BC007916970","1959-06","-22.12","20.9","1182.0","KALKFONTEIN, BC","1",",I","1",",I","0",",I","19590617",",,I","2.5",",,I,17,","2.5",",,,I"
"BC007916970","1959-07","-22.12","20.9","1182.0","KALKFONTEIN, BC","1",",I","0",",I","0",",I","19590712",",,I","0.6",",,I,12,","0.6",",,,I"
"BC007916970","1959-08","-22.12","20.9","1182.0","KALKFONTEIN, BC","0",",I","0",",I","0",",I","19590831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BC007916970","1959-09","-22.12","20.9","1182.0","KALKFONTEIN, BC","0",",I","0",",I","0",",I","19590930","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BC007916970","1959-10","-22.12","20.9","1182.0","KALKFONTEIN, BC","0",",I","0",",I","0",",I","19591031","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BC007916970","1959-11","-22.12","20.9","1182.0","KALKFONTEIN, BC","4",",I","3",",I","0",",I","19591108",",,I","5.0",",,I,08,","14.9",",,,I"
"BC007916970","1959-12","-22.12","20.9","1182.0","KALKFONTEIN, BC","7",",I","6",",I","0",",I","19591209",",,I","19.0",",,I,09,","55.2",",,,I"
"BC007916970","1960-01","-22.12","20.9","1182.0","KALKFONTEIN, BC","5",",I","4",",I","1",",I","19600128",",,I","96.0",",,I,28,","114.3",",,,I"
