"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BGM00041891","1993-11","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","","","","","","","","","","","0","5,S","25","5,S","0","5,S","","","","","19931111","+,5,S","","","","","30.5","5,S,11,+","","","","","","","29.28","5,,,S","",""
"BGM00041891","1995-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","","","","","","","","","","","0","4,S","27","4,S","12","4,S","","","","","19950719",",4,S","","","","","34.0","4,S,19,","","","","","","","31.37","4,,,S","",""
"BGM00041891","1996-02","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","","","","","","","","","","","0","5,S","24","5,S","0","5,S","","","","","19960210",",5,S","","","","","31.4","5,S,10,","","","","","","","28.22","5,,,S","",""
"BGM00041891","1996-03","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","11","5,S","8","5,S","3","5,S","","","","","0","4,S","27","4,S","8","4,S","","","19960313",",5,S","19960321",",4,S","","","77.0","5,,S,13,","33.7","4,S,21,","","","246.1","5,,,S","","","31.26","4,,,S","",""
"BGM00041891","1996-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","17","4,S","12","4,S","5","4,S","","","","","0","5,S","25","5,S","15","5,S","","","19960921",",4,S","19960913",",5,S","","","53.1","4,,S,21,","36.5","5,S,13,","","","318.1","4,,,S","","","32.78","5,,,S","",""
"BGM00041891","1996-10","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","7","5,S","7","5,S","4","5,S","","","","","","","","","","","","","19961006",",5,S","","","","","57.9","5,,S,06,","","","","","193.1","5,,,S","","","","","",""
"BGM00041891","1998-02","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","3","2,S","1","2,S","0","2,S","","","","","0","2,S","26","2,S","0","2,S","","","19980226",",2,S","19980224",",2,S","","","11.9","2,,S,26,","31.0","2,S,24,","","","14.4","2,,,S","","","28.59","2,,,S","",""
"BGM00041891","2000-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","","","","","","","","","","","0","5,S","26","5,S","7","5,S","","","","","20000825",",5,S","","","","","35.5","5,S,25,","","","","","","","30.95","5,,,S","",""
"BGM00041891","2001-01","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0","5,S","0","5,S","0","5,S","","","","","0","5,S","25","5,S","0","5,S","","","20010131","+,5,S","20010120",",5,S","","","0.0","5,,S,31,+","28.7","5,S,20,","","","0.0","5,,,S","","","25.09","5,,,S","",""
"BGM00041891","2001-02","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","4","5,S","3","5,S","0","5,S","","","","","","","","","","","","","20010226",",5,S","","","","","14.0","5,,S,26,","","","","","24.2","5,,,S","","","","","",""
"BGM00041891","2006-04","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","14","3,S","11","3,S","6","3,S","","","","","0","3,S","27","3,S","13","3,S","","","20060416",",3,S","20060430",",3,S","","","116.1","3,,S,16,","35.7","3,S,30,","","","336.3","3,,,S","","","31.44","3,,,S","",""
"BGM00041891","2006-10","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","5","4,S","3","4,S","1","4,S","","","","","0","4,S","27","4,S","21","4,S","","","20061001",",4,S","20061008",",4,S","","","66.5","4,,S,01,","34.3","4,S,08,","","","74.6","4,,,S","","","32.77","4,,,S","",""
"BGM00041891","2009-02","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","1","2,S","1","2,S","0","2,S","","","","","0","4,S","24","4,S","2","4,S","","","20090226",",2,S","20090226",",4,S","","","10.2","2,,S,26,","32.8","4,S,26,","","","10.2","2,,,S","","","30.57","4,,,S","",""
"BGM00041891","2009-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","20","5,S","17","5,S","7","5,S","","","","","0","5,S","26","5,S","20","5,S","","","20090727",",5,S","20090721","+,5,S","","","73.9","5,,S,27,","36.8","5,S,21,+","","","381.6","5,,,S","","","33.50","5,,,S","",""
"BGM00041891","2009-10","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","10","2,S","6","2,S","3","2,S","","","","","0","3,S","28","3,S","18","3,S","","","20091007",",2,S","20091002",",3,S","","","42.9","2,,S,07,","36.6","3,S,02,","","","136.2","2,,,S","","","32.65","3,,,S","",""
"BGM00041891","2009-11","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0","3,S","0","3,S","0","3,S","","","","","0","4,S","26","4,S","4","4,S","","","20091130","+,3,S","20091106",",4,S","","","0.0","3,,S,30,+","33.5","4,S,06,","","","0.0","3,,,S","","","29.89","4,,,S","",""
"BGM00041891","2009-12","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0","2,S","0","2,S","0","2,S","","","","","0","4,S","27","4,S","0","4,S","","","20091231","+,2,S","20091203",",4,S","","","0.0","2,,S,31,+","30.0","4,S,03,","","","0.0","2,,,S","","","27.10","4,,,S","",""
"BGM00041891","2010-01","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0","3,S","0","3,S","0","3,S","","","","","0","4,S","27","4,S","0","4,S","","","20100131","+,3,S","20100125",",4,S","","","0.0","3,,S,31,+","30.8","4,S,25,","","","0.0","3,,,S","","","27.20","4,,,S","",""
"BGM00041891","2010-02","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","1","1,S","0","1,S","0","1,S","","","","","0","1,S","27","1,S","0","1,S","","","20100225",",1,S","20100228","+,1,S","","","0.5","1,,S,25,","32.0","1,S,28,+","","","0.5","1,,,S","","","29.53","1,,,S","",""
"BGM00041891","2010-03","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","7","2,S","5","2,S","2","2,S","","","","","0","3,S","28","3,S","21","3,S","","","20100331",",2,S","20100321",",3,S","","","51.8","2,,S,31,","37.1","3,S,21,","","","114.0","2,,,S","","","33.01","3,,,S","",""
"BGM00041891","2010-04","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","20","3,S","16","3,S","9","3,S","","","","","0","3,S","27","3,S","9","3,S","","","20100426",",3,S","20100408",",3,S","","","92.2","3,,S,26,","35.0","3,S,08,","","","557.4","3,,,S","","","30.58","3,,,S","",""
"BGM00041891","2010-05","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","21","3,S","18","3,S","11","3,S","","","","","0","5,S","26","5,S","8","5,S","","","20100520",",3,S","20100505",",5,S","","","203.7","3,,S,20,","35.0","5,S,05,","","","683.8","3,,,S","","","31.24","5,,,S","",""
"BGM00041891","2010-06","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","25","2,S","22","2,S","9","2,S","","","","","0","3,S","27","3,S","7","3,S","","","20100602",",2,S","20100625",",3,S","","","124.5","2,,S,02,","34.9","3,S,25,","","","719.2","2,,,S","","","30.67","3,,,S","",""
"BGM00041891","2010-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","27","3,S","21","3,S","8","3,S","","","","","0","4,S","27","4,S","19","4,S","","","20100719",",3,S","20100725",",4,S","","","73.9","3,,S,19,","35.7","4,S,25,","","","501.9","3,,,S","","","32.94","4,,,S","",""
"BGM00041891","2010-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","26","4,S","22","4,S","10","4,S","","","","","0","4,S","27","4,S","18","4,S","","","20100813",",4,S","20100805",",4,S","","","111.5","4,,S,13,","35.9","4,S,05,","","","598.3","4,,,S","","","32.90","4,,,S","",""
"BGM00041891","2010-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","17","4,S","17","4,S","5","4,S","","","","","0","4,S","26","4,S","14","4,S","","","20100925",",4,S","20100908",",4,S","","","132.3","4,,S,25,","35.5","4,S,08,","","","415.1","4,,,S","","","32.05","4,,,S","",""
"BGM00041891","2013-12","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","20131231","+,4,S","","","","","0.0","4,,S,31,+","","","","","0.0","4,,,S","","","","","",""
"BGM00041891","2014-03","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","5",",S","5",",S","0",",S","0","4,S","0","4,S","0","4,S","27","4,S","16","4,S","20140303",",4,S","20140319",",,S","20140330",",4,S","13.5","4,S,03,","24.1",",,S,19,","36.0","4,S,30,","","","65.3",",,,S","25.13","8,S","32.53","4,,,S","17.73","4,,,S"
"BGM00041891","2014-04","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","13",",S","8",",S","2",",S","","","","","0","5,S","25","5,S","22","5,S","","","20140409",",,S","20140424",",5,S","","","40.1",",,S,09,","39.2","5,S,24,","","","118.3",",,,S","","","35.21","5,,,S","",""
"BGM00041891","2014-05","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","26","2,S","18","2,S","10","2,S","","","","","","","","","","","","","20140509",",2,S","","","","","92.7","2,,S,09,","","","","","569.3","2,,,S","","","","","",""
"BGM00041891","2014-06","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","20","5,S","17","5,S","9","5,S","","","","","","","","","","","","","20140612",",5,S","","","","","61.7","5,,S,12,","","","","","521.4","5,,,S","","","","","",""
"BGM00041891","2014-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","27","1,S","22","1,S","2","1,S","","","","","0","2,S","29","2,S","25","2,S","","","20140706",",1,S","20140726",",2,S","","","54.6","1,,S,06,","36.8","2,S,26,","","","275.5","1,,,S","","","34.17","2,,,S","",""
"BGM00041891","2014-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","26","2,S","22","2,S","9","2,S","","","","","0","3,S","28","3,S","16","3,S","","","20140817",",2,S","20140829",",3,S","","","62.5","2,,S,17,","36.1","3,S,29,","","","533.2","2,,,S","","","32.45","3,,,S","",""
"BGM00041891","2014-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","23",",S","19",",S","10",",S","","","","","0","1,S","29","1,S","20","1,S","","","20140919",",,S","20140906",",1,S","","","119.6",",,S,19,","35.9","1,S,06,","","","742.7",",,,S","","","32.33","1,,,S","",""
"BGM00041891","2014-10","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","8","1,S","3","1,S","0","1,S","","","","","0","5,S","26","5,S","19","5,S","","","20141015",",1,S","20141005",",5,S","","","15.5","1,,S,15,","37.0","5,S,05,","","","43.6","1,,,S","","","32.95","5,,,S","",""
"BGM00041891","2014-11","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0","1,S","0","1,S","0","1,S","0","3,S","0","3,S","","","","","","","20141127","+,3,S","20141130","+,1,S","","","15.5","3,S,27,+","0.0","1,,S,30,+","","","","","0.0","1,,,S","","","","","18.84","3,,,S"
"BGM00041891","2014-12","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0","2,S","0","2,S","0","2,S","","","","","0","2,S","29","2,S","0","2,S","","","20141231","+,2,S","20141216","+,2,S","","","0.0","2,,S,31,+","30.5","2,S,16,+","","","0.0","2,,,S","","","27.86","2,,,S","",""
"BGM00041891","2015-01","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","1",",S","1",",S","0",",S","0","5,S","0","5,S","","","","","","","20150131",",5,S","20150104",",,S","","","11.4","5,S,31,","16.0",",,S,04,","","","","","16.0",",,,S","","","","","14.68","5,,,S"
"BGM00041891","2015-02","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","3","5,S","2","5,S","0","5,S","","","","","","","","","","","","","20150219",",5,S","","","","","23.6","5,,S,19,","","","","","28.2","5,,,S","","","","","",""
"BGM00041891","2015-04","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","21",",S","16",",S","8",",S","","","","","","","","","","","","","20150404",",,S","","","","","128.3",",,S,04,","","","","","550.0",",,,S","","","","","",""
"BGM00041891","2015-05","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","25","1,S","25","1,S","11","1,S","","","","","0","4,S","27","4,S","10","4,S","","","20150530",",1,S","20150520",",4,S","","","144.5","1,,S,30,","36.1","4,S,20,","","","787.3","1,,,S","","","30.96","4,,,S","",""
"BGM00041891","2015-06","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","24","1,S","22","1,S","10","1,S","","","","","","","","","","","","","20150611",",1,S","","","","","160.8","1,,S,11,","","","","","822.2","1,,,S","","","","","",""
"BGM00041891","2015-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","26",",S","22",",S","8",",S","","","","","0","3,S","28","3,S","17","3,S","","","20150714",",,S","20150729",",3,S","","","151.4",",,S,14,","36.2","3,S,29,","","","657.9",",,,S","","","32.36","3,,,S","",""
"BGM00041891","2015-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","27",",S","24",",S","11",",S","0","5,S","0","5,S","0","2,S","29","2,S","16","2,S","20150820",",5,S","20150831",",,S","20150811",",2,S","24.4","5,S,20,","210.6",",,S,31,","35.7","2,S,11,","","","888.0",",,,S","28.74","7,S","31.97","2,,,S","25.52","5,,,S"
"BGM00041891","2015-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","21","1,S","17","1,S","7","1,S","","","","","0","3,S","27","3,S","16","3,S","","","20150901",",1,S","20150918",",3,S","","","161.3","1,,S,01,","37.8","3,S,18,","","","578.7","1,,,S","","","32.33","3,,,S","",""
"BGM00041891","2015-10","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","7",",S","4",",S","0",",S","","","","","","","","","","","","","20151002",",,S","","","","","25.1",",,S,02,","","","","","56.4",",,,S","","","","","",""
"BGM00041891","2015-11","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","0",",S","0",",S","0",",S","","","","","0","3,S","27","3,S","1","3,S","","","20151130","+,,S","20151121",",3,S","","","0.0",",,S,30,+","32.6","3,S,21,","","","0.0",",,,S","","","30.49","3,,,S","",""
"BGM00041891","2016-01","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","1","3,S","1","3,S","0","3,S","","","","","","","","","","","","","20160120",",3,S","","","","","10.9","3,,S,20,","","","","","10.9","3,,,S","","","","","",""
"BGM00041891","2016-03","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","8","2,S","6","2,S","2","2,S","","","","","","","","","","","","","20160321",",2,S","","","","","44.2","2,,S,21,","","","","","134.6","2,,,S","","","","","",""
"BGM00041891","2016-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","28","1,S","23","1,S","6","1,S","","","","","","","","","","","","","20160701",",1,S","","","","","61.7","1,,S,01,","","","","","480.5","1,,,S","","","","","",""
"BGM00041891","2016-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","23",",S","17",",S","4",",S","","","","","0","2,S","29","2,S","25","2,S","","","20160831",",,S","20160803",",2,S","","","161.5",",,S,31,","37.6","2,S,03,","","","478.5",",,,S","","","34.48","2,,,S","",""
"BGM00041891","2016-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","23","2,S","19","2,S","5","2,S","","","","","","","","","","","","","20160911",",2,S","","","","","127.8","2,,S,11,","","","","","476.0","2,,,S","","","","","",""
"BGM00041891","2016-10","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","11","1,S","7","1,S","2","1,S","","","","","0","3,S","28","3,S","20","3,S","","","20161010",",1,S","20161017","+,3,S","","","53.8","1,,S,10,","36.2","3,S,17,+","","","157.5","1,,,S","","","33.09","3,,,S","",""
"BGM00041891","2016-11","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","4","2,S","4","2,S","3","2,S","","","","","0","5,S","25","5,S","4","5,S","","","20161106",",2,S","20161103",",5,S","","","49.8","2,,S,06,","34.4","5,S,03,","","","108.5","2,,,S","","","29.59","5,,,S","",""
"BGM00041891","2017-03","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","11","3,S","11","3,S","4","3,S","","","","","","","","","","","","","20170330",",3,S","","","","","157.5","3,,S,30,","","","","","343.0","3,,,S","","","","","",""
"BGM00041891","2017-04","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","23",",S","19",",S","12",",S","","","","","","","","","","","","","20170401",",,S","","","","","169.2",",,S,01,","","","","","836.3",",,,S","","","","","",""
"BGM00041891","2017-05","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","25",",S","20",",S","9",",S","0","5,S","0","5,S","","","","","","","20170501",",5,S","20170514",",,S","","","19.4","5,S,01,","85.9",",,S,14,","","","","","604.5",",,,S","","","","","22.81","5,,,S"
"BGM00041891","2017-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","30",",S","28",",S","16",",S","","","","","0","4,S","27","4,S","18","4,S","","","20170811",",,S","20170828",",4,S","","","127.3",",,S,11,","35.3","4,S,28,","","","1081.2",",,,S","","","32.49","4,,,S","",""
"BGM00041891","2017-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","25",",S","21",",S","8",",S","","","","","0","3,S","27","3,S","19","3,S","","","20170901",",,S","20170916",",3,S","","","87.1",",,S,01,","36.6","3,S,16,","","","574.9",",,,S","","","32.43","3,,,S","",""
"BGM00041891","2017-11","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","2","3,S","1","3,S","0","3,S","","","","","","","","","","","","","20171116",",3,S","","","","","3.3","3,,S,16,","","","","","3.6","3,,,S","","","","","",""
"BGM00041891","2018-02","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","3","2,S","3","2,S","0","2,S","","","","","0","4,S","24","4,S","0","4,S","","","20180226",",2,S","20180225",",4,S","","","17.5","2,,S,26,","31.8","4,S,25,","","","38.6","2,,,S","","","28.59","4,,,S","",""
"BGM00041891","2018-03","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","9",",S","6",",S","0",",S","0","4,S","0","4,S","0","4,S","27","4,S","13","4,S","20180330",",4,S","20180329",",,S","20180325",",4,S","16.9","4,S,30,","24.6",",,S,29,","34.3","4,S,25,","","","94.6",",,,S","25.50","8,S","31.59","4,,,S","19.41","4,,,S"
"BGM00041891","2018-04","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","195.4","5,S","17",",S","12",",S","6",",S","0","4,S","0","4,S","0","2,S","28","2,S","16","2,S","20180414",",4,S","20180430",",,S","20180423","+,2,S","19.0","4,S,14,","89.4",",,S,30,","34.5","2,S,23,+","0.0","2,S","392.7",",,,S","26.06","5,S","31.09","2,,,S","21.03","4,,,S"
"BGM00041891","2018-05","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","21","4,S","14","4,S","7","4,S","","","","","","","","","","","","","20180525",",4,S","","","","","81.5","4,,S,25,","","","","","430.4","4,,,S","","","","","",""
"BGM00041891","2018-06","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","21","2,S","16","2,S","9","2,S","","","","","","","","","","","","","20180613",",2,S","","","","","104.9","2,,S,13,","","","","","730.8","2,,,S","","","","","",""
"BGM00041891","2018-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","27",",S","24",",S","9",",S","","","","","0","4,S","27","4,S","22","4,S","","","20180704",",,S","20180719",",4,S","","","66.0",",,S,04,","38.3","4,S,19,","","","683.9",",,,S","","","33.46","4,,,S","",""
"BGM00041891","2018-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","27","1,S","19","1,S","7","1,S","","","","","0","5,S","26","5,S","24","5,S","","","20180831",",1,S","20180818",",5,S","","","72.9","1,,S,31,","37.8","5,S,18,","","","463.3","1,,,S","","","34.08","5,,,S","",""
"BGM00041891","2018-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","16","3,S","10","3,S","4","3,S","","","","","","","","","","","","","20180904",",3,S","","","","","108.7","3,,S,04,","","","","","362.7","3,,,S","","","","","",""
"BGM00041891","2018-10","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","8","2,S","6","2,S","2","2,S","","","","","","","","","","","","","20181012",",2,S","","","","","35.3","2,,S,12,","","","","","117.1","2,,,S","","","","","",""
"BGM00041891","2019-06","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","23","3,S","19","3,S","9","3,S","","","","","","","","","","","","","20190604",",3,S","","","","","125.5","3,,S,04,","","","","","777.3","3,,,S","","","","","",""
"BGM00041891","2019-07","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","27","3,S","21","3,S","11","3,S","","","","","0","3,S","28","3,S","15","3,S","","","20190713",",3,S","20190719",",3,S","","","87.6","3,,S,13,","36.5","3,S,19,","","","700.6","3,,,S","","","32.18","3,,,S","",""
"BGM00041891","2019-08","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","26",",S","21",",S","6",",S","","","","","0",",S","31",",S","24",",S","","","20190816",",,S","20190812",",,S","","","93.2",",,S,16,","37.9",",S,12,","","","441.1",",,,S","","","34.35",",,,S","",""
"BGM00041891","2019-09","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","280.9","5,S","17",",S","13",",S","6",",S","0","4,S","0","4,S","0","1,S","29","1,S","20","1,S","20190925",",4,S","20190913",",,S","20190901",",1,S","23.5","4,S,25,","55.4",",,S,13,","37.8","1,S,01,","0.0","1,S","302.6",",,,S","29.50","5,S","33.47","1,,,S","25.54","4,,,S"
"BGM00041891","2019-11","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","3",",S","1",",S","0",",S","0","5,S","0","5,S","0","1,S","29","1,S","6","1,S","20191123",",5,S","20191109",",,S","20191103",",1,S","16.3","5,S,23,","6.6",",,S,09,","32.8","1,S,03,","","","9.7",",,,S","24.87","6,S","30.14","1,,,S","19.60","5,,,S"
"BGM00041891","2019-12","24.963","91.867","15.2","OSMANY INTERNATIONAL, BG","","","1",",S","0",",S","0",",S","","","","","0","2,S","28","2,S","0","2,S","","","20191227",",,S","20191205",",2,S","","","0.5",",,S,27,","29.3","2,S,05,","","","0.5",",,,S","","","26.24","2,,,S","",""
