"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00058013","1889-10","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","6",",a","2",",a","","","","","","","","","","","","","18891021",",,a","","","","","38.6",",,a,21,","","","","","","","110.3",",,,a","","","","","",""
"ASN00058013","1889-11","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","22",",a","16",",a","1",",a","","","","","","","","","","","","","18891128",",,a","","","","","29.5",",,a,28,","","","","","","","154.0",",,,a","","","","","",""
"ASN00058013","1889-12","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","16",",a","9",",a","4",",a","","","","","","","","","","","","","18891230",",,a","","","","","87.4",",,a,30,","","","","","","","228.3",",,,a","","","","","",""
"ASN00058013","1890-01","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","22",",a","16",",a","4",",a","","","","","","","","","","","","","18900115",",,a","","","","","292.1",",,a,15,","","","","","","","589.3",",,,a","","","","","",""
"ASN00058013","1890-02","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","28",",a","22",",a","6",",a","","","","","","","","","","","","","18900202",",,a","","","","","105.7",",,a,02,","","","","","","","519.1",",,,a","","","","","",""
"ASN00058013","1890-03","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","30",",a","21",",a","10",",a","","","","","","","","","","","","","18900308",",,a","","","","","201.2",",,a,08,","","","","","","","1034.7",",,,a","","","","","",""
"ASN00058013","1890-04","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","22",",a","16",",a","5",",a","","","","","","","","","","","","","18900424",",,a","","","","","95.0",",,a,24,","","","","","","","408.8",",,,a","","","","","",""
"ASN00058013","1890-05","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","19",",a","9",",a","3",",a","","","","","","","","","","","","","18900505",",,a","","","","","59.2",",,a,05,","","","","","","","156.4",",,,a","","","","","",""
"ASN00058013","1890-06","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","9",",a","2",",a","","","","","","","","","","","","","18900603",",,a","","","","","64.8",",,a,03,","","","","","","","145.8",",,,a","","","","","",""
"ASN00058013","1890-07","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","8",",a","5",",a","0",",a","","","","","","","","","","","","","18900718",",,a","","","","","8.6",",,a,18,","","","","","","","29.2",",,,a","","","","","",""
"ASN00058013","1890-08","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","4",",a","1",",a","0",",a","","","","","","","","","","","","","18900807",",,a","","","","","3.0",",,a,07,","","","","","","","5.3",",,,a","","","","","",""
"ASN00058013","1890-09","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","5",",a","1",",a","","","","","","","","","","","","","18900921",",,a","","","","","59.4",",,a,21,","","","","","","","110.0",",,,a","","","","","",""
"ASN00058013","1890-10","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","18901008",",,a","","","","","13.7",",,a,08,","","","","","","","34.8",",,,a","","","","","",""
"ASN00058013","1890-11","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","13",",a","7",",a","0",",a","","","","","","","","","","","","","18901122",",,a","","","","","22.1",",,a,22,","","","","","","","81.3",",,,a","","","","","",""
"ASN00058013","1890-12","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","17",",a","12",",a","0",",a","","","","","","","","","","","","","18901230",",,a","","","","","24.6",",,a,30,","","","","","","","142.2",",,,a","","","","","",""
"ASN00058013","1891-01","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","19",",a","14",",a","5",",a","","","","","","","","","","","","","18910115",",,a","","","","","143.5",",,a,15,","","","","","","","489.4",",,,a","","","","","",""
"ASN00058013","1891-02","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","14",",a","9",",a","2",",a","","","","","","","","","","","","","18910205",",,a","","","","","57.9",",,a,05,","","","","","","","166.4",",,,a","","","","","",""
"ASN00058013","1891-03","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","24",",a","15",",a","5",",a","","","","","","","","","","","","","18910307",",,a","","","","","35.6",",,a,07,","","","","","","","250.8",",,,a","","","","","",""
"ASN00058013","1891-04","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","24",",a","8",",a","0",",a","","","","","","","","","","","","","18910402",",,a","","","","","12.7",",,a,02,","","","","","","","71.3",",,,a","","","","","",""
"ASN00058013","1891-05","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","23",",a","20",",a","3",",a","","","","","","","","","","","","","18910527",",,a","","","","","73.4",",,a,27,","","","","","","","332.4",",,,a","","","","","",""
"ASN00058013","1891-06","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","4",",a","3",",a","2",",a","","","","","","","","","","","","","18910608",",,a","","","","","245.9",",,a,08,","","","","","","","290.2",",,,a","","","","","",""
"ASN00058013","1891-07","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","12",",a","5",",a","1",",a","","","","","","","","","","","","","18910710",",,a","","","","","56.6",",,a,10,","","","","","","","85.2",",,,a","","","","","",""
"ASN00058013","1891-08","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","13",",a","7",",a","2",",a","","","","","","","","","","","","","18910801",",,a","","","","","118.1",",,a,01,","","","","","","","242.5",",,,a","","","","","",""
"ASN00058013","1891-09","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","16",",a","11",",a","2",",a","","","","","","","","","","","","","18910927",",,a","","","","","25.7",",,a,27,","","","","","","","157.0",",,,a","","","","","",""
"ASN00058013","1891-10","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","11",",a","6",",a","0",",a","","","","","","","","","","","","","18911011",",,a","","","","","18.5",",,a,11,","","","","","","","66.4",",,,a","","","","","",""
"ASN00058013","1891-11","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","6",",a","1",",a","","","","","","","","","","","","","18911121",",,a","","","","","65.0",",,a,21,","","","","","","","114.6",",,,a","","","","","",""
"ASN00058013","1891-12","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","12",",a","7",",a","1",",a","","","","","","","","","","","","","18911203",",,a","","","","","28.2",",,a,03,","","","","","","","77.7",",,,a","","","","","",""
"ASN00058013","1892-01","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","16",",a","8",",a","3",",a","","","","","","","","","","","","","18920118",",,a","","","","","38.4",",,a,18,","","","","","","","131.5",",,,a","","","","","",""
"ASN00058013","1892-02","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","9",",a","5",",a","0",",a","","","","","","","","","","","","","18920226",",,a","","","","","18.8",",,a,26,","","","","","","","42.5",",,,a","","","","","",""
"ASN00058013","1892-03","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","16",",a","12",",a","7",",a","","","","","","","","","","","","","18920313",",,a","","","","","191.8",",,a,13,","","","","","","","704.8",",,,a","","","","","",""
"ASN00058013","1892-04","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","15",",a","9",",a","4",",a","","","","","","","","","","","","","18920402",",,a","","","","","160.3",",,a,02,","","","","","","","540.3",",,,a","","","","","",""
"ASN00058013","1892-05","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","21",",a","13",",a","3",",a","","","","","","","","","","","","","18920513",",,a","","","","","54.9",",,a,13,","","","","","","","236.1",",,,a","","","","","",""
"ASN00058013","1892-06","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","11",",a","7",",a","2",",a","","","","","","","","","","","","","18920615",",,a","","","","","159.0",",,a,15,","","","","","","","235.5",",,,a","","","","","",""
"ASN00058013","1892-07","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","12",",a","5",",a","0",",a","","","","","","","","","","","","","18920715",",,a","","","","","23.6",",,a,15,","","","","","","","62.9",",,,a","","","","","",""
"ASN00058013","1892-08","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","6",",a","3",",a","0",",a","","","","","","","","","","","","","18920826",",,a","","","","","17.3",",,a,26,","","","","","","","33.7",",,,a","","","","","",""
"ASN00058013","1892-09","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","5",",a","3",",a","","","","","","","","","","","","","18920913",",,a","","","","","42.9",",,a,13,","","","","","","","133.6",",,,a","","","","","",""
"ASN00058013","1892-10","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","12",",a","8",",a","3",",a","","","","","","","","","","","","","18921026",",,a","","","","","66.8",",,a,26,","","","","","","","231.5",",,,a","","","","","",""
"ASN00058013","1892-11","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","15",",a","9",",a","1",",a","","","","","","","","","","","","","18921110",",,a","","","","","30.7",",,a,10,","","","","","","","96.0",",,,a","","","","","",""
"ASN00058013","1892-12","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","12",",a","10",",a","2",",a","","","","","","","","","","","","","18921228",",,a","","","","","43.2",",,a,28,","","","","","","","149.7",",,,a","","","","","",""
"ASN00058013","1893-01","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","14",",a","10",",a","4",",a","","","","","","","","","","","","","18930121",",,a","","","","","141.0",",,a,21,","","","","","","","377.4",",,,a","","","","","",""
"ASN00058013","1893-02","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","26",",a","20",",a","11",",a","","","","","","","","","","","","","18930216",",,a","","","","","209.3",",,a,16,","","","","","","","1043.1",",,,a","","","","","",""
"ASN00058013","1893-03","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","27",",a","17",",a","6",",a","","","","","","","","","","","","","18930331",",,a","","","","","65.5",",,a,31,","","","","","","","398.3",",,,a","","","","","",""
"ASN00058013","1893-04","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","11",",a","6",",a","2",",a","","","","","","","","","","","","","18930415",",,a","","","","","44.2",",,a,15,","","","","","","","101.4",",,,a","","","","","",""
"ASN00058013","1893-05","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","14",",a","7",",a","1",",a","","","","","","","","","","","","","18930531",",,a","","","","","58.2",",,a,31,","","","","","","","103.0",",,,a","","","","","",""
"ASN00058013","1893-06","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","14",",a","9",",a","4",",a","","","","","","","","","","","","","18930609",",,a","","","","","103.4",",,a,09,","","","","","","","312.8",",,,a","","","","","",""
"ASN00058013","1893-07","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","4",",a","0",",a","","","","","","","","","","","","","18930731",",,a","","","","","21.8",",,a,31,","","","","","","","74.4",",,,a","","","","","",""
"ASN00058013","1893-08","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","19",",a","9",",a","1",",a","","","","","","","","","","","","","18930823",",,a","","","","","40.9",",,a,23,","","","","","","","128.4",",,,a","","","","","",""
"ASN00058013","1893-09","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","6",",a","5",",a","0",",a","","","","","","","","","","","","","18930903",",,a","","","","","22.6",",,a,03,","","","","","","","40.2",",,,a","","","","","",""
"ASN00058013","1893-10","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","7",",a","1",",a","","","","","","","","","","","","","18931001",",,a","","","","","30.0",",,a,01,","","","","","","","72.2",",,,a","","","","","",""
"ASN00058013","1893-11","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","7",",a","6",",a","1",",a","","","","","","","","","","","","","18931120",",,a","","","","","37.8",",,a,20,","","","","","","","97.3",",,,a","","","","","",""
"ASN00058013","1893-12","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","6",",a","0",",a","0",",a","","","","","","","","","","","","","18931209",",,a","","","","","2.3",",,a,09,","","","","","","","7.8",",,,a","","","","","",""
"ASN00058013","1894-01","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","23",",a","15",",a","7",",a","","","","","","","","","","","","","18940129",",,a","","","","","107.4",",,a,29,","","","","","","","545.0",",,,a","","","","","",""
"ASN00058013","1894-02","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","22",",a","12",",a","3",",a","","","","","","","","","","","","","18940202",",,a","","","","","65.3",",,a,02,","","","","","","","237.7",",,,a","","","","","",""
"ASN00058013","1894-03","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","25",",a","17",",a","8",",a","","","","","","","","","","","","","18940314",",,a","","","","","249.9",",,a,14,","","","","","","","724.0",",,,a","","","","","",""
"ASN00058013","1894-04","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","22",",a","11",",a","0",",a","","","","","","","","","","","","","18940418",",,a","","","","","19.8",",,a,18,","","","","","","","100.1",",,,a","","","","","",""
"ASN00058013","1894-05","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","15",",a","6",",a","1",",a","","","","","","","","","","","","","18940518",",,a","","","","","50.8",",,a,18,","","","","","","","85.1",",,,a","","","","","",""
"ASN00058013","1894-06","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","6",",a","3",",a","1",",a","","","","","","","","","","","","","18940623",",,a","","","","","83.3",",,a,23,","","","","","","","98.8",",,,a","","","","","",""
"ASN00058013","1894-07","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","3",",a","0",",a","0",",a","","","","","","","","","","","","","18940725",",,a","","","","","2.0",",,a,25,","","","","","","","3.8",",,,a","","","","","",""
"ASN00058013","1894-08","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","8",",a","5",",a","0",",a","","","","","","","","","","","","","18940822",",,a","","","","","8.4",",,a,22,","","","","","","","27.8",",,,a","","","","","",""
"ASN00058013","1894-09","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","12",",a","10",",a","1",",a","","","","","","","","","","","","","18940902",",,a","","","","","58.9",",,a,02,","","","","","","","125.3",",,,a","","","","","",""
"ASN00058013","1894-10","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","17",",a","13",",a","1",",a","","","","","","","","","","","","","18941007",",,a","","","","","41.9",",,a,07,","","","","","","","126.6",",,,a","","","","","",""
"ASN00058013","1894-11","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","11",",a","6",",a","2",",a","","","","","","","","","","","","","18941108",",,a","","","","","31.2",",,a,08,","","","","","","","90.2",",,,a","","","","","",""
"ASN00058013","1894-12","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","19",",a","9",",a","2",",a","","","","","","","","","","","","","18941217",",,a","","","","","100.3",",,a,17,","","","","","","","235.8",",,,a","","","","","",""
"ASN00058013","1895-01","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","21",",a","17",",a","12",",a","","","","","","","","","","","","","18950121",",,a","","","","","119.9",",,a,21,","","","","","","","856.3",",,,a","","","","","",""
"ASN00058013","1895-02","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","16",",a","9",",a","0",",a","","","","","","","","","","","","","18950216",",,a","","","","","24.6",",,a,16,","","","","","","","103.1",",,,a","","","","","",""
"ASN00058013","1895-03","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","21",",a","10",",a","0",",a","","","","","","","","","","","","","18950313",",,a","","","","","17.3",",,a,13,","","","","","","","68.4",",,,a","","","","","",""
"ASN00058013","1895-04","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","17",",a","4",",a","1",",a","","","","","","","","","","","","","18950408",",,a","","","","","46.5",",,a,08,","","","","","","","94.7",",,,a","","","","","",""
"ASN00058013","1895-05","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","14",",a","5",",a","0",",a","","","","","","","","","","","","","18950505",",,a","","","","","11.7",",,a,05,","","","","","","","43.0",",,,a","","","","","",""
"ASN00058013","1895-06","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","6",",a","0",",a","0",",a","","","","","","","","","","","","","18950603",",,a","","","","","1.8",",,a,03,","","","","","","","5.2",",,,a","","","","","",""
"ASN00058013","1895-07","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","18950718",",,a","","","","","4.6",",,a,18,","","","","","","","7.9",",,,a","","","","","",""
"ASN00058013","1895-08","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","4",",a","2",",a","1",",a","","","","","","","","","","","","","18950820",",,a","","","","","30.0",",,a,20,","","","","","","","38.4",",,,a","","","","","",""
"ASN00058013","1895-09","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","6",",a","4",",a","2",",a","","","","","","","","","","","","","18950925",",,a","","","","","31.8",",,a,25,","","","","","","","74.5",",,,a","","","","","",""
"ASN00058013","1895-10","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","10",",a","5",",a","1",",a","","","","","","","","","","","","","18951004",",,a","","","","","26.4",",,a,04,","","","","","","","55.9",",,,a","","","","","",""
"ASN00058013","1895-11","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","6",",a","4",",a","0",",a","","","","","","","","","","","","","18951103",",,a","","","","","18.8",",,a,03,","","","","","","","43.0",",,,a","","","","","",""
"ASN00058013","1895-12","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","18",",a","14",",a","2",",a","","","","","","","","","","","","","18951230",",,a","","","","","57.4",",,a,30,","","","","","","","204.2",",,,a","","","","","",""
"ASN00058013","1896-01","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","8",",a","6",",a","2",",a","","","","","","","","","","","","","18960129",",,a","","","","","40.9",",,a,29,","","","","","","","123.3",",,,a","","","","","",""
"ASN00058013","1896-02","-28.3167","153.4333","5.0","CONDONG SUGAR MILL, AS","","","26",",a","19",",a","6",",a","","","","","","","","","","","","","18960226",",,a","","","","","97.3",",,a,26,","","","","","","","454.6",",,,a","","","","","",""
