"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00033041","1955-01","52.4","30.95","144.0","GOMEL, BO","","","17","2,I","7","2,I","0","2,I","","","","","","","","","","","","","","","","","19550119",",2,I","","","","","","","7.3","2,,I,19,","","","","","","","45.0","2,,,I","","","","","",""
"BOM00033041","1955-02","52.4","30.95","144.0","GOMEL, BO","","","15",",I","4",",I","0",",I","","","","","","","11","5,S","0","5,S","0","5,S","","","","","19550207",",,I","19550219","+,5,S","","","","","7.1",",,I,07,","2.2","5,S,19,+","","","","","31.5",",,,I","","","-1.12","5,,,S","",""
"BOM00033041","1955-03","52.4","30.95","144.0","GOMEL, BO","","","13",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550309",",,I","","","","","","","8.4",",,I,09,","","","","","","","28.4",",,,I","","","","","",""
"BOM00033041","1955-04","52.4","30.95","144.0","GOMEL, BO","","","7",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550417",",,I","","","","","","","11.1",",,I,17,","","","","","","","26.9",",,,I","","","","","",""
"BOM00033041","1955-05","52.4","30.95","144.0","GOMEL, BO","","","14",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19550504",",,I","","","","","","","14.4",",,I,04,","","","","","","","45.4",",,,I","","","","","",""
"BOM00033041","1955-06","52.4","30.95","144.0","GOMEL, BO","","","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19550601",",,I","","","","","","","15.4",",,I,01,","","","","","","","19.4",",,,I","","","","","",""
"BOM00033041","1955-07","52.4","30.95","144.0","GOMEL, BO","","","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550716",",,I","","","","","","","8.8",",,I,16,","","","","","","","25.0",",,,I","","","","","",""
"BOM00033041","1955-08","52.4","30.95","144.0","GOMEL, BO","","","6",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550805",",,I","","","","","","","14.9",",,I,05,","","","","","","","42.1",",,,I","","","","","",""
"BOM00033041","1955-09","52.4","30.95","144.0","GOMEL, BO","","","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19550917",",,I","","","","","","","23.0",",,I,17,","","","","","","","70.3",",,,I","","","","","",""
"BOM00033041","1955-10","52.4","30.95","144.0","GOMEL, BO","","","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19551025",",,I","","","","","","","11.7",",,I,25,","","","","","","","25.4",",,,I","","","","","",""
"BOM00033041","1955-11","52.4","30.95","144.0","GOMEL, BO","","","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19551128",",,I","","","","","","","5.5",",,I,28,","","","","","","","24.4",",,,I","","","","","",""
"BOM00033041","1955-12","52.4","30.95","144.0","GOMEL, BO","","","19",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19551211",",,I","","","","","","","6.5",",,I,11,","","","","","","","36.7",",,,I","","","","","",""
"BOM00033041","1956-01","52.4","30.95","144.0","GOMEL, BO","","","16",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19560119",",,I","","","","","","","4.9",",,I,19,","","","","","","","27.1",",,,I","","","","","",""
"BOM00033041","1956-02","52.4","30.95","144.0","GOMEL, BO","","","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19560214",",,I","","","","","","","8.0",",,I,14,","","","","","","","25.9",",,,I","","","","","",""
"BOM00033041","1956-03","52.4","30.95","144.0","GOMEL, BO","","","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19560301",",,I","","","","","","","5.1",",,I,01,","","","","","","","25.0",",,,I","","","","","",""
"BOM00033041","1956-04","52.4","30.95","144.0","GOMEL, BO","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19560421",",,I","","","","","","","17.8",",,I,21,","","","","","","","58.7",",,,I","","","","","",""
"BOM00033041","1956-05","52.4","30.95","144.0","GOMEL, BO","","","12",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19560529",",,I","","","","","","","11.7",",,I,29,","","","","","","","60.1",",,,I","","","","","",""
"BOM00033041","1956-06","52.4","30.95","144.0","GOMEL, BO","","","13",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19560626",",,I","","","","","","","15.0",",,I,26,","","","","","","","97.7",",,,I","","","","","",""
"BOM00033041","1956-07","52.4","30.95","144.0","GOMEL, BO","","","19",",I","13",",I","0",",I","","","","","","","","","","","","","","","","","19560718",",,I","","","","","","","18.2",",,I,18,","","","","","","","108.0",",,,I","","","","","",""
"BOM00033041","1956-08","52.4","30.95","144.0","GOMEL, BO","","","16",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","19560824",",,I","","","","","","","17.8",",,I,24,","","","","","","","121.3",",,,I","","","","","",""
