"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00026966","1955-01","52.9","30.033","142.0","ZHLOBIN, BO","","","16",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19550104",",,I","","","","","","","6.9",",,I,04,","","","","","","","48.3",",,,I","","","","","",""
"BOM00026966","1955-02","52.9","30.033","142.0","ZHLOBIN, BO","","","15",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19550222",",,I","","","","","","","11.6",",,I,22,","","","","","","","43.9",",,,I","","","","","",""
"BOM00026966","1955-03","52.9","30.033","142.0","ZHLOBIN, BO","","","14",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19550310",",,I","","","","","","","12.0",",,I,10,","","","","","","","40.2",",,,I","","","","","",""
"BOM00026966","1955-04","52.9","30.033","142.0","ZHLOBIN, BO","","","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550417",",,I","","","","","","","7.8",",,I,17,","","","","","","","24.5",",,,I","","","","","",""
"BOM00026966","1955-05","52.9","30.033","142.0","ZHLOBIN, BO","","","17",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19550504",",,I","","","","","","","11.7",",,I,04,","","","","","","","51.2",",,,I","","","","","",""
"BOM00026966","1955-06","52.9","30.033","142.0","ZHLOBIN, BO","","","8",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19550609",",,I","","","","","","","11.6",",,I,09,","","","","","","","40.3",",,,I","","","","","",""
"BOM00026966","1955-07","52.9","30.033","142.0","ZHLOBIN, BO","","","11",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19550727",",,I","","","","","","","23.3",",,I,27,","","","","","","","76.8",",,,I","","","","","",""
"BOM00026966","1955-08","52.9","30.033","142.0","ZHLOBIN, BO","","","4",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19550824",",,I","","","","","","","24.4",",,I,24,","","","","","","","54.1",",,,I","","","","","",""
"BOM00026966","1955-09","52.9","30.033","142.0","ZHLOBIN, BO","","","13",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","19550917",",,I","","","","","","","10.7",",,I,17,","","","","","","","65.5",",,,I","","","","","",""
"BOM00026966","1955-10","52.9","30.033","142.0","ZHLOBIN, BO","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19551019",",,I","","","","","","","8.4",",,I,19,","","","","","","","27.8",",,,I","","","","","",""
"BOM00026966","1955-11","52.9","30.033","142.0","ZHLOBIN, BO","","","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19551128",",,I","","","","","","","4.3",",,I,28,","","","","","","","22.7",",,,I","","","","","",""
"BOM00026966","1955-12","52.9","30.033","142.0","ZHLOBIN, BO","","","17",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","19551229",",,I","","","","","","","6.8",",,I,29,","","","","","","","54.6",",,,I","","","","","",""
"BOM00026966","1956-01","52.9","30.033","142.0","ZHLOBIN, BO","","","12",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19560119","+,,I","","","","","","","4.7",",,I,19,+","","","","","","","24.9",",,,I","","","","","",""
"BOM00026966","1956-02","52.9","30.033","142.0","ZHLOBIN, BO","","","10",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19560214",",,I","","","","","","","14.0",",,I,14,","","","","","","","35.6",",,,I","","","","","",""
"BOM00026966","1956-03","52.9","30.033","142.0","ZHLOBIN, BO","","","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19560301",",,I","","","","","","","4.9",",,I,01,","","","","","","","18.7",",,,I","","","","","",""
"BOM00026966","1956-04","52.9","30.033","142.0","ZHLOBIN, BO","","","13",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19560421",",,I","","","","","","","17.1",",,I,21,","","","","","","","55.3",",,,I","","","","","",""
"BOM00026966","1956-05","52.9","30.033","142.0","ZHLOBIN, BO","","","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19560519",",,I","","","","","","","11.8",",,I,19,","","","","","","","44.2",",,,I","","","","","",""
"BOM00026966","1956-06","52.9","30.033","142.0","ZHLOBIN, BO","","","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19560625",",,I","","","","","","","14.0",",,I,25,","","","","","","","39.4",",,,I","","","","","",""
"BOM00026966","1956-07","52.9","30.033","142.0","ZHLOBIN, BO","","","16",",I","11",",I","1",",I","","","","","","","","","","","","","","","","","19560716",",,I","","","","","","","40.5",",,I,16,","","","","","","","149.8",",,,I","","","","","",""
"BOM00026966","1956-08","52.9","30.033","142.0","ZHLOBIN, BO","","","17",",I","10",",I","1",",I","","","","","","","","","","","","","","","","","19560824",",,I","","","","","","","25.4",",,I,24,","","","","","","","134.0",",,,I","","","","","",""
"BOM00026966","1956-10","52.9","30.033","142.0","ZHLOBIN, BO","","","12",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19561029",",,I","","","","","","","18.2",",,I,29,","","","","","","","50.6",",,,I","","","","","",""
"BOM00026966","1956-11","52.9","30.033","142.0","ZHLOBIN, BO","","","19",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19561118",",,I","","","","","","","11.1",",,I,18,","","","","","","","41.0",",,,I","","","","","",""
"BOM00026966","1956-12","52.9","30.033","142.0","ZHLOBIN, BO","","","15",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19561214",",,I","","","","","","","10.0",",,I,14,","","","","","","","32.4",",,,I","","","","","",""
"BOM00026966","1957-01","52.9","30.033","142.0","ZHLOBIN, BO","","","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19570106",",,I","","","","","","","9.4",",,I,06,","","","","","","","18.4",",,,I","","","","","",""
"BOM00026966","1957-02","52.9","30.033","142.0","ZHLOBIN, BO","","","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19570223",",,I","","","","","","","6.3",",,I,23,","","","","","","","30.4",",,,I","","","","","",""
"BOM00026966","1957-03","52.9","30.033","142.0","ZHLOBIN, BO","","","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19570316",",,I","","","","","","","4.2",",,I,16,","","","","","","","17.0",",,,I","","","","","",""
"BOM00026966","1957-04","52.9","30.033","142.0","ZHLOBIN, BO","","","3",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19570412",",,I","","","","","","","4.4",",,I,12,","","","","","","","10.7",",,,I","","","","","",""
"BOM00026966","1957-05","52.9","30.033","142.0","ZHLOBIN, BO","","","6",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","19570514",",,I","","","","","","","29.9",",,I,14,","","","","","","","43.4",",,,I","","","","","",""
"BOM00026966","1957-06","52.9","30.033","142.0","ZHLOBIN, BO","","","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19570605",",,I","","","","","","","10.2",",,I,05,","","","","","","","36.1",",,,I","","","","","",""
"BOM00026966","1957-07","52.9","30.033","142.0","ZHLOBIN, BO","","","9",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","19570710",",,I","","","","","","","35.3",",,I,10,","","","","","","","95.6",",,,I","","","","","",""
"BOM00026966","1957-08","52.9","30.033","142.0","ZHLOBIN, BO","","","13","2,I","7","2,I","1","2,I","","","","","","","","","","","","","","","","","19570815",",2,I","","","","","","","29.0","2,,I,15,","","","","","","","96.5","2,,,I","","","","","",""
"BOM00026966","1957-09","52.9","30.033","142.0","ZHLOBIN, BO","","","16",",I","12",",I","1",",I","","","","","","","","","","","","","","","","","19570917",",,I","","","","","","","33.7",",,I,17,","","","","","","","125.3",",,,I","","","","","",""
