"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"AU000005010","1878-12","48.05","14.1331","383.0","KREMSMUENSTER, AU","36.9","E","0.0",",E","13",",E","8",",E","0",",E","","","1",",E","30",",E","20",",E","0",",E","0",",E","18781217",",,E","","","18781212",",,E","18781231",",,E","-20.4",",E,17,","","","13.5",",,E,12,","8.8",",E,31,","1661.2","E","696.2",",E","74.8",",,,E","-4.12",",E","-0.92",",,,E","-7.33",",,,E"
"AU000005010","1879-01","48.05","14.1331","383.0","KREMSMUENSTER, AU","0.0","E","0.0",",E","9",",E","5",",E","0",",E","","","0",",E","30",",E","20",",E","0",",E","0",",E","18790121",",,E","","","18790102",",,E","18790101",",,E","-13.9",",E,21,","","","6.4",",,E,02,","11.7",",E,01,","2325.5","E","664.3",",E","26.0",",,,E","-3.10",",E","-0.49",",,,E","-5.70",",,,E"
"AU000005010","1879-02","48.05","14.1331","383.0","KREMSMUENSTER, AU","0.0","E","0.0",",E","9",",E","7",",E","0",",E","","","0",",E","20",",E","2",",E","0",",E","0",",E","18790228",",,E","","","18790212",",,E","18790211",",,E","-5.2",",E,28,","","","18.5",",,E,12,","10.6",",E,11,","2809.6","E","484.1",",E","47.3",",,,E","1.04",",E","3.66",",,,E","-1.57",",,,E"
"AU000005010","1879-03","48.05","14.1331","383.0","KREMSMUENSTER, AU","0.0","E","0.0",",E","12",",E","7",",E","0",",E","","","0",",E","21",",E","2",",E","0",",E","0",",E","18790315",",,E","","","18790304",",,E","18790331",",,E","-8.9",",E,15,","","","8.5",",,E,04,","16.6",",E,31,","3298.9","E","489.3",",E","43.4",",,,E","2.55",",E","6.03",",,,E","-0.94",",,,E"
"AU000005010","1879-04","48.05","14.1331","383.0","KREMSMUENSTER, AU","0.0","E","0.0",",E","14",",E","11",",E","1",",E","","","0",",E","4",",E","0",",E","0",",E","0",",E","18790414",",,E","","","18790410",",,E","18790402",",,E","-2.2",",E,14,","","","26.5",",,E,10,","20.3",",E,02,","3626.6","E","327.7",",E","101.6",",,,E","7.41",",E","11.70",",,,E","3.12",",,,E"
"AU000005010","1879-05","48.05","14.1331","383.0","KREMSMUENSTER, AU","0.3","E","0.3",",E","8",",E","6",",E","1",",E","","","0",",E","0",",E","0",",E","5",",E","0",",E","18790502",",,E","","","18790505",",,E","18790525",",,E","0.6",",E,02,","","","35.5",",,E,05,","23.5",",E,25,","3868.0","E","241.4",",E","85.4",",,,E","10.55",",E","15.04",",,,E","6.07",",,,E"
"AU000005010","1879-06","48.05","14.1331","383.0","KREMSMUENSTER, AU","16.0","E","15.7",",E","15",",E","10",",E","1",",E","","","0",",E","0",",E","0",",E","19",",E","0",",E","18790603",",,E","","","18790602",",,E","18790629",",,E","7.6",",E,03,","","","25.5",",,E,02,","30.0",",E,29,","3913.7","E","45.7",",E","120.4",",,,E","17.33",",E","22.23",",,,E","12.43",",,,E"
"AU000005010","1879-07","48.05","14.1331","383.0","KREMSMUENSTER, AU","23.3","E","7.3",",E","19",",E","15",",E","1",",E","","","0",",E","0",",E","0",",E","15",",E","0",",E","18790715",",,E","","","18790710",",,E","18790731",",,E","7.7",",E,15,","","","31.4",",,E,10,","26.8",",E,31,","84.7","E","84.7",",E","148.4",",,,E","15.84",",E","20.36",",,,E","11.32",",,,E"
"AU000005010","1879-08","48.05","14.1331","383.0","KREMSMUENSTER, AU","63.7","E","40.4",",E","10",",E","9",",E","1",",E","","","0",",E","0",",E","0",",E","22",",E","0",",E","18790812",",,E","","","18790818",",,E","18790802",",,E","8.6",",E,12,","","","30.3",",,E,18,","29.0",",E,02,","112.5","E","27.8",",E","108.3",",,,E","18.74",",E","23.61",",,,E","13.86",",,,E"
"AU000005010","1879-09","48.05","14.1331","383.0","KREMSMUENSTER, AU","64.5","E","0.8",",E","11",",E","9",",E","1",",E","","","0",",E","0",",E","0",",E","9",",E","0",",E","18790924",",,E","","","18790920",",,E","18790908",",,E","4.9",",E,24,","","","30.3",",,E,20,","24.9",",E,08,","228.5","E","116.0",",E","75.2",",,,E","14.50",",E","18.72",",,,E","10.27",",,,E"
