"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"ASN00054049","1750-03","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","8","2,a","7","2,a","2","2,a","17500317",",2,a","37.0","2,,a,17,","111.4","2,,,a"
"ASN00054049","1750-05","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","8","1,a","7","1,a","2","1,a","17500505",",1,a","48.0","1,,a,05,","122.4","1,,,a"
"ASN00054049","1925-07","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","5",",a","5",",a","0",",a","19250711",",,a","19.1",",,a,11,","43.5",",,,a"
"ASN00054049","1925-08","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","3",",a","3",",a","1",",a","19250810",",,a","26.9",",,a,10,","54.9",",,,a"
"ASN00054049","1925-09","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","2",",a","1",",a","0",",a","19250905",",,a","5.8",",,a,05,","8.1",",,,a"
"ASN00054049","1925-10","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","3",",a","3",",a","0",",a","19251013",",,a","7.1",",,a,13,","13.4",",,,a"
"ASN00054049","1925-11","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","11",",a","9",",a","1",",a","19251119",",,a","45.0",",,a,19,","121.5",",,,a"
"ASN00054049","1925-12","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","4",",a","4",",a","0",",a","19251214",",,a","21.3",",,a,14,","46.7",",,,a"
"ASN00054049","1926-01","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","3",",a","3",",a","0",",a","19260119",",,a","12.7",",,a,19,","22.6",",,,a"
"ASN00054049","1926-02","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","2",",a","1",",a","0",",a","19260201",",,a","8.1",",,a,01,","10.1",",,,a"
"ASN00054049","1926-03","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","4",",a","4",",a","0",",a","19260327",",,a","14.0",",,a,27,","33.3",",,,a"
"ASN00054049","1926-04","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","2",",a","2",",a","0",",a","19260425",",,a","21.6",",,a,25,","24.1",",,,a"
"ASN00054049","1926-05","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","3",",a","2",",a","1",",a","19260511",",,a","31.5",",,a,11,","53.1",",,,a"
"ASN00054049","1926-06","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","4",",a","4",",a","0",",a","19260606",",,a","24.1",",,a,06,","46.8",",,,a"
"ASN00054049","1926-07","-29.405","150.9012","590.0","GRAMAN ULUPNA, AS","2",",a","2",",a","0",",a","19260707",",,a","13.0",",,a,07,","18.3",",,,a"
