"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR001050000","1984-04","-11.22","-50.67","0.0","LUCIARA, BR","11",",I","11",",I","2",",I","19840427",",,I","41.0",",,I,27,","140.8",",,,I"
"BR001050000","1984-05","-11.22","-50.67","0.0","LUCIARA, BR","2",",I","2",",I","1",",I","19840516",",,I","34.0",",,I,16,","46.0",",,,I"
"BR001050000","1984-06","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19840630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001050000","1984-07","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19840731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1984-08","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19840831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1984-09","-11.22","-50.67","0.0","LUCIARA, BR","4",",I","4",",I","4",",I","19840921",",,I","98.0",",,I,21,","278.0",",,,I"
"BR001050000","1984-10","-11.22","-50.67","0.0","LUCIARA, BR","8",",I","8",",I","6",",I","19841022",",,I","92.0",",,I,22,","305.0",",,,I"
"BR001050000","1984-11","-11.22","-50.67","0.0","LUCIARA, BR","9",",I","9",",I","6",",I","19841111",",,I","94.0",",,I,11,","460.0",",,,I"
"BR001050000","1985-02","-11.22","-50.67","0.0","LUCIARA, BR","9",",I","9",",I","5",",I","19850202",",,I","125.3",",,I,02,","341.9",",,,I"
"BR001050000","1985-03","-11.22","-50.67","0.0","LUCIARA, BR","14",",I","14",",I","9",",I","19850316",",,I","90.2",",,I,16,","622.8",",,,I"
"BR001050000","1985-04","-11.22","-50.67","0.0","LUCIARA, BR","10",",I","10",",I","1",",I","19850411",",,I","25.6",",,I,11,","143.2",",,,I"
"BR001050000","1985-05","-11.22","-50.67","0.0","LUCIARA, BR","5",",I","5",",I","0",",I","19850503",",,I","24.4",",,I,03,","75.4",",,,I"
"BR001050000","1985-06","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19850630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001050000","1985-07","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19850731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1985-08","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19850831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1985-09","-11.22","-50.67","0.0","LUCIARA, BR","3",",I","3",",I","2",",I","19850929",",,I","31.2",",,I,29,","77.6",",,,I"
"BR001050000","1985-10","-11.22","-50.67","0.0","LUCIARA, BR","12",",I","10",",I","0",",I","19851021",",,I","24.8",",,I,21,","131.2",",,,I"
"BR001050000","1985-11","-11.22","-50.67","0.0","LUCIARA, BR","10",",I","10",",I","0",",I","19851130",",,I","25.0",",,I,30,","120.8",",,,I"
"BR001050000","1985-12","-11.22","-50.67","0.0","LUCIARA, BR","21",",I","18",",I","4",",I","19851223",",,I","60.0",",,I,23,","394.8",",,,I"
"BR001050000","1986-01","-11.22","-50.67","0.0","LUCIARA, BR","14",",I","9",",I","2",",I","19860109",",,I","88.0",",,I,09,","263.8",",,,I"
"BR001050000","1986-02","-11.22","-50.67","0.0","LUCIARA, BR","11",",I","9",",I","2",",I","19860224",",,I","54.4",",,I,24,","163.2",",,,I"
"BR001050000","1986-03","-11.22","-50.67","0.0","LUCIARA, BR","20",",I","16",",I","5",",I","19860307",",,I","47.4",",,I,07,","304.8",",,,I"
"BR001050000","1986-04","-11.22","-50.67","0.0","LUCIARA, BR","14",",I","9",",I","2",",I","19860419",",,I","45.6",",,I,19,","133.0",",,,I"
"BR001050000","1986-05","-11.22","-50.67","0.0","LUCIARA, BR","4",",I","1",",I","0",",I","19860512",",,I","4.2",",,I,12,","7.2",",,,I"
"BR001050000","1986-06","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19860630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001050000","1986-07","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19860731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1986-08","-11.22","-50.67","0.0","LUCIARA, BR","2",",I","0",",I","0",",I","19860822",",,I","1.8",",,I,22,","3.4",",,,I"
"BR001050000","1986-09","-11.22","-50.67","0.0","LUCIARA, BR","2",",I","2",",I","0",",I","19860927",",,I","21.6",",,I,27,","29.8",",,,I"
"BR001050000","1986-10","-11.22","-50.67","0.0","LUCIARA, BR","9","3,I","8","3,I","0","3,I","19861006",",3,I","11.0","3,,I,06,","57.3","3,,,I"
"BR001050000","1986-11","-11.22","-50.67","0.0","LUCIARA, BR","12","1,I","11","1,I","2","1,I","19861123",",1,I","26.4","1,,I,23,","109.8","1,,,I"
"BR001050000","1986-12","-11.22","-50.67","0.0","LUCIARA, BR","15",",I","14",",I","2",",I","19861223",",,I","30.2",",,I,23,","174.4",",,,I"
"BR001050000","1987-01","-11.22","-50.67","0.0","LUCIARA, BR","11",",I","10",",I","1",",I","19870124",",,I","45.8",",,I,24,","120.8",",,,I"
"BR001050000","1987-02","-11.22","-50.67","0.0","LUCIARA, BR","14",",I","13",",I","4",",I","19870211",",,I","58.8",",,I,11,","263.6",",,,I"
"BR001050000","1987-03","-11.22","-50.67","0.0","LUCIARA, BR","20",",I","15",",I","6",",I","19870314",",,I","44.8",",,I,14,","321.2",",,,I"
"BR001050000","1987-04","-11.22","-50.67","0.0","LUCIARA, BR","8",",I","7",",I","3",",I","19870402",",,I","34.8",",,I,02,","136.2",",,,I"
"BR001050000","1987-05","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19870531","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1987-06","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19870630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001050000","1987-07","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19870731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1987-08","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19870831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1987-09","-11.22","-50.67","0.0","LUCIARA, BR","1",",I","1",",I","0",",I","19870924",",,I","6.8",",,I,24,","6.8",",,,I"
"BR001050000","1987-10","-11.22","-50.67","0.0","LUCIARA, BR","6",",I","6",",I","4",",I","19871012",",,I","65.8",",,I,12,","193.4",",,,I"
"BR001050000","1987-11","-11.22","-50.67","0.0","LUCIARA, BR","15",",I","14",",I","3",",I","19871116",",,I","75.8",",,I,16,","255.2",",,,I"
"BR001050000","1987-12","-11.22","-50.67","0.0","LUCIARA, BR","11",",I","9",",I","5",",I","19871210",",,I","40.2",",,I,10,","220.4",",,,I"
"BR001050000","1988-01","-11.22","-50.67","0.0","LUCIARA, BR","12",",I","11",",I","4",",I","19880103",",,I","82.8",",,I,03,","284.2",",,,I"
"BR001050000","1988-02","-11.22","-50.67","0.0","LUCIARA, BR","16",",I","15",",I","2",",I","19880218",",,I","27.8",",,I,18,","208.2",",,,I"
"BR001050000","1988-03","-11.22","-50.67","0.0","LUCIARA, BR","17",",I","16",",I","5",",I","19880321",",,I","98.8",",,I,21,","379.8",",,,I"
"BR001050000","1988-04","-11.22","-50.67","0.0","LUCIARA, BR","11",",I","9",",I","2",",I","19880416",",,I","62.4",",,I,16,","176.6",",,,I"
"BR001050000","1988-05","-11.22","-50.67","0.0","LUCIARA, BR","1",",I","1",",I","0",",I","19880515",",,I","5.8",",,I,15,","5.8",",,,I"
"BR001050000","1988-06","-11.22","-50.67","0.0","LUCIARA, BR","2",",I","2",",I","1",",I","19880604",",,I","33.8",",,I,04,","40.4",",,,I"
"BR001050000","1988-07","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19880731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1988-08","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19880831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1988-09","-11.22","-50.67","0.0","LUCIARA, BR","3",",I","3",",I","0",",I","19880928",",,I","10.4",",,I,28,","22.6",",,,I"
"BR001050000","1988-10","-11.22","-50.67","0.0","LUCIARA, BR","10",",I","8",",I","2",",I","19881023",",,I","110.2",",,I,23,","227.4",",,,I"
"BR001050000","1988-11","-11.22","-50.67","0.0","LUCIARA, BR","16",",I","13",",I","3",",I","19881118",",,I","69.2",",,I,18,","223.0",",,,I"
"BR001050000","1988-12","-11.22","-50.67","0.0","LUCIARA, BR","17",",I","13",",I","2",",I","19881218",",,I","35.6",",,I,18,","171.0",",,,I"
"BR001050000","1989-01","-11.22","-50.67","0.0","LUCIARA, BR","20",",I","16",",I","5",",I","19890107",",,I","71.8",",,I,07,","324.6",",,,I"
"BR001050000","1989-02","-11.22","-50.67","0.0","LUCIARA, BR","15",",I","10",",I","2",",I","19890220",",,I","29.8",",,I,20,","155.4",",,,I"
"BR001050000","1989-03","-11.22","-50.67","0.0","LUCIARA, BR","16",",I","15",",I","5",",I","19890324",",,I","60.4",",,I,24,","319.2",",,,I"
"BR001050000","1989-04","-11.22","-50.67","0.0","LUCIARA, BR","11",",I","9",",I","2",",I","19890401",",,I","37.4",",,I,01,","125.0",",,,I"
"BR001050000","1989-05","-11.22","-50.67","0.0","LUCIARA, BR","3",",I","2",",I","1",",I","19890509",",,I","26.2",",,I,09,","34.0",",,,I"
"BR001050000","1989-06","-11.22","-50.67","0.0","LUCIARA, BR","3",",I","0",",I","0",",I","19890629",",,I","1.8",",,I,29,","4.2",",,,I"
"BR001050000","1989-07","-11.22","-50.67","0.0","LUCIARA, BR","1",",I","0",",I","0",",I","19890727",",,I","1.2",",,I,27,","1.2",",,,I"
"BR001050000","1989-08","-11.22","-50.67","0.0","LUCIARA, BR","3",",I","2",",I","0",",I","19890828",",,I","15.8",",,I,28,","19.5",",,,I"
"BR001050000","1989-09","-11.22","-50.67","0.0","LUCIARA, BR","4",",I","2",",I","1",",I","19890914",",,I","36.2",",,I,14,","47.7",",,,I"
"BR001050000","1989-10","-11.22","-50.67","0.0","LUCIARA, BR","12",",I","10",",I","3",",I","19891010",",,I","35.2",",,I,10,","160.1",",,,I"
"BR001050000","1989-11","-11.22","-50.67","0.0","LUCIARA, BR","16",",I","16",",I","3",",I","19891114","+,,I","28.4",",,I,14,+","218.8",",,,I"
"BR001050000","1989-12","-11.22","-50.67","0.0","LUCIARA, BR","22",",I","20",",I","7",",I","19891202",",,I","69.4",",,I,02,","505.8",",,,I"
"BR001050000","1990-01","-11.22","-50.67","0.0","LUCIARA, BR","17",",I","15",",I","1",",I","19900110",",,I","27.6",",,I,10,","155.0",",,,I"
"BR001050000","1990-02","-11.22","-50.67","0.0","LUCIARA, BR","14",",I","14",",I","5",",I","19900213",",,I","84.8",",,I,13,","302.0",",,,I"
"BR001050000","1990-03","-11.22","-50.67","0.0","LUCIARA, BR","10",",I","7",",I","3",",I","19900328",",,I","48.6",",,I,28,","162.6",",,,I"
"BR001050000","1990-04","-11.22","-50.67","0.0","LUCIARA, BR","5",",I","5",",I","1",",I","19900407",",,I","27.6",",,I,07,","58.4",",,,I"
"BR001050000","1990-05","-11.22","-50.67","0.0","LUCIARA, BR","7",",I","6",",I","0",",I","19900509",",,I","11.8",",,I,09,","38.4",",,,I"
"BR001050000","1990-06","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19900630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001050000","1990-07","-11.22","-50.67","0.0","LUCIARA, BR","1",",I","0",",I","0",",I","19900704",",,I","1.1",",,I,04,","1.1",",,,I"
"BR001050000","1990-08","-11.22","-50.67","0.0","LUCIARA, BR","1",",I","1",",I","1",",I","19900830",",,I","30.4",",,I,30,","30.4",",,,I"
"BR001050000","1990-09","-11.22","-50.67","0.0","LUCIARA, BR","4",",I","3",",I","0",",I","19900925",",,I","18.6",",,I,25,","38.0",",,,I"
"BR001050000","1990-10","-11.22","-50.67","0.0","LUCIARA, BR","7",",I","3",",I","1",",I","19901014",",,I","47.2",",,I,14,","91.2",",,,I"
"BR001050000","1990-11","-11.22","-50.67","0.0","LUCIARA, BR","12",",I","7",",I","2",",I","19901118",",,I","32.2",",,I,18,","134.2",",,,I"
"BR001050000","1990-12","-11.22","-50.67","0.0","LUCIARA, BR","10",",I","10",",I","3",",I","19901228",",,I","42.8",",,I,28,","154.7",",,,I"
"BR001050000","1991-01","-11.22","-50.67","0.0","LUCIARA, BR","20",",I","14",",I","2",",I","19910115",",,I","75.8",",,I,15,","276.4",",,,I"
"BR001050000","1991-02","-11.22","-50.67","0.0","LUCIARA, BR","13",",I","12",",I","3",",I","19910202",",,I","46.8",",,I,02,","199.8",",,,I"
"BR001050000","1991-03","-11.22","-50.67","0.0","LUCIARA, BR","18",",I","13",",I","4",",I","19910329",",,I","56.4",",,I,29,","316.2",",,,I"
"BR001050000","1991-04","-11.22","-50.67","0.0","LUCIARA, BR","9",",I","8",",I","0",",I","19910415",",,I","20.8",",,I,15,","97.0",",,,I"
"BR001050000","1991-05","-11.22","-50.67","0.0","LUCIARA, BR","1",",I","0",",I","0",",I","19910525",",,I","2.2",",,I,25,","2.2",",,,I"
"BR001050000","1991-06","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19910630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR001050000","1991-07","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19910731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1991-08","-11.22","-50.67","0.0","LUCIARA, BR","0",",I","0",",I","0",",I","19910831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR001050000","1991-09","-11.22","-50.67","0.0","LUCIARA, BR","4",",I","4",",I","1",",I","19910920",",,I","43.2",",,I,20,","63.8",",,,I"
"BR001050000","1992-10","-11.22","-50.67","0.0","LUCIARA, BR","11",",I","9",",I","1",",I","19921005",",,I","30.8",",,I,05,","128.0",",,,I"
"BR001050000","1992-11","-11.22","-50.67","0.0","LUCIARA, BR","14",",I","14",",I","2",",I","19921105",",,I","56.2",",,I,05,","192.6",",,,I"
"BR001050000","1992-12","-11.22","-50.67","0.0","LUCIARA, BR","10",",I","8",",I","3",",I","19921211",",,I","79.8",",,I,11,","230.0",",,,I"
"BR001050000","1993-01","-11.22","-50.67","0.0","LUCIARA, BR","12",",I","7",",I","1",",I","19930112",",,I","50.6",",,I,12,","137.8",",,,I"
"BR001050000","1993-02","-11.22","-50.67","0.0","LUCIARA, BR","7",",I","6",",I","2",",I","19930206",",,I","51.6",",,I,06,","124.2",",,,I"
"BR001050000","1993-03","-11.22","-50.67","0.0","LUCIARA, BR","7",",I","7",",I","3",",I","19930310",",,I","36.6",",,I,10,","127.4",",,,I"
