"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1GACT0096","2021-06","32.116539","-81.246775","6.7","POOLER 1.0 NE, GA US","14",",N","9",",N","0",",N","20210613",",,N","23.6",",,N,13,","123.6",",,,N"
"US1GACT0096","2021-07","32.116539","-81.246775","6.7","POOLER 1.0 NE, GA US","16",",N","9",",N","1",",N","20210720",",,N","35.8",",,N,20,","120.1",",,,N"
