"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00069148","1750-03","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","83.0","2,a","9","2,a","6","2,a","1","2,a","0","2,a","0","2,a","0","2,a","27","2,a","0","2,a","17500307",",2,a","17500306",",2,a","17500313",",2,a","10.4","2,a,07,","28.0","2,,a,06,","30.2","2,a,13,","","","1.6","2,a","73.0","2,,,a","21.14","2,a","24.89","2,,,a","17.39","2,,,a"
"ASN00069148","1750-05","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","10.0","2,a","11","3,a","8","3,a","2","3,a","0","1,a","0","1,a","0","2,a","18","2,a","0","2,a","17500525",",1,a","17500517",",3,a","17500502",",2,a","4.1","1,a,25,","93.6","3,,a,17,","30.0","2,a,02,","","","53.5","2,a","193.4","3,,,a","16.76","2,a","21.52","2,,,a","12.00","1,,,a"
"ASN00069148","1999-10","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","","","9","3,a","3","3,a","1","3,a","0","3,a","0","3,a","0","2,a","12","2,a","0","2,a","19991021",",3,a","19991025",",3,a","19991011",",2,a","5.0","3,a,21,","108.0","3,,a,25,","29.0","2,a,11,","","","","","148.4","3,,,a","15.96","4,a","21.31","2,,,a","10.61","3,,,a"
"ASN00069148","1999-11","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","9.2","2,a","12","1,a","7","1,a","0","1,a","0","1,a","0","1,a","0","1,a","10","1,a","0","1,a","19991111",",1,a","19991109",",1,a","19991113",",1,a","3.0","1,a,11,","9.0","1,,a,09,","30.0","1,a,13,","","","86.5","1,a","36.2","1,,,a","15.62","2,a","21.34","1,,,a","9.90","1,,,a"
"ASN00069148","1999-12","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","","","9","3,a","8","3,a","1","3,a","0","3,a","0","3,a","0","3,a","21","3,a","0","3,a","19991221","+,3,a","19991229",",3,a","19991203",",3,a","7.0","3,a,21,+","27.0","3,,a,29,","29.0","3,a,03,","","","","","82.8","3,,,a","18.41","6,a","23.18","3,,,a","13.64","3,,,a"
"ASN00069148","2000-01","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","","","6","5,a","3","5,a","0","5,a","0","5,a","0","5,a","0","5,a","21","5,a","1","5,a","20000124",",5,a","20000122",",5,a","20000104",",5,a","9.0","5,a,24,","8.0","5,,a,22,","33.0","5,a,04,","","","","","23.8","5,,,a","18.73","7,a","23.69","5,,,a","13.77","5,,,a"
"ASN00069148","2000-06","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","0.0","5,a","4","3,a","2","3,a","1","3,a","0","3,a","9","3,a","0","3,a","1","3,a","0","3,a","20000615",",3,a","20000630",",3,a","20000621",",3,a","-3.0","3,a,15,","34.0","3,,a,30,","22.0","3,a,21,","","","196.8","3,a","41.0","3,,,a","10.31","5,a","17.37","3,,,a","3.26","3,,,a"
"ASN00069148","2000-07","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","","","5",",a","3",",a","0",",a","","","","","0",",a","0",",a","0",",a","","","20000705",",,a","20000725","+,,a","","","8.0",",,a,05,","21.0",",a,25,+","","","","","22.2",",,,a","","","17.00",",,,a","",""
"ASN00069148","2000-08","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","0.0",",a","7",",a","3",",a","0",",a","0",",a","10",",a","0",",a","0",",a","0",",a","20000829","+,,a","20000814",",,a","20000831","+,,a","-2.0",",a,29,+","10.0",",,a,14,","21.0",",a,31,+","","","251.8",",a","26.4",",,,a","10.21",",a","17.42",",,,a","3.00",",,,a"
"ASN00069148","2000-09","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","4.5",",a","8",",a","3",",a","1",",a","0",",a","5",",a","0",",a","10",",a","0",",a","20000913","+,,a","20000927",",,a","20000929",",,a","-2.0",",a,13,+","75.0",",,a,27,","32.0",",a,29,","","","149.5",",a","100.6",",,,a","13.50",",a","21.03",",,,a","5.97",",,,a"
"ASN00069148","2000-10","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","9.8",",a","9",",a","4",",a","0",",a","0",",a","0",",a","0",",a","9",",a","2",",a","20001002",",,a","20001019",",,a","20001007",",,a","1.0",",a,02,","13.0",",,a,19,","36.0",",a,07,","","","110.2",",a","31.6",",,,a","15.10",",a","20.90",",,,a","9.29",",,,a"
"ASN00069148","2000-11","-35.9004","150.1437","4.0","MORUYA AIRPORT AWS, AS","","","14.7",",a","14",",a","9",",a","2",",a","0",",a","0",",a","0",",a","17",",a","0",",a","20001109","+,,a","20001113",",,a","20001126",",,a","7.0",",a,09,+","44.0",",,a,13,","28.0",",a,26,","","","39.2",",a","152.2",",,,a","17.52",",a","21.37",",,,a","13.67",",,,a"
