"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BGM00041907","1993-04","24.153","89.049","13.7","ISHURDI, BG","","","","","","","","","","","","","0",",S","30",",S","23",",S","","","","","19930407",",,S","","","","","39.1",",S,07,","","","","","","","34.52",",,,S","",""
"BGM00041907","1995-10","24.153","89.049","13.7","ISHURDI, BG","","","","","","","","","","","","","0","4,S","27","4,S","15","4,S","","","","","19951017",",4,S","","","","","34.2","4,S,17,","","","","","","","32.09","4,,,S","",""
"BGM00041907","1995-12","24.153","89.049","13.7","ISHURDI, BG","","","0","5,S","0","5,S","0","5,S","","","","","0","4,S","27","4,S","0","4,S","","","19951231","+,5,S","19951201",",4,S","","","0.0","5,,S,31,+","27.8","4,S,01,","","","0.0","5,,,S","","","25.89","4,,,S","",""
"BGM00041907","1996-03","24.153","89.049","13.7","ISHURDI, BG","","","","","","","","","","","","","0","4,S","27","4,S","21","4,S","","","","","19960316",",4,S","","","","","37.0","4,S,16,","","","","","","","34.01","4,,,S","",""
"BGM00041907","1996-10","24.153","89.049","13.7","ISHURDI, BG","","","6","5,S","4","5,S","3","5,S","","","","","","","","","","","","","19961028",",5,S","","","","","66.0","5,,S,28,","","","","","178.5","5,,,S","","","","","",""
"BGM00041907","1996-12","24.153","89.049","13.7","ISHURDI, BG","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","19961231","+,5,S","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"BGM00041907","1998-02","24.153","89.049","13.7","ISHURDI, BG","","","3","5,S","3","5,S","0","5,S","","","","","0","5,S","23","5,S","0","5,S","","","19980225",",5,S","19980216",",5,S","","","8.9","5,,S,25,","31.2","5,S,16,","","","18.0","5,,,S","","","27.65","5,,,S","",""
"BGM00041907","2000-08","24.153","89.049","13.7","ISHURDI, BG","","","","","","","","","","","","","0","5,S","26","5,S","21","5,S","","","","","20000805",",5,S","","","","","35.7","5,S,05,","","","","","","","33.22","5,,,S","",""
"BGM00041907","2003-07","24.153","89.049","13.7","ISHURDI, BG","","","14","5,S","7","5,S","1","5,S","","","","","","","","","","","","","20030730",",5,S","","","","","36.1","5,,S,30,","","","","","83.3","5,,,S","","","","","",""
"BGM00041907","2005-10","24.153","89.049","13.7","ISHURDI, BG","","","9","4,S","9","4,S","6","4,S","","","","","0","5,S","26","5,S","7","5,S","","","20051002",",4,S","20051014","+,5,S","","","249.2","4,,S,02,","33.5","5,S,14,+","","","660.5","4,,,S","","","29.88","5,,,S","",""
"BGM00041907","2006-02","24.153","89.049","13.7","ISHURDI, BG","","","0","5,S","0","5,S","0","5,S","","","","","0","5,S","23","5,S","12","5,S","","","20060228","+,5,S","20060227",",5,S","","","0.0","5,,S,28,+","36.4","5,S,27,","","","0.0","5,,,S","","","31.77","5,,,S","",""
"BGM00041907","2006-03","24.153","89.049","13.7","ISHURDI, BG","","","2","4,S","1","4,S","1","4,S","","","","","0","4,S","27","4,S","19","4,S","","","20060327",",4,S","20060326",",4,S","","","80.0","4,,S,27,","40.0","4,S,26,","","","82.3","4,,,S","","","33.49","4,,,S","",""
"BGM00041907","2006-07","24.153","89.049","13.7","ISHURDI, BG","","","17","4,S","12","4,S","3","4,S","","","","","0","5,S","26","5,S","19","5,S","","","20060710",",4,S","20060701",",5,S","","","49.5","4,,S,10,","35.5","5,S,01,","","","212.0","4,,,S","","","33.19","5,,,S","",""
"BGM00041907","2009-02","24.153","89.049","13.7","ISHURDI, BG","","","1","3,S","1","3,S","0","3,S","","","","","0","4,S","24","4,S","4","4,S","","","20090212",",3,S","20090224",",4,S","","","4.1","3,,S,12,","33.5","4,S,24,","","","4.1","3,,,S","","","29.50","4,,,S","",""
"BGM00041907","2009-05","24.153","89.049","13.7","ISHURDI, BG","","","14","5,S","12","5,S","1","5,S","","","","","","","","","","","","","20090525",",5,S","","","","","32.5","5,,S,25,","","","","","129.5","5,,,S","","","","","",""
"BGM00041907","2009-07","24.153","89.049","13.7","ISHURDI, BG","","","17","4,S","11","4,S","3","4,S","","","","","0","5,S","26","5,S","23","5,S","","","20090729",",4,S","20090725",",5,S","","","38.6","4,,S,29,","36.4","5,S,25,","","","154.8","4,,,S","","","33.55","5,,,S","",""
"BGM00041907","2009-08","24.153","89.049","13.7","ISHURDI, BG","","","18","4,S","13","4,S","5","4,S","","","","","0","5,S","26","5,S","18","5,S","","","20090830",",4,S","20090804",",5,S","","","45.7","4,,S,30,","35.5","5,S,04,","","","268.7","4,,,S","","","32.76","5,,,S","",""
"BGM00041907","2009-10","24.153","89.049","13.7","ISHURDI, BG","","","7","4,S","5","4,S","0","4,S","","","","","0","4,S","27","4,S","12","4,S","","","20091008",",4,S","20091001",",4,S","","","24.9","4,,S,08,","34.4","4,S,01,","","","55.8","4,,,S","","","32.12","4,,,S","",""
"BGM00041907","2009-11","24.153","89.049","13.7","ISHURDI, BG","","","0","3,S","0","3,S","0","3,S","","","","","0","3,S","27","3,S","3","3,S","","","20091130","+,3,S","20091103",",3,S","","","0.0","3,,S,30,+","33.5","3,S,03,","","","0.0","3,,,S","","","29.56","3,,,S","",""
"BGM00041907","2009-12","24.153","89.049","13.7","ISHURDI, BG","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","20091231","+,5,S","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"BGM00041907","2010-01","24.153","89.049","13.7","ISHURDI, BG","","","0","3,S","0","3,S","0","3,S","","","","","0","3,S","18","3,S","0","3,S","","","20100131","+,3,S","20100125",",3,S","","","0.0","3,,S,31,+","27.2","3,S,25,","","","0.0","3,,,S","","","22.08","3,,,S","",""
"BGM00041907","2010-02","24.153","89.049","13.7","ISHURDI, BG","","","2","1,S","0","1,S","0","1,S","","","","","0","1,S","27","1,S","3","1,S","","","20100225","+,1,S","20100228",",1,S","","","0.8","1,,S,25,+","33.0","1,S,28,","","","1.6","1,,,S","","","28.70","1,,,S","",""
"BGM00041907","2010-03","24.153","89.049","13.7","ISHURDI, BG","","","1","3,S","0","3,S","0","3,S","","","","","0","3,S","28","3,S","28","3,S","","","20100331",",3,S","20100323",",3,S","","","0.3","3,,S,31,","40.2","3,S,23,","","","0.3","3,,,S","","","35.83","3,,,S","",""
"BGM00041907","2010-04","24.153","89.049","13.7","ISHURDI, BG","","","4","4,S","3","4,S","0","4,S","","","","","0","4,S","26","4,S","26","4,S","","","20100426",",4,S","20100410",",4,S","","","22.1","4,,S,26,","42.5","4,S,10,","","","38.4","4,,,S","","","37.96","4,,,S","",""
"BGM00041907","2010-05","24.153","89.049","13.7","ISHURDI, BG","","","10","4,S","5","4,S","1","4,S","","","","","","","","","","","","","20100507",",4,S","","","","","39.9","4,,S,07,","","","","","81.8","4,,,S","","","","","",""
"BGM00041907","2010-06","24.153","89.049","13.7","ISHURDI, BG","","","14","2,S","10","2,S","1","2,S","","","","","0","3,S","27","3,S","21","3,S","","","20100626",",2,S","20100601",",3,S","","","31.2","2,,S,26,","37.4","3,S,01,","","","124.6","2,,,S","","","34.22","3,,,S","",""
"BGM00041907","2010-07","24.153","89.049","13.7","ISHURDI, BG","","","18","4,S","10","4,S","2","4,S","","","","","0","5,S","26","5,S","24","5,S","","","20100710",",4,S","20100728","+,5,S","","","51.1","4,,S,10,","36.0","5,S,28,+","","","147.2","4,,,S","","","33.97","5,,,S","",""
"BGM00041907","2010-08","24.153","89.049","13.7","ISHURDI, BG","","","12","4,S","5","4,S","1","4,S","","","","","0","4,S","27","4,S","26","4,S","","","20100822",",4,S","20100810",",4,S","","","41.9","4,,S,22,","37.5","4,S,10,","","","81.7","4,,,S","","","34.03","4,,,S","",""
"BGM00041907","2010-09","24.153","89.049","13.7","ISHURDI, BG","","","10","2,S","9","2,S","1","2,S","","","","","0","2,S","28","2,S","21","2,S","","","20100911",",2,S","20100906",",2,S","","","30.0","2,,S,11,","35.5","2,S,06,","","","109.8","2,,,S","","","33.14","2,,,S","",""
"BGM00041907","2013-12","24.153","89.049","13.7","ISHURDI, BG","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","20131231","+,4,S","","","","","0.0","4,,S,31,+","","","","","0.0","4,,,S","","","","","",""
"BGM00041907","2014-03","24.153","89.049","13.7","ISHURDI, BG","","","4","1,S","2","1,S","0","1,S","","","","","","","","","","","","","20140324",",1,S","","","","","19.1","1,,S,24,","","","","","30.1","1,,,S","","","","","",""
"BGM00041907","2014-04","24.153","89.049","13.7","ISHURDI, BG","","","2",",S","1",",S","0",",S","","","","","0","5,S","25","5,S","25","5,S","","","20140408",",,S","20140425",",5,S","","","7.9",",,S,08,","41.0","5,S,25,","","","9.7",",,,S","","","37.47","5,,,S","",""
"BGM00041907","2014-05","24.153","89.049","13.7","ISHURDI, BG","","","8","2,S","4","2,S","1","2,S","","","","","","","","","","","","","20140525",",2,S","","","","","80.3","2,,S,25,","","","","","125.4","2,,,S","","","","","",""
"BGM00041907","2014-07","24.153","89.049","13.7","ISHURDI, BG","","","20",",S","10",",S","2",",S","","","","","0","2,S","29","2,S","24","2,S","","","20140701",",,S","20140726","+,2,S","","","45.0",",,S,01,","36.0","2,S,26,+","","","180.5",",,,S","","","33.21","2,,,S","",""
"BGM00041907","2014-08","24.153","89.049","13.7","ISHURDI, BG","","","15","1,S","10","1,S","4","1,S","","","","","0","3,S","28","3,S","23","3,S","","","20140814",",1,S","20140801",",3,S","","","52.1","1,,S,14,","35.4","3,S,01,","","","231.6","1,,,S","","","33.49","3,,,S","",""
"BGM00041907","2014-09","24.153","89.049","13.7","ISHURDI, BG","","","12",",S","8",",S","3",",S","0","4,S","0","4,S","0","2,S","28","2,S","22","2,S","20140927",",4,S","20140921",",,S","20140918",",2,S","24.4","4,S,27,","69.9",",,S,21,","36.6","2,S,18,","","","174.2",",,,S","29.30","6,S","33.26","2,,,S","25.33","4,,,S"
"BGM00041907","2014-10","24.153","89.049","13.7","ISHURDI, BG","","","7","1,S","5","1,S","1","1,S","","","","","0","5,S","26","5,S","9","5,S","","","20141014",",1,S","20141006",",5,S","","","50.8","1,,S,14,","34.6","5,S,06,","","","89.4","1,,,S","","","31.70","5,,,S","",""
"BGM00041907","2014-11","24.153","89.049","13.7","ISHURDI, BG","","","0","1,S","0","1,S","0","1,S","0","5,S","0","5,S","","","","","","","20141126",",5,S","20141130","+,1,S","","","11.4","5,S,26,","0.0","1,,S,30,+","","","","","0.0","1,,,S","","","","","15.20","5,,,S"
"BGM00041907","2014-12","24.153","89.049","13.7","ISHURDI, BG","","","0","1,S","0","1,S","0","1,S","0","5,S","0","5,S","0","3,S","24","3,S","0","3,S","20141227",",5,S","20141231","+,1,S","20141205",",3,S","7.2","5,S,27,","0.0","1,,S,31,+","28.5","3,S,05,","","","0.0","1,,,S","18.16","7,S","24.74","3,,,S","11.58","5,,,S"
"BGM00041907","2015-01","24.153","89.049","13.7","ISHURDI, BG","","","0",",S","0",",S","0",",S","","","","","0","4,S","21","4,S","0","4,S","","","20150131","+,,S","20150103",",4,S","","","0.0",",,S,31,+","29.5","4,S,03,","","","0.0",",,,S","","","23.61","4,,,S","",""
"BGM00041907","2015-02","24.153","89.049","13.7","ISHURDI, BG","","","1","3,S","1","3,S","0","3,S","","","","","","","","","","","","","20150219",",3,S","","","","","7.9","3,,S,19,","","","","","7.9","3,,,S","","","","","",""
"BGM00041907","2015-04","24.153","89.049","13.7","ISHURDI, BG","","","9","1,S","8","1,S","2","1,S","","","","","0","4,S","26","4,S","19","4,S","","","20150407",",1,S","20150403",",4,S","","","39.6","1,,S,07,","36.5","4,S,03,","","","114.4","1,,,S","","","33.54","4,,,S","",""
"BGM00041907","2015-05","24.153","89.049","13.7","ISHURDI, BG","","","8","1,S","7","1,S","2","1,S","","","","","0","5,S","26","5,S","24","5,S","","","20150516",",1,S","20150522",",5,S","","","54.4","1,,S,16,","39.2","5,S,22,","","","141.1","1,,,S","","","35.13","5,,,S","",""
"BGM00041907","2015-06","24.153","89.049","13.7","ISHURDI, BG","","","16","1,S","13","1,S","3","1,S","","","","","","","","","","","","","20150626",",1,S","","","","","96.3","1,,S,26,","","","","","327.9","1,,,S","","","","","",""
"BGM00041907","2015-07","24.153","89.049","13.7","ISHURDI, BG","","","23",",S","15",",S","7",",S","","","","","","","","","","","","","20150710",",,S","","","","","99.3",",,S,10,","","","","","441.2",",,,S","","","","","",""
"BGM00041907","2015-08","24.153","89.049","13.7","ISHURDI, BG","","","19",",S","15",",S","3",",S","","","","","0","3,S","28","3,S","21","3,S","","","20150819",",,S","20150810",",3,S","","","37.6",",,S,19,","35.2","3,S,10,","","","244.5",",,,S","","","32.87","3,,,S","",""
"BGM00041907","2015-09","24.153","89.049","13.7","ISHURDI, BG","","","13","1,S","12","1,S","2","1,S","","","","","0","4,S","26","4,S","22","4,S","","","20150922",",1,S","20150918","+,4,S","","","48.0","1,,S,22,","36.5","4,S,18,+","","","182.9","1,,,S","","","33.76","4,,,S","",""
"BGM00041907","2015-10","24.153","89.049","13.7","ISHURDI, BG","","","5",",S","3",",S","0",",S","","","","","","","","","","","","","20151009",",,S","","","","","19.1",",,S,09,","","","","","36.3",",,,S","","","","","",""
"BGM00041907","2015-11","24.153","89.049","13.7","ISHURDI, BG","","","1",",S","1",",S","0",",S","","","","","0","4,S","26","4,S","1","4,S","","","20151105",",,S","20151104",",4,S","","","2.5",",,S,05,","32.4","4,S,04,","","","2.5",",,,S","","","30.27","4,,,S","",""
"BGM00041907","2016-01","24.153","89.049","13.7","ISHURDI, BG","","","2","3,S","2","3,S","1","3,S","","","","","","","","","","","","","20160120",",3,S","","","","","27.2","3,,S,20,","","","","","32.3","3,,,S","","","","","",""
"BGM00041907","2016-03","24.153","89.049","13.7","ISHURDI, BG","","","4","2,S","3","2,S","2","2,S","","","","","","","","","","","","","20160330",",2,S","","","","","67.6","2,,S,30,","","","","","122.5","2,,,S","","","","","",""
"BGM00041907","2016-07","24.153","89.049","13.7","ISHURDI, BG","","","26","1,S","19","1,S","4","1,S","","","","","","","","","","","","","20160703",",1,S","","","","","81.8","1,,S,03,","","","","","284.6","1,,,S","","","","","",""
"BGM00041907","2016-08","24.153","89.049","13.7","ISHURDI, BG","","","16",",S","12",",S","4",",S","","","","","0","3,S","28","3,S","21","3,S","","","20160825","+,,S","20160825",",3,S","","","38.1",",,S,25,+","36.2","3,S,25,","","","233.3",",,,S","","","33.35","3,,,S","",""
"BGM00041907","2016-09","24.153","89.049","13.7","ISHURDI, BG","","","17","2,S","13","2,S","7","2,S","","","","","","","","","","","","","20160911",",2,S","","","","","132.3","2,,S,11,","","","","","442.2","2,,,S","","","","","",""
"BGM00041907","2016-10","24.153","89.049","13.7","ISHURDI, BG","","","9","2,S","5","2,S","0","2,S","","","","","0","5,S","26","5,S","19","5,S","","","20161028",",2,S","20161002",",5,S","","","19.1","2,,S,28,","35.5","5,S,02,","","","57.8","2,,,S","","","32.81","5,,,S","",""
"BGM00041907","2016-11","24.153","89.049","13.7","ISHURDI, BG","","","1","4,S","0","4,S","0","4,S","","","","","","","","","","","","","20161105",",4,S","","","","","2.0","4,,S,05,","","","","","2.0","4,,,S","","","","","",""
"BGM00041907","2017-03","24.153","89.049","13.7","ISHURDI, BG","","","5","2,S","3","2,S","0","2,S","","","","","","","","","","","","","20170310",",2,S","","","","","20.8","2,,S,10,","","","","","34.3","2,,,S","","","","","",""
"BGM00041907","2017-04","24.153","89.049","13.7","ISHURDI, BG","","","8",",S","7",",S","1",",S","","","","","0","4,S","26","4,S","22","4,S","","","20170422",",,S","20170410",",4,S","","","42.9",",,S,22,","38.0","4,S,10,","","","137.9",",,,S","","","34.94","4,,,S","",""
"BGM00041907","2017-05","24.153","89.049","13.7","ISHURDI, BG","","","8",",S","4",",S","1",",S","","","","","0","5,S","26","5,S","24","5,S","","","20170515",",,S","20170522",",5,S","","","53.8",",,S,15,","37.2","5,S,22,","","","90.3",",,,S","","","34.93","5,,,S","",""
"BGM00041907","2017-08","24.153","89.049","13.7","ISHURDI, BG","","","18",",S","15",",S","3",",S","","","","","0","4,S","27","4,S","25","4,S","","","20170810",",,S","20170802",",4,S","","","65.0",",,S,10,","35.5","4,S,02,","","","267.6",",,,S","","","33.60","4,,,S","",""
"BGM00041907","2017-09","24.153","89.049","13.7","ISHURDI, BG","","","17","1,S","14","1,S","5","1,S","","","","","0","3,S","27","3,S","22","3,S","","","20170918",",1,S","20170916",",3,S","","","37.8","1,,S,18,","36.2","3,S,16,","","","291.2","1,,,S","","","33.76","3,,,S","",""
"BGM00041907","2017-11","24.153","89.049","13.7","ISHURDI, BG","","","3","3,S","1","3,S","0","3,S","","","","","","","","","","","","","20171116",",3,S","","","","","16.3","3,,S,16,","","","","","19.4","3,,,S","","","","","",""
"BGM00041907","2017-12","24.153","89.049","13.7","ISHURDI, BG","","","2","4,S","1","4,S","1","4,S","","","","","","","","","","","","","20171209",",4,S","","","","","38.1","4,,S,09,","","","","","39.4","4,,,S","","","","","",""
"BGM00041907","2018-02","24.153","89.049","13.7","ISHURDI, BG","","","1","2,S","1","2,S","0","2,S","","","","","0","5,S","23","5,S","2","5,S","","","20180225",",2,S","20180225",",5,S","","","8.9","2,,S,25,","32.5","5,S,25,","","","8.9","2,,,S","","","28.71","5,,,S","",""
"BGM00041907","2018-03","24.153","89.049","13.7","ISHURDI, BG","","","2",",S","2",",S","0",",S","","","","","0","5,S","26","5,S","21","5,S","","","20180331",",,S","20180304",",5,S","","","11.2",",,S,31,","35.3","5,S,04,","","","20.3",",,,S","","","33.47","5,,,S","",""
"BGM00041907","2018-04","24.153","89.049","13.7","ISHURDI, BG","","","15",",S","11",",S","5",",S","","","","","0","2,S","28","2,S","21","2,S","","","20180407",",,S","20180423","+,2,S","","","170.2",",,S,07,","36.2","2,S,23,+","","","425.1",",,,S","","","33.02","2,,,S","",""
"BGM00041907","2018-05","24.153","89.049","13.7","ISHURDI, BG","","","13","4,S","11","4,S","2","4,S","","","","","","","","","","","","","20180516",",4,S","","","","","33.3","4,,S,16,","","","","","178.0","4,,,S","","","","","",""
"BGM00041907","2018-06","24.153","89.049","13.7","ISHURDI, BG","","","12","2,S","6","2,S","1","2,S","","","","","0","4,S","26","4,S","25","4,S","","","20180610",",2,S","20180615",",4,S","","","41.1","2,,S,10,","39.0","4,S,15,","","","106.9","2,,,S","","","35.02","4,,,S","",""
"BGM00041907","2018-07","24.153","89.049","13.7","ISHURDI, BG","","","25",",S","17",",S","5",",S","","","","","0","4,S","27","4,S","20","4,S","","","20180728",",,S","20180719",",4,S","","","113.3",",,S,28,","37.2","4,S,19,","","","447.7",",,,S","","","33.31","4,,,S","",""
"BGM00041907","2018-08","24.153","89.049","13.7","ISHURDI, BG","","","14","1,S","8","1,S","1","1,S","","","","","0","4,S","27","4,S","25","4,S","","","20180821",",1,S","20180819",",4,S","","","26.2","1,,S,21,","37.0","4,S,19,","","","95.1","1,,,S","","","33.87","4,,,S","",""
"BGM00041907","2018-09","24.153","89.049","13.7","ISHURDI, BG","","","7","3,S","4","3,S","1","3,S","","","","","","","","","","","","","20180902",",3,S","","","","","33.0","3,,S,02,","","","","","80.0","3,,,S","","","","","",""
"BGM00041907","2018-10","24.153","89.049","13.7","ISHURDI, BG","","","5","2,S","4","2,S","2","2,S","","","","","","","","","","","","","20181011",",2,S","","","","","44.5","2,,S,11,","","","","","93.3","2,,,S","","","","","",""
"BGM00041907","2019-06","24.153","89.049","13.7","ISHURDI, BG","","","5","3,S","5","3,S","3","3,S","","","","","","","","","","","","","20190605",",3,S","","","","","134.1","3,,S,05,","","","","","257.8","3,,,S","","","","","",""
"BGM00041907","2019-07","24.153","89.049","13.7","ISHURDI, BG","","","17","3,S","13","3,S","5","3,S","","","","","0","3,S","28","3,S","26","3,S","","","20190712",",3,S","20190720",",3,S","","","56.4","3,,S,12,","36.3","3,S,20,","","","290.9","3,,,S","","","33.98","3,,,S","",""
"BGM00041907","2019-08","24.153","89.049","13.7","ISHURDI, BG","","","14",",S","11",",S","3",",S","0","5,S","0","5,S","0","2,S","29","2,S","26","2,S","20190815",",5,S","20190816",",,S","20190811","+,2,S","25.0","5,S,15,","43.4",",,S,16,","36.0","2,S,11,+","","","157.9",",,,S","30.32","7,S","33.90","2,,,S","26.75","5,,,S"
"BGM00041907","2019-09","24.153","89.049","13.7","ISHURDI, BG","","","19",",S","15",",S","2",",S","","","","","0","2,S","28","2,S","21","2,S","","","20190925",",,S","20190901",",2,S","","","62.0",",,S,25,","36.0","2,S,01,","","","191.9",",,,S","","","32.67","2,,,S","",""
"BGM00041907","2019-11","24.153","89.049","13.7","ISHURDI, BG","","","3",",S","2",",S","0",",S","","","","","0","2,S","28","2,S","0","2,S","","","20191109",",,S","20191114","+,2,S","","","24.6",",,S,09,","31.7","2,S,14,+","","","35.2",",,,S","","","30.01","2,,,S","",""
"BGM00041907","2019-12","24.153","89.049","13.7","ISHURDI, BG","","","1",",S","1",",S","0",",S","","","","","0","3,S","22","3,S","0","3,S","","","20191227",",,S","20191206",",3,S","","","6.1",",,S,27,","30.2","3,S,06,","","","6.1",",,,S","","","24.17","3,,,S","",""
"BGM00041907","2020-03","24.153","89.049","13.7","ISHURDI, BG","","","5",",S","3",",S","0",",S","","","","","0","5,S","26","5,S","8","5,S","","","20200304",",,S","20200328",",5,S","","","11.4",",,S,04,","35.5","5,S,28,","","","21.1",",,,S","","","31.11","5,,,S","",""
"BGM00041907","2020-04","24.153","89.049","13.7","ISHURDI, BG","","","11",",S","5",",S","0",",S","","","","","0",",S","30",",S","21",",S","","","20200411",",,S","20200407",",,S","","","12.4",",,S,11,","38.7",",S,07,","","","37.5",",,,S","","","34.19",",,,S","",""
"BGM00041907","2020-05","24.153","89.049","13.7","ISHURDI, BG","","","15",",S","10",",S","5",",S","","","","","0","1,S","30","1,S","24","1,S","","","20200520",",,S","20200513",",1,S","","","104.9",",,S,20,","37.4","1,S,13,","","","372.4",",,,S","","","33.84","1,,,S","",""
"BGM00041907","2020-06","24.153","89.049","13.7","ISHURDI, BG","","","19",",S","14",",S","3",",S","","","","","0",",S","30",",S","27",",S","","","20200613",",,S","20200607",",,S","","","45.2",",,S,13,","36.6",",S,07,","","","238.3",",,,S","","","34.17",",,,S","",""
"BGM00041907","2020-07","24.153","89.049","13.7","ISHURDI, BG","","","17",",S","16",",S","6",",S","","","","","0","2,S","29","2,S","25","2,S","","","20200720",",,S","20200726",",2,S","","","79.8",",,S,20,","36.0","2,S,26,","","","434.4",",,,S","","","33.92","2,,,S","",""
"BGM00041907","2020-08","24.153","89.049","13.7","ISHURDI, BG","","","21",",S","16",",S","1",",S","","","","","0",",S","31",",S","27",",S","","","20200816",",,S","20200803",",,S","","","27.9",",,S,16,","36.7",",S,03,","","","156.7",",,,S","","","33.85",",,,S","",""
"BGM00041907","2020-09","24.153","89.049","13.7","ISHURDI, BG","","","20",",S","13",",S","3",",S","","","","","0","2,S","28","2,S","24","2,S","","","20200906",",,S","20200905",",2,S","","","72.4",",,S,06,","35.8","2,S,05,","","","256.1",",,,S","","","33.74","2,,,S","",""
"BGM00041907","2020-10","24.153","89.049","13.7","ISHURDI, BG","","","9","1,S","6","1,S","3","1,S","","","","","0","2,S","29","2,S","24","2,S","","","20201007",",1,S","20201015",",2,S","","","55.6","1,,S,07,","35.8","2,S,15,","","","157.2","1,,,S","","","33.29","2,,,S","",""
"BGM00041907","2020-11","24.153","89.049","13.7","ISHURDI, BG","","","0","2,S","0","2,S","0","2,S","","","","","0","2,S","28","2,S","2","2,S","","","20201130","+,2,S","20201102",",2,S","","","0.0","2,,S,30,+","32.7","2,S,02,","","","0.0","2,,,S","","","29.96","2,,,S","",""
