"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BLM00085244","2001-07","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","117.2","S","117.2","5,S","","","","","","","0","4,S","0","4,S","0","1,S","28","1,S","0","1,S","20010729",",4,S","","","20010705","+,1,S","6.4","4,S,29,","","","31.4","1,S,05,+","11.5","1,S","","","22.43","5,S","28.20","1,,,S","16.65","4,,,S"
"BLM00085244","2001-09","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","169.9","5,S","","","","","","","0","4,S","0","4,S","0","1,S","29","1,S","17","1,S","20010918",",4,S","","","20010921","+,1,S","10.0","4,S,18,","","","34.8","1,S,21,+","0.0","1,S","","","25.08","5,S","31.72","1,,,S","18.45","4,,,S"
"BLM00085244","2001-10","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","","","","","","","","","","","","","0","1,S","30","1,S","21","1,S","","","","","20011028","+,1,S","","","","","36.3","1,S,28,+","","","","","","","32.61","1,,,S","",""
"BLM00085244","2001-11","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","","","","","","","","","","","","","0",",S","30",",S","15",",S","","","","","20011123","+,,S","","","","","34.0",",S,23,+","","","","","","","31.57",",,,S","",""
"BLM00085244","2001-12","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","","","","","","","","","0","5,S","0","5,S","0","2,S","29","2,S","19","2,S","20011205",",5,S","","","20011227","+,2,S","15.0","5,S,05,","","","36.2","2,S,27,+","","","","","26.79","7,S","32.97","2,,,S","20.62","5,,,S"
"BLM00085244","2002-01","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","","","","","","","","","","","","","0","1,S","30","1,S","25","1,S","","","","","20020120","+,1,S","","","","","36.7","1,S,20,+","","","","","","","33.74","1,,,S","",""
"BLM00085244","2002-02","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","198.2","2,S","","","","","","","0","1,S","0","1,S","0","1,S","27","1,S","9","1,S","20020221",",1,S","","","20020211","+,1,S","18.6","1,S,21,","","","33.0","1,S,11,+","0.0","1,S","","","25.98","2,S","30.81","1,,,S","21.15","1,,,S"
"BLM00085244","2002-03","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","","","","","","","","","","","","","0","3,S","28","3,S","5","3,S","","","","","20020306","+,3,S","","","","","33.0","3,S,06,+","","","","","","","31.24","3,,,S","",""
"BLM00085244","2002-04","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","173.0","4,S","","","","","","","0","3,S","0","3,S","0","2,S","28","2,S","6","2,S","20020428",",3,S","","","20020405","+,2,S","15.0","3,S,28,","","","33.3","2,S,05,+","0.0","2,S","","","24.96","4,S","29.95","2,,,S","19.97","3,,,S"
"BLM00085244","2002-05","-17.645","-63.135","373.4","VIRU VIRU INTERNATIONAL, BL","","","167.8","4,S","","","","","","","0","4,S","0","4,S","0",",S","30",",S","1",",S","20020522",",4,S","","","20020511",",,S","12.0","4,S,22,","","","39.6",",S,11,","1.3",",S","","","24.34","4,S","29.01",",,,S","19.68","4,,,S"
