"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BOM00026832","1955-01","53.85","25.317","157.0","LIDA, BO","","","17",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19550112",",,I","","","","","","","5.4",",,I,12,","","","","","","","26.3",",,,I","","","","","",""
"BOM00026832","1955-02","53.85","25.317","157.0","LIDA, BO","","","14",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19550221",",,I","","","","","","","5.2",",,I,21,","","","","","","","29.5",",,,I","","","","","",""
"BOM00026832","1955-03","53.85","25.317","157.0","LIDA, BO","","","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19550327",",,I","","","","","","","4.2",",,I,27,","","","","","","","18.3",",,,I","","","","","",""
"BOM00026832","1955-04","53.85","25.317","157.0","LIDA, BO","","","15",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19550425",",,I","","","","","","","9.2",",,I,25,","","","","","","","45.8",",,,I","","","","","",""
"BOM00026832","1955-05","53.85","25.317","157.0","LIDA, BO","","","20",",I","9",",I","1",",I","","","","","","","","","","","","","","","","","19550520",",,I","","","","","","","48.2",",,I,20,","","","","","","","108.6",",,,I","","","","","",""
"BOM00026832","1955-06","53.85","25.317","157.0","LIDA, BO","","","8",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19550611",",,I","","","","","","","10.8",",,I,11,","","","","","","","41.4",",,,I","","","","","",""
"BOM00026832","1955-07","53.85","25.317","157.0","LIDA, BO","","","12",",I","10",",I","2",",I","","","","","","","","","","","","","","","","","19550708",",,I","","","","","","","98.6",",,I,08,","","","","","","","192.5",",,,I","","","","","",""
"BOM00026832","1955-08","53.85","25.317","157.0","LIDA, BO","","","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19550823",",,I","","","","","","","8.5",",,I,23,","","","","","","","17.0",",,,I","","","","","",""
"BOM00026832","1955-09","53.85","25.317","157.0","LIDA, BO","","","13",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19550902",",,I","","","","","","","15.5",",,I,02,","","","","","","","55.6",",,,I","","","","","",""
"BOM00026832","1955-10","53.85","25.317","157.0","LIDA, BO","","","8",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19551025",",,I","","","","","","","8.4",",,I,25,","","","","","","","24.7",",,,I","","","","","",""
"BOM00026832","1955-11","53.85","25.317","157.0","LIDA, BO","","","14",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19551111",",,I","","","","","","","5.8",",,I,11,","","","","","","","35.0",",,,I","","","","","",""
"BOM00026832","1955-12","53.85","25.317","157.0","LIDA, BO","","","21",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","19551206",",,I","","","","","","","15.1",",,I,06,","","","","","","","77.3",",,,I","","","","","",""
"BOM00026832","1956-01","53.85","25.317","157.0","LIDA, BO","","","16",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19560122",",,I","","","","","","","5.4",",,I,22,","","","","","","","28.5",",,,I","","","","","",""
"BOM00026832","1956-02","53.85","25.317","157.0","LIDA, BO","","","14",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19560215",",,I","","","","","","","5.3",",,I,15,","","","","","","","21.1",",,,I","","","","","",""
"BOM00026832","1956-03","53.85","25.317","157.0","LIDA, BO","","","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19560301",",,I","","","","","","","8.9",",,I,01,","","","","","","","22.1",",,,I","","","","","",""
"BOM00026832","1956-04","53.85","25.317","157.0","LIDA, BO","","","16",",I","8",",I","0",",I","","","","","","","","","","","","","","","","","19560407",",,I","","","","","","","5.5",",,I,07,","","","","","","","36.4",",,,I","","","","","",""
