"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BGM00041923","1992-12","23.779","90.383","7.3","TEJGAON, BG","","","0","1,S","0","1,S","0","1,S","","","","","0","3,S","28","3,S","0","3,S","","","19921231","+,1,S","19921225",",3,S","","","0.0","1,,S,31,+","27.8","3,S,25,","","","0.0","1,,,S","","","26.05","3,,,S","",""
"BGM00041923","1994-02","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","5,S","23","5,S","0","5,S","","","","","19940228",",5,S","","","","","31.0","5,S,28,","","","","","","","26.95","5,,,S","",""
"BGM00041923","1994-03","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","5,S","26","5,S","14","5,S","","","","","19940321",",5,S","","","","","35.2","5,S,21,","","","","","","","32.25","5,,,S","",""
"BGM00041923","1995-07","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","4,S","27","4,S","12","4,S","","","","","19950719","+,4,S","","","","","33.5","4,S,19,+","","","","","","","31.61","4,,,S","",""
"BGM00041923","1995-10","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","4,S","27","4,S","23","4,S","","","","","19951003",",4,S","","","","","34.6","4,S,03,","","","","","","","32.87","4,,,S","",""
"BGM00041923","1995-12","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","5,S","26","5,S","0","5,S","","","","","19951201",",5,S","","","","","28.6","5,S,01,","","","","","","","26.98","5,,,S","",""
"BGM00041923","1996-02","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","2,S","27","2,S","0","2,S","","","","","19960225","+,2,S","","","","","32.0","2,S,25,+","","","","","","","29.71","2,,,S","",""
"BGM00041923","1996-03","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","5,S","26","5,S","22","5,S","","","","","19960317",",5,S","","","","","37.6","5,S,17,","","","","","","","34.26","5,,,S","",""
"BGM00041923","1996-07","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","5,S","26","5,S","19","5,S","","","","","19960715",",5,S","","","","","34.1","5,S,15,","","","","","","","32.77","5,,,S","",""
"BGM00041923","1996-08","23.779","90.383","7.3","TEJGAON, BG","","","20","5,S","14","5,S","3","5,S","","","","","","","","","","","","","19960821",",5,S","","","","","65.0","5,,S,21,","","","","","290.5","5,,,S","","","","","",""
"BGM00041923","1996-09","23.779","90.383","7.3","TEJGAON, BG","","","21","3,S","15","3,S","3","3,S","","","","","","","","","","","","","19960916",",3,S","","","","","46.0","3,,S,16,","","","","","246.5","3,,,S","","","","","",""
"BGM00041923","1996-10","23.779","90.383","7.3","TEJGAON, BG","","","9","5,S","7","5,S","4","5,S","","","","","0","5,S","26","5,S","20","5,S","","","19961028",",5,S","19961002",",5,S","","","126.0","5,,S,28,","35.4","5,S,02,","","","358.1","5,,,S","","","32.07","5,,,S","",""
"BGM00041923","2000-05","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","5,S","26","5,S","13","5,S","","","","","20000513",",5,S","","","","","36.6","5,S,13,","","","","","","","32.30","5,,,S","",""
"BGM00041923","2000-08","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","5,S","26","5,S","13","5,S","","","","","20000825",",5,S","","","","","35.0","5,S,25,","","","","","","","32.07","5,,,S","",""
"BGM00041923","2001-01","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","4,S","26","4,S","0","4,S","","","","","20010102",",4,S","","","","","28.0","4,S,02,","","","","","","","24.53","4,,,S","",""
"BGM00041923","2001-04","23.779","90.383","7.3","TEJGAON, BG","","","","","","","","","","","","","0","3,S","27","3,S","22","3,S","","","","","20010425",",3,S","","","","","37.5","3,S,25,","","","","","","","34.33","3,,,S","",""
"BGM00041923","2001-08","23.779","90.383","7.3","TEJGAON, BG","","","22","5,S","12","5,S","1","5,S","","","","","","","","","","","","","20010809",",5,S","","","","","57.7","5,,S,09,","","","","","145.6","5,,,S","","","","","",""
"BGM00041923","2001-09","23.779","90.383","7.3","TEJGAON, BG","","","15","5,S","9","5,S","0","5,S","","","","","0","4,S","26","4,S","16","4,S","","","20010924",",5,S","20010929",",4,S","","","24.9","5,,S,24,","34.2","4,S,29,","","","134.6","5,,,S","","","31.96","4,,,S","",""
"BGM00041923","2003-07","23.779","90.383","7.3","TEJGAON, BG","","","17","5,S","12","5,S","2","5,S","","","","","","","","","","","","","20030729",",5,S","","","","","34.8","5,,S,29,","","","","","156.0","5,,,S","","","","","",""
"BGM00041923","2005-12","23.779","90.383","7.3","TEJGAON, BG","","","0","3,S","0","3,S","0","3,S","","","","","0","3,S","28","3,S","0","3,S","","","20051231","+,3,S","20051215",",3,S","","","0.0","3,,S,31,+","29.0","3,S,15,","","","0.0","3,,,S","","","27.13","3,,,S","",""
"BGM00041923","2006-03","23.779","90.383","7.3","TEJGAON, BG","","","0","4,S","0","4,S","0","4,S","","","","","0","4,S","27","4,S","18","4,S","","","20060331","+,4,S","20060326",",4,S","","","0.0","4,,S,31,+","38.5","4,S,26,","","","0.0","4,,,S","","","33.27","4,,,S","",""
"BGM00041923","2006-04","23.779","90.383","7.3","TEJGAON, BG","","","11","3,S","7","3,S","2","3,S","","","","","0","3,S","27","3,S","24","3,S","","","20060404",",3,S","20060430",",3,S","","","102.1","3,,S,04,","37.1","3,S,30,","","","185.8","3,,,S","","","33.72","3,,,S","",""
"BGM00041923","2006-10","23.779","90.383","7.3","TEJGAON, BG","","","11","2,S","8","2,S","1","2,S","","","","","0","2,S","29","2,S","15","2,S","","","20061001",",2,S","20061003",",2,S","","","27.9","2,,S,01,","34.7","2,S,03,","","","98.0","2,,,S","","","32.36","2,,,S","",""
"BGM00041923","2006-12","23.779","90.383","7.3","TEJGAON, BG","","","0","3,S","0","3,S","0","3,S","","","","","0","4,S","27","4,S","0","4,S","","","20061231","+,3,S","20061217",",4,S","","","0.0","3,,S,31,+","30.1","4,S,17,","","","0.0","3,,,S","","","26.87","4,,,S","",""
"BGM00041923","2007-02","23.779","90.383","7.3","TEJGAON, BG","","","4","4,S","3","4,S","0","4,S","","","","","","","","","","","","","20070214",",4,S","","","","","10.2","4,,S,14,","","","","","22.2","4,,,S","","","","","",""
"BGM00041923","2009-02","23.779","90.383","7.3","TEJGAON, BG","","","1","3,S","0","3,S","0","3,S","","","","","0","4,S","24","4,S","2","4,S","","","20090212",",3,S","20090226",",4,S","","","1.0","3,,S,12,","33.9","4,S,26,","","","1.0","3,,,S","","","29.78","4,,,S","",""
"BGM00041923","2009-07","23.779","90.383","7.3","TEJGAON, BG","","","22","3,S","16","3,S","5","3,S","","","","","0","3,S","28","3,S","18","3,S","","","20090728",",3,S","20090720",",3,S","","","306.1","3,,S,28,","35.7","3,S,20,","","","619.4","3,,,S","","","32.60","3,,,S","",""
"BGM00041923","2009-08","23.779","90.383","7.3","TEJGAON, BG","","","21","5,S","16","5,S","6","5,S","","","","","0","5,S","26","5,S","17","5,S","","","20090806",",5,S","20090802",",5,S","","","69.9","5,,S,06,","34.3","5,S,02,","","","453.8","5,,,S","","","32.50","5,,,S","",""
"BGM00041923","2009-10","23.779","90.383","7.3","TEJGAON, BG","","","9","2,S","7","2,S","0","2,S","","","","","0","2,S","29","2,S","18","2,S","","","20091006",",2,S","20091007",",2,S","","","23.1","2,,S,06,","39.0","2,S,07,","","","74.8","2,,,S","","","32.51","2,,,S","",""
"BGM00041923","2009-11","23.779","90.383","7.3","TEJGAON, BG","","","2","3,S","1","3,S","0","3,S","","","","","0","3,S","27","3,S","6","3,S","","","20091117",",3,S","20091103",",3,S","","","3.0","3,,S,17,","33.9","3,S,03,","","","4.0","3,,,S","","","29.92","3,,,S","",""
"BGM00041923","2009-12","23.779","90.383","7.3","TEJGAON, BG","","","0","2,S","0","2,S","0","2,S","","","","","0","5,S","26","5,S","0","5,S","","","20091231","+,2,S","20091202",",5,S","","","0.0","2,,S,31,+","29.0","5,S,02,","","","0.0","2,,,S","","","26.26","5,,,S","",""
"BGM00041923","2010-01","23.779","90.383","7.3","TEJGAON, BG","","","0","3,S","0","3,S","0","3,S","","","","","0","3,S","22","3,S","0","3,S","","","20100131","+,3,S","20100125",",3,S","","","0.0","3,,S,31,+","29.0","3,S,25,","","","0.0","3,,,S","","","23.93","3,,,S","",""
"BGM00041923","2010-02","23.779","90.383","7.3","TEJGAON, BG","","","3",",S","1",",S","1",",S","","","","","0",",S","28",",S","0",",S","","","20100224",",,S","20100227","+,,S","","","46.5",",,S,24,","31.2",",S,27,+","","","48.1",",,,S","","","28.91",",,,S","",""
"BGM00041923","2010-03","23.779","90.383","7.3","TEJGAON, BG","","","0","2,S","0","2,S","0","2,S","","","","","0","3,S","28","3,S","27","3,S","","","20100331","+,2,S","20100321",",3,S","","","0.0","2,,S,31,+","37.3","3,S,21,","","","0.0","2,,,S","","","34.09","3,,,S","",""
"BGM00041923","2010-04","23.779","90.383","7.3","TEJGAON, BG","","","4","3,S","2","3,S","0","3,S","","","","","0","3,S","27","3,S","26","3,S","","","20100416",",3,S","20100410",",3,S","","","14.5","3,,S,16,","37.9","3,S,10,","","","28.0","3,,,S","","","35.64","3,,,S","",""
"BGM00041923","2010-05","23.779","90.383","7.3","TEJGAON, BG","","","12","5,S","6","5,S","2","5,S","","","","","0","5,S","26","5,S","22","5,S","","","20100514",",5,S","20100511",",5,S","","","29.0","5,,S,14,","36.9","5,S,11,","","","108.5","5,,,S","","","34.14","5,,,S","",""
"BGM00041923","2010-06","23.779","90.383","7.3","TEJGAON, BG","","","18","2,S","13","2,S","5","2,S","","","","","0","2,S","28","2,S","22","2,S","","","20100628",",2,S","20100610",",2,S","","","50.3","2,,S,28,","35.8","2,S,10,","","","277.6","2,,,S","","","32.94","2,,,S","",""
"BGM00041923","2010-07","23.779","90.383","7.3","TEJGAON, BG","","","21","3,S","13","3,S","1","3,S","","","","","0","4,S","27","4,S","17","4,S","","","20100713",",3,S","20100728","+,4,S","","","30.0","3,,S,13,","35.0","4,S,28,+","","","161.7","3,,,S","","","32.99","4,,,S","",""
"BGM00041923","2010-08","23.779","90.383","7.3","TEJGAON, BG","","","19","5,S","14","5,S","4","5,S","","","","","0","5,S","26","5,S","21","5,S","","","20100811",",5,S","20100809",",5,S","","","79.0","5,,S,11,","35.1","5,S,09,","","","292.8","5,,,S","","","33.14","5,,,S","",""
"BGM00041923","2010-09","23.779","90.383","7.3","TEJGAON, BG","","","19","4,S","11","4,S","2","4,S","","","","","0","4,S","26","4,S","16","4,S","","","20100926",",4,S","20100908","+,4,S","","","31.5","4,,S,26,","34.0","4,S,08,+","","","167.9","4,,,S","","","32.36","4,,,S","",""
"BGM00041923","2013-12","23.779","90.383","7.3","TEJGAON, BG","","","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","20131221",",4,S","","","","","4.1","4,,S,21,","","","","","4.1","4,,,S","","","","","",""
"BGM00041923","2014-03","23.779","90.383","7.3","TEJGAON, BG","","","2","1,S","1","1,S","0","1,S","","","","","","","","","","","","","20140322",",1,S","","","","","10.2","1,,S,22,","","","","","10.5","1,,,S","","","","","",""
"BGM00041923","2014-04","23.779","90.383","7.3","TEJGAON, BG","","","5","1,S","3","1,S","1","1,S","","","","","","","","","","","","","20140404",",1,S","","","","","39.9","1,,S,04,","","","","","68.2","1,,,S","","","","","",""
"BGM00041923","2014-05","23.779","90.383","7.3","TEJGAON, BG","","","9","2,S","9","2,S","1","2,S","","","","","","","","","","","","","20140524",",2,S","","","","","34.0","2,,S,24,","","","","","140.0","2,,,S","","","","","",""
"BGM00041923","2014-07","23.779","90.383","7.3","TEJGAON, BG","","","25","2,S","14","2,S","2","2,S","","","","","0","3,S","28","3,S","19","3,S","","","20140705",",2,S","20140712",",3,S","","","69.9","2,,S,05,","35.8","3,S,12,","","","205.8","2,,,S","","","32.83","3,,,S","",""
"BGM00041923","2014-08","23.779","90.383","7.3","TEJGAON, BG","","","22","2,S","16","2,S","3","2,S","","","","","0","5,S","26","5,S","18","5,S","","","20140819",",2,S","20140802",",5,S","","","68.6","2,,S,19,","34.4","5,S,02,","","","362.7","2,,,S","","","32.20","5,,,S","",""
"BGM00041923","2014-09","23.779","90.383","7.3","TEJGAON, BG","","","13",",S","8",",S","2",",S","","","","","0","1,S","29","1,S","20","1,S","","","20140920",",,S","20140917",",1,S","","","47.2",",,S,20,","34.8","1,S,17,","","","146.0",",,,S","","","32.79","1,,,S","",""
"BGM00041923","2014-10","23.779","90.383","7.3","TEJGAON, BG","","","7","1,S","2","1,S","1","1,S","","","","","","","","","","","","","20141011",",1,S","","","","","37.3","1,,S,11,","","","","","48.5","1,,,S","","","","","",""
"BGM00041923","2014-11","23.779","90.383","7.3","TEJGAON, BG","","","0","1,S","0","1,S","0","1,S","","","","","","","","","","","","","20141130","+,1,S","","","","","0.0","1,,S,30,+","","","","","0.0","1,,,S","","","","","",""
"BGM00041923","2014-12","23.779","90.383","7.3","TEJGAON, BG","","","0","1,S","0","1,S","0","1,S","","","","","0","3,S","25","3,S","0","3,S","","","20141231","+,1,S","20141205",",3,S","","","0.0","1,,S,31,+","29.0","3,S,05,","","","0.0","1,,,S","","","24.50","3,,,S","",""
"BGM00041923","2015-01","23.779","90.383","7.3","TEJGAON, BG","","","3","2,S","0","2,S","0","2,S","","","","","","","","","","","","","20150117",",2,S","","","","","2.3","2,,S,17,","","","","","4.8","2,,,S","","","","","",""
"BGM00041923","2015-02","23.779","90.383","7.3","TEJGAON, BG","","","3","5,S","2","5,S","0","5,S","","","","","","","","","","","","","20150219",",5,S","","","","","11.2","5,,S,19,","","","","","17.8","5,,,S","","","","","",""
"BGM00041923","2015-04","23.779","90.383","7.3","TEJGAON, BG","","","12",",S","8",",S","2",",S","","","","","","","","","","","","","20150401",",,S","","","","","57.9",",,S,01,","","","","","181.6",",,,S","","","","","",""
"BGM00041923","2015-05","23.779","90.383","7.3","TEJGAON, BG","","","14","1,S","9","1,S","3","1,S","","","","","0","4,S","27","4,S","23","4,S","","","20150515",",1,S","20150514",",4,S","","","46.5","1,,S,15,","36.4","4,S,14,","","","176.3","1,,,S","","","34.03","4,,,S","",""
"BGM00041923","2015-06","23.779","90.383","7.3","TEJGAON, BG","","","16","1,S","12","1,S","5","1,S","","","","","","","","","","","","","20150625",",1,S","","","","","89.2","1,,S,25,","","","","","373.4","1,,,S","","","","","",""
"BGM00041923","2015-07","23.779","90.383","7.3","TEJGAON, BG","","","24",",S","19",",S","11",",S","","","","","0","4,S","27","4,S","14","4,S","","","20150718",",,S","20150714",",4,S","","","87.9",",,S,18,","35.5","4,S,14,","","","681.1",",,,S","","","31.70","4,,,S","",""
"BGM00041923","2015-08","23.779","90.383","7.3","TEJGAON, BG","","","20",",S","17",",S","5",",S","","","","","0","2,S","29","2,S","21","2,S","","","20150820",",,S","20150811",",2,S","","","66.8",",,S,20,","34.7","2,S,11,","","","352.1",",,,S","","","32.62","2,,,S","",""
"BGM00041923","2015-09","23.779","90.383","7.3","TEJGAON, BG","","","15","1,S","13","1,S","5","1,S","","","","","0","4,S","26","4,S","17","4,S","","","20150901",",1,S","20150918",",4,S","","","61.7","1,,S,01,","36.5","4,S,18,","","","320.2","1,,,S","","","32.70","4,,,S","",""
"BGM00041923","2015-10","23.779","90.383","7.3","TEJGAON, BG","","","9",",S","5",",S","0",",S","","","","","","","","","","","","","20151012",",,S","","","","","17.8",",,S,12,","","","","","50.8",",,,S","","","","","",""
"BGM00041923","2015-11","23.779","90.383","7.3","TEJGAON, BG","","","0",",S","0",",S","0",",S","","","","","0","5,S","25","5,S","1","5,S","","","20151130","+,,S","20151104",",5,S","","","0.0",",,S,30,+","32.9","5,S,04,","","","0.0",",,,S","","","30.25","5,,,S","",""
"BGM00041923","2016-01","23.779","90.383","7.3","TEJGAON, BG","","","1","3,S","1","3,S","0","3,S","","","","","0","5,S","24","5,S","0","5,S","","","20160120",",3,S","20160101",",5,S","","","2.8","3,,S,20,","27.6","5,S,01,","","","2.8","3,,,S","","","24.81","5,,,S","",""
"BGM00041923","2016-03","23.779","90.383","7.3","TEJGAON, BG","","","6","2,S","5","2,S","0","2,S","","","","","","","","","","","","","20160331",",2,S","","","","","21.3","2,,S,31,","","","","","57.8","2,,,S","","","","","",""
"BGM00041923","2016-05","23.779","90.383","7.3","TEJGAON, BG","","","14","5,S","11","5,S","2","5,S","","","","","","","","","","","","","20160521",",5,S","","","","","63.5","5,,S,21,","","","","","186.1","5,,,S","","","","","",""
"BGM00041923","2016-07","23.779","90.383","7.3","TEJGAON, BG","","","23","1,S","21","1,S","6","1,S","","","","","","","","","","","","","20160704",",1,S","","","","","54.4","1,,S,04,","","","","","369.2","1,,,S","","","","","",""
"BGM00041923","2016-08","23.779","90.383","7.3","TEJGAON, BG","","","21",",S","11",",S","2",",S","","","","","0","2,S","29","2,S","24","2,S","","","20160825",",,S","20160825",",2,S","","","32.8",",,S,25,","36.1","2,S,25,","","","173.1",",,,S","","","33.31","2,,,S","",""
"BGM00041923","2016-09","23.779","90.383","7.3","TEJGAON, BG","","","18","2,S","11","2,S","2","2,S","","","","","","","","","","","","","20160912",",2,S","","","","","28.4","2,,S,12,","","","","","143.7","2,,,S","","","","","",""
"BGM00041923","2016-10","23.779","90.383","7.3","TEJGAON, BG","","","11","2,S","5","2,S","1","2,S","","","","","0","4,S","27","4,S","20","4,S","","","20161027",",2,S","20161020",",4,S","","","45.7","2,,S,27,","36.0","4,S,20,","","","74.1","2,,,S","","","33.04","4,,,S","",""
"BGM00041923","2016-11","23.779","90.383","7.3","TEJGAON, BG","","","3","4,S","1","4,S","0","4,S","","","","","","","","","","","","","20161105",",4,S","","","","","21.8","4,,S,05,","","","","","24.4","4,,,S","","","","","",""
"BGM00041923","2017-03","23.779","90.383","7.3","TEJGAON, BG","","","8","4,S","7","4,S","1","4,S","","","","","","","","","","","","","20170310",",4,S","","","","","38.1","4,,S,10,","","","","","99.9","4,,,S","","","","","",""
"BGM00041923","2017-04","23.779","90.383","7.3","TEJGAON, BG","","","11",",S","9",",S","3",",S","","","","","0","3,S","27","3,S","20","3,S","","","20170422",",,S","20170414",",3,S","","","55.4",",,S,22,","36.5","3,S,14,","","","229.2",",,,S","","","33.00","3,,,S","",""
"BGM00041923","2017-05","23.779","90.383","7.3","TEJGAON, BG","","","10",",S","7",",S","2",",S","","","","","","","","","","","","","20170515",",,S","","","","","89.9",",,S,15,","","","","","201.6",",,,S","","","","","",""
"BGM00041923","2017-08","23.779","90.383","7.3","TEJGAON, BG","","","23",",S","17",",S","8",",S","","","","","0","4,S","27","4,S","20","4,S","","","20170822",",,S","20170808",",4,S","","","126.2",",,S,22,","34.2","4,S,08,","","","574.4",",,,S","","","32.60","4,,,S","",""
"BGM00041923","2017-09","23.779","90.383","7.3","TEJGAON, BG","","","16",",S","13",",S","6",",S","","","","","0","3,S","27","3,S","21","3,S","","","20170911",",,S","20170916",",3,S","","","80.0",",,S,11,","36.0","3,S,16,","","","382.9",",,,S","","","33.10","3,,,S","",""
"BGM00041923","2017-11","23.779","90.383","7.3","TEJGAON, BG","","","2","3,S","1","3,S","0","3,S","","","","","","","","","","","","","20171115",",3,S","","","","","3.6","3,,S,15,","","","","","5.9","3,,,S","","","","","",""
"BGM00041923","2017-12","23.779","90.383","7.3","TEJGAON, BG","","","3","3,S","2","3,S","0","3,S","","","","","","","","","","","","","20171210",",3,S","","","","","23.6","3,,S,10,","","","","","33.0","3,,,S","","","","","",""
"BGM00041923","2018-02","23.779","90.383","7.3","TEJGAON, BG","","","1","2,S","1","2,S","0","2,S","","","","","0","4,S","24","4,S","2","4,S","","","20180226",",2,S","20180225",",4,S","","","20.3","2,,S,26,","33.6","4,S,25,","","","20.3","2,,,S","","","29.38","4,,,S","",""
"BGM00041923","2018-03","23.779","90.383","7.3","TEJGAON, BG","","","4",",S","1",",S","0",",S","0","5,S","0","5,S","0","3,S","28","3,S","24","3,S","20180308",",5,S","20180331",",,S","20180321","+,3,S","17.5","5,S,08,","13.7",",,S,31,","34.6","3,S,21,+","","","17.2",",,,S","27.65","7,S","33.34","3,,,S","21.96","5,,,S"
"BGM00041923","2018-04","23.779","90.383","7.3","TEJGAON, BG","","","15",",S","14",",S","6",",S","0","5,S","0","5,S","0","2,S","28","2,S","21","2,S","20180412",",5,S","20180429",",,S","20180416",",2,S","19.4","5,S,12,","77.5",",,S,29,","36.5","2,S,16,","","","331.5",",,,S","27.58","6,S","33.04","2,,,S","22.13","5,,,S"
"BGM00041923","2018-05","23.779","90.383","7.3","TEJGAON, BG","","","16","4,S","12","4,S","4","4,S","","","","","","","","","","","","","20180531",",4,S","","","","","82.3","4,,S,31,","","","","","332.8","4,,,S","","","","","",""
"BGM00041923","2018-06","23.779","90.383","7.3","TEJGAON, BG","","","21","2,S","13","2,S","4","2,S","","","","","","","","","","","","","20180623",",2,S","","","","","62.2","2,,S,23,","","","","","304.3","2,,,S","","","","","",""
"BGM00041923","2018-07","23.779","90.383","7.3","TEJGAON, BG","","","23",",S","17",",S","6",",S","","","","","0","5,S","26","5,S","17","5,S","","","20180724",",,S","20180719",",5,S","","","64.8",",,S,24,","37.6","5,S,19,","","","357.8",",,,S","","","32.97","5,,,S","",""
"BGM00041923","2018-08","23.779","90.383","7.3","TEJGAON, BG","","","21","1,S","13","1,S","1","1,S","","","","","0","5,S","26","5,S","23","5,S","","","20180806",",1,S","20180818",",5,S","","","29.2","1,,S,06,","36.5","5,S,18,","","","166.0","1,,,S","","","33.82","5,,,S","",""
"BGM00041923","2018-09","23.779","90.383","7.3","TEJGAON, BG","","","10","3,S","7","3,S","0","3,S","","","","","","","","","","","","","20180912",",3,S","","","","","15.5","3,,S,12,","","","","","75.4","3,,,S","","","","","",""
"BGM00041923","2018-10","23.779","90.383","7.3","TEJGAON, BG","","","7","2,S","4","2,S","0","2,S","","","","","","","","","","","","","20181012",",2,S","","","","","23.9","2,,S,12,","","","","","55.4","2,,,S","","","","","",""
"BGM00041923","2019-06","23.779","90.383","7.3","TEJGAON, BG","","","14","3,S","11","3,S","4","3,S","","","","","","","","","","","","","20190605",",3,S","","","","","49.5","3,,S,05,","","","","","241.3","3,,,S","","","","","",""
"BGM00041923","2019-07","23.779","90.383","7.3","TEJGAON, BG","","","22","3,S","14","3,S","6","3,S","","","","","0","4,S","27","4,S","15","4,S","","","20190712",",3,S","20190721",",4,S","","","82.3","3,,S,12,","35.7","4,S,21,","","","360.5","3,,,S","","","32.79","4,,,S","",""
