"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00063063","1888-11","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","3",",a","1",",a","0",",a","","","","","","","","","","","","","18881130",",,a","","","","","12.2",",,a,30,","","","","","","","14.2",",,,a","","","","","",""
"ASN00063063","1888-12","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","11",",a","9",",a","1",",a","","","","","","","","","","","","","18881201",",,a","","","","","35.6",",,a,01,","","","","","","","101.9",",,,a","","","","","",""
"ASN00063063","1889-01","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","9",",a","5",",a","1",",a","","","","","","","","","","","","","18890104",",,a","","","","","28.4",",,a,04,","","","","","","","46.6",",,,a","","","","","",""
"ASN00063063","1889-03","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","5",",a","3",",a","0",",a","","","","","","","","","","","","","18890312",",,a","","","","","15.2",",,a,12,","","","","","","","22.8",",,,a","","","","","",""
"ASN00063063","1889-04","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","12",",a","7",",a","2",",a","","","","","","","","","","","","","18890408",",,a","","","","","56.4",",,a,08,","","","","","","","118.1",",,,a","","","","","",""
"ASN00063063","1889-05","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","10",",a","6",",a","3",",a","","","","","","","","","","","","","18890528",",,a","","","","","82.8",",,a,28,","","","","","","","186.9",",,,a","","","","","",""
"ASN00063063","1889-06","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","15",",a","12",",a","2",",a","","","","","","","","","","","","","18890614",",,a","","","","","41.1",",,a,14,","","","","","","","145.8",",,,a","","","","","",""
"ASN00063063","1889-07","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","12",",a","4",",a","0",",a","","","","","","","","","","","","","18890725",",,a","","","","","6.9",",,a,25,","","","","","","","28.9",",,,a","","","","","",""
"ASN00063063","1889-08","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","12",",a","8",",a","0",",a","","","","","","","","","","","","","18890831",",,a","","","","","20.3",",,a,31,","","","","","","","72.6",",,,a","","","","","",""
"ASN00063063","1889-09","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","14",",a","8",",a","0",",a","","","","","","","","","","","","","18890902",",,a","","","","","12.4",",,a,02,","","","","","","","61.9",",,,a","","","","","",""
"ASN00063063","1889-10","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","6",",a","4",",a","1",",a","","","","","","","","","","","","","18891007",",,a","","","","","49.5",",,a,07,","","","","","","","101.6",",,,a","","","","","",""
"ASN00063063","1889-11","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","6",",a","6",",a","1",",a","","","","","","","","","","","","","18891125",",,a","","","","","58.9",",,a,25,","","","","","","","122.4",",,,a","","","","","",""
"ASN00063063","1889-12","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","8",",a","5",",a","0",",a","","","","","","","","","","","","","18891212",",,a","","","","","25.1",",,a,12,","","","","","","","79.0",",,,a","","","","","",""
"ASN00063063","1890-01","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","8",",a","3",",a","0",",a","","","","","","","","","","","","","18900106",",,a","","","","","22.4",",,a,06,","","","","","","","46.1",",,,a","","","","","",""
"ASN00063063","1890-02","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","17",",a","9",",a","1",",a","","","","","","","","","","","","","18900224",",,a","","","","","42.9",",,a,24,","","","","","","","135.7",",,,a","","","","","",""
"ASN00063063","1890-03","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","17",",a","11",",a","2",",a","","","","","","","","","","","","","18900312",",,a","","","","","122.4",",,a,12,","","","","","","","261.2",",,,a","","","","","",""
"ASN00063063","1890-04","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","7",",a","3",",a","0",",a","","","","","","","","","","","","","18900411",",,a","","","","","20.6",",,a,11,","","","","","","","39.2",",,,a","","","","","",""
"ASN00063063","1890-05","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","10",",a","6",",a","1",",a","","","","","","","","","","","","","18900519",",,a","","","","","39.1",",,a,19,","","","","","","","73.9",",,,a","","","","","",""
"ASN00063063","1890-06","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","17",",a","15",",a","2",",a","","","","","","","","","","","","","18900623",",,a","","","","","41.7",",,a,23,","","","","","","","168.0",",,,a","","","","","",""
"ASN00063063","1890-07","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","19",",a","11",",a","0",",a","","","","","","","","","","","","","18900708",",,a","","","","","21.8",",,a,08,","","","","","","","91.2",",,,a","","","","","",""
"ASN00063063","1890-08","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","17",",a","6",",a","0",",a","","","","","","","","","","","","","18900801",",,a","","","","","25.1",",,a,01,","","","","","","","68.6",",,,a","","","","","",""
"ASN00063063","1890-09","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","8",",a","6",",a","2",",a","","","","","","","","","","","","","18900922",",,a","","","","","30.5",",,a,22,","","","","","","","102.4",",,,a","","","","","",""
"ASN00063063","1890-10","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","14",",a","12",",a","1",",a","","","","","","","","","","","","","18901021",",,a","","","","","45.0",",,a,21,","","","","","","","120.8",",,,a","","","","","",""
"ASN00063063","1890-11","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","12",",a","8",",a","1",",a","","","","","","","","","","","","","18901114",",,a","","","","","26.9",",,a,14,","","","","","","","78.1",",,,a","","","","","",""
"ASN00063063","1890-12","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","18901230",",,a","","","","","19.1",",,a,30,","","","","","","","48.8",",,,a","","","","","",""
"ASN00063063","1891-01","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","12",",a","6",",a","3",",a","","","","","","","","","","","","","18910117",",,a","","","","","51.3",",,a,17,","","","","","","","164.1",",,,a","","","","","",""
"ASN00063063","1891-02","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","5",",a","4",",a","1",",a","","","","","","","","","","","","","18910211",",,a","","","","","36.8",",,a,11,","","","","","","","72.2",",,,a","","","","","",""
"ASN00063063","1891-03","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","6",",a","4",",a","0",",a","","","","","","","","","","","","","18910303",",,a","","","","","12.4",",,a,03,","","","","","","","31.0",",,,a","","","","","",""
"ASN00063063","1891-04","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","11",",a","7",",a","1",",a","","","","","","","","","","","","","18910415",",,a","","","","","28.7",",,a,15,","","","","","","","102.5",",,,a","","","","","",""
"ASN00063063","1891-05","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","5",",a","2",",a","0",",a","","","","","","","","","","","","","18910508",",,a","","","","","7.6",",,a,08,","","","","","","","12.2",",,,a","","","","","",""
"ASN00063063","1891-06","-33.6774","149.8374","1095.0","OBERON SPRINGBANK, AS","","","","","19",",a","15",",a","3",",a","","","","","","","","","","","","","18910602",",,a","","","","","39.4",",,a,02,","","","","","","","187.2",",,,a","","","","","",""
