"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR000547005","1982-02","-5.59","-47.02","0.0","BURITIRAMA, BR","13",",I","12",",I","3",",I","19820218",",,I","60.8",",,I,18,","227.0",",,,I"
"BR000547005","1982-03","-5.59","-47.02","0.0","BURITIRAMA, BR","11",",I","9",",I","4",",I","19820322",",,I","43.0",",,I,22,","238.8",",,,I"
"BR000547005","1982-04","-5.59","-47.02","0.0","BURITIRAMA, BR","6",",I","5",",I","1",",I","19820420",",,I","31.0",",,I,20,","94.0",",,,I"
"BR000547005","1982-05","-5.59","-47.02","0.0","BURITIRAMA, BR","1",",I","1",",I","0",",I","19820506",",,I","2.7",",,I,06,","2.7",",,,I"
"BR000547005","1982-06","-5.59","-47.02","0.0","BURITIRAMA, BR","0",",I","0",",I","0",",I","19820630","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR000547005","1982-07","-5.59","-47.02","0.0","BURITIRAMA, BR","0",",I","0",",I","0",",I","19820731","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR000547005","1982-08","-5.59","-47.02","0.0","BURITIRAMA, BR","0",",I","0",",I","0",",I","19820831","+,,I","0.0",",,I,31,+","0.0",",,,I"
"BR000547005","1982-09","-5.59","-47.02","0.0","BURITIRAMA, BR","6",",I","5",",I","1",",I","19820917",",,I","38.0",",,I,17,","89.2",",,,I"
"BR000547005","1982-10","-5.59","-47.02","0.0","BURITIRAMA, BR","3",",I","1",",I","0",",I","19821016",",,I","17.0",",,I,16,","19.3",",,,I"
"BR000547005","1982-11","-5.59","-47.02","0.0","BURITIRAMA, BR","0",",I","0",",I","0",",I","19821130","+,,I","0.0",",,I,30,+","0.0",",,,I"
"BR000547005","1982-12","-5.59","-47.02","0.0","BURITIRAMA, BR","10",",I","9",",I","1",",I","19821213",",,I","28.0",",,I,13,","165.3",",,,I"
"BR000547005","1983-01","-5.59","-47.02","0.0","BURITIRAMA, BR","6",",I","6",",I","0",",I","19830123",",,I","25.0",",,I,23,","90.2",",,,I"
"BR000547005","1983-02","-5.59","-47.02","0.0","BURITIRAMA, BR","13",",I","13",",I","1",",I","19830207",",,I","80.0",",,I,07,","237.0",",,,I"
"BR000547005","1983-03","-5.59","-47.02","0.0","BURITIRAMA, BR","12",",I","11",",I","3",",I","19830328",",,I","63.8",",,I,28,","184.1",",,,I"
"BR000547005","1983-04","-5.59","-47.02","0.0","BURITIRAMA, BR","7",",I","7",",I","0",",I","19830410",",,I","25.0",",,I,10,","72.6",",,,I"
"BR000547005","1983-05","-5.59","-47.02","0.0","BURITIRAMA, BR","1",",I","1",",I","0",",I","19830524",",,I","3.5",",,I,24,","3.5",",,,I"
"BR000547005","1983-06","-5.59","-47.02","0.0","BURITIRAMA, BR","1",",I","1",",I","0",",I","19830616",",,I","5.2",",,I,16,","5.2",",,,I"
"BR000547005","1983-07","-5.59","-47.02","0.0","BURITIRAMA, BR","1",",I","0",",I","0",",I","19830708",",,I","1.0",",,I,08,","1.0",",,,I"
"BR000547005","1983-08","-5.59","-47.02","0.0","BURITIRAMA, BR","1",",I","0",",I","0",",I","19830806",",,I","1.0",",,I,06,","1.0",",,,I"
"BR000547005","1983-09","-5.59","-47.02","0.0","BURITIRAMA, BR","4",",I","3",",I","0",",I","19830927",",,I","25.0",",,I,27,","42.8",",,,I"
"BR000547005","1983-10","-5.59","-47.02","0.0","BURITIRAMA, BR","3",",I","3",",I","0",",I","19831023",",,I","8.8",",,I,23,","19.4",",,,I"
"BR000547005","1983-11","-5.59","-47.02","0.0","BURITIRAMA, BR","5",",I","4",",I","1",",I","19831111",",,I","45.0",",,I,11,","84.4",",,,I"
"BR000547005","1983-12","-5.59","-47.02","0.0","BURITIRAMA, BR","14",",I","11",",I","1",",I","19831213",",,I","86.0",",,I,13,","196.7",",,,I"
"BR000547005","1984-01","-5.59","-47.02","0.0","BURITIRAMA, BR","18",",I","14",",I","0",",I","19840116","+,,I","25.0",",,I,16,+","171.4",",,,I"
"BR000547005","1984-02","-5.59","-47.02","0.0","BURITIRAMA, BR","18",",I","15",",I","1",",I","19840213",",,I","37.0",",,I,13,","165.1",",,,I"
"BR000547005","1984-03","-5.59","-47.02","0.0","BURITIRAMA, BR","20",",I","17",",I","4",",I","19840309",",,I","72.0",",,I,09,","422.9",",,,I"
"BR000547005","1984-04","-5.59","-47.02","0.0","BURITIRAMA, BR","17",",I","17",",I","7",",I","19840409",",,I","75.0",",,I,09,","418.9",",,,I"
