"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00023031","1925-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","7",",a","3",",a","0",",a","","","","","","","","","","","","","19250405",",,a","","","","","13.5",",,a,05,","","","","","","","29.5",",,,a","","","","","",""
"ASN00023031","1926-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","19260131","+,,a","","","","","0.0",",,a,31,+","","","","","","","0.0",",,,a","","","","","",""
"ASN00023031","1927-10","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","5",",a","2",",a","0",",a","","","","","","","","","","","","","19271001",",,a","","","","","4.1",",,a,01,","","","","","","","10.5",",,,a","","","","","",""
"ASN00023031","1931-01","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","9",",a","1",",a","0",",a","","","","","","","","","","","","","19310101",",,a","","","","","12.2",",,a,01,","","","","","","","19.4",",,,a","","","","","",""
"ASN00023031","1931-02","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","5",",a","1",",a","0",",a","","","","","","","","","","","","","19310226",",,a","","","","","3.0",",,a,26,","","","","","","","6.8",",,,a","","","","","",""
"ASN00023031","1931-03","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","6",",a","3",",a","1",",a","","","","","","","","","","","","","19310313",",,a","","","","","25.4",",,a,13,","","","","","","","43.7",",,,a","","","","","",""
"ASN00023031","1931-04","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","12",",a","2",",a","0",",a","","","","","","","","","","","","","19310414",",,a","","","","","10.9",",,a,14,","","","","","","","27.0",",,,a","","","","","",""
"ASN00023031","1931-05","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","24",",a","13",",a","0",",a","","","","","","","","","","","","","19310506",",,a","","","","","14.2",",,a,06,","","","","","","","82.9",",,,a","","","","","",""
"ASN00023031","1931-06","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","21",",a","13",",a","2",",a","","","","","","","","","","","","","19310610",",,a","","","","","35.3",",,a,10,","","","","","","","151.8",",,,a","","","","","",""
"ASN00023031","1931-07","-34.9697","138.6331","115.0","ADELAIDE WAITE INSTITUTE, AS","","","","","25",",a","15",",a","0",",a","","","","","","","","","","","","","19310723","+,,a","","","","","10.2",",,a,23,+","","","","","","","106.4",",,,a","","","","","",""
