"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00040158","1887-05","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","6",",a","2",",a","0",",a","","","","","","","","","","","","","18870516",",,a","","","","","7.6",",,a,16,","","","14.5",",,,a","","","","","",""
"ASN00040158","1887-06","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","4",",a","2",",a","0",",a","","","","","","","","","","","","","18870612",",,a","","","","","6.4",",,a,12,","","","10.4",",,,a","","","","","",""
"ASN00040158","1887-07","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","7",",a","5",",a","2",",a","","","","","","","","","","","","","18870713",",,a","","","","","35.6",",,a,13,","","","85.2",",,,a","","","","","",""
"ASN00040158","1887-08","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","10",",a","5",",a","1",",a","","","","","","","","","","","","","18870812",",,a","","","","","28.4",",,a,12,","","","80.9",",,,a","","","","","",""
"ASN00040158","1887-09","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","11",",a","7",",a","0",",a","","","","","","","","","","","","","18870919",",,a","","","","","21.3",",,a,19,","","","71.4",",,,a","","","","","",""
"ASN00040158","1887-10","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","9",",a","5",",a","0",",a","","","","","","","","","","","","","18871024",",,a","","","","","21.1",",,a,24,","","","62.3",",,,a","","","","","",""
"ASN00040158","1887-11","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","13",",a","8",",a","0",",a","","","","","","","","","","","","","18871119",",,a","","","","","19.3",",,a,19,","","","85.8",",,,a","","","","","",""
"ASN00040158","1887-12","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","8",",a","3",",a","0",",a","","","","","","","","","","","","","18871202",",,a","","","","","11.4",",,a,02,","","","30.5",",,,a","","","","","",""
"ASN00040158","1888-01","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","8",",a","6",",a","1",",a","","","","","","","","","","","","","18880124",",,a","","","","","39.9",",,a,24,","","","82.3",",,,a","","","","","",""
"ASN00040158","1888-02","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","20",",a","15",",a","3",",a","","","","","","","","","","","","","18880213",",,a","","","","","38.1",",,a,13,","","","203.7",",,,a","","","","","",""
"ASN00040158","1888-03","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","5",",a","0",",a","0",",a","","","","","","","","","","","","","18880328","+,,a","","","","","2.3",",,a,28,+","","","8.9",",,,a","","","","","",""
"ASN00040158","1888-04","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","8",",a","4",",a","0",",a","","","","","","","","","","","","","18880405",",,a","","","","","4.3",",,a,05,","","","19.3",",,,a","","","","","",""
"ASN00040158","1888-05","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","8",",a","5",",a","0",",a","","","","","","","","","","","","","18880513",",,a","","","","","17.3",",,a,13,","","","45.6",",,,a","","","","","",""
"ASN00040158","1888-06","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","2",",a","0",",a","0",",a","","","","","","","","","","","","","18880608",",,a","","","","","1.3",",,a,08,","","","2.1",",,,a","","","","","",""
"ASN00040158","1888-07","-26.6756","151.9939","375.0","NANANGO WILLS ST, AS","0",",a","0",",a","0",",a","","","","","","","","","","","","","18880731","+,,a","","","","","0.0",",,a,31,+","","","0.0",",,,a","","","","","",""
