"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00041116","1891-02","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","2",",a","0",",a","","","","","","","","","","","","","18910205",",,a","","","","","9.1",",,a,05,","","","","","14.7",",,,a","","","","","",""
"ASN00041116","1891-03","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","1",",a","0",",a","","","","","","","","","","","","","18910303",",,a","","","","","11.9",",,a,03,","","","","","14.4",",,,a","","","","","",""
"ASN00041116","1891-04","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","2",",a","2",",a","0",",a","","","","","","","","","","","","","18910421",",,a","","","","","16.0",",,a,21,","","","","","19.8",",,,a","","","","","",""
"ASN00041116","1891-05","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","4",",a","0",",a","","","","","","","","","","","","","18910508",",,a","","","","","11.4",",,a,08,","","","","","31.2",",,,a","","","","","",""
"ASN00041116","1891-06","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","6",",a","5",",a","1",",a","","","","","","","","","","","","","18910609",",,a","","","","","61.0",",,a,09,","","","","","107.2",",,,a","","","","","",""
"ASN00041116","1891-07","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","3",",a","1",",a","","","","","","","","","","","","","18910711",",,a","","","","","25.4",",,a,11,","","","","","39.6",",,,a","","","","","",""
"ASN00041116","1891-08","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","2",",a","1",",a","","","","","","","","","","","","","18910802",",,a","","","","","33.0",",,a,02,","","","","","42.4",",,,a","","","","","",""
"ASN00041116","1891-09","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","3",",a","1",",a","","","","","","","","","","","","","18910914",",,a","","","","","28.4",",,a,14,","","","","","70.2",",,,a","","","","","",""
"ASN00041116","1891-10","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","5",",a","0",",a","","","","","","","","","","","","","18911005",",,a","","","","","13.0",",,a,05,","","","","","42.6",",,,a","","","","","",""
"ASN00041116","1891-11","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","5",",a","2",",a","","","","","","","","","","","","","18911121",",,a","","","","","38.4",",,a,21,","","","","","102.4",",,,a","","","","","",""
"ASN00041116","1891-12","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","9",",a","8",",a","1",",a","","","","","","","","","","","","","18911210",",,a","","","","","45.5",",,a,10,","","","","","114.7",",,,a","","","","","",""
"ASN00041116","1892-01","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","3",",a","1",",a","","","","","","","","","","","","","18920112",",,a","","","","","33.3",",,a,12,","","","","","55.9",",,,a","","","","","",""
"ASN00041116","1892-02","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","1",",a","1",",a","1",",a","","","","","","","","","","","","","18920216",",,a","","","","","28.2",",,a,16,","","","","","28.2",",,,a","","","","","",""
"ASN00041116","1892-03","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","8",",a","6",",a","1",",a","","","","","","","","","","","","","18920314",",,a","","","","","38.9",",,a,14,","","","","","78.0",",,,a","","","","","",""
"ASN00041116","1892-04","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","11",",a","8",",a","2",",a","","","","","","","","","","","","","18920403",",,a","","","","","75.4",",,a,03,","","","","","160.1",",,,a","","","","","",""
"ASN00041116","1892-05","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","6",",a","5",",a","1",",a","","","","","","","","","","","","","18920518",",,a","","","","","30.2",",,a,18,","","","","","69.4",",,,a","","","","","",""
"ASN00041116","1892-06","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","9",",a","6",",a","1",",a","","","","","","","","","","","","","18920609",",,a","","","","","28.7",",,a,09,","","","","","86.5",",,,a","","","","","",""
"ASN00041116","1892-07","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","6",",a","5",",a","0",",a","","","","","","","","","","","","","18920707",",,a","","","","","24.9",",,a,07,","","","","","41.2",",,,a","","","","","",""
"ASN00041116","1892-08","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","18920826",",,a","","","","","20.6",",,a,26,","","","","","55.2",",,,a","","","","","",""
"ASN00041116","1892-09","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","6",",a","4",",a","0",",a","","","","","","","","","","","","","18920916",",,a","","","","","24.4",",,a,16,","","","","","47.6",",,,a","","","","","",""
"ASN00041116","1892-10","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","7",",a","2",",a","","","","","","","","","","","","","18921017",",,a","","","","","37.1",",,a,17,","","","","","149.6",",,,a","","","","","",""
"ASN00041116","1892-11","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","4",",a","1",",a","","","","","","","","","","","","","18921111",",,a","","","","","57.2",",,a,11,","","","","","99.7",",,,a","","","","","",""
"ASN00041116","1892-12","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","7",",a","2",",a","","","","","","","","","","","","","18921228",",,a","","","","","37.3",",,a,28,","","","","","142.7",",,,a","","","","","",""
"ASN00041116","1893-01","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","4",",a","1",",a","","","","","","","","","","","","","18930122",",,a","","","","","72.6",",,a,22,","","","","","102.8",",,,a","","","","","",""
"ASN00041116","1893-02","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","15",",a","13",",a","3",",a","","","","","","","","","","","","","18930212",",,a","","","","","69.9",",,a,12,","","","","","232.1",",,,a","","","","","",""
"ASN00041116","1893-03","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","11",",a","10",",a","1",",a","","","","","","","","","","","","","18930303",",,a","","","","","31.8",",,a,03,","","","","","104.4",",,,a","","","","","",""
"ASN00041116","1893-04","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","5",",a","0",",a","","","","","","","","","","","","","18930415",",,a","","","","","21.1",",,a,15,","","","","","69.8",",,,a","","","","","",""
"ASN00041116","1893-05","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","2",",a","2",",a","1",",a","","","","","","","","","","","","","18930530",",,a","","","","","38.6",",,a,30,","","","","","43.7",",,,a","","","","","",""
"ASN00041116","1893-07","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","8",",a","7",",a","0",",a","","","","","","","","","","","","","18930718",",,a","","","","","12.7",",,a,18,","","","","","51.5",",,,a","","","","","",""
"ASN00041116","1893-08","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","2",",a","0",",a","","","","","","","","","","","","","18930822",",,a","","","","","13.2",",,a,22,","","","","","21.6",",,,a","","","","","",""
"ASN00041116","1893-09","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","1",",a","1",",a","1",",a","","","","","","","","","","","","","18930903",",,a","","","","","25.4",",,a,03,","","","","","25.4",",,,a","","","","","",""
"ASN00041116","1893-10","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","4",",a","1",",a","","","","","","","","","","","","","18931001",",,a","","","","","27.2",",,a,01,","","","","","56.9",",,,a","","","","","",""
"ASN00041116","1893-11","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","8",",a","6",",a","2",",a","","","","","","","","","","","","","18931120",",,a","","","","","45.2",",,a,20,","","","","","114.9",",,,a","","","","","",""
"ASN00041116","1894-02","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","6",",a","4",",a","0",",a","","","","","","","","","","","","","18940211","+,,a","","","","","5.1",",,a,11,+","","","","","19.1",",,,a","","","","","",""
"ASN00041116","1894-03","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","11",",a","9",",a","1",",a","","","","","","","","","","","","","18940319",",,a","","","","","25.4",",,a,19,","","","","","79.7",",,,a","","","","","",""
"ASN00041116","1894-04","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","18940418",",,a","","","","","17.3",",,a,18,","","","","","35.3",",,,a","","","","","",""
"ASN00041116","1894-05","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","2",",a","","","","","","","","","","","","","18940509",",,a","","","","","29.7",",,a,09,","","","","","59.7",",,,a","","","","","",""
"ASN00041116","1894-06","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","1",",a","","","","","","","","","","","","","18940623",",,a","","","","","37.6",",,a,23,","","","","","59.5",",,,a","","","","","",""
"ASN00041116","1894-07","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","0",",a","","","","","","","","","","","","","18940729",",,a","","","","","7.6",",,a,29,","","","","","13.9",",,,a","","","","","",""
"ASN00041116","1894-08","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","3",",a","0",",a","","","","","","","","","","","","","18940822",",,a","","","","","13.2",",,a,22,","","","","","28.0",",,,a","","","","","",""
"ASN00041116","1894-09","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","3",",a","0",",a","","","","","","","","","","","","","18940902",",,a","","","","","14.7",",,a,02,","","","","","24.0",",,,a","","","","","",""
"ASN00041116","1894-10","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","2",",a","1",",a","","","","","","","","","","","","","18941019",",,a","","","","","27.7",",,a,19,","","","","","51.6",",,,a","","","","","",""
"ASN00041116","1894-11","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","6",",a","0",",a","","","","","","","","","","","","","18941112",",,a","","","","","20.3",",,a,12,","","","","","45.5",",,,a","","","","","",""
"ASN00041116","1894-12","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","0",",a","","","","","","","","","","","","","18941216","+,,a","","","","","8.9",",,a,16,+","","","","","22.1",",,,a","","","","","",""
"ASN00041116","1895-01","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","16",",a","13",",a","4",",a","","","","","","","","","","","","","18950118",",,a","","","","","55.1",",,a,18,","","","","","235.7",",,,a","","","","","",""
"ASN00041116","1895-02","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","3",",a","0",",a","","","","","","","","","","","","","18950209",",,a","","","","","5.1",",,a,09,","","","","","12.7",",,,a","","","","","",""
"ASN00041116","1895-03","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","18950331","+,,a","","","","","0.0",",,a,31,+","","","","","0.0",",,,a","","","","","",""
"ASN00041116","1895-04","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","1",",a","1",",a","0",",a","","","","","","","","","","","","","18950408",",,a","","","","","3.0",",,a,08,","","","","","3.0",",,,a","","","","","",""
"ASN00041116","1895-05","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","4",",a","0",",a","","","","","","","","","","","","","18950524",",,a","","","","","22.4",",,a,24,","","","","","35.9",",,,a","","","","","",""
"ASN00041116","1895-06","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","0",",a","0",",a","0",",a","","","","","","","","","","","","","18950630","+,,a","","","","","0.0",",,a,30,+","","","","","0.0",",,,a","","","","","",""
"ASN00041116","1895-07","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","2",",a","2",",a","0",",a","","","","","","","","","","","","","18950718",",,a","","","","","15.2",",,a,18,","","","","","30.2",",,,a","","","","","",""
"ASN00041116","1895-08","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","0",",a","","","","","","","","","","","","","18950813",",,a","","","","","17.5",",,a,13,","","","","","29.4",",,,a","","","","","",""
"ASN00041116","1895-09","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","1",",a","1",",a","0",",a","","","","","","","","","","","","","18950917",",,a","","","","","11.9",",,a,17,","","","","","11.9",",,,a","","","","","",""
"ASN00041116","1895-11","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","6",",a","6",",a","1",",a","","","","","","","","","","","","","18951103",",,a","","","","","27.9",",,a,03,","","","","","60.7",",,,a","","","","","",""
"ASN00041116","1895-12","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","8",",a","8",",a","1",",a","","","","","","","","","","","","","18951229",",,a","","","","","32.3",",,a,29,","","","","","103.8",",,,a","","","","","",""
"ASN00041116","1896-01","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","6",",a","5",",a","2",",a","","","","","","","","","","","","","18960125",",,a","","","","","26.7",",,a,25,","","","","","78.2",",,,a","","","","","",""
"ASN00041116","1896-02","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","18",",a","12",",a","3",",a","","","","","","","","","","","","","18960202",",,a","","","","","82.0",",,a,02,","","","","","297.7",",,,a","","","","","",""
"ASN00041116","1896-03","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","2",",a","2",",a","1",",a","","","","","","","","","","","","","18960326",",,a","","","","","35.6",",,a,26,","","","","","47.0",",,,a","","","","","",""
"ASN00041116","1896-04","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","2",",a","1",",a","1",",a","","","","","","","","","","","","","18960422",",,a","","","","","25.9",",,a,22,","","","","","27.2",",,,a","","","","","",""
"ASN00041116","1896-05","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","3",",a","0",",a","","","","","","","","","","","","","18960521",",,a","","","","","9.4",",,a,21,","","","","","23.4",",,,a","","","","","",""
"ASN00041116","1896-06","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","0",",a","","","","","","","","","","","","","18960611",",,a","","","","","6.1",",,a,11,","","","","","12.9",",,,a","","","","","",""
"ASN00041116","1896-07","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","5",",a","2",",a","","","","","","","","","","","","","18960719",",,a","","","","","38.1",",,a,19,","","","","","102.5",",,,a","","","","","",""
"ASN00041116","1896-08","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","4",",a","0",",a","","","","","","","","","","","","","18960813",",,a","","","","","5.6",",,a,13,","","","","","19.8",",,,a","","","","","",""
"ASN00041116","1896-09","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","8",",a","5",",a","0",",a","","","","","","","","","","","","","18960923",",,a","","","","","14.5",",,a,23,","","","","","45.6",",,,a","","","","","",""
"ASN00041116","1896-10","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","2",",a","0",",a","","","","","","","","","","","","","18961010",",,a","","","","","13.0",",,a,10,","","","","","21.2",",,,a","","","","","",""
"ASN00041116","1896-11","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","10",",a","10",",a","4",",a","","","","","","","","","","","","","18961102",",,a","","","","","31.0",",,a,02,","","","","","170.2",",,,a","","","","","",""
"ASN00041116","1896-12","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","9",",a","7",",a","2",",a","","","","","","","","","","","","","18961203",",,a","","","","","38.9",",,a,03,","","","","","116.9",",,,a","","","","","",""
"ASN00041116","1897-01","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","1",",a","","","","","","","","","","","","","18970102",",,a","","","","","54.6",",,a,02,","","","","","71.9",",,,a","","","","","",""
"ASN00041116","1897-02","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","3",",a","0",",a","","","","","","","","","","","","","18970228",",,a","","","","","19.1",",,a,28,","","","","","45.5",",,,a","","","","","",""
"ASN00041116","1897-03","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","5",",a","3",",a","2",",a","","","","","","","","","","","","","18970301",",,a","","","","","94.0",",,a,01,","","","","","138.8",",,,a","","","","","",""
"ASN00041116","1897-04","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","1",",a","1",",a","0",",a","","","","","","","","","","","","","18970425",",,a","","","","","3.0",",,a,25,","","","","","3.0",",,,a","","","","","",""
"ASN00041116","1897-05","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","0",",a","0",",a","","","","","","","","","","","","","18970530",",,a","","","","","1.3",",,a,30,","","","","","2.1",",,,a","","","","","",""
"ASN00041116","1897-06","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","2",",a","0",",a","","","","","","","","","","","","","18970612",",,a","","","","","5.3",",,a,12,","","","","","10.4",",,,a","","","","","",""
"ASN00041116","1897-07","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","3",",a","3",",a","1",",a","","","","","","","","","","","","","18970725",",,a","","","","","65.5",",,a,25,","","","","","88.6",",,,a","","","","","",""
"ASN00041116","1897-08","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","7",",a","6",",a","0",",a","","","","","","","","","","","","","18970821",",,a","","","","","21.1",",,a,21,","","","","","70.4",",,,a","","","","","",""
"ASN00041116","1897-09","-28.9231","151.9306","875.0","WALLANGARRA POST OFFICE, AS","","","","","4",",a","3",",a","1",",a","","","","","","","","","","","","","18970928",",,a","","","","","90.2",",,a,28,","","","","","118.6",",,,a","","","","","",""
