"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00031210","1750-03","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","235.3","2,a","19","3,a","13","3,a","4","3,a","0","2,a","0","2,a","0","2,a","29","2,a","2","2,a","17500311",",2,a","17500325",",3,a","17500307",",2,a","20.5","2,a,11,","53.2","3,,a,25,","33.4","2,a,07,","","","0.0","2,a","267.8","3,,,a","26.45","2,a","30.48","2,,,a","22.41","2,,,a"
"ASN00031210","1750-05","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","183.6","1,a","7","5,a","3","5,a","1","5,a","0","1,a","0","1,a","0","1,a","30","1,a","0","1,a","17500512",",1,a","17500516",",5,a","17500508",",1,a","15.9","1,a,12,","42.0","5,,a,16,","31.6","1,a,08,","","","0.0","1,a","59.8","5,,,a","24.45","1,a","28.71","1,,,a","20.20","1,,,a"
"ASN00031210","2000-07","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","14.3","a","14.3",",a","0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20000719","+,,a","20000702",",,a","20000726","+,,a","8.0",",a,19,+","0.2",",,a,02,","28.0",",a,26,+","","","20.7",",a","0.2",",,,a","18.13",",a","24.65",",,,a","11.61",",,,a"
"ASN00031210","2000-08","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","69.0","a","54.7",",a","2",",a","0",",a","0",",a","0",",a","0",",a","0",",a","31",",a","1",",a","20000825",",,a","20000809","+,,a","20000829",",,a","9.0",",a,25,","1.0",",,a,09,+","33.0",",a,29,","","","0.0",",a","2.4",",,,a","20.10",",a","26.90",",,,a","13.29",",,,a"
"ASN00031210","2000-09","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","182.5","a","113.5",",a","1",",a","0",",a","0",",a","0",",a","0",",a","0",",a","30",",a","5",",a","20000911",",,a","20000917",",,a","20000909","+,,a","11.0",",a,11,","0.4",",,a,17,","34.0",",a,09,+","","","0.0",",a","0.4",",,,a","22.12",",a","28.83",",,,a","15.40",",,,a"
"ASN00031210","2000-10","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","360.2","a","177.7",",a","4",",a","2",",a","0",",a","0",",a","0",",a","0",",a","31",",a","5",",a","20001021","+,,a","20001030",",,a","20001027",",,a","16.0",",a,21,+","4.0",",,a,30,","34.0",",a,27,","","","0.0",",a","8.8",",,,a","24.06",",a","29.68",",,,a","18.45",",,,a"
"ASN00031210","2000-12","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","","","14","5,a","9","5,a","0","5,a","","","","","0","4,a","27","4,a","0","4,a","","","20001219",",5,a","20001229","+,4,a","","","22.0","5,,a,19,","31.0","4,a,29,+","","","","","93.2","5,,,a","","","28.37","4,,,a","",""
"ASN00031210","2001-01","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","194.5","4,a","5","1,a","3","1,a","0","1,a","0","2,a","0","2,a","0","2,a","29","2,a","5","2,a","20010118","+,2,a","20010121","+,1,a","20010119","+,2,a","18.0","2,a,18,+","15.0","1,,a,21,+","35.0","2,a,19,+","0.0","a","0.0","2,a","35.8","1,,,a","25.55","4,a","30.72","2,,,a","20.38","2,,,a"
"ASN00031210","2001-02","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","164.3","2,a","19","1,a","16","1,a","5","1,a","0","1,a","0","1,a","0","1,a","27","1,a","0","1,a","20010222","+,1,a","20010218",",1,a","20010228","+,1,a","17.0","1,a,22,+","156.0","1,,a,18,","31.0","1,a,28,+","0.0","a","0.0","1,a","452.4","1,,,a","24.67","2,a","28.37","1,,,a","20.96","1,,,a"
"ASN00031210","2001-03","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","216.7",",a","11",",a","6",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20010310","+,,a","20010316",",,a","20010327","+,,a","17.0",",a,10,+","20.0",",,a,16,","32.0",",a,27,+","0.0","a","0.0",",a","69.8",",,,a","25.32",",a","30.48",",,,a","20.16",",,,a"
"ASN00031210","2001-04","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","161.5",",a","4",",a","2",",a","0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20010423","+,,a","20010402",",,a","20010427","+,,a","17.0",",a,23,+","11.0",",,a,02,","30.0",",a,27,+","0.0","a","0.0",",a","19.4",",,,a","23.72",",a","28.13",",,,a","19.30",",,,a"
"ASN00031210","2001-05","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","79.3",",a","0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20010522",",,a","20010524","+,,a","20010507","+,,a","8.0",",a,22,","0.2",",,a,24,+","30.0",",a,07,+","1.7","a","1.7",",a","0.6",",,,a","20.84",",a","27.39",",,,a","14.29",",,,a"
"ASN00031210","2001-06","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","70.7","2,a","7",",a","0",",a","0",",a","0","1,a","0","1,a","0","1,a","29","1,a","0","1,a","20010618",",1,a","20010603",",,a","20010610","+,1,a","14.0","1,a,18,","1.0",",,a,03,","27.0","1,a,10,+","1.7","a","0.0","1,a","4.8",",,,a","20.86","2,a","24.93","1,,,a","16.79","1,,,a"
"ASN00031210","2001-07","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","31.2","a","31.2",",a","1",",a","0",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20010730",",,a","20010726",",,a","20010727",",,a","4.0",",a,30,","0.4",",,a,26,","28.0",",a,27,","13.7","a","12.0",",a","1.2",",,,a","18.95",",a","25.45",",,,a","12.45",",,,a"
"ASN00031210","2001-08","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","81.0","a","49.8","2,a","0",",a","0",",a","0",",a","0","1,a","0","1,a","0","1,a","30","1,a","0","1,a","20010829",",1,a","20010809",",,a","20010831",",1,a","9.0","1,a,29,","0.2",",,a,09,","31.0","1,a,31,","13.7","a","0.0","1,a","0.2",",,,a","19.98","2,a","26.67","1,,,a","13.30","1,,,a"
"ASN00031210","2001-09","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","192.2","a","111.2","2,a","3",",a","0",",a","0",",a","0","1,a","0","1,a","0","1,a","29","1,a","1","1,a","20010915","+,1,a","20010919",",,a","20010914",",1,a","13.0","1,a,15,+","1.0",",,a,19,","33.0","1,a,14,","13.7","a","0.0","1,a","2.6",",,,a","22.34","2,a","28.69","1,,,a","16.00","1,,,a"
"ASN00031210","2001-10","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","379.9","a","187.7",",a","4",",a","1",",a","0",",a","0",",a","0",",a","0",",a","31",",a","9",",a","20011003",",,a","20011021",",,a","20011031",",,a","13.0",",a,03,","3.0",",,a,21,","37.0",",a,31,","13.7","a","0.0",",a","6.8",",,,a","24.39",",a","31.26",",,,a","17.52",",,,a"
"ASN00031210","2001-11","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","623.4","a","243.5",",a","5",",a","4",",a","2",",a","0",",a","0",",a","0",",a","30",",a","15",",a","20011103",",,a","20011130","+,,a","20011119","+,,a","16.0",",a,03,","32.0",",,a,30,+","37.0",",a,19,+","13.7","a","0.0",",a","72.2",",,,a","26.45",",a","32.70",",,,a","20.20",",,,a"
"ASN00031210","2001-12","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","899.4","a","276.0","1,a","12",",a","11",",a","1",",a","0",",a","0",",a","0","1,a","30","1,a","26","1,a","20011223","+,,a","20011219",",,a","20011227","+,1,a","17.0",",a,23,+","45.0",",,a,19,","37.0","1,a,27,+","13.7","a","0.0","1,a","141.4",",,,a","27.56","1,a","33.90","1,,,a","21.23",",,,a"
"ASN00031210","2002-02","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","238.7",",a","16",",a","11",",a","3",",a","0",",a","0",",a","0",",a","28",",a","9",",a","20020228","+,,a","20020220",",,a","20020209",",,a","20.0",",a,28,+","86.0",",,a,20,","35.0",",a,09,","","","0.0",",a","262.4",",,,a","26.86",",a","31.75",",,,a","21.96",",,,a"
"ASN00031210","2002-03","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","","","7","2,a","3","2,a","0","2,a","0","3,a","0","3,a","0","4,a","27","4,a","3","4,a","20020330","+,3,a","20020304",",2,a","20020329","+,4,a","17.0","3,a,30,+","9.0","2,,a,04,","33.0","4,a,29,+","","","","","20.0","2,,,a","24.88","6,a","30.22","4,,,a","19.54","3,,,a"
"ASN00031210","2002-04","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","151.3","1,a","7","1,a","1","1,a","0","1,a","0","1,a","0","1,a","0",",a","30",",a","0",",a","20020422",",1,a","20020413",",1,a","20020423","+,,a","14.0","1,a,22,","3.0","1,,a,13,","32.0",",a,23,+","","","0.0",",a","8.6","1,,,a","23.58","1,a","29.33",",,,a","17.83","1,,,a"
"ASN00031210","2002-05","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","103.8","5,a","3","3,a","0","3,a","0","3,a","0","3,a","0","3,a","0","3,a","28","3,a","1","3,a","20020514",",3,a","20020527",",3,a","20020520",",3,a","9.0","3,a,14,","0.8","3,,a,27,","34.0","3,a,20,","","","0.0","3,a","2.4","3,,,a","22.30","5,a","28.43","3,,,a","16.18","3,,,a"
"ASN00031210","2002-06","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","69.2",",a","3",",a","1",",a","0",",a","0",",a","0",",a","0",",a","29",",a","1",",a","20020605",",,a","20020609",",,a","20020617",",,a","6.0",",a,05,","4.0",",,a,09,","33.0",",a,17,","","","16.7",",a","6.6",",,,a","20.08",",a","26.00",",,,a","14.17",",,,a"
"ASN00031210","2002-07","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","25.5","a","25.5",",a","2",",a","1",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20020706","+,,a","20020721",",,a","20020710",",,a","8.0",",a,06,+","4.0",",,a,21,","27.0",",a,10,","","","12.8",",a","5.2",",,,a","18.74",",a","24.74",",,,a","12.74",",,,a"
"ASN00031210","2002-09","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","105.7","2,a","0","1,a","0","1,a","0","1,a","0","1,a","0","1,a","0","1,a","29","1,a","1","1,a","20020905",",1,a","20020920","+,1,a","20020910",",1,a","10.0","1,a,05,","0.2","1,,a,20,+","33.0","1,a,10,","","","0.0","1,a","0.8","1,,,a","22.00","2,a","29.41","1,,,a","14.59","1,,,a"
"ASN00031210","2002-10","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","190.5","1,a","0","2,a","0","2,a","0","2,a","0","1,a","0","1,a","0",",a","31",",a","14",",a","20021006",",1,a","20021031","+,2,a","20021024",",,a","13.0","1,a,06,","0.0","2,,a,31,+","39.0",",a,24,","","","0.0",",a","0.0","2,,,a","24.59","1,a","32.35",",,,a","16.83","1,,,a"
"ASN00031210","2002-11","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","196.0",",a","1",",a","0",",a","0",",a","0",",a","0",",a","0",",a","30",",a","8",",a","20021105","+,,a","20021109",",,a","20021130",",,a","16.0",",a,05,+","0.6",",,a,09,","37.0",",a,30,","","","0.0",",a","0.6",",,,a","24.87",",a","31.70",",,,a","18.03",",,,a"
"ASN00031210","2002-12","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","268.7",",a","9",",a","4",",a","0",",a","0",",a","0",",a","0",",a","31",",a","16",",a","20021225",",,a","20021224",",,a","20021211",",,a","17.0",",a,25,","25.0",",,a,24,","38.0",",a,11,","","","0.0",",a","52.0",",,,a","27.00",",a","33.06",",,,a","20.94",",,,a"
"ASN00031210","2003-01","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","225.2",",a","10",",a","5",",a","2",",a","0",",a","0",",a","0",",a","31",",a","6",",a","20030110",",,a","20030126",",,a","20030110",",,a","17.0",",a,10,","61.0",",,a,26,","36.0",",a,10,","0.0","a","0.0",",a","156.6",",,,a","25.60",",a","30.65",",,,a","20.55",",,,a"
"ASN00031210","2003-02","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","226.7",",a","13",",a","10",",a","2",",a","0",",a","0",",a","0",",a","28",",a","3",",a","20030206","+,,a","20030226",",,a","20030201",",,a","20.0",",a,06,+","50.0",",,a,26,","37.0",",a,01,","0.0","a","0.0",",a","172.8",",,,a","26.43",",a","31.14",",,,a","21.71",",,,a"
"ASN00031210","2003-03","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","198.7",",a","10",",a","10",",a","1",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20030322","+,,a","20030302",",,a","20030325","+,,a","17.0",",a,22,+","45.0",",,a,02,","32.0",",a,25,+","0.0","a","0.0",",a","121.8",",,,a","24.74",",a","29.48",",,,a","20.00",",,,a"
"ASN00031210","2003-04","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","169.0",",a","5",",a","4",",a","0",",a","0",",a","0",",a","0",",a","30",",a","2",",a","20030426","+,,a","20030408",",,a","20030405",",,a","17.0",",a,26,+","17.0",",,a,08,","34.0",",a,05,","0.0","a","0.0",",a","45.0",",,,a","23.97",",a","29.10",",,,a","18.83",",,,a"
"ASN00031210","2003-05","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","94.8","4,a","6","3,a","2","3,a","0","3,a","0","2,a","0","2,a","0","2,a","29","2,a","0","2,a","20030524",",2,a","20030516",",3,a","20030520",",2,a","12.6","2,a,24,","14.4","3,,a,16,","32.1","2,a,20,","0.0","a","0.0","2,a","22.8","3,,,a","21.87","4,a","27.10","2,,,a","16.64","2,,,a"
"ASN00031210","2003-06","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","","","85.6","1,a","6","1,a","0","1,a","0","1,a","0","1,a","0","1,a","0",",a","30",",a","0",",a","20030630",",1,a","20030612",",1,a","20030604",",,a","12.4","1,a,30,","2.4","1,,a,12,","29.4",",a,04,","0.0","a","0.0",",a","8.2","1,,,a","21.30","1,a","26.41",",,,a","16.20","1,,,a"
"ASN00031210","2003-07","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","54.4","a","54.4",",a","4",",a","0",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20030701",",,a","20030709",",,a","20030702",",,a","10.8",",a,01,","2.0",",,a,09,","29.5",",a,02,","1.1","a","1.1",",a","4.4",",,,a","20.05",",a","24.89",",,,a","15.22",",,,a"
"ASN00031210","2003-08","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","118.8","a","64.4",",a","2",",a","1",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20030802",",,a","20030827",",,a","20030824",",,a","9.3",",a,02,","7.0",",,a,27,","29.4",",a,24,","6.7","a","5.6",",a","7.8",",,,a","20.23",",a","25.86",",,,a","14.60",",,,a"
"ASN00031210","2003-09","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","208.9","a","90.1","4,a","0","3,a","0","3,a","0","3,a","0","2,a","0","2,a","0","2,a","28","2,a","6","2,a","20030919",",2,a","20030906","+,3,a","20030915",",2,a","11.7","2,a,19,","0.2","3,,a,06,+","34.5","2,a,15,","6.7","a","0.0","2,a","0.4","3,,,a","21.86","4,a","29.04","2,,,a","14.67","2,,,a"
"ASN00031210","2003-10","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","416.0","a","207.1",",a","2",",a","0",",a","0",",a","0",",a","0",",a","0",",a","31",",a","13",",a","20031001",",,a","20031015",",,a","20031028",",,a","14.4",",a,01,","0.6",",,a,15,","38.7",",a,28,","6.7","a","0.0",",a","1.4",",,,a","25.01",",a","32.07",",,,a","17.95",",,,a"
"ASN00031210","2003-11","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","615.9","a","199.9",",a","1",",a","0",",a","0",",a","0",",a","0",",a","0",",a","30",",a","13",",a","20031125",",,a","20031124",",,a","20031102",",,a","15.2",",a,25,","1.6",",,a,24,","37.9",",a,02,","6.7","a","0.0",",a","1.8",",,,a","25.00",",a","31.72",",,,a","18.27",",,,a"
"ASN00031210","2003-12","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","871.6","a","255.7","1,a","7","1,a","3","1,a","2","1,a","0","1,a","0","1,a","0",",a","31",",a","15",",a","20031221",",1,a","20031229",",1,a","20031207",",,a","19.4","1,a,21,","50.4","1,,a,29,","36.9",",a,07,","6.7","a","0.0",",a","108.6","1,,,a","26.91","1,a","32.30",",,,a","21.53","1,,,a"
"ASN00031210","2004-01","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1136.0","a","264.4",",a","14",",a","13",",a","1",",a","0",",a","0",",a","0",",a","31",",a","12",",a","20040102",",,a","20040118",",,a","20040108",",,a","18.0",",a,02,","50.6",",,a,18,","34.5",",a,08,","0.0","a","0.0",",a","177.8",",,,a","26.86",",a","31.84",",,,a","21.89",",,,a"
"ASN00031210","2004-02","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1364.2","a","228.2",",a","19",",a","16",",a","4",",a","0",",a","0",",a","0",",a","29",",a","6",",a","20040218",",,a","20040206",",,a","20040222",",,a","20.2",",a,18,","59.4",",,a,06,","34.0",",a,22,","0.0","a","0.0",",a","292.4",",,,a","26.20",",a","30.46",",,,a","21.94",",,,a"
"ASN00031210","2004-03","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1553.8","a","189.6","2,a","15","1,a","13","1,a","7","1,a","0","1,a","0","1,a","0","1,a","30","1,a","1","1,a","20040322","+,1,a","20040320",",1,a","20040307",",1,a","18.3","1,a,22,+","54.6","1,,a,20,","32.9","1,a,07,","0.0","a","0.0","1,a","361.6","1,,,a","24.84","2,a","29.31","1,,,a","20.37","1,,,a"
"ASN00031210","2004-04","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1701.5","a","147.7",",a","14","1,a","4","1,a","0","1,a","0",",a","0",",a","0",",a","30",",a","0",",a","20040415",",,a","20040418",",1,a","20040429",",,a","16.3",",a,15,","5.2","1,,a,18,","29.6",",a,29,","0.0","a","0.0",",a","25.0","1,,,a","23.26",",a","27.22",",,,a","19.29",",,,a"
"ASN00031210","2004-05","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1818.4","a","116.9",",a","1",",a","1",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20040526",",,a","20040510",",,a","20040527","+,,a","13.7",",a,26,","10.0",",,a,10,","28.2",",a,27,+","0.0","a","0.0",",a","10.6",",,,a","22.10",",a","26.50",",,,a","17.71",",,,a"
"ASN00031210","2004-06","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1860.7","a","42.3",",a","2",",a","0",",a","0",",a","0",",a","0",",a","0",",a","28",",a","0",",a","20040619",",,a","20040630","+,,a","20040619",",,a","5.6",",a,19,","0.4",",,a,30,+","27.0",",a,19,","19.8","a","19.8",",a","1.2",",,,a","19.08",",a","24.43",",,,a","13.74",",,,a"
"ASN00031210","2004-07","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","28.7","a","28.7",",a","4","1,a","0","1,a","0","1,a","0",",a","0",",a","0",",a","31",",a","0",",a","20040720",",,a","20040724",",1,a","20040727",",,a","9.2",",a,20,","2.3","1,,a,24,","28.5",",a,27,","28.4","a","8.6",",a","4.3","1,,,a","18.98",",a","24.62",",,,a","13.35",",,,a"
"ASN00031210","2004-08","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","58.5","a","29.8",",a","0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","31",",a","0",",a","20040813",",,a","20040801",",,a","20040804",",,a","7.6",",a,13,","0.2",",,a,01,","30.0",",a,04,","35.4","a","7.0",",a","0.2",",,,a","19.07",",a","26.37",",,,a","11.76",",,,a"
"ASN00031210","2004-09","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","142.6","a","84.1",",a","0",",a","0",",a","0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20040925",",,a","20040907",",,a","20040926","+,,a","10.8",",a,25,","0.2",",,a,07,","30.5",",a,26,+","35.4","a","0.0",",a","0.2",",,,a","21.14",",a","27.59",",,,a","14.68",",,,a"
"ASN00031210","2004-10","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","318.5","a","175.9",",a","2",",a","2",",a","0",",a","0",",a","0",",a","0",",a","31",",a","12",",a","20041007",",,a","20041016",",,a","20041009",",,a","12.1",",a,07,","4.0",",,a,16,","36.3",",a,09,","35.4","a","0.0",",a","7.4",",,,a","24.01",",a","31.23",",,,a","16.79",",,,a"
"ASN00031210","2004-11","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","532.3","a","213.8",",a","3","1,a","1","1,a","0","1,a","0",",a","0",",a","0",",a","30",",a","10",",a","20041129",",,a","20041124",",1,a","20041114",",,a","16.1",",a,29,","10.0","1,,a,24,","38.7",",a,14,","35.4","a","0.0",",a","12.8","1,,,a","25.46",",a","31.44",",,,a","19.48",",,,a"
"ASN00031210","2004-12","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","790.3","a","258.0",",a","11",",a","6",",a","1",",a","0",",a","0",",a","0",",a","31",",a","15",",a","20041203","+,,a","20041228",",,a","20041215",",,a","16.9",",a,03,+","58.6",",,a,28,","37.0",",a,15,","35.4","a","0.0",",a","118.4",",,,a","26.66",",a","32.38",",,,a","20.93",",,,a"
"ASN00031210","2005-01","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1027.7","a","237.4",",a","14",",a","11",",a","6",",a","0",",a","0",",a","0",",a","31",",a","8",",a","20050114",",,a","20050122",",,a","20050130",",,a","18.5",",a,14,","53.8",",,a,22,","34.6",",a,30,","0.0","a","0.0",",a","305.6",",,,a","25.99",",a","30.32",",,,a","21.66",",,,a"
"ASN00031210","2005-02","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1249.0","a","221.3",",a","9",",a","5",",a","0",",a","0",",a","0",",a","0",",a","28",",a","8",",a","20050224",",,a","20050207",",,a","20050202",",,a","18.7",",a,24,","14.6",",,a,07,","33.9",",a,02,","0.0","a","0.0",",a","44.6",",,,a","26.24",",a","31.46",",,,a","21.01",",,,a"
"ASN00031210","2005-03","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1461.6","a","212.6",",a","7",",a","2",",a","1",",a","0",",a","0",",a","0",",a","31",",a","5",",a","20050322",",,a","20050312",",,a","20050325",",,a","16.5",",a,22,","96.8",",,a,12,","34.8",",a,25,","0.0","a","0.0",",a","115.8",",,,a","25.19",",a","30.09",",,,a","20.29",",,,a"
"ASN00031210","2005-04","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1614.7","a","153.1",",a","10",",a","2",",a","0",",a","0",",a","0",",a","0",",a","30",",a","0",",a","20050419",",,a","20050429",",,a","20050408",",,a","15.1",",a,19,","6.0",",,a,29,","30.8",",a,08,","0.0","a","0.0",",a","17.6",",,,a","23.44",",a","27.96",",,,a","18.91",",,,a"
"ASN00031210","2005-05","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1686.9","a","72.2",",a","5","1,a","0","1,a","0","1,a","0",",a","0",",a","0",",a","31",",a","0",",a","20050522",",,a","20050525","+,1,a","20050512",",,a","11.9",",a,22,","0.8","1,,a,25,+","30.9",",a,12,","0.3","a","0.3",",a","4.0","1,,,a","20.65",",a","26.18",",,,a","15.13",",,,a"
"ASN00031210","2005-06","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","1767.2","a","80.3",",a","4",",a","0",",a","0",",a","0",",a","0",",a","0",",a","29",",a","0",",a","20050612",",,a","20050618","+,,a","20050621",",,a","13.0",",a,12,","0.6",",,a,18,+","31.8",",a,21,","0.4","a","0.1",",a","2.2",",,,a","21.01",",a","25.72",",,,a","16.29",",,,a"
"ASN00031210","2005-07","-17.0672","145.4283","471.9","MAREEBA AIRPORT, AS","57.1","a","57.1","2,a","4","2,a","1","2,a","0","2,a","0","1,a","0","1,a","0","1,a","30","1,a","0","1,a","20050712",",1,a","20050723",",2,a","20050715",",1,a","10.2","1,a,12,","5.8","2,,a,23,","31.8","1,a,15,","3.5","a","3.1","1,a","8.2","2,,,a","20.15","2,a","25.44","1,,,a","14.87","1,,,a"
