target,SHARE_x,WRB4_x,KOPPEN,TEXTURE_USDA_x,DRAINAGE_x,ROOT_DEPTH_x,AWC_x,COARSE,SAND,SILT,CLAY,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,TG,TN,TX,RR,RR1,Year
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
12.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,15.687211428571004,6.927399999999977,31.106960000000015,7.61095101877142,0.904761904761904,2021
12.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,14.620586666665986,6.841459999999984,29.498100000000022,8.03341275044833,1.07142857142857,2021
12.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.575605952379988,7.131619999999998,35.66415000000001,7.5196516030638,0.904761904761904,2021
12.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,15.687211428571004,6.927399999999977,31.106960000000015,7.61095101877142,0.904761904761904,2021
12.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,14.620586666665986,6.841459999999984,29.498100000000022,8.03341275044833,1.07142857142857,2021
12.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.575605952379988,7.131619999999998,35.66415000000001,7.5196516030638,0.904761904761904,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
3.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
2.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
4.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
7.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.930517142857013,7.229980000000012,34.82819999999998,4.3290946284819,0.714285714285714,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.266980714285012,6.041499999999985,38.54336999999998,6.40019500204381,0.761904761904761,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,18.992188809522986,5.567999999999984,40.22708,4.8809655206619,0.619047619047619,2021
1.0,50,PHha,C,5.0,MW,1,157,18,36,35,29,M,1.38,1.83,1.993,6.3,1.95,11,23,57,15,14,80,0,2,0.0,0.0,0,17.164623571428024,7.497400000000027,32.47640000000001,5.97519221841428,0.761904761904761,2021
