,Longitude,Latitude,Soil Mapping Unit,Continent,Country,Region Lv1,Grape_Variety,SHARE_x,WRB4_x,KOPPEN,TEXTURE_USDA_x,REF_BULK_DENSITY,BULK_DENSITY,DRAINAGE_x,ROOT_DEPTH_x,AWC_x,ROOTS_x,IL_x,HWSD2_SMU_ID_y,SEQUENCE,SHARE_y,WRB4_y,ROOT_DEPTH_y,ROOTS_y,IL_y,SWR,DRAINAGE_y,AWC_y,COARSE,SAND,SILT,CLAY,TEXTURE_USDA_y,TEXTURE_SOTER,BULK,REF_BULK,ORG_CARBON,PH_WATER,TOTAL_N,CN_RATIO,CEC_SOIL,CEC_CLAY,CEC_EFF,TEB,BSAT,ALUM_SAT,ESP,TCARBON_EQ,GYPSUM,ELEC_COND,Top12_Grape
268,-58.29166667,-33.975,27603,Americas,Uruguay,Colonia,syrah,70,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27603,1,70,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,1
269,-58.29166667,-33.96666667,27603,Americas,Uruguay,Colonia,tannat,70,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27603,1,70,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
270,-58.29166667,-33.975,27603,Americas,Uruguay,Colonia,tannat,70,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27603,1,70,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
271,19.79166667,-34.65833333,30414,Africa,South Africa,Elim,syrah,55,LPeu,B,11.0,1.65,1.32,I,3,29,,,30414,1,55,LPeu,3.0,,,,I,29.0,21,61,23,16,11.0,M,1.32,1.65,0.588,7.7,0.95,9,13,59,27,26,91,0,1,4.5,0.3,1,1
272,-54.63333333,-34.56666667,27593,Americas,Uruguay,Maldonado,tannat,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
273,-54.63333333,-34.575,27593,Americas,Uruguay,Maldonado,tannat,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
274,-54.63333333,-34.56666667,27593,Americas,Uruguay,Maldonado,cabernet franc,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,1
275,-54.63333333,-34.575,27593,Americas,Uruguay,Maldonado,cabernet franc,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,1
276,-54.63333333,-34.56666667,27593,Americas,Uruguay,Maldonado,petit verdot,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
277,-54.63333333,-34.575,27593,Americas,Uruguay,Maldonado,petit verdot,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
278,-54.63333333,-34.56666667,27593,Americas,Uruguay,Maldonado,marselan,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
279,-54.63333333,-34.575,27593,Americas,Uruguay,Maldonado,marselan,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,0
280,-54.63333333,-34.56666667,27593,Americas,Uruguay,Maldonado,pinot noir,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,1
281,-54.63333333,-34.575,27593,Americas,Uruguay,Maldonado,pinot noir,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,1
282,-54.63333333,-34.56666667,27593,Americas,Uruguay,Maldonado,cabernet sauvignon,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,1
283,-54.63333333,-34.575,27593,Americas,Uruguay,Maldonado,cabernet sauvignon,60,PHlv,C,9.0,1.78,1.4,MW,1,177,,,27593,1,60,PHlv,1.0,,,,MW,177.0,2,33,42,25,9.0,M,1.4,1.78,2.2,6.1,1.96,12,19,47,16,16,82,0,1,0.0,0.0,0,1
284,-70.83333333,-34.40833333,13429,Americas,Chile,Central Valley,cabernet sauvignon,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
285,-70.83333333,-34.40833333,13429,Americas,Chile,Central Valley,merlot,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
286,-70.83333333,-34.40833333,13429,Americas,Chile,Central Valley,syrah,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
287,-70.80833333,-34.325,13429,Americas,Chile,Central Valley,carmenere,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
288,-70.625,-33.85833333,13429,Americas,Chile,Central Valley,carmenere,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
289,-70.61666667,-33.85833333,13429,Americas,Chile,Central Valley,carmenere,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
290,-70.625,-33.85833333,13429,Americas,Chile,Central Valley,carmenere,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
291,-70.61666667,-33.85833333,13429,Americas,Chile,Central Valley,carmenere,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
292,-70.625,-33.85833333,13429,Americas,Chile,Central Valley,cabernet sauvignon,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
293,-70.61666667,-33.85833333,13429,Americas,Chile,Central Valley,cabernet sauvignon,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
294,-70.625,-33.85833333,13429,Americas,Chile,Central Valley,syrah,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
295,-70.61666667,-33.85833333,13429,Americas,Chile,Central Valley,syrah,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
296,-70.625,-33.84166667,13429,Americas,Chile,Central Valley,petit verdot,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
297,-70.61666667,-33.84166667,13429,Americas,Chile,Central Valley,petit verdot,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
298,-70.625,-33.84166667,13429,Americas,Chile,Central Valley,carmenere,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
299,-70.61666667,-33.84166667,13429,Americas,Chile,Central Valley,carmenere,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,0
300,-70.625,-33.84166667,13429,Americas,Chile,Central Valley,malbec,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
301,-70.61666667,-33.84166667,13429,Americas,Chile,Central Valley,malbec,100,VRha,C,3.0,2.03,1.72,P,1,198,,,13429,1,100,VRha,1.0,,,,P,198.0,4,13,32,55,3.0,F,1.72,2.03,1.819,6.8,1.77,10,41,63,42,41,93,0,2,1.6,0.5,0,1
302,19.075,-34.28333333,29743,Africa,South Africa,Elgin,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
303,19.08333333,-34.28333333,29743,Africa,South Africa,Elgin,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
304,18.90833333,-33.95,29743,Africa,South Africa,Stellenbosch,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
305,19.10833333,-33.94166667,29743,Africa,South Africa,Swartland,syrah,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
306,19.10833333,-33.94166667,29743,Africa,South Africa,Franschhoek,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
307,19.10833333,-33.94166667,29743,Africa,South Africa,Franschhoek,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
308,19.10833333,-33.94166667,29743,Africa,South Africa,Franschhoek,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
309,18.85,-33.94166667,29743,Africa,South Africa,Paarl,cabernet franc,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
310,18.85,-33.94166667,29743,Africa,South Africa,Paarl,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
311,18.85,-33.94166667,29743,Africa,South Africa,Paarl,malbec,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
312,18.85,-33.94166667,29743,Africa,South Africa,Paarl,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
313,18.875,-33.91666667,29743,Africa,South Africa,Stellenbosch,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
314,18.88333333,-33.91666667,29743,Africa,South Africa,Stellenbosch,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
315,18.875,-33.925,29743,Africa,South Africa,Stellenbosch,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
316,18.88333333,-33.925,29743,Africa,South Africa,Stellenbosch,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
317,18.875,-33.91666667,29743,Africa,South Africa,Stellenbosch,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
318,18.88333333,-33.91666667,29743,Africa,South Africa,Stellenbosch,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
319,18.875,-33.925,29743,Africa,South Africa,Stellenbosch,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
320,18.88333333,-33.925,29743,Africa,South Africa,Stellenbosch,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
321,19.11666667,-33.91666667,29743,Africa,South Africa,Elgin,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
322,19.11666667,-33.925,29743,Africa,South Africa,Elgin,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
323,19.125,-33.90833333,29743,Africa,South Africa,Franschhoek,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
324,19.13333333,-33.90833333,29743,Africa,South Africa,Franschhoek,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
325,19.1,-33.90833333,29743,Africa,South Africa,Franschhoek,cinsault,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,0
326,19.10833333,-33.9,29743,Africa,South Africa,Franschhoek,syrah,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
327,19.125,-33.9,29743,Africa,South Africa,Franschhoek,cabernet franc,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
328,19.13333333,-33.9,29743,Africa,South Africa,Franschhoek,cabernet franc,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
329,19.125,-33.89166667,29743,Africa,South Africa,Franschhoek,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
330,19.13333333,-33.89166667,29743,Africa,South Africa,Franschhoek,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
331,19.125,-33.89166667,29743,Africa,South Africa,Franschhoek,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
332,19.13333333,-33.89166667,29743,Africa,South Africa,Franschhoek,merlot,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
333,19.125,-33.89166667,29743,Africa,South Africa,Franschhoek,pinotage,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,0
334,19.13333333,-33.89166667,29743,Africa,South Africa,Franschhoek,pinotage,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,0
335,19.125,-33.89166667,29743,Africa,South Africa,Franschhoek,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
336,19.13333333,-33.89166667,29743,Africa,South Africa,Franschhoek,pinot noir,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
337,19.01666667,-33.88333333,29743,Africa,South Africa,Franschhoek,cabernet sauvignon,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
338,19.05833333,-33.88333333,29743,Africa,South Africa,Tulbagh,carignan,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,0
339,19.05833333,-33.88333333,29743,Africa,South Africa,Tulbagh,syrah,100,LPli,C,9.0,1.72,1.37,I,4,12,,,29743,1,100,LPli,4.0,,,,I,12.0,22,51,29,20,9.0,M,1.37,1.72,3.163,6.7,1.5,12,16,35,20,10,64,0,3,0.0,0.3,1,1
340,19.05833333,-34.24166667,30386,Africa,South Africa,Elgin,pinotage,52,RGeu,C,11.0,1.65,1.39,MW,1,119,,,30386,1,52,RGeu,1.0,,,,MW,119.0,18,56,28,16,11.0,M,1.39,1.65,1.136,6.6,1.0,11,12,56,13,13,95,0,2,0.0,2.9,1,0
341,19.09166667,-34.16666667,30386,Africa,South Africa,Elgin,pinot noir,52,RGeu,C,11.0,1.65,1.39,MW,1,119,,,30386,1,52,RGeu,1.0,,,,MW,119.0,18,56,28,16,11.0,M,1.39,1.65,1.136,6.6,1.0,11,12,56,13,13,95,0,2,0.0,2.9,1,1
342,19.09166667,-34.175,30386,Africa,South Africa,Elgin,pinot noir,52,RGeu,C,11.0,1.65,1.39,MW,1,119,,,30386,1,52,RGeu,1.0,,,,MW,119.0,18,56,28,16,11.0,M,1.39,1.65,1.136,6.6,1.0,11,12,56,13,13,95,0,2,0.0,2.9,1,1
343,18.99166667,-34.18333333,30382,Africa,South Africa,Elgin,pinot noir,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
344,18.99166667,-34.18333333,30382,Africa,South Africa,Elgin,merlot,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
345,19.025,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
346,19.03333333,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
347,19.025,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
348,19.03333333,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
349,19.025,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
350,19.03333333,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
351,19.025,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
352,19.03333333,-34.15,30382,Africa,South Africa,Elgin,syrah,58,RGdy,C,11.0,1.64,1.58,MW,1,133,,,30382,1,58,RGdy,1.0,,,,MW,133.0,9,54,30,16,11.0,M,1.58,1.64,1.159,5.3,0.94,12,12,40,10,8,61,5,2,0.0,2.9,1,1
353,18.41666667,-34.06666667,30300,Africa,South Africa,Constantia,nebbiolo,67,PZal,C,11.0,1.32,1.13,MW,1,104,,,30300,1,67,PZal,1.0,,,,MW,104.0,10,67,27,6,11.0,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,1
354,18.41666667,-34.075,30300,Africa,South Africa,Constantia,nebbiolo,67,PZal,C,11.0,1.32,1.13,MW,1,104,,,30300,1,67,PZal,1.0,,,,MW,104.0,10,67,27,6,11.0,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,1
355,18.41666667,-34.06666667,30300,Africa,South Africa,Constantia,pinot noir,67,PZal,C,11.0,1.32,1.13,MW,1,104,,,30300,1,67,PZal,1.0,,,,MW,104.0,10,67,27,6,11.0,C,1.13,1.32,7.326,4.3,3.28,24,29,83,12,5,10,37,1,0.0,0.0,0,1
